,Date,PX_LAST,contract_name,ltc Price,log return future,log return ltc
135,2020-11-12 21:00:00+00:00,16365.0,BTCZ0 Curncy,58.90389906929033,0.0269407840311866,-0.0125055906704965
136,2020-11-11 21:00:00+00:00,15930.0,BTCZ0 Curncy,59.645152364749286,0.0280094694931798,0.0297569312663589
137,2020-11-10 21:00:00+00:00,15490.0,BTCZ0 Curncy,57.89644281503646,-0.0067556956309892,-0.0187397486827056
138,2020-11-09 21:00:00+00:00,15595.0,BTCZ0 Curncy,58.99163738802557,-0.0130595899731544,-0.0344385788736297
139,2020-11-06 21:00:00+00:00,15800.0,BTCZ0 Curncy,61.05861311360561,0.0256424306133376,0.0417361743255781
140,2020-11-05 21:00:00+00:00,15400.0,BTCZ0 Curncy,58.56270726612398,0.0741079721537218,0.0751488190090942
141,2020-11-04 21:00:00+00:00,14300.0,BTCZ0 Curncy,54.323085298608085,0.0240634399316352,0.0148511242418007
142,2020-11-03 21:00:00+00:00,13960.0,BTCZ0 Curncy,53.52228750176249,0.0032287023563722,-0.0151629935697493
143,2020-11-02 21:00:00+00:00,13915.0,BTCZ0 Curncy,54.34002964478585,0.005043238354929,0.0066906122203542
144,2020-10-30 20:00:00+00:00,13845.0,BTCZ0 Curncy,53.97767511691715,0.0047058910374127,-0.0196119440888198
145,2020-10-29 20:00:00+00:00,13780.0,BTCX0 Curncy,55.04673113119318,0.0294572108854301,-0.0107198856461058
146,2020-10-28 20:00:00+00:00,13380.0,BTCX0 Curncy,55.64,-0.0363276049324157,-0.0385921016608489
147,2020-10-27 20:00:00+00:00,13875.0,BTCX0 Curncy,57.82923644929387,0.051388130558137,0.022675468688333
148,2020-10-26 20:00:00+00:00,13180.0,BTCX0 Curncy,56.532686897474505,0.0053252312987527,0.0129883849003849
149,2020-10-23 20:00:00+00:00,13110.0,BTCX0 Curncy,55.80316650213992,-0.0117536898140945,0.0182483684333935
150,2020-10-22 20:00:00+00:00,13265.0,BTCX0 Curncy,54.79408480942258,0.0321743570278561,0.0458690329146696
