coin,weight
0xbtc,6.369149983258663e-06
1337,3.942246575813331e-06
1st,1.9641504283578756e-05
1wo,3.268944864414619e-06
1x2,3.67916811459202e-06
2give,5.40134095355728e-06
2go,4.049669443455885e-06
42,5.816406482176836e-06
aac,1.1499725381008345e-05
abet,7.463984709005225e-06
abl,9.08085045526276e-06
ablx,3.2587412575739435e-06
abt,6.0448546135760105e-05
abx,5.661187784413597e-06
abyss,1.154895675693406e-05
ac3,1.981746759820395e-06
acat,6.94855995295162e-06
acm,1.985903218632663e-06
act,5.652599991237274e-05
ada,0.0108357758059761
adb,4.793084977710123e-06
adh,2.089641751673241e-06
adm,2.291318448022767e-05
ads,5.549712689827747e-06
adt,3.7910629784420396e-05
adx,7.949551052302109e-05
ae,0.0007773447604953865
aem,5.46958202963411e-06
agi,0.00023609751011870596
aid,1.4695468168151359e-05
aidoc,1.224024227858798e-05
aion,0.00026203875923067315
ait,4.121412963523431e-06
ali,4.864599562618223e-06
alis,3.509087454764642e-05
alt,2.469310918214625e-06
alx,5.647294671223269e-06
amb,0.00011615199376267756
amlt,1.223953812619185e-05
amn,2.155112015947447e-06
amp,1.2419412075477664e-05
anon,7.5404745500479195e-06
ant,0.00010373231295370753
aoa,0.00020272016837937342
aog,6.08230922029278e-05
aph,4.584700604567251e-06
apis,8.146746509923104e-05
apl,0.00019671693584223917
appc,4.507420728664785e-05
arct,3.333901099506546e-06
ardr,0.0004509942845956832
arg,2.18945645620818e-06
ark,0.0005884770385816827
arn,4.681630851235047e-05
ary,7.260006640394504e-06
asafe,2.1862196197774416e-06
ast,3.9270272811585444e-05
at,2.726022299875005e-05
atb,3.120435488432057e-06
atl,6.897831395818045e-06
atn,2.2706544283584168e-05
au,2.4621278456436457e-05
aur,7.315430938597835e-06
auto,0.0001165518475987207
aux,2.800918702108337e-06
ava,3.212751042274612e-05
avinoc,7.9482280932921e-06
axe,2.8765721010249994e-06
axpr,1.378146188700244e-05
b2b,2.7269947072548812e-05
baas,2.5786405392787034e-05
ban,3.0952730668265828e-06
bat,0.001327683738846273
baw,4.324776373607246e-06
bax,6.791319444181082e-05
bay,5.5282854848044704e-05
bbo,2.519702205423471e-06
bbp,2.346708108929575e-06
bbtc,1.2667156997108774e-05
bcd,0.0011455210329311533
bcdn,2.7747691171223723e-06
bch,0.01877584469440977
bcn,0.0009752496609842956
bcpt,2.2034754908216897e-05
bcv,0.00010060426868322439
bdg,1.8674557748146453e-05
beam,5.714289058067471e-05
beat,2.876880129182162e-05
becn,1.8465556502695823e-06
beet,1.054547366852215e-05
berry,3.0738560225051385e-06
bether,3.207734953835606e-06
betr,4.165982223073425e-06
bez,8.425611602581476e-06
bgg,8.043544142933014e-06
bhpc,8.411087502259848e-05
bir,1.1874468002296161e-05
bis,1.88817942955164e-05
bitg,1.314625375492811e-05
bix,0.00012791240800781535
bkbt,2.341362672782095e-05
bkx,9.125149335474445e-06
blk,2.753736097100556e-05
block,0.00011357953935409187
bltg,2.151570010487424e-06
blue,5.340364059404766e-06
bmc,3.993125721772007e-05
bmx,1.0506652833124398e-05
bnb,0.010810215214351944
bnk,0.0001870313527512512
bnt,0.000274787706484363
bnty,3.906267924956737e-06
bob,4.841333362641292e-06
bos,0.0001020462791473569
bot,1.1314166956940259e-05
box,3.242077022002213e-05
boxx,1.170304029719953e-05
bq,2.3299482422594888e-06
brd,0.00010207862743075718
brdg,4.833994481631368e-06
bro,2.240626765353817e-06
brze,4.761776854008453e-05
bsp,6.7419103317691805e-06
bsty,1.540282053467909e-05
bsv,0.009568243622909041
btc,0.5401640265598365
btcs,2.233570093356449e-06
btcz,6.009777647457774e-06
btg,0.0015884579417282801
btm,0.00038728742876547364
bto,4.280982500831652e-05
btw,2.4885555461223947e-06
btx,3.8104727432458047e-05
btxc,3.2044232435629266e-06
burst,6.496367674768177e-05
buzz,3.2008931357548867e-06
bwk,9.999847230767373e-06
bwx,2.5697686865871636e-05
bytz,2.113711107015127e-05
bz,0.00010978169400522697
bznt,9.273215788298648e-05
c20,0.00011245200762744917
c2c,1.6977589402923322e-06
c3w,1.3070088590173438e-05
c8,3.7062295386821597e-06
cag,2.3138636856664126e-05
cai,6.871737354814985e-06
caj,9.786554580486337e-06
can,6.076930850184366e-06
cann,7.5971751709534815e-06
capp,1.1012114980975486e-05
car,6.339802670959895e-06
carbon,2.652165981165482e-06
card,2.5205614226399303e-05
cas,2.87687369674119e-05
cbc,4.298118690486831e-06
cbx,3.1706429424373095e-06
ccl,6.687651007743733e-06
ccx,5.253029295706738e-06
cdc,1.8082305156869723e-06
cdm,2.584284678499932e-06
cdn,3.969467013404474e-06
cdt,4.115879465147607e-05
cdzc,6.0392843291782e-06
ceek,1.30058316134431e-05
cgen,2.239184558471795e-06
chat,1.508713502237981e-05
che,1.303705442167373e-05
chl,1.7564741317271976e-06
chp,4.585343569215742e-06
chx,0.00015561732941392575
cic,3.5747301243402623e-06
cit,1.1372954754585151e-05
cl,2.491017587945511e-06
clam,5.193995472297538e-05
cln,5.854784259003592e-06
cloak,3.9884291797280416e-05
cmct,2.419812992945948e-05
cms,9.045273679100992e-06
cnn,5.48612055326915e-05
cob,3.015738126383918e-05
cof,2.2857515420262648e-06
cofi,5.494245933176371e-06
colx,3.695030926511952e-05
coni,2.304356879454356e-05
cosm,7.66618242751236e-05
cov,2.163652172743308e-05
cova,8.491442579061165e-06
coval,1.0286010190105081e-05
cp,1.858167148776582e-06
cps,2.3541785173646555e-06
cpx,2.573462759437818e-05
cpy,1.2001782720890361e-05
crave,1.9575115083957674e-06
crco,2.187382349810697e-06
cred,4.188123235653598e-06
credo,6.946304373628808e-05
croat,2.749054585644809e-06
crpt,0.00010728412817852106
crw,1.914212786988828e-05
cs,7.99204049037734e-05
csno,1.665939789113195e-05
cure,1.0452924685466071e-05
cv,1.7613045916365923e-05
cv2,2.9790593140681946e-06
cvn,1.663758256968998e-05
cvnt,4.480487829085048e-05
cxo,2.0034416512784198e-05
cyl,9.506685844480006e-06
czr,3.6564242761702794e-05
d4rk,4.514227082625463e-06
dac,2.6312342083842543e-06
dacc,3.691377147998337e-05
dachx,4.4505817704763204e-06
dacs,2.160669545782757e-05
dag,7.569534872762877e-06
dagt,6.896898071572569e-06
daps,3.466731846331811e-05
dash,0.0055312282522962586
dashg,2.5596489381328833e-06
dat,6.211423810875418e-06
data,9.545919426388504e-05
datx,4.514561017940506e-06
dav,7.818665223257396e-06
dax,1.318712520137988e-05
dbc,1.7937846953772806e-05
dbet,3.486575783479028e-05
dcc,2.056422268211382e-05
dcn,0.00017343431025004753
dcr,0.0012846872655597648
dct,3.053390555136388e-05
ddd,7.576781383530231e-05
deb,6.025779353817349e-06
dec2,4.797957229521091e-05
dem,1.7229917124150729e-06
dent,0.00015913745021133054
dero,4.1751265195729784e-05
dev,9.587321372299381e-06
dgb,0.0009077354370251702
dgd,0.0002636040548524902
dgtx,0.0002211865178874614
dgx,3.502251241335727e-05
dim,2.8685102849408346e-05
dime,1.7555383726856348e-05
dip,1.0862309685361082e-05
dit,4.302519076550027e-06
divi,1.559539837955159e-05
dlt,7.096128842556663e-05
dmd,2.1653191070443197e-05
dmt,8.553399607069576e-05
dna,1.515927116026193e-05
dnt,5.522112018221391e-05
dock,3.763595183458339e-05
doge,0.0019319191318022226
dope,6.8127809173437534e-06
dov,6.808539089387128e-06
dp,3.0963505888429587e-06
dpn,3.0476645283703523e-05
