coin,weight
0xbtc,3.1042994140353758e-06
1337,1.6305449954925964e-06
1st,2.8302605113772347e-05
1up,2.3962784416612277e-06
1wo,5.961744066024231e-06
2key,3.211486536090575e-06
42,4.294925480311623e-06
a,1.2314902590634456e-06
abat,1.649026779963852e-06
abl,6.765948417796249e-06
abt,3.920874796530903e-05
abusd,1.109822059653663e-06
abx,1.6895882020078444e-06
abyss,7.01925000872695e-06
acat,1.6590149978930882e-06
aced,9.376937983512486e-07
acm,1.0748064572332433e-06
act,2.394662814524132e-05
ad,1.5051929934656387e-06
ada,0.014093836474728047
adai,3.117055807403259e-05
adb,2.8951170540316484e-06
adm,4.11622298717006e-06
ads,6.777572314401684e-06
adt,1.1842745279240408e-06
adx,4.2244094958340355e-05
ae,0.00020134489285682507
aem,5.649770203611274e-07
aer,6.883333826827451e-07
aergo,3.4037353761410885e-05
aeth,5.1892416989023976e-05
ag8,1.5464910008775525e-06
agi,6.58481556370397e-05
aid,1.480147950222669e-06
aidoc,3.0897601672938494e-06
aion,0.00017563994618057495
ait,2.2115670038891313e-06
aknc,9.98176558856213e-06
akro,4.292806274737984e-05
alend,0.00028213882956972306
aleph,3.143575379404484e-05
algo,0.0008529988297337792
ali,6.612386577313656e-07
alink,0.00021970724260355495
alt,5.348148513353911e-07
alv,1.1683439932951259e-06
amana,4.791570395365925e-06
amb,8.731356166532841e-06
amkr,6.258034834870463e-06
amlt,8.585342791441403e-06
amn,3.43236180920683e-06
ampl,0.0008720197331482387
anj,3.6497083146087853e-06
ankr,9.955293434403274e-05
ant,0.0001987247013391372
aoa,0.00016311248481051184
apl,5.376519230122962e-05
appc,1.725576950334589e-05
ardr,0.0002013502259694158
arep,7.711311922304506e-07
ark,0.00019381153584381185
arn,8.279017397417765e-06
aro,6.070216062211664e-07
arrr,1.875266772164131e-05
asafe,1.11969437865608e-06
asnx,6.581652838775374e-06
ast,4.05114044520309e-05
asusd,1.3031233769935656e-06
at,3.697352027268123e-06
atl,2.441065524641101e-06
atn,3.0118207824658845e-06
atom,0.0025511112532634254
atusd,0.00011063237062599194
aur,2.7458286998572482e-06
ausdc,0.00016946082824486543
ausdt,4.321352583760709e-05
auto,7.66787689291356e-06
aux,2.2755068440018905e-06
ava,9.577202180714808e-05
axe,3.890833649164586e-06
axel,3.367284520558533e-05
axpr,5.044296045932556e-06
azrx,8.67795603539572e-07
b2b,2.5474193226310495e-05
baas,1.0436519040600867e-05
bal,0.00024078630910715564
ban,4.505400506318601e-06
banca,4.5286819120552104e-06
band,0.0002038883337034429
bat,0.0014130933032831154
bax,1.1395919212832738e-05
bbk,1.9731779783776144e-06
bbo,5.798111122340912e-07
bbp,1.4382653733603178e-06
bbr,5.669340191406659e-06
bc,3.663924059595893e-06
bcd,0.0005967885476237901
bcdn,2.5170702199564625e-06
bch,0.016461479429039975
bcn,0.00015093808356526247
bcpt,1.0509652642449345e-05
bcv,1.1573718433592716e-05
bdg,1.3722122312250513e-06
beam,9.656954425426377e-05
beet,2.545469018262e-06
bepro,6.142482438637691e-06
betr,5.950433917092405e-07
bez,5.917241769555029e-07
bgbp,3.2781403538941353e-06
bgc,4.727305552084231e-07
bgg,1.6679722719501485e-06
bip,3.940509760714391e-05
bir,1.4779850300793153e-06
bird,9.292371299774374e-07
bis,6.556020762845125e-06
bitg,1.2273162122168923e-05
bix,3.9357337969654314e-05
bkbt,9.188877880358449e-06
bkx,5.921767057856486e-06
blk,8.847538080859846e-06
bloc,5.606070931374316e-07
block,3.520507925938248e-05
bltg,9.439258910994423e-07
bltv,6.21323566658491e-06
blue,1.3021404929711088e-06
blur,4.4965310426129e-07
bmx,8.824684389798726e-06
bnana,0.00011090842594281902
bnb,0.009723114335951645
bnkr,1.2395483741864905e-06
bnt,0.00036061920154700333
bnty,5.519597047719879e-07
boa,7.549794165850445e-05
bob,2.3012363621913567e-06
boli,5.818599313002861e-07
bolt,7.414966491503488e-06
bomb,2.8326071136761983e-06
bos,2.6547864019251e-06
box,4.002215607939126e-06
