,Date,rs,rf,rh,h
2,2021-03-23 20:00:00+00:00,-0.0211279485865235,-0.0142878829036679,-0.007619770259816576,0.9454289636737705
3,2021-03-22 20:00:00+00:00,-0.1512538477497121,-0.0636012512021833,-0.0911233827372768,0.9454289636737705
4,2021-03-19 20:00:00+00:00,0.0608291131311416,0.0283622645270892,0.03401460677185432,0.9454289636737705
0,2021-03-18 20:00:00+00:00,-0.0037887540070677,-0.011305361932194,0.0069484730751223365,0.9497464253323814
1,2021-03-17 20:00:00+00:00,0.0303282315761777,0.0363361023100918,-0.004181851703343675,0.9497464253323814
2,2021-03-16 20:00:00+00:00,0.162097842732813,-0.0182897244442532,0.17946844314405674,0.9497464253323814
3,2021-03-15 20:00:00+00:00,0.0040744213807396,-0.0032897614294294,0.007198860538536519,0.9497464253323814
4,2021-03-12 21:00:00+00:00,-0.0723842563217058,-0.013137182884106,-0.05990726383858838,0.9497464253323814
0,2021-03-11 21:00:00+00:00,-0.0208473833901318,0.023301019674112,-0.04327075119417435,0.9623341861281487
1,2021-03-10 21:00:00+00:00,-0.0344607520191673,0.0346454973628053,-0.06780129852680745,0.9623341861281487
2,2021-03-09 21:00:00+00:00,0.0558187988797383,0.0483337917797217,0.009305538704912415,0.9623341861281487
3,2021-03-08 21:00:00+00:00,-0.055123624379905,0.0515879268357054,-0.10476844996538204,0.9623341861281487
4,2021-03-05 21:00:00+00:00,0.0466553119086965,0.0242656734751404,0.023303624774145854,0.9623341861281487
0,2021-03-04 21:00:00+00:00,-0.086449937497391,-0.0531133543997916,-0.03456380729108933,0.9768942442563043
1,2021-03-03 21:00:00+00:00,0.0250624793559459,0.0615409479591307,-0.03505651849140563,0.9768942442563043
2,2021-03-02 21:00:00+00:00,-0.0761699404354386,-0.0186099440328838,-0.057989993223782454,0.9768942442563043
3,2021-03-01 21:00:00+00:00,0.0448679727720469,0.050914798291937,-0.004870400626817074,0.9768942442563043
4,2021-02-26 21:00:00+00:00,0.086011929930253,-0.0521297422502328,0.1369371750890701,0.9768942442563043
0,2021-02-25 21:00:00+00:00,0.090965473516488,-0.0080621216686723,0.09891920399067401,0.9865555000357455
1,2021-02-24 21:00:00+00:00,0.1057118174925597,0.0332683741935688,0.07289071995464713,0.9865555000357455
2,2021-02-23 21:00:00+00:00,-0.1366466327863754,-0.1259014453192968,-0.012437869444173452,0.9865555000357455
3,2021-02-22 21:00:00+00:00,0.130124206977293,-0.0349714274618358,0.16462546108386822,0.9865555000357455
4,2021-02-19 21:00:00+00:00,0.0197834121084946,0.0624263145681362,-0.041803611875661756,0.9865555000357455
0,2021-02-18 21:00:00+00:00,0.0439505222007428,-0.0066545069594993,0.05059475362060007,0.998455852596658
1,2021-02-17 21:00:00+00:00,0.0185575413864463,0.0758556271095416,-0.05718095345346523,0.998455852596658
2,2021-02-16 21:00:00+00:00,-0.0582415708558966,0.0186141772776606,-0.07682700510004856,0.998455852596658
3,2021-02-12 21:00:00+00:00,-0.0164954206278027,0.0104237488526126,-0.026903073675691447,0.998455852596658
4,2021-02-11 21:00:00+00:00,0.099093815774572,0.0560056759601402,0.04317462083353807,0.998455852596658
0,2021-02-10 21:00:00+00:00,0.183631218168711,-0.0599402430571146,0.24422602992700226,1.0109203544695833
1,2021-02-09 21:00:00+00:00,0.0095640995448974,0.0657724466588818,-0.05692660554583115,1.0109203544695833
2,2021-02-08 21:00:00+00:00,0.2349298555842505,0.1637986615133903,0.06934245462549071,1.0109203544695833
3,2021-02-05 21:00:00+00:00,0.2241691339919904,0.003907781448076,0.22021867818531174,1.0109203544695833
4,2021-02-04 21:00:00+00:00,-0.0175623531398822,0.01366644135116,-0.03137803687493464,1.0109203544695833
0,2021-02-03 21:00:00+00:00,0.0562204609322962,0.0337738121182165,0.02213704400218447,1.009167008178157
1,2021-02-02 21:00:00+00:00,0.1500823644567664,0.0641462802053941,0.0853480547761311,1.009167008178157
2,2021-02-01 21:00:00+00:00,0.0447459735648039,-0.026353314271625,0.07134086888387843,1.009167008178157
3,2021-01-29 21:00:00+00:00,0.0076320800632814,0.0703541484528553,-0.0633670054438085,1.009167008178157
4,2021-01-28 21:00:00+00:00,0.0678037589757163,0.0358594882577093,0.03161554649588406,1.009167008178157
0,2021-01-27 21:00:00+00:00,-0.062099602186217,-0.0208031276297632,-0.041166256486608654,1.006259542899638
1,2021-01-26 21:00:00+00:00,-0.0212820067528339,-0.0461329438282408,0.025139708216386357,1.006259542899638
2,2021-01-25 21:00:00+00:00,-0.0142691384636911,-0.0035413936967586,-0.010705577261163132,1.006259542899638
3,2021-01-22 21:00:00+00:00,0.0624694766146936,0.0499839829834265,0.012172616745487565,1.006259542899638
4,2021-01-21 21:00:00+00:00,-0.0848352935298283,-0.0939296840153466,0.009682347372161795,1.006259542899638
0,2021-01-20 21:00:00+00:00,-0.0287781831694063,-0.0438509520716832,0.015820610527436926,1.0170541707723364
1,2021-01-19 21:00:00+00:00,0.2193638383728239,0.0262453555183784,0.19267089007945437,1.0170541707723364
2,2021-01-15 21:00:00+00:00,-0.0277718030720823,-0.1045845914377741,0.07859639184822663,1.0170541707723364
3,2021-01-14 21:00:00+00:00,0.0173945860369786,0.0851079093856795,-0.06916476816944081,1.0170541707723364
4,2021-01-13 21:00:00+00:00,0.0740141029540402,0.0525666422479041,0.02055098021231204,1.0170541707723364
0,2021-01-12 21:00:00+00:00,-0.0241068534523311,-0.1349262675802066,0.11177878682864831,1.0071103478809456
1,2021-01-08 21:00:00+00:00,-0.0641852534621153,0.0757258773199099,-0.14044956811335957,1.0071103478809456
2,2021-01-06 21:00:00+00:00,0.2064969888873735,0.0592003902602966,0.14687566325763846,1.0071103478809456
3,2021-01-05 21:00:00+00:00,0.1639048300077234,0.0880921977372173,0.07518626609899745,1.0071103478809456
4,2021-01-04 21:00:00+00:00,0.1612316519117328,0.0846263673411944,0.07600356165884183,1.0071103478809456
0,2020-12-31 21:00:00+00:00,-0.0098555512116544,0.0078579153904943,-0.017884681824597144,1.0217888859754793
1,2020-12-30 21:00:00+00:00,-0.0050823947420893,0.0690418718789644,-0.07562861209495811,1.0217888859754793
2,2020-12-29 21:00:00+00:00,0.0740283057462782,0.0036818892845807,0.07026619219590143,1.0217888859754793
3,2020-12-28 21:00:00+00:00,0.1270785709560908,0.1350607271348589,-0.010924978962074866,1.0217888859754793
4,2020-12-24 21:00:00+00:00,0.0455460817695431,-0.00253004562537,0.04813125427055705,1.0217888859754793
0,2020-12-23 21:00:00+00:00,-0.087575105984587,-0.0025236606453969,-0.08495974457733567,1.036336407599683
1,2020-12-22 21:00:00+00:00,0.028523357161598,0.0274689899416876,5.624280503764914e-05,1.036336407599683
2,2020-12-21 21:00:00+00:00,-0.0669522559613424,-0.0034482792789159,-0.06337867860103026,1.036336407599683
3,2020-12-18 21:00:00+00:00,-0.0038670520522334,-0.00193444445063,-0.0018623168395663636,1.036336407599683
4,2020-12-17 21:00:00+00:00,-0.0170684740188944,0.0900417119608969,-0.1103819783265757,1.036336407599683
0,2020-12-16 21:00:00+00:00,0.0578317596497134,0.0718332333995637,-0.01651002575712083,1.0349218862711778
1,2020-12-15 21:00:00+00:00,0.0057596473058612,0.0173164500114609,-0.012161525803520472,1.0349218862711778
2,2020-12-14 21:00:00+00:00,0.102576099458248,0.0691213153892537,0.031040937354056566,1.0349218862711778
3,2020-12-11 21:00:00+00:00,-0.0136315985876658,-0.0231271360601874,0.010303180687793519,1.0349218862711778
4,2020-12-10 21:00:00+00:00,-0.0225430042158767,-0.0005377789858028,-0.021986444973492666,1.0349218862711778
0,2020-12-09 21:00:00+00:00,0.0140210191400566,-0.0196972032277672,0.034973293275574566,1.06371822909262
1,2020-12-08 21:00:00+00:00,-0.0618308871815778,-0.0180232121713217,-0.042659267848138935,1.06371822909262
2,2020-12-07 21:00:00+00:00,-0.0085938028897741,0.0036307093825351,-0.012455854644514295,1.06371822909262
3,2020-12-04 21:00:00+00:00,-0.0568883082886853,-0.0246355799962284,-0.03068299276242766,1.06371822909262
4,2020-12-03 21:00:00+00:00,0.0340726557016497,0.0140397966674826,0.01913826805369464,1.06371822909262
0,2020-12-02 21:00:00+00:00,0.0047135159621029,0.0,0.0047135159621029,1.0481009347275083
1,2020-12-01 21:00:00+00:00,0.1322453633564523,0.1296461844972002,-0.0036369237989182235,1.0481009347275083
2,2020-11-27 21:00:00+00:00,-0.163902218787644,-0.1154064616860647,-0.0429445984208852,1.0481009347275083
3,2020-11-25 21:00:00+00:00,-0.0328236461636857,-0.0103762279860908,-0.021948311912518205,1.0481009347275083
4,2020-11-24 21:00:00+00:00,0.1177457318278872,0.0397473033904897,0.07608654599141708,1.0481009347275083
0,2020-11-23 21:00:00+00:00,0.2588051721321275,-0.0133370875315378,0.2728212651980357,1.0509110803063089
1,2020-11-20 21:00:00+00:00,0.0830261918495784,0.0339563747342736,0.04734106139429709,1.0509110803063089
2,2020-11-19 21:00:00+00:00,0.0094958457339844,0.023856887344615,-0.015575621518090856,1.0509110803063089
3,2020-11-18 21:00:00+00:00,-0.0470576407323883,-0.003642991278501,-0.04322918083235235,1.0509110803063089
4,2020-11-17 21:00:00+00:00,0.0547197795494325,0.0490139654348432,0.0032104601842053507,1.0509110803063089
0,2020-11-16 21:00:00+00:00,-0.017062602089427,0.0377177303894897,-0.05621931539180662,1.0381513653666419
1,2020-11-13 21:00:00+00:00,0.0218817774101921,0.0015264848025945,0.02029705512816719,1.0381513653666419
2,2020-11-12 21:00:00+00:00,-0.0296014629930588,0.0269407840311866,-0.05757007471908299,1.0381513653666419
3,2020-11-11 21:00:00+00:00,0.0089466660721753,0.0280094694931798,-0.020131402925364614,1.0381513653666419
4,2020-11-10 21:00:00+00:00,-0.0056185860948082,-0.0067556956309892,0.0013948485485046945,1.0381513653666419
0,2020-11-09 21:00:00+00:00,-0.0129439677504034,-0.0130595899731544,0.0006746452556866522,1.0428055577613686
1,2020-11-06 21:00:00+00:00,0.096267442292792,0.0256424306133376,0.06952737313469329,1.0428055577613686
2,2020-11-05 21:00:00+00:00,0.0251683317409003,0.0741079721537218,-0.05211187349542552,1.0428055577613686
3,2020-11-04 21:00:00+00:00,0.0257105418744711,0.0240634399316352,0.0006170529749050663,1.0428055577613686
4,2020-11-03 21:00:00+00:00,-0.0086794008561859,0.0032287023563722,-0.012046309617768057,1.0428055577613686
0,2020-11-02 21:00:00+00:00,-0.0002133560921258,0.005043238354929,-0.0054783462195236825,1.0439701154025676
1,2020-10-30 20:00:00+00:00,-0.0291185759063107,0.0047058910374127,-0.03403138551571035,1.0439701154025676
2,2020-10-29 20:00:00+00:00,-0.0133788143543802,0.0294572108854301,-0.04413126220188043,1.0439701154025676
3,2020-10-28 20:00:00+00:00,-0.0583730601242705,-0.0363276049324157,-0.020448126210677597,1.0439701154025676
4,2020-10-27 20:00:00+00:00,0.0155493900648617,0.051388130558137,-0.03809828252423879,1.0439701154025676
0,2020-10-26 20:00:00+00:00,-0.0519101462109121,0.0053252312987527,-0.05743601208520206,1.0376762180422576
1,2020-10-23 20:00:00+00:00,-0.0307660229747893,-0.0117536898140945,-0.01856949858045791,1.0376762180422576
2,2020-10-22 20:00:00+00:00,0.0429282086281975,0.0321743570278561,0.009541643509590456,1.0376762180422576
3,2020-10-21 20:00:00+00:00,0.0397479605575038,0.0614034380551779,-0.023968926818385243,1.0376762180422576
4,2020-10-20 20:00:00+00:00,-0.0727078039048104,0.0204899495407216,-0.09396973725210309,1.0376762180422576
0,2020-10-19 20:00:00+00:00,0.0599588598785464,0.0330715129656985,0.026725103123318418,1.004905847207467
1,2020-10-16 20:00:00+00:00,-0.0317879829118502,-0.0198882473998323,-0.011802166809050017,1.004905847207467
2,2020-10-15 20:00:00+00:00,0.0030961229405106,0.0164008855394167,-0.013385222837429631,1.004905847207467
3,2020-10-14 20:00:00+00:00,-0.0262453048074762,-0.0026075634070808,-0.02362494909273648,1.004905847207467
4,2020-10-13 20:00:00+00:00,-0.0019203517400726,-0.0172121288811214,0.015376217215454813,1.004905847207467
0,2020-10-12 20:00:00+00:00,0.0982195788428692,0.0449366768959762,0.053739043437977974,0.9898492384708178
1,2020-10-09 20:00:00+00:00,0.0342421973067192,0.0152880675441906,0.01910931529041171,0.9898492384708178
2,2020-10-08 20:00:00+00:00,0.0222524341346498,0.0224522604386563,2.8081237497389056e-05,0.9898492384708178
3,2020-10-07 20:00:00+00:00,0.0084605591690952,0.0074418948103858,0.0010942052582548854,0.9898492384708178
4,2020-10-06 20:00:00+00:00,-0.0352915652980723,-0.0148288166734606,-0.02061327240642396,0.9898492384708178
0,2020-10-05 20:00:00+00:00,0.03766046917318,0.0237386059778986,0.014334569989920838,0.9826145311555498
1,2020-10-02 20:00:00+00:00,-0.0572961552994473,-0.0103093696588612,-0.047166018865596154,0.9826145311555498
2,2020-10-01 20:00:00+00:00,-0.0101287202393719,-0.0106655311974194,0.00035138569770525215,0.9826145311555498
3,2020-09-30 20:00:00+00:00,0.0027246598419177,-0.0032235809632476,0.005892197338761196,0.9826145311555498
4,2020-09-29 20:00:00+00:00,-0.0469792325862312,-0.0118831380036772,-0.035302688508091234,0.9826145311555498
0,2020-09-28 20:00:00+00:00,0.0638959714785042,0.0109640202919141,0.05313026476247981,0.9819123304582025
1,2020-09-25 20:00:00+00:00,0.1696173970412265,0.0148082298724301,0.1550770135372279,0.9819123304582025
2,2020-09-24 20:00:00+00:00,0.0487840755372126,0.0360741536165743,0.013362419290254932,0.9819123304582025
3,2020-09-23 20:00:00+00:00,-0.0481750250281002,-0.0210433398705137,-0.027512310135220083,0.9819123304582025
4,2020-09-22 20:00:00+00:00,0.0190669408700297,0.0004733727899046,0.01860213029071897,0.9819123304582025
0,2020-09-21 20:00:00+00:00,-0.1202638109301463,-0.0380909960090234,-0.0832842357133656,0.9708219550893492
1,2020-09-18 20:00:00+00:00,-0.0323954443104419,-0.0059077654215608,-0.026660055933672988,0.9708219550893492
2,2020-09-17 20:00:00+00:00,0.0228606030457495,-0.0054225166758575,0.02812490128651008,0.9708219550893492
3,2020-09-16 20:00:00+00:00,-0.0239261332477877,0.018649619439688,-0.042031593253897936,0.9708219550893492
4,2020-09-15 20:00:00+00:00,-0.0209660182738307,0.0101523714640179,-0.030822163387321876,0.9708219550893492
0,2020-09-14 20:00:00+00:00,-0.0068654209221265,0.0339655291556303,-0.0368072578413233,0.8815360061668136
1,2020-09-11 20:00:00+00:00,-0.0133738684319107,0.001440576479623,-0.014643788468335408,0.8815360061668136
2,2020-09-10 20:00:00+00:00,0.0351536043910932,0.0004806536982708,0.03472989084957025,0.8815360061668136
3,2020-09-09 20:00:00+00:00,0.0526386380121671,0.0302609717818094,0.025962501804904198,0.8815360061668136
4,2020-09-08 20:00:00+00:00,-0.1177980081502176,-0.0591660876761285,-0.06564097151968776,0.8815360061668136
0,2020-09-04 20:00:00+00:00,-0.0416610951472578,-0.0083721419251245,-0.03465758584491359,0.8365253915878954
1,2020-09-03 20:00:00+00:00,-0.0945047123177508,-0.0684677992774607,-0.03722965971601157,0.8365253915878954
2,2020-09-02 20:00:00+00:00,-0.0717221370777565,-0.0522443990375196,-0.028018370714621148,0.8365253915878954
3,2020-09-01 20:00:00+00:00,-0.0139128973945488,0.019901154317295,-0.030560718302875135,0.8365253915878954
4,2020-08-31 20:00:00+00:00,0.1397745247427441,0.0198780070215819,0.12314606713502838,0.8365253915878954
0,2020-08-28 20:00:00+00:00,0.0315430149235343,0.031679802643268,0.005447269272853977,0.823734476648506
1,2020-08-27 20:00:00+00:00,-0.0947531206759865,-0.0252516682309669,-0.07395245096124928,0.823734476648506
