,datetime,close,timeToMaturityinYears,instrumentName
0,2020-03-24 06:00:00,6505.92,0.0,spot
2,2020-03-24 06:00:00,6479.75,0.008447488584474886,BTC-27MAR20
3,2020-03-24 06:00:00,6480.5,0.2577625570776256,BTC-26JUN20
1,2020-03-24 06:00:00,6500.25,0.5070776255707763,BTC-25SEP20
