,datetime,close,timeToMaturityinYears,instrumentName
0,2020-11-15 20:00:00,15877.28,0.0,spot
2,2020-11-15 20:00:00,15982.25,0.10821917808219178,BTC-25DEC20
3,2020-11-15 20:00:00,16230.25,0.3575342465753425,BTC-26MAR21
1,2020-11-15 20:00:00,16542.5,0.6068493150684932,BTC-25JUN21
