,datetime,close,timeToMaturityinYears,instrumentName
0,2021-09-22 23:00:00,43539.82,0.0,spot
6,2021-09-22 23:00:00,43574.5,0.0037671232876712326,BTC-24SEP21
2,2021-09-22 23:00:00,43536.5,0.022945205479452054,BTC-1OCT21
5,2021-09-22 23:00:00,43686.75,0.09965753424657534,BTC-29OCT21
3,2021-09-22 23:00:00,44391.0,0.2722602739726027,BTC-31DEC21
1,2021-09-22 23:00:00,45394.25,0.5023972602739726,BTC-25MAR22
4,2021-09-22 23:00:00,46338.75,0.7517123287671232,BTC-24JUN22
