,datetime,close,timeToMaturityinYears,instrumentName
0,2021-08-13 14:00:00,46549.92,0.0,spot
3,2021-08-13 14:00:00,46688.75,0.018493150684931507,BTC-20AUG21
1,2021-08-13 14:00:00,46766.5,0.03767123287671233,BTC-27AUG21
2,2021-08-13 14:00:00,47183.75,0.11438356164383562,BTC-24SEP21
5,2021-08-13 14:00:00,48389.75,0.38287671232876713,BTC-31DEC21
6,2021-08-13 14:00:00,49285.75,0.613013698630137,BTC-25MAR22
4,2021-08-13 14:00:00,50291.0,0.8623287671232877,BTC-24JUN22
