,datetime,close,timeToMaturityinYears,instrumentName
0,2021-01-19 07:00:00,36670.86,0.0,spot
2,2021-01-19 07:00:00,38593.5,0.1809360730593607,BTC-26MAR21
1,2021-01-19 07:00:00,39700.0,0.4302511415525114,BTC-25JUN21
3,2021-01-19 07:00:00,40674.5,0.6795662100456621,BTC-24SEP21
