,datetime,close,timeToMaturityinYears,instrumentName
0,2021-11-23 05:00:00,56825.47,0.0,spot
1,2021-11-23 05:00:00,56888.0,0.00856164383561644,BTC-26NOV21
6,2021-11-23 05:00:00,57026.75,0.02773972602739726,BTC-3DEC21
5,2021-11-23 05:00:00,57478.0,0.10445205479452055,BTC-31DEC21
2,2021-11-23 05:00:00,58797.25,0.3345890410958904,BTC-25MAR22
3,2021-11-23 05:00:00,60321.25,0.583904109589041,BTC-24JUN22
4,2021-11-23 05:00:00,61761.0,0.8523972602739726,BTC-30SEP22
