,datetime,close,timeToMaturityinYears,instrumentName
0,2021-06-12 11:00:00,35693.68,0.0,spot
3,2021-06-12 11:00:00,35733.25,0.016095890410958904,BTC-18JUN21
4,2021-06-12 11:00:00,35727.5,0.03527397260273972,BTC-25JUN21
6,2021-06-12 11:00:00,35838.5,0.13116438356164384,BTC-30JUL21
1,2021-06-12 11:00:00,36377.25,0.2845890410958904,BTC-24SEP21
2,2021-06-12 11:00:00,37128.25,0.553082191780822,BTC-31DEC21
5,2021-06-12 11:00:00,37762.0,0.7832191780821918,BTC-25MAR22
