,datetime,close,timeToMaturityinYears,instrumentName
0,2021-01-17 10:00:00,34155.12,0.0,spot
2,2021-01-17 10:00:00,35449.75,0.1860730593607306,BTC-26MAR21
1,2021-01-17 10:00:00,36217.75,0.43538812785388126,BTC-25JUN21
3,2021-01-17 10:00:00,37127.5,0.684703196347032,BTC-24SEP21
