"unhedged","unhedged","Variance","VaR 99%","VaR 95%","ES 99%","ES 95%","Spectral 10"
0.033027441430216804,0.025642430613337652,0.015197037721774428,0.015638039289491833,0.018124103419618065,0.014123157557422042,0.013882319350101544,0.015223005024390595
-0.02675486847454651,-0.013059589973154494,-0.017426866851074658,-0.017654539689547232,-0.018940856242380913,-0.016873098308125282,-0.0167490287731568,-0.01744026859370365
0.00783650319542862,-0.006755695630989277,0.01252336237877194,0.012408709066049876,0.011761178888924933,0.012802287669239744,0.012864790230326509,0.012516613062875838
0.03127209904416917,0.028009469493179874,0.011721599865799523,0.01220555171962836,0.014933351631559795,0.010543044748475155,0.010278714235717029,0.011750096767319114
0.025989382373461427,0.02694078403118663,0.007101603887722024,0.007568999266868941,0.010203623029594745,0.005963400697621247,0.005708126765285582,0.007129125667440742
0.0038598821800068825,0.0015264848025945666,0.002789153020457712,0.0028154196046907233,0.002963696541121187,0.002725236969420488,0.002710911430039636,0.002790699362438653
0.017222758664007586,0.03771773038948974,-0.009705960261181073,-0.009036957086231447,-0.005268424820223013,-0.011335684231730873,-0.011701305491494132,-0.009666563412632742
0.048936309584379875,0.049013965434843286,0.014717684689671344,0.015570836065282395,0.020373756557478962,0.012638708641258259,0.012172171343676647,0.014767930173903729
0.02386462566984977,-0.003642991278501092,0.026358421354236432,0.026297351080215737,0.025952504505205188,0.026507005028889856,0.026540302837910302,0.026354826229469854
0.025119482349469657,0.023856887344615028,0.008423375156644068,0.008836093056945368,0.011162931498134056,0.007418417214354341,0.007193045647100335,0.008447676720975397
0.031014169425059357,0.033956374734273605,0.007184935452331843,0.007776039036998857,0.01110661790967197,0.00574517144844809,0.005422204427798038,0.007219743605082478
-0.015772624914822325,-0.013337087531537865,-0.006352203747468056,-0.006582121962394303,-0.007881134249750602,-0.005792975930825685,-0.005667683686901283,-0.0063657376477225195
0.051918145692419246,0.03974730339048976,0.02447303528878142,0.025155039859477448,0.028996644294143708,0.022811602156334213,0.0224388598500879,0.024513198020714628
-0.005779227029510234,-0.010376227986090858,0.0014955049396130997,0.0013177695103634768,0.0003137584215984937,0.001927847788508017,0.0020247196005839197,0.0014850424686945038
-0.14678994927138278,-0.12481552845498124,-0.055520175635096876,-0.057661195531965956,-0.0698352288305961,-0.05032960606320634,-0.049169972948410766,-0.05564609130789364
0.16283326833462622,0.1533485012361852,0.05854506767811001,0.061236543167204616,0.0762970493455823,0.05196561624832746,0.05048506073728114,0.05870371660350769
-0.011629636863407207,-0.023331400585130745,0.004644419324229448,0.004248551829462415,0.0020107090873949444,0.005607009878155431,0.005822620338273743,0.004621118809110126
-0.024061714071963048,0.0010370755401888873,-0.02480944838124534,-0.024791108232601885,-0.024687573922724554,-0.024854075955027113,-0.024864078239393145,-0.024808368681054786
0.027216743516132538,0.013896260672793816,0.017594281914697068,0.01783132267213237,0.01916850018458785,0.017017267658656403,0.0168879005130963,0.01760823814245085
-0.02094996391385318,-0.024053920609791644,-0.004026434309992338,-0.0044379702208155805,-0.006764508030633128,-0.0030257713602521562,-0.002801638293167379,-0.004050656879773528
0.011778953098569024,0.0036582220049688817,0.009228588349934482,0.009291197782896157,0.009644590293477525,0.009076227564594083,0.009042077009961128,0.009232274297428043
-0.02044615062561287,-0.018160783371595893,-0.007611439418794806,-0.00792416766759206,-0.009691534301447936,-0.00685090162653746,-0.006680527860764221,-0.007629847129591275
-0.026139528317015038,-0.021748742858796515,-0.01072887380667881,-0.011103896527129519,-0.01322375645156672,-0.009816936758035381,-0.009612665835321036,-0.010750947627822485
-0.01772341857890343,0.0010851873012869833,-0.018500928335258727,-0.018481857588551854,-0.0183741991477894,-0.018547333751033738,-0.018557734510708798,-0.01849980562375121
0.0020352888194192097,-0.023039965948255955,0.01789355854209391,0.017507727027518447,0.015326690649574096,0.018831761777434165,0.019041912862828567,0.01787084863129764
0.06257440292402171,0.06706723024608309,0.015668814659761537,0.01684558417043419,0.023463267826570572,0.01279964254743469,0.012155467773121344,0.015738129861557686
0.009084795436652882,0.014937182180396193,-0.0014580445595408556,-0.0011982143164842027,0.0002674107723701996,-0.002090558666298677,-0.002232373749534595,-0.0014427463931934335
