"unhedged","unhedged","Variance","VaR 99%","VaR 95%","ES 99%","ES 95%","Spectral 10"
0.008471280240525791,0.014001077005923568,-0.0008607541280996056,-0.0005170202419657599,-0.0022266091452258774,0.00033178288609647666,-0.0009561447358107378,-0.0013032277347956311
-0.00009641613637789703,-0.026553372278279364,0.01760200682058244,0.016950107410322213,0.020192383027539007,0.015340332287960612,0.017782917354631667,0.01844116843628829
0.0015265554560002226,0.03109656301145658,-0.019200006839619088,-0.01843656968083407,-0.022233587512492603,-0.016551367567815056,-0.019411870544256637,-0.020182746123583284
0.002590864147848926,-0.005291005291005346,0.006117438796309993,0.005987541802709884,0.006633595240510881,0.00566677920425418,0.0061534868953168065,0.006284649518254248
0.018251030160866044,0.02127659574468077,0.0040696980638633695,0.004592049804084786,0.001994090235055257,0.005881924934045157,0.003924738687006157,0.003397297501151031
-0.008033171136957229,-0.02447916666666672,0.008282746885063141,0.007681770325610571,0.010670776933936699,0.006197742116192617,0.008449525668124402,0.009056357740808707
-0.019732281058954304,0.0021356113187400716,-0.02115571428598928,-0.02110328389241667,-0.02136405078989534,-0.020973814311833316,-0.0211702643996301,-0.021223205639854803
0.01547633707074203,-0.0005327650506127268,0.015831437022025607,0.015818357356713664,0.01588341015359407,0.015786058938435543,0.01583506679864377,0.015848273903457333
-0.012390259920739388,0.00479744136460547,-0.015587863053485695,-0.01547008331675137,-0.016055870575652942,-0.015179242602479937,-0.015620548456689587,-0.015739475760323307
0.0026686514943252693,-0.01379310344827589,0.011862066784795955,0.011523438760100757,0.013207633239333716,0.01068724384826436,0.011956040449793148,0.012297967839243973
-0.01562684566376693,-0.005379236148466915,-0.012041463154035204,-0.012173526262106216,-0.011516699474885206,-0.012499637779632478,-0.012004813930192926,-0.011871464087615191
0.006938947609459456,0.004867495943753353,0.0036946515158780002,0.003814151129784782,0.0032198099195632768,0.004109238842047169,0.0036614888244714816,0.003540824886333782
0.0024118409803051133,0.0010764262648008671,0.0016943785383685128,0.0017208053756024855,0.0015893693155977218,0.0017860627826080666,0.001687044748581279,0.001660360425938423
0.02460135680474651,0.022580645161290214,0.009550846288895354,0.010105213135775393,0.007348023786708624,0.011474145128539837,0.009397002305069457,0.00883723407879089
-0.006761647661951753,0.002103049421661396,-0.008163377648406245,-0.008111746666722985,-0.00836853762307288,-0.007984251122857278,-0.008177705914888533,-0.008229839954289497
0.018071643531419213,0.025708289611752422,0.0009364872778004907,0.001567639459190695,-0.0015714480998203495,0.003126182179179593,0.0007613343686178053,0.00012403266293870008
0.0036402835589297577,-0.002557544757033292,0.005344944961894305,0.00528215587803138,0.005594442578144898,0.005127106949366023,0.005362369746324758,0.005425770604982505
0.08703418559573062,0.1430769230769231,-0.008329818398113753,-0.004817203849640683,-0.022287482736145336,0.0038567102935236353,-0.009304614453872206,-0.012851453566753213
0.07235799108611762,0.015253476895468854,0.0621912038761534,0.06256568484558978,0.060703172781296666,0.06349041362875563,0.062087280554386726,0.06170915089310525
0.0028568857695594474,0.01900132567388413,-0.009807927384679282,-0.009341434734662868,-0.011661574500022365,-0.008189495875780883,-0.009937385140149302,-0.010408422982223109
-0.014718377784257997,-0.0078057241977450564,-0.009515686130283862,-0.009707320810347753,-0.008754209884329067,-0.010180536057505796,-0.009462505023249523,-0.009269003183165592
0.020607929362975508,0.022727272727272707,0.005459688259359052,0.006017654890959068,0.0032425617149502983,0.007395476052507677,0.005304845288625071,0.004741442203734403
0.009241124924269428,-0.00042735042735042583,0.009525963645875879,0.009515471965623634,0.00956765320483055,0.00948956421728675,0.009528875223103417,0.009539469127263667
-0.013009367805726701,-0.0183839247541685,-0.0007560663230236075,-0.001207401452133161,0.0010373511297431248,-0.0023219109167120777,-0.0006308149760255732,-0.00017508233959406816
0.0404884301495978,0.03919860627177707,0.014361672845450757,0.015324019474865502,0.010537708944815538,0.017700400920741988,0.01409460918512584,0.013122886094460662
0.020060365325578422,0.0159262363788768,0.009445168709800167,0.009836166282321313,0.007891507526962216,0.0108016805246135,0.009336661816645497,0.008941854625556966
-0.01826489413416854,-0.035478547854785436,0.005382360129892905,0.0045113429129066684,0.008843419058953361,0.002360486776231796,0.005624078694767887,0.006503582520356321
0.025586845177407502,0.036355859709153115,0.0013548427276530717,0.0022473984172101114,-0.0021918011030093165,0.004451440822766828,0.0011071469575313353,0.00020589480291577367
-0.028784980612195255,-0.0466364011555922,0.0022992351398399835,0.001154286690679629,0.0068487824691012555,-0.0016730046073887284,0.0026169731714077438,0.0037730772316951766
-0.0014093660269427488,0.01904761904761898,-0.014105034761402235,-0.013637405584442264,-0.01596319796052581,-0.012482660230001441,-0.01423480791782683,-0.014706993360401932
