"unhedged","future","Variance","VaR 99%","VaR 95%","ES 99%","ES 95%","Spectral 10"
-0.08478510121413087,-0.08471081436728285,-0.03090533268985668,-0.05136722129245138,-0.023739600831763037,-0.057945072285005575,-0.04039586035794472,-0.028329665198917324
0.011554862102327847,0.01289300696123329,0.003490480204685246,0.006612078674118061,0.002379762536983467,0.007600050893256661,0.0049474808285802675,0.0030922990616877727
-0.011133633469402071,-0.013704366032112641,-0.0025526020870676506,-0.005857260049214214,-0.0013818570687178717,-0.00690760581148262,-0.004092402864767284,-0.0021325945582097443
-0.017991293754457835,0.,-0.017991293754457835,-0.017991293754457946,-0.017991293754457835,-0.017991293754457835,-0.017991293754457835,-0.017991293754457835
0.006769981323936563,-0.012250051105937911,0.014313668601182702,0.01140757798013758,0.01534349036344344,0.010484154792838193,0.012959435612835397,0.014683102886742948
-0.03652399890349508,-0.033250076628209495,-0.015507258668068222,-0.023570152133911577,-0.012659977942587487,-0.026140908755458356,-0.019259379957866907,-0.014485240816816411
0.1158397794682102,0.1197820179728899,0.0422324635200031,0.0712999231781058,0.03170495135057369,0.08034484475472649,0.05589355934739495,0.03846984457120254
-0.0058700327293221095,-0.0068053192697549265,-0.0016074053097221773,-0.003251173670379281,-0.001024410651705987,-0.003773053897132174,-0.0023736565713718396,-0.0013982940187537882
0.002962087023647381,-0.010678972575854255,0.009571647496733929,0.007024684047342596,0.010474425906992248,0.006215566725519739,0.008384653318809176,0.009895493547762736
-0.004390791425904466,0.00840020212526667,-0.009710146400511162,-0.007652838028055806,-0.010441643305520892,-0.007001252919019269,-0.00875017380634471,-0.009972412600649178
0.023624711505734596,0.02032437291976211,0.010988954325228555,0.01588691853957218,0.009244072923899954,0.017435293397285355,0.013276153393991791,0.010363559068593825
-0.05369256764581622,-0.051999481399518474,-0.02076292698765156,-0.033349804691771665,-0.016331613018811798,-0.0373750075337828,-0.02661323227938774,-0.019171520133789574
-0.0010938426868868606,-0.003932368417720965,0.0013632660375562107,0.0004152222025291062,0.0016996667990431256,0.00011436560108189873,0.0009212483513756107,0.0014839183182863305
-0.028225825172858994,-0.028778964550043404,-0.01011893711613569,-0.01707171621608363,-0.0076618343647836176,-0.0192869008612872,-0.013355419376427617,-0.009237082101483968
0.010633254746090405,0.0016207458977333445,0.009627829760454275,0.010016172623030414,0.009489906645075588,0.010139302708820783,0.009808956022318413,0.00957837027843392
0.056647494904464225,0.07860910503451354,0.007049901863086719,0.026493550264731016,0.000054182137986183505,0.0325819007225887,0.01616470044351142,0.004546737641915677
0.015604943432980453,0.09217516735457672,-0.04576368298484812,-0.021619153176151287,-0.05447875035959667,-0.01408197823630083,-0.03443106766586196,-0.04888033260895438
0.10466499089211752,0.012211820686764463,0.09771201363450709,0.10040248754015005,0.0967549773655374,0.10125425222891044,0.09896764326905992,0.09736890881991767
-0.0007753279770708716,0.008727816396490454,-0.006283619215962278,-0.004153114601084417,-0.007041179394073608,-0.003478379474472457,-0.005289472691815978,-0.006555227704162918
0.00250222777783596,-0.015493742071792289,0.012059084003827244,0.008379727939664443,0.013362243412649556,0.007209999846309723,0.01034486469079239,0.01252661535633735
