0.01,0.823939047196612
0.03,0.8290608035447051
0.05,0.8337917388041551
0.06999999999999999,0.8383678098046946
0.09,0.8428427613787439
0.11,0.8472302248995409
0.13,0.8515300817699689
0.15000000000000002,0.85573703016721
0.17,0.8598443164543925
0.19,0.863845681042195
0.21000000000000002,0.86773645727233
0.23,0.8715141733129825
0.25,0.8751788196155458
0.27,0.8787328802654607
0.29000000000000004,0.8821812005729408
0.31,0.8855307479965437
0.33,0.8887903112035376
0.35000000000000003,0.8919701710838719
0.37,0.8950817679623203
0.39,0.8981373811431259
0.41000000000000003,0.9011498303539005
0.43,0.9041322035189671
0.45,0.9070976114103292
0.47000000000000003,0.9100589669048088
0.49,0.913028784597849
0.51,0.9125911990867254
0.53,0.9087055472518042
0.55,0.9047941893448296
0.5700000000000001,0.9008714527632595
0.59,0.8969543517256231
0.61,0.8930626083881134
0.63,0.8892185722664516
0.65,0.8854469832572771
0.67,0.8817745125864641
0.6900000000000001,0.8782289265547437
0.7100000000000001,0.8748379319946281
0.73,0.8716272783786994
0.75,0.8686182929207482
0.77,0.8658246211014671
0.79,0.8632483481201789
0.81,0.8608759343507398
0.8300000000000001,0.8586748909701534
0.85,0.8565928062040113
0.87,0.8545605918164162
0.89,0.8525016745009617
0.91,0.8503472448795287
0.93,0.8480555591119018
0.9500000000000001,0.8456323981833481
0.97,0.843158004474253
0.99,0.8409167679017442
