"unhedged","unhedged","Variance","VaR 99%","VaR 95%","ES 99%","ES 95%","Spectral 10"
-0.005570434449853615,0.0005904930788644295,-0.005931313612614538,-0.005818759607240455,-0.0059680033196739726,-0.0057598347969759845,-0.005882817665223118,-0.005946707757829936
0.0019173216952060783,-0.022083857785436815,0.015073112362365379,0.010989024166731629,0.016400724236074943,0.008844048207500855,0.013315509499551056,0.015630367901387852
-0.04033841839768375,-0.03001756768765121,-0.021808073976828584,-0.027549996931189688,-0.019943596817801175,-0.030569495201177823,-0.024277965716211682,-0.02102535118841535
0.010441582644319722,0.014202152882102222,0.0018057910546534408,0.004506870135928677,0.000923795586090852,0.005918168630550103,0.0029704576460812533,0.0014358171096740427
-0.01657387181461852,-0.01358045562863068,-0.008277559586326946,-0.010857383810431642,-0.007438102270761879,-0.012210760717329886,-0.00938827240527848,-0.00792525331728672
0.040524584638826334,0.03240882842301037,0.021122530739142806,0.02721354373075019,0.01912912126986327,0.030387877174147926,0.023751420928470383,0.020286617529825263
-0.0026580307498362404,-0.0030129579888305944,-0.000827331703855835,-0.0013978749823582886,-0.0006414334882455938,-0.0016967240175132638,-0.0010731129037697053,-0.0007493281104877357
-0.09518312817103886,-0.0948878188000674,-0.03645943461418819,-0.054405131572550766,-0.03067894854093271,-0.06393099527319486,-0.04415196504409584,-0.03402998171483581
0.0011253736839860738,-0.0006637902666566221,0.0015279347600141934,0.0014024136280223678,0.001568844958729222,0.0013366882866745517,0.0014738553534543784,0.0015451001116392217
0.025365594963769528,0.15415067982725836,-0.07856076107866936,-0.04497766085892713,-0.0897554798449986,-0.027834328490074122,-0.06395284301760891,-0.0832426032011143
0.20025172800119662,0.08819640782060278,0.15332211090556755,0.1681947883670929,0.1484261683729792,0.17589433348068126,0.15975720932043622,0.15127078375710146
-0.0029122762049627817,-0.020000666706669543,0.009079623601994822,0.005355361217329129,0.010290555481985807,0.0033999042546666923,0.007476708895502711,0.009587886345634785
-0.030913592552263884,-0.006935210512242431,-0.02659280643443271,-0.02793823984188527,-0.026154653406616157,-0.028643390610831904,-0.027172270472906955,-0.026408942310320795
0.019164863344801834,0.003740319615723177,0.016929209589645017,0.01762693381952061,0.016701681190826562,0.017992046985113957,0.017229886869725493,0.01683374926826335
-0.011104922341591678,-0.005347606326595242,-0.007834285494376921,-0.008853085039770588,-0.007502432034150357,-0.009386911846881606,-0.00827311255569724,-0.007695032631114631
0.017417466015720307,0.03425894982101534,-0.003608166213263609,0.0029962286149723214,-0.005770328304351344,0.006436770487293846,-0.0007572837081871403,-0.0045147994640441025
0.006408598990366522,-0.014088414602781728,0.014817074689843255,0.012202473056909205,0.01566782874512452,0.010830815510524429,0.013691400014770951,0.01517412318296696
-0.0020399507992076137,-0.007383999794639915,0.002428178966078011,0.001036935334914017,0.002881236771780989,0.0003077496498382326,0.0018289927586658118,0.0026182984714107466
-0.015135972013500766,-0.014933610859258813,-0.006035934343636048,-0.008864902253025081,-0.0051155592181677464,-0.010349262201262992,-0.007253826634804943,-0.005649659146657339
-0.050917811875681035,-0.04337764861149611,-0.024145326168626417,-0.032417666521984384,-0.021463678258817002,-0.036776261720857226,-0.02770111368407255,-0.023019281503928263
-0.0038237328511347025,-0.011854499534548481,0.0033366727750760235,0.0011091994430298526,0.004061646654576869,-0.000059019967272264406,0.002377564258022156,0.0036409221435410944
-0.0072996093782047074,0.009607307577643645,-0.013224315838511885,-0.011372929118803152,-0.013828516651460178,-0.010404964575962386,-0.01242621733508507,-0.013477782654207406
0.009255686566365806,-0.004509590505975038,0.011960095386247689,0.011117511021763284,0.012234582347945437,0.010676076086196242,0.01159715120603401,0.012075274113055494
-0.013721319447301313,-0.012507269352394008,-0.006095741294634821,-0.008467541521269299,-0.005323867247688868,-0.009711591494318618,-0.0071169523214910865,-0.005771804951617571
-0.01798071144670762,-0.022563873099889893,-0.004275872699429691,-0.008529602912129374,-0.0028932706306835274,-0.010763964849650748,-0.006106393206257629,-0.0036955261622076516
-0.004884421255408956,-0.0339217290346675,0.01527096965461314,0.009028997398896565,0.017297149261894986,0.005745283625465801,0.01258636388351243,0.016121616359382248
-0.03989695203589602,-0.013406660280115385,-0.03151318745155188,-0.034120127386624635,-0.030664922099563976,-0.035487757501458814,-0.03263556595421341,-0.031157183686300653
0.00286090372187944,0.,0.00286090372187944,0.00286090372187944,0.00286090372187944,0.00286090372187944,0.00286090372187944,0.00286090372187944
-0.06753215270120631,-0.06789794090564616,-0.025754623582220987,-0.03859664251240444,-0.02160415635932138,-0.04538669262677954,-0.03126745625301359,-0.024011067752146405
-0.06521977185009586,-0.034739632293724294,-0.0433227193084678,-0.05010000060706602,-0.0411235537439307,-0.05366678429876243,-0.04623711124570132,-0.042399401941225476
