0.6496700288148777
0.4912331842171277
0.6794659693113363
0.36855020482627876
0.5906424118187973
0.6724473032056683
"{0.0793370024929389, {h$40397544 -> 0.4912331842171277}}","{0.039831351369520734, {h$40397544 -> 0.6794659693113363}}","{0.10061004592277722, {h$40397544 -> 0.36855020482627876}}","{0.0647138549297859, {h$40397544 -> 0.5906424118187973}}","{0.04164468056082449, {h$40397544 -> 0.6724473032056683}}"
