,id,date,open,high,low,close,volume,tradesDone,volumeNotional
0,0,2018-11-28 01:00:00+00:00,77.74516518,77.74516687,77.74516517,77.74516517,244.94489408,32.0,19043.28124779776
1,1,2018-11-28 02:00:00+00:00,87.99997892,87.99997892,77.74516517,77.74516517,20.10587636,9.0,1563.1346784957982
2,2,2018-11-28 04:00:00+00:00,80.0,80.0,77.24523431,78.0,82.08713270000001,21.0,6402.796350600001
3,3,2018-11-28 05:00:00+00:00,76.00000001,78.99989537,76.0,78.99989178,182.68190841,30.0,14431.850994553872
4,4,2018-11-28 06:00:00+00:00,78.99989092,81.7603184,78.99989091,81.7603184,27.56689045,19.0,2253.8777404899192
5,5,2018-11-28 07:00:00+00:00,85.31987745,94.99999775,81.00000001,94.99999757,114.32234529000002,42.0,10860.622524746705
6,6,2018-11-28 08:00:00+00:00,94.9499985,94.9499985,86.22207383,87.99999852,100.65870485,36.0,8857.965877825118
7,7,2018-11-28 09:00:00+00:00,87.99999504,87.99999773,87.99999504,87.99999773,130.59050795,45.0,11491.964403159547
8,8,2018-11-28 10:00:00+00:00,87.81968439,91.50000017,87.81968439,91.50000017,48.81680873,9.0,4466.738007093858
9,9,2018-11-28 11:00:00+00:00,91.50000017,98.99988733,91.50000017,98.98999899,25.56893393,15.0,2531.0687439060766
10,10,2018-11-28 12:00:00+00:00,93.84952652,93.84952652,93.84952651,93.84952651,6.64093202,4.0,623.2483256620978
11,11,2018-11-28 13:00:00+00:00,92.0,92.0,88.42750755,91.9999945,49.73395687,17.0,4575.523758503237
12,12,2018-11-28 21:00:00+00:00,90.35010516,90.35010516,90.35010516,90.35010516,0.49455976,1.0,44.68352632390436
13,13,2018-11-28 22:00:00+00:00,91.00000001,91.00000001,90.35010496,90.35010496,32.41710377,8.0,2928.8887281187112
14,14,2018-11-28 23:00:00+00:00,90.35010496,90.35010496,90.35010496,90.35010496,21.85988043,4.0,1975.04249126355
15,15,2018-11-29 00:00:00+00:00,90.35010501,90.35010501,90.35010026,90.35010027,64.67970706000001,12.0,5843.818018305228
16,16,2018-11-29 01:00:00+00:00,87.38021225,87.38021243,86.25753952,86.25753953,58.95762152,12.0,5085.539368856179
17,17,2018-11-29 02:00:00+00:00,88.0,90.35009123,86.91457005,90.35008802,28.58775787,9.0,2582.906439848948
18,18,2018-11-29 03:00:00+00:00,90.35008802,90.35008803,88.00000001,88.54308606,27.38032038,15.0,2424.338063756712
19,19,2018-11-29 04:00:00+00:00,88.00000001,90.68688699,88.0,90.68687982,3.69684257,4.0,335.25511785905
20,20,2018-11-29 05:00:00+00:00,90.19082554,92.0,88.12500148,88.12500409,468.51846076,151.0,41288.19127071551
21,21,2018-11-29 06:00:00+00:00,91.94398721,91.94398721,88.99234419,88.99234421,25.19555853,10.0,2242.211817264961
22,22,2018-11-29 07:00:00+00:00,88.99234421,91.92998681,88.99234421,88.99234421,0.74302772,5.0,66.12377861581149
23,23,2018-11-29 09:00:00+00:00,91.99991069,94.00000017,91.99991069,93.25822695,17.53735173,13.0,1635.5023277383152
24,24,2018-11-29 10:00:00+00:00,92.10678049,92.10678049,92.10678049,92.10678049,7.777661,1.0,716.3753144526339
25,25,2018-11-29 11:00:00+00:00,91.31998131,91.31998266,91.09115273,91.09115273,18.89583148,3.0,1721.243071305022
26,26,2018-11-29 12:00:00+00:00,91.99999982,91.99999982,88.99234421,88.99234421,91.21189024,13.0,8117.159932282819
27,27,2018-11-29 13:00:00+00:00,88.00008963,88.00009,87.0,87.0,78.53831422000002,19.0,6832.833337140001
28,28,2018-11-29 14:00:00+00:00,87.53633197,93.79998256,87.53633197,93.79998256,1.10433497,2.0,103.58660092639812
29,29,2018-11-29 15:00:00+00:00,93.79995571,93.79995571,93.79995571,93.79995571,12.32894412,1.0,1156.4544124070649
30,30,2018-11-29 16:00:00+00:00,90.59269927,91.99999832,90.59269927,91.99999832,27.14202642,3.0,2497.066385041396
31,31,2018-11-29 17:00:00+00:00,92.0,92.0,90.81567478,92.0,28.97506817,10.0,2665.70627164
32,32,2018-11-29 18:00:00+00:00,91.0,91.0,90.99999999,91.0,9.26091149,3.0,842.74294559
33,33,2018-11-29 19:00:00+00:00,90.00453316,90.00453351,89.02948734,89.45856175,3.37653535,7.0,302.0599961090329
34,34,2018-11-29 20:00:00+00:00,89.4586,89.4586,89.4586,89.4586,1.0,1.0,89.4586
35,35,2018-11-29 21:00:00+00:00,89.59234362,93.9,89.59234362,93.9,20.28661236,20.0,1904.912900604
36,36,2018-11-29 22:00:00+00:00,95.99994393,95.99994393,90.79191305,90.79191305,27.94077008,13.0,2536.795967653401
37,37,2018-11-29 23:00:00+00:00,95.79995525,95.79995525,95.79995524,95.79995525,39.53212471,4.0,3787.175778155419
38,38,2018-11-30 00:00:00+00:00,91.18800874,93.0,91.18800874,92.9,19.05725275,9.0,1770.4187804750002
39,39,2018-11-30 01:00:00+00:00,93.0,100.46004152,93.0,100.0,107.36467915,31.0,10736.467915
40,40,2018-11-30 02:00:00+00:00,104.99999669,104.99999669,100.0,101.17179963,64.27909673999999,39.0,6503.231895776665
41,41,2018-11-30 04:00:00+00:00,100.0,104.98997694,100.0,103.14740242,50.98755464,31.0,5259.233816863818
42,42,2018-11-30 05:00:00+00:00,102.0948779,102.0948779,101.04235339,101.04235339,0.06892076,2.0,6.963915787827377
43,43,2018-11-30 06:00:00+00:00,100.0,100.5000008,100.0,100.0,74.21237649000001,19.0,7421.2376490000015
44,44,2018-11-30 07:00:00+00:00,100.0,100.0,95.57161891,95.78426215,79.51097155,30.0,7615.899742746392
45,45,2018-11-30 08:00:00+00:00,94.48100604,94.99999983,93.71466957,94.99999983,204.59032311,25.0,19436.08066066964
46,46,2018-11-30 09:00:00+00:00,93.71466974,97.02557491,93.71466974,97.02557491,185.54784697,58.0,18002.886525576952
