date,open,high,low,close
2018-06-05 05:00:00+00:00,1004.1511393903944,1016.4477783031525,1003.2466307174652,1014.1165572384921
2018-06-05 06:00:00+00:00,1013.8929994815253,1020.3118221004022,1011.9438614898091,1017.54975945471
2018-06-05 07:00:00+00:00,1017.5429635836657,1018.1246771236172,1007.192730120001,1014.0424697224895
2018-06-05 08:00:00+00:00,1014.0285633331267,1031.7131227373907,1014.3885437693598,1027.0577723603842
2018-06-05 09:00:00+00:00,1027.4203487037391,1027.5998249491388,1017.8198778476415,1020.0239546697891
2018-06-05 10:00:00+00:00,1018.3712779975689,1023.8385989483705,1016.6828939262116,1017.9769596382324
2018-06-05 11:00:00+00:00,1018.7756096592486,1031.0760529360516,1008.7331985536581,1019.5862911653178
2018-06-05 12:00:00+00:00,1019.977231561763,1022.7610816179305,1016.3698458297607,1017.4977978845461
2018-06-05 13:00:00+00:00,1017.3556008889028,1024.0649702320995,1010.3368953826399,1012.7263072302386
2018-06-05 14:00:00+00:00,1012.4539478555437,1017.8658200775855,1010.4667856503213,1016.1522106345677
2018-06-05 15:00:00+00:00,1015.7877243707793,1043.6149337977704,1014.5475791807703,1043.5337108541275
2018-06-05 16:00:00+00:00,1043.061578516988,1053.8704855501142,1039.9893135632353,1046.7514076944233
2018-06-05 17:00:00+00:00,1046.471886389064,1062.1397379785049,1044.2362747554994,1053.8199441041334
2018-06-05 18:00:00+00:00,1053.950111047598,1059.9546678951708,1051.8715266108693,1052.5196090115426
2018-06-05 19:00:00+00:00,1052.4148571540256,1055.6214752040628,1049.9245860176636,1050.5652540970625
2018-06-05 20:00:00+00:00,1051.2084923603504,1058.4418128306038,1050.6242710284027,1054.3806946546404
2018-06-05 21:00:00+00:00,1054.7935445247497,1056.5420982830638,1042.0358378111366,1046.5376194560533
2018-06-05 22:00:00+00:00,1046.821908821478,1055.1287961239107,1045.920004053969,1054.8768622192524
2018-06-05 23:00:00+00:00,1054.8524563012772,1055.8112627082007,1049.6299082072433,1053.219442761348
2018-06-06 00:00:00+00:00,1053.1596840754753,1057.0632878227836,1048.642555028754,1049.060300474607
2018-06-06 01:00:00+00:00,1048.4342305382559,1055.2141599499203,1045.0637463923765,1054.4454885601049
2018-06-06 02:00:00+00:00,1054.317893285925,1054.6019485585446,1047.1519984314757,1050.1375586900224
2018-06-06 03:00:00+00:00,1050.3903254127986,1053.2702120039294,1049.0301013127541,1048.859646348192
2018-06-06 04:00:00+00:00,1048.7764511653934,1051.3299767959984,1043.012737279896,1043.9125925117612
2018-06-06 05:00:00+00:00,1043.892143637219,1048.6647188199768,1039.100033497014,1047.8314968208406
2018-06-06 06:00:00+00:00,1047.6649214968108,1056.9305453071422,1048.1383360181437,1052.8768334260715
2018-06-06 07:00:00+00:00,1052.1270665333027,1061.6327870265734,1047.804263828509,1050.1887146113475
2018-06-06 08:00:00+00:00,1049.8035630031932,1050.8539241696974,1042.7123766095422,1047.856818427192
2018-06-06 09:00:00+00:00,1047.8982495350058,1048.8095466524949,1042.4999436770834,1044.795394350963
2018-06-06 10:00:00+00:00,1043.7057521007546,1049.9150817427524,1043.2028114933728,1049.1109817759263
2018-06-06 11:00:00+00:00,1048.9389656792478,1053.9722147953735,1048.2696461079465,1049.9019951826579
2018-06-06 12:00:00+00:00,1049.9892363059266,1059.6137928310407,1047.6151340023482,1057.0244435062198
2018-06-06 13:00:00+00:00,1057.0375225880887,1058.6344944381535,1053.086051754535,1052.9246991884452
2018-06-06 14:00:00+00:00,1052.670545835041,1055.5125593250752,1034.2554721695412,1051.623359994947
2018-06-06 15:00:00+00:00,1051.5551150728106,1060.6738831123844,1051.190460297993,1056.8394815414647
2018-06-06 16:00:00+00:00,1056.6320935893275,1058.2622267823212,1028.5177597058735,1032.9363700791434
2018-06-06 17:00:00+00:00,1033.1014085623826,1036.5560538388888,1030.9107406096716,1034.130297651902
2018-06-06 18:00:00+00:00,1033.8543167245725,1035.1306093508592,1026.3419310834645,1032.9444820918732
2018-06-06 19:00:00+00:00,1032.9642219845693,1036.879823462334,1032.761408281988,1035.2791095907903
2018-06-06 20:00:00+00:00,1034.886137892201,1050.501179823515,1031.1141091164773,1047.5383605865186
2018-06-06 21:00:00+00:00,1047.8357494256938,1058.5516472901888,1041.019670238822,1053.300722864121
2018-06-06 22:00:00+00:00,1052.964354130487,1056.367998239432,1048.8346834025765,1052.8075083612835
2018-06-06 23:00:00+00:00,1052.7991837065395,1054.575724383976,1048.2265133599742,1052.4057333318801
2018-06-07 00:00:00+00:00,1051.9706200024534,1051.9086161350049,1052.6551660942898,1052.113089488992
2018-06-07 01:00:00+00:00,1064.855255128852,1069.8102158357196,1060.9121088841005,1064.0238232829918
2018-06-07 02:00:00+00:00,1063.9922798085024,1068.5608727813508,1062.0577498486375,1062.5991076647133
2018-06-07 03:00:00+00:00,1062.971510382575,1068.5679272032048,1060.924084496482,1065.3922326580157
2018-06-07 04:00:00+00:00,1064.8963272097387,1065.3610552031098,1059.0812284824483,1060.0660791162775
2018-06-07 05:00:00+00:00,1059.969358251786,1062.848655048768,1057.2838869256311,1060.0087078229726
2018-06-07 06:00:00+00:00,1060.2115114002142,1062.1310992691049,1051.5770302484445,1059.0345874559912
2018-06-07 07:00:00+00:00,1058.0807109572577,1068.2675250149039,1057.6105349479355,1059.87286820847
2018-06-07 08:00:00+00:00,1060.9832046716201,1064.6368008935485,1055.2453011799037,1056.6604212033355
2018-06-07 09:00:00+00:00,1056.6786687412803,1060.0294023017789,1051.8415053193696,1057.7834951907673
2018-06-07 10:00:00+00:00,1058.4508223276544,1060.6294431526771,1054.8694660955632,1056.260535495517
2018-06-07 11:00:00+00:00,1056.5925873898611,1059.5280679956898,1053.5614663218043,1056.6116049784473
2018-06-07 12:00:00+00:00,1056.577113181591,1062.6404425869243,1055.9088990772946,1059.211623681779
2018-06-07 13:00:00+00:00,1059.2744380973054,1063.8956666554693,1056.9614960616898,1057.5046242759847
2018-06-07 14:00:00+00:00,1057.3222349814178,1059.2757246610151,1049.1796563943428,1054.475013887108
2018-06-07 15:00:00+00:00,1054.3935114226135,1058.87468238665,1051.0104979388898,1055.9923422264806
2018-06-07 16:00:00+00:00,1056.1439889998478,1064.0835926988855,1052.6003642253702,1063.9722083399652
2018-06-07 17:00:00+00:00,1063.8556617189872,1066.0852187797266,1053.466151093952,1058.2044476937674
2018-06-07 18:00:00+00:00,1058.639706575095,1061.2360055614272,1057.3853707516537,1059.222211453862
2018-06-07 19:00:00+00:00,1059.1932410482398,1060.3641739578818,1057.488698919199,1059.0847974910441
2018-06-07 20:00:00+00:00,1057.697787108693,1059.474419186022,1047.4212968050113,1052.4978812862585
2018-06-07 21:00:00+00:00,1052.5439785906806,1054.5098840833787,1049.4577859963229,1052.707892589452
2018-06-07 22:00:00+00:00,1052.1852205941693,1055.0148048303984,1050.055234134066,1052.4928559973625
2018-06-07 23:00:00+00:00,1052.3491666953116,1058.9646643571027,1051.102342848983,1058.378196214585
2018-06-08 00:00:00+00:00,1058.5506397121533,1062.1321695220709,1056.5382674284042,1061.3048901925904
2018-06-08 01:00:00+00:00,1060.885966230352,1062.679891590712,1055.3116771884445,1057.3836403857592
2018-06-08 02:00:00+00:00,1057.7202187802886,1058.4175468334765,1053.601811387566,1054.7882066065802
2018-06-08 03:00:00+00:00,1054.581225786557,1055.569055817865,1048.5212816758076,1048.1885562651444
2018-06-08 04:00:00+00:00,1048.1392767299515,1050.2112821960916,1041.9801757999687,1047.3905456003956
2018-06-08 05:00:00+00:00,1047.3809845689532,1049.6459431393769,1046.3564695716204,1048.2325914065386
2018-06-08 06:00:00+00:00,1047.8670622426052,1051.6522633808693,1046.4257287812998,1051.1970375503022
2018-06-08 07:00:00+00:00,1051.1607653362641,1052.3834599138233,1044.4776804647959,1045.6272380205444
2018-06-08 08:00:00+00:00,1045.4911941081466,1049.118562749069,1042.3219851572946,1047.00153615161
2018-06-08 09:00:00+00:00,1046.6271455680985,1049.2565066623733,1045.66933217389,1046.2654116401688
2018-06-08 10:00:00+00:00,1045.9566331298936,1046.5597122117156,1034.580645292692,1036.3360922201434
2018-06-08 11:00:00+00:00,1036.5108195763198,1040.0948197310765,1032.646567289743,1036.7162911615585
2018-06-08 12:00:00+00:00,1036.532613373488,1038.5543178830237,1033.6620309403247,1035.1374065023201
2018-06-08 13:00:00+00:00,1035.3205820454345,1042.4224259901341,1034.0431555000507,1040.5235554385029
2018-06-08 14:00:00+00:00,1040.1761867424811,1043.6645684603648,1035.6732837250156,1042.0724418594516
2018-06-08 15:00:00+00:00,1041.9074800178676,1049.0991264045526,1034.7771396438745,1047.3860141258672
2018-06-08 16:00:00+00:00,1047.317950704557,1052.6953822300725,1045.3202969387667,1049.4178656520255
2018-06-08 17:00:00+00:00,1049.5618148497774,1050.7799140118773,1047.089377717135,1049.0289560824763
2018-06-08 18:00:00+00:00,1048.9383754978237,1050.2740402650936,1046.1672460358354,1047.5367896593525
2018-06-08 19:00:00+00:00,1047.5592233961968,1049.0371182642673,1042.824337650042,1046.8315346327577
2018-06-08 20:00:00+00:00,1047.5863987594817,1050.0567756735436,1046.0874048063831,1049.0236549289116
2018-06-08 21:00:00+00:00,1048.841131651821,1051.595515014324,1046.601297785774,1050.7641094759201
2018-06-08 22:00:00+00:00,1050.3586427776659,1054.9917569689658,1047.4414450164911,1050.2212340764838
2018-06-08 23:00:00+00:00,1050.321712435202,1050.9179782556312,1044.1159562829307,1045.6034702310458
2018-06-09 00:00:00+00:00,1045.4701201962612,1051.4350797706759,1045.13339057099,1049.8266723479176
2018-06-09 01:00:00+00:00,1049.6153558824003,1056.3055703602586,1048.7748630987098,1055.0932909234275
2018-06-09 02:00:00+00:00,1055.9942192953677,1062.218123526712,1053.5828106415352,1059.5786366020413
2018-06-09 03:00:00+00:00,1059.4155945213874,1059.8612157464697,1053.9698467099836,1055.6605422472092
2018-06-09 04:00:00+00:00,1055.7806068933232,1058.5151520882846,1054.594000005052,1055.6183995653325
2018-06-09 05:00:00+00:00,1055.5581667321687,1057.7372188567806,1053.9325848692788,1056.0495035875879
2018-06-09 06:00:00+00:00,1055.892568681189,1059.946933618397,1055.5736244699606,1056.723288221808
2018-06-09 07:00:00+00:00,1057.0094428797206,1058.489151392307,1053.5246972239042,1054.4772030550052
2018-06-09 08:00:00+00:00,1054.3838716891767,1054.9889467522892,1049.4254568469785,1049.2423414153293
2018-06-09 09:00:00+00:00,1049.347496912617,1053.7648177690226,1048.5923676720927,1051.93894897741
2018-06-09 10:00:00+00:00,1052.8684221432025,1055.861563309714,1051.7123322243572,1053.4245010717748
2018-06-09 11:00:00+00:00,1053.6263394062591,1055.4631937898403,1052.0834625893108,1052.6344576971392
2018-06-09 12:00:00+00:00,1052.4271412489284,1054.2986558860355,1044.268126358199,1046.341183891572
2018-06-09 13:00:00+00:00,1046.1663288084972,1047.1690967761863,1038.71122721366,1042.7267049693414
2018-06-09 14:00:00+00:00,1042.7315592897655,1046.7918347912719,1040.340368819712,1044.356855585936
2018-06-09 15:00:00+00:00,1044.0630935882436,1050.3219302348707,1044.0180689876047,1047.1874865716568
2018-06-09 16:00:00+00:00,1047.1420064339827,1047.5618091698852,1040.406132638187,1041.3444485569366
2018-06-09 17:00:00+00:00,1041.5002228239573,1045.0967502955339,1039.886894202031,1042.7225005529383
2018-06-09 18:00:00+00:00,1042.1071645031607,1045.2469228503344,1041.2174211212641,1044.1212214115446
2018-06-09 19:00:00+00:00,1044.774597562896,1046.4939125261494,1042.9031581873803,1044.9611696626305
2018-06-09 20:00:00+00:00,1045.1997578290361,1048.2214185030573,1044.0750720405977,1047.5865843081517
2018-06-09 21:00:00+00:00,1047.454142683675,1047.7797473045912,1043.8049747120274,1044.5535880314908
2018-06-09 22:00:00+00:00,1044.403681112954,1045.4766485185955,1039.834837049885,1042.6766141799264
2018-06-09 23:00:00+00:00,1042.361731158831,1044.8942897387446,1026.010618475643,1029.8841427758396
2018-06-10 00:00:00+00:00,1029.6992220248296,1029.7845340050305,1027.1788697831214,1026.9646165361903
2018-06-10 01:00:00+00:00,994.9606755534609,1011.0936589313602,994.8357990147736,1004.04435533118
2018-06-10 02:00:00+00:00,1004.0973602440837,1005.554068470864,997.1194832911308,1002.982691867851
2018-06-10 03:00:00+00:00,1002.954250953501,1004.0977990748279,990.858338690378,992.1140312199783
2018-06-10 04:00:00+00:00,992.238630753047,1000.2171391470946,992.5599883848918,993.6442052225467
2018-06-10 05:00:00+00:00,993.5766379662687,999.0471220378582,993.3686549985887,996.802385430277
2018-06-10 06:00:00+00:00,996.659093920061,1000.3794493592421,993.5532879544271,998.4938518769086
2018-06-10 07:00:00+00:00,997.3253867751238,998.835841712639,974.8570206508153,976.6841563601284
2018-06-10 08:00:00+00:00,977.1131584888774,985.8942365067751,972.4252184036204,980.4372071344526
2018-06-10 09:00:00+00:00,980.2697440509287,988.1989362519228,979.16015963376,985.5499294705589
2018-06-10 10:00:00+00:00,985.8600867432092,987.4422384346302,977.3655151704412,986.6510071628487
2018-06-10 11:00:00+00:00,985.9614666318129,990.065779323484,983.1492941208413,985.7456127889644
2018-06-10 12:00:00+00:00,986.3188383561559,990.4486110621517,982.6168065767264,984.9359542482695
2018-06-10 13:00:00+00:00,984.7568996653213,993.5073796154933,975.3467770131917,991.2770101550047
2018-06-10 14:00:00+00:00,990.8136093491452,991.7823111812475,982.9798886613527,984.6598481143434
2018-06-10 15:00:00+00:00,984.6542880788706,988.4031090292873,981.3192751627718,985.1168258140386
2018-06-10 16:00:00+00:00,984.8635510459804,986.1131110876939,976.1017810070607,977.9117732953738
2018-06-10 17:00:00+00:00,976.8451323272411,978.4534305009199,913.744053319475,922.3323486918989
2018-06-10 18:00:00+00:00,922.1554782153277,935.6917845368935,907.3099496600042,923.1168168761899
2018-06-10 19:00:00+00:00,923.5208052784274,935.5689565502291,916.5149700990726,933.305436959786
2018-06-10 20:00:00+00:00,932.3906871064452,932.5011948909986,900.1092262066076,907.9619446557379
2018-06-10 21:00:00+00:00,907.9837468160553,916.5152257506177,889.1360035551298,903.2210235229122
2018-06-10 22:00:00+00:00,903.852212814953,905.9960010002259,882.6738371854127,887.6647662919078
2018-06-10 23:00:00+00:00,887.5916498361139,916.0023156954593,886.7218273817218,914.1028127358696
2018-06-11 00:00:00+00:00,912.8826929701603,913.7806604502903,901.2753071232555,903.6086321984162
2018-06-11 01:00:00+00:00,902.724994954397,911.4432628271807,896.5212623547606,910.7002943223306
2018-06-11 02:00:00+00:00,910.6207938081692,926.5353450770746,909.0411285301709,920.7326726355157
2018-06-11 03:00:00+00:00,920.1248974098486,922.7805702375651,912.2048621187937,918.2294645880402
2018-06-11 04:00:00+00:00,918.049480875783,924.698879012059,913.8678034541641,922.5301481746891
2018-06-11 05:00:00+00:00,922.731135963865,924.2239182821046,910.7142239193208,913.1941766171775
2018-06-11 06:00:00+00:00,913.3724330739245,918.2390432263211,908.3642417755386,913.4117034646616
2018-06-11 07:00:00+00:00,912.8578571245698,918.2899688753733,894.313843592656,895.2840252155689
2018-06-11 08:00:00+00:00,894.4155859695305,922.7591843509557,893.8029682523054,918.1086586478071
2018-06-11 09:00:00+00:00,917.2466627124426,922.2195973046919,912.9502797555884,913.5073389660951
2018-06-11 10:00:00+00:00,913.2543938438548,916.2673209526758,906.6352741340547,914.2626113151044
2018-06-11 11:00:00+00:00,914.253269206199,920.1284379527825,911.377625758635,919.1988620435983
2018-06-11 12:00:00+00:00,918.4316415977668,926.4134919900656,908.8799136596465,916.1909423654586
2018-06-11 13:00:00+00:00,915.3886329676046,917.0681201305295,909.534026096364,911.7183697830783
2018-06-11 14:00:00+00:00,910.9711324847087,912.0661148260729,897.2323547807164,903.0537764469287
2018-06-11 15:00:00+00:00,902.6546564050277,908.6292617844266,888.6837635696576,896.1899455522966
2018-06-11 16:00:00+00:00,896.3560858614079,909.5121311366685,896.45225310563,906.6273013271463
2018-06-11 17:00:00+00:00,906.3661458443698,910.7222276482397,899.0506914958394,902.6999921535129
2018-06-11 18:00:00+00:00,902.6178517392623,910.8854765758938,894.8316432106919,906.9449064611839
2018-06-11 19:00:00+00:00,906.7799437715515,913.4362423901478,903.4636285074021,907.4325827976451
2018-06-11 20:00:00+00:00,907.596213020808,910.0629489459025,902.1414008295866,906.9011015512904
2018-06-11 21:00:00+00:00,906.7962890125477,911.8979837483106,906.5122733240709,911.0216715468528
2018-06-11 22:00:00+00:00,910.2472965810567,918.0882373529664,908.6113972869127,917.2784431012926
2018-06-11 23:00:00+00:00,917.194374363326,934.4627065308246,916.2414157123067,929.153127535929
2018-06-12 00:00:00+00:00,928.8418539809958,929.5167642794308,920.5296838585011,922.6782461522752
2018-06-12 01:00:00+00:00,922.6395006814713,927.1623215848446,920.2792602731013,925.1281858329805
2018-06-12 02:00:00+00:00,924.8597292019891,929.9034910582982,918.7679845598637,926.0364594859223
2018-06-12 03:00:00+00:00,926.0701931160429,927.4075163780269,914.2106303778803,917.3301417953886
2018-06-12 04:00:00+00:00,917.3544595301231,924.5389111446844,916.8429282195052,920.1701862374292
2018-06-12 05:00:00+00:00,920.4978639382044,925.5706614406879,918.9736486832779,922.7241410881843
2018-06-12 06:00:00+00:00,922.7101477306051,925.9803911896547,917.4103674110945,923.5431725294684
2018-06-12 07:00:00+00:00,923.4553748382958,925.192996093432,915.0448124694558,921.4352853145419
