,id,date,open,high,low,close,volume,tradesDone,volumeNotional
0,0,2021-04-01 00:00:00+00:00,0.0050223,0.0050518942073689,0.0049,0.00504126,272820618.0,2111.0,1375359.66869868
1,1,2021-04-01 01:00:00+00:00,0.0049985,0.00501146,0.0049,0.00493823,371085006.0,3013.0,1832503.10917938
2,2,2021-04-01 02:00:00+00:00,0.00494393,0.0049583,0.004885,0.00490001,294797557.0,2203.0,1444510.97727557
3,3,2021-04-01 03:00:00+00:00,0.00490001,0.0049203,0.0048662,0.0049111000154689,232394221.0,2676.0,1141311.2623479897
4,4,2021-04-01 04:00:00+00:00,0.0049101,0.0049799,0.0049058,0.00492331,248358692.0,2607.0,1222746.83191052
5,5,2021-04-01 05:00:00+00:00,0.00492546,0.0049292,0.0048548001371998,0.0048727615324667,483314533.0,3418.0,2355076.46448455
6,6,2021-04-01 06:00:00+00:00,0.00490228,0.00491379,0.00487081,0.00487081,210289979.0,1772.0,1024282.53261299
7,7,2021-04-01 07:00:00+00:00,0.0048771,0.00490981,0.004867,0.00490981,158198694.0,1667.0,776725.52978814
8,8,2021-04-01 08:00:00+00:00,0.00490981,0.00514513,0.0048755,0.00506645,201803320.0,1584.0,1022426.430614
9,9,2021-04-01 09:00:00+00:00,0.0050991,0.005735,0.00507998,0.00559315,493725027.0,3309.0,2761478.13476505
10,10,2021-04-01 10:00:00+00:00,0.00560211,0.00563742,0.00524044,0.00530275,299188904.0,1891.0,1586523.960686
11,11,2021-04-01 11:00:00+00:00,0.00522408,0.005343,0.00512043,0.005319,416491308.0,2558.0,2215317.267252
12,12,2021-04-01 12:00:00+00:00,0.0053171,0.0054004,0.00523515,0.00533883,209598215.0,2019.0,1119009.23818845
13,13,2021-04-01 13:00:00+00:00,0.00533883,0.00533883,0.00525581,0.00530024,238653640.0,1890.0,1264921.5688736
14,14,2021-04-01 14:00:00+00:00,0.00528639,0.00528698,0.0051921,0.00522724,252664528.0,1781.0,1320738.12734272
15,15,2021-04-01 15:00:00+00:00,0.0052267,0.005341298516541,0.0051863,0.00531762,321377699.0,2662.0,1708964.4797563802
16,16,2021-04-01 16:00:00+00:00,0.00531029,0.00531029,0.00521069,0.00530716,199356811.0,1897.0,1058018.49306676
17,17,2021-04-01 17:00:00+00:00,0.00531776,0.00535645,0.00523303,0.00523511,215186001.0,1956.0,1126522.38569511
18,18,2021-04-01 18:00:00+00:00,0.0052322,0.0052322,0.00506291,0.00519638,382012385.0,2663.0,1985081.5171663
19,19,2021-04-01 19:00:00+00:00,0.00519216,0.00524,0.0051618528263377,0.00520094,180339339.0,1771.0,937934.08177866
20,20,2021-04-01 20:00:00+00:00,0.005200397581048,0.00527782,0.00516707,0.00522247,310878517.0,2980.0,1623553.72867699
21,21,2021-04-01 21:00:00+00:00,0.00523295,0.0053434999960014,0.00523295,0.00526091,257283813.0,2262.0,1353546.98464983
22,22,2021-04-01 22:00:00+00:00,0.00527591,0.00547603,0.005273,0.00536,386265153.0,3187.0,2070381.22008
23,23,2021-04-01 23:00:00+00:00,0.00536,0.0053883,0.0052793347688067,0.00529446,318315055.0,2377.0,1685306.3260953
24,24,2021-04-02 00:00:00+00:00,0.00529479,0.0053674,0.0051849,0.00520574,301595861.0,2021.0,1570029.63744214
25,25,2021-04-02 01:00:00+00:00,0.00523796,0.0053752343374442,0.00523554,0.00530079,218880878.0,1993.0,1160241.5692936198
26,26,2021-04-02 02:00:00+00:00,0.00532054,0.00532054,0.00523314,0.00531495,248484237.0,1823.0,1320681.29544315
27,27,2021-04-02 03:00:00+00:00,0.0053266,0.0053788999963058,0.00531963,0.0053533,443339202.0,3296.0,2373327.7500666
28,28,2021-04-02 04:00:00+00:00,0.00536377,0.00557366,0.00536377,0.00548962,302093978.0,2123.0,1658381.14350836
29,29,2021-04-02 05:00:00+00:00,0.0054412026016451,0.0055496,0.0054182,0.0055119,344752737.0,3019.0,1900242.6110703
30,30,2021-04-02 06:00:00+00:00,0.00547967,0.00547967,0.005405,0.00545322,222776023.0,1725.0,1214846.66414406
31,31,2021-04-02 07:00:00+00:00,0.0054492,0.0055188,0.005427,0.0054917654602166,268223199.0,2736.0,1473018.8998970198
32,32,2021-04-02 08:00:00+00:00,0.0054924,0.00568,0.00548059,0.00561001,249726208.0,1720.0,1400966.52414208
33,33,2021-04-02 09:00:00+00:00,0.0055729,0.0057900838249466,0.00557,0.00577024,479730062.0,2970.0,2768157.59295488
34,34,2021-04-02 10:00:00+00:00,0.00572847,0.0057709266997886,0.0056325034041803,0.00564611,283815489.0,1878.0,1602453.47059779
35,35,2021-04-02 11:00:00+00:00,0.0057266601887703,0.0057498,0.00569,0.005696500154567,303684474.0,2817.0,1729938.6530806052
36,36,2021-04-02 12:00:00+00:00,0.0057074,0.00572684,0.0055442,0.00556365,279666103.0,1996.0,1555964.31395595
37,37,2021-04-02 13:00:00+00:00,0.00559794,0.00564732,0.00549001,0.00557508,272537846.0,1708.0,1519420.29447768
38,38,2021-04-02 14:00:00+00:00,0.00557064,0.00564978,0.00556206,0.0055889,228375097.0,1919.0,1276365.5796233
39,39,2021-04-02 15:00:00+00:00,0.0055889,0.0056146,0.00558,0.0055968,257286127.0,2105.0,1439978.9955936
40,40,2021-04-02 16:00:00+00:00,0.0055661,0.0055966,0.0055091,0.0055628,286736579.0,2541.0,1595058.2416611998
41,41,2021-04-02 17:00:00+00:00,0.00554262,0.00555989,0.0055,0.00551694,153813415.0,1873.0,848579.3817501
42,42,2021-04-02 18:00:00+00:00,0.00551399,0.00557974,0.00549091,0.00557974,307738357.0,2913.0,1717100.02008718
43,43,2021-04-02 19:00:00+00:00,0.00562887,0.0058488,0.0056037,0.0058434,280300395.0,2134.0,1637907.328143
44,44,2021-04-02 20:00:00+00:00,0.0058048,0.005840100483021,0.0056765015419496,0.00569564,517200849.0,3463.0,2945789.84359836
45,45,2021-04-02 21:00:00+00:00,0.00570194,0.00596719,0.00569756,0.0058939,264157114.0,1974.0,1556915.6142046
46,46,2021-04-02 22:00:00+00:00,0.0058939131356275,0.00662818,0.0058890189710378,0.00658034,593715008.0,3688.0,3906846.61574272
47,47,2021-04-02 23:00:00+00:00,0.0066177,0.00692391,0.00655,0.0069074236526359,428405663.0,2767.0,2959179.4095293707
48,48,2021-04-03 00:00:00+00:00,0.00691067,0.00693999,0.00650058,0.00675043,299291983.0,2124.0,2020349.58080269
49,49,2021-04-03 01:00:00+00:00,0.00675001,0.00675001,0.00630845,0.0065652904277545,331843002.0,2374.0,2178645.684547926
50,50,2021-04-03 02:00:00+00:00,0.006561,0.00674926,0.0064983,0.00674926,344415662.0,2887.0,2324550.85091012
51,51,2021-04-03 03:00:00+00:00,0.00670122,0.00675105,0.0065603,0.00656835,358056856.0,3507.0,2351842.7501076
52,52,2021-04-03 04:00:00+00:00,0.00657032,0.0066747,0.0065501003804771,0.0066632,345584840.0,2963.0,2302700.905888
53,53,2021-04-03 05:00:00+00:00,0.0066631002727926,0.00672748,0.00659101,0.00659101,450745343.0,3034.0,2970867.0631664298
54,54,2021-04-03 06:00:00+00:00,0.00664659,0.0066523001953041,0.0065448,0.0066031,397073273.0,2798.0,2621914.5289463
55,55,2021-04-03 07:00:00+00:00,0.00685157,0.0072440695733071,0.00672393,0.00719292,215235175.0,1898.0,1548169.394961
56,56,2021-04-03 08:00:00+00:00,0.007285,0.0075,0.00714001,0.00726897,213645408.0,2350.0,1552982.06138976
