,timestamp,prev_index_price,interest_8h,interest_1h,index_price,datetime
0,1564534800000,209.85,4.641888364189703e-05,9.09192518688032e-06,212.79,2019-07-31 01:00:00
1,1564538400000,212.79,3.650937672852374e-05,1.1844767493618697e-06,212.47,2019-07-31 02:00:00
2,1564542000000,212.47,1.684716199260329e-05,3.824247580111497e-06,211.86,2019-07-31 03:00:00
3,1564545600000,211.86,1.273274842639609e-05,-2.9986207629511436e-06,211.98,2019-07-31 04:00:00
4,1564549200000,211.98,1.2019700215758646e-05,1.3220875061931117e-06,211.9,2019-07-31 05:00:00
5,1564552800000,211.9,1.4416644629800964e-05,4.5675340541470466e-07,212.47,2019-07-31 06:00:00
6,1564556400000,212.47,1.1028451126509226e-05,-2.3936369726048287e-06,213.46,2019-07-31 07:00:00
7,1564560000000,213.46,9.857050922409927e-06,-6.173619769281456e-07,212.09,2019-07-31 08:00:00
8,1564563600000,212.09,1.320625153631308e-06,5.429975897508945e-07,212.65,2019-07-31 09:00:00
9,1564567200000,212.65,-4.890161532075015e-07,-6.254892658835483e-07,213.21,2019-07-31 10:00:00
10,1564570800000,213.21,-5.765550928366391e-06,-1.4740036222700354e-06,213.48,2019-07-31 11:00:00
11,1564574400000,213.48,-2.5953197536898303e-06,1.7440306262090754e-07,212.95,2019-07-31 12:00:00
12,1564578000000,212.95,-3.1501230127426116e-07,3.618759697030481e-06,215.73,2019-07-31 13:00:00
13,1564581600000,215.73,-6.681885465945181e-07,1.072742425617348e-07,216.66,2019-07-31 14:00:00
14,1564585200000,216.66,-1.1263206448825936e-06,-2.9026804420611627e-06,216.03,2019-07-31 15:00:00
15,1564588800000,216.03,-3.0687758612657966e-06,-2.6106981782583707e-06,217.2,2019-07-31 16:00:00
16,1564592400000,217.2,2.719401577472493e-05,3.147466084790358e-05,215.71,2019-07-31 17:00:00
17,1564596000000,215.71,2.8277344181311527e-05,3.8908765992745563e-07,216.2,2019-07-31 18:00:00
18,1564599600000,216.2,2.8909523757483965e-05,-8.907057963634488e-07,215.39,2019-07-31 19:00:00
19,1564603200000,215.39,3.842586621316662e-05,9.873940127331336e-06,215.55,2019-07-31 20:00:00
20,1564606800000,215.55,5.6172826457856493e-05,2.0893875428365068e-05,215.43,2019-07-31 21:00:00
21,1564610400000,215.43,7.293496490060099e-05,1.6533320040044504e-05,215.98,2019-07-31 22:00:00
22,1564614000000,215.98,8.43506636317798e-05,8.731516240844914e-06,216.18,2019-07-31 23:00:00
23,1564617600000,216.18,9.65651566729753e-05,9.089930634703139e-06,218.63,2019-08-01 00:00:00
24,1564621200000,218.63,7.574220694392107e-05,1.1248467706029726e-05,216.25,2019-08-01 01:00:00
25,1564624800000,216.25,6.803061519890404e-05,-7.495406884916627e-06,213.9,2019-08-01 02:00:00
26,1564628400000,213.9,6.284372169918188e-05,-5.779126774297652e-06,214.54,2019-08-01 03:00:00
27,1564632000000,214.54,4.2080702449388394e-05,-1.0877219922000312e-05,214.1,2019-08-01 04:00:00
28,1564635600000,214.1,2.4398387894032953e-05,3.2034558759543512e-06,213.68,2019-08-01 05:00:00
29,1564639200000,213.68,2.4133557244860004e-05,1.607537811528518e-05,213.02,2019-08-01 06:00:00
30,1564642800000,213.02,5.519862076351703e-05,3.9200801318709145e-05,213.41,2019-08-01 07:00:00
31,1564646400000,213.41,0.00010041623701891404,5.2500822269803315e-05,213.94,2019-08-01 08:00:00
32,1564650000000,213.94,9.327216234113157e-05,5.020858527027592e-06,213.1,2019-08-01 09:00:00
33,1564653600000,213.1,9.478946019358156e-05,-4.864799641659906e-06,213.1,2019-08-01 10:00:00
34,1564657200000,213.1,0.00010003101285907802,-8.32852675783137e-07,213.05,2019-08-01 11:00:00
35,1564660800000,213.05,0.00011173994335260051,1.0539777759352935e-06,213.74,2019-08-01 12:00:00
36,1564664400000,213.74,0.00010938473226880563,1.061458802138661e-06,214.12,2019-08-01 13:00:00
37,1564668000000,214.12,9.429622156994388e-05,1.2816591692606381e-06,213.87,2019-08-01 14:00:00
38,1564671600000,213.87,5.999729686213562e-05,4.811355596402654e-06,213.11,2019-08-01 15:00:00
39,1564675200000,213.11,1.1837790050218391e-05,4.3059277877218e-06,213.8,2019-08-01 16:00:00
40,1564678800000,213.8,7.61948302287578e-06,8.320412291631381e-07,214.19,2019-08-01 17:00:00
41,1564682400000,214.19,1.4384676615862278e-05,1.910114408421603e-06,214.72,2019-08-01 18:00:00
42,1564686000000,214.72,1.6727267818330004e-05,1.525171167080277e-06,215.14,2019-08-01 19:00:00
43,1564689600000,215.14,1.2127468915710261e-05,-3.6201395022762126e-06,216.07,2019-08-01 20:00:00
44,1564693200000,216.07,4.631562058474495e-06,-6.51289984646719e-06,217.6,2019-08-01 21:00:00
45,1564696800000,217.6,8.469300204785753e-06,5.212661629599381e-06,217.24,2019-08-01 22:00:00
46,1564700400000,217.24,1.7629205539706583e-05,1.425526989974932e-05,217.26,2019-08-01 23:00:00
47,1564704000000,217.26,1.6339123090939345e-05,3.0208160687661445e-06,217.47,2019-08-02 00:00:00
48,1564707600000,217.47,2.400956967657739e-05,8.603970539455427e-06,216.54,2019-08-02 01:00:00
49,1564711200000,216.54,4.448761507779793e-05,2.252277806952114e-05,216.86,2019-08-02 02:00:00
50,1564714800000,216.86,7.344986714320848e-05,3.064645597541504e-05,216.7,2019-08-02 03:00:00
51,1564718400000,216.7,0.0001405800237493924,6.336106760505908e-05,216.02,2019-08-02 04:00:00
52,1564722000000,216.02,0.0002330837701422991,8.433245669298412e-05,216.42,2019-08-02 05:00:00
53,1564725600000,216.42,0.00031462433382149996,8.680133386612343e-05,216.76,2019-08-02 06:00:00
54,1564729200000,216.76,0.0003588177251291162,5.82865584809278e-05,220.34,2019-08-02 07:00:00
55,1564732800000,220.34,0.00037884912599778876,2.300799601732145e-05,221.5,2019-08-02 08:00:00
56,1564736400000,221.5,0.00041902373257990573,5.151548752887694e-05,220.3,2019-08-02 09:00:00
57,1564740000000,220.3,0.00042516605982123996,2.8524574588409743e-05,219.22,2019-08-02 10:00:00
58,1564743600000,219.22,0.00041962446580830236,2.569126866493331e-05,220.08,2019-08-02 11:00:00
59,1564747200000,220.08,0.0003685228049165314,1.362877511820366e-05,219.26,2019-08-02 12:00:00
60,1564750800000,219.26,0.00030412757960185643,1.966641560294787e-05,220.15,2019-08-02 13:00:00
61,1564754400000,220.15,0.0002675436151978427,5.0655283144639396e-05,219.82,2019-08-02 14:00:00
62,1564758000000,219.82,0.0002545427956531442,4.173093972951584e-05,220.52,2019-08-02 15:00:00
63,1564761600000,220.52,0.00025171273480970155,1.887511732947433e-05,220.06,2019-08-02 16:00:00
64,1564765200000,220.06,0.00022989822986624298,3.075203411170156e-05,216.94,2019-08-02 17:00:00
65,1564768800000,216.94,0.00022752678568095576,2.6858072318604612e-05,217.22,2019-08-02 18:00:00
66,1564772400000,217.22,0.000216848107406565,1.4035986647382258e-05,217.46,2019-08-02 19:00:00
67,1564776000000,217.46,0.00022305105926361302,2.0419882298399717e-05,217.08,2019-08-02 20:00:00
68,1564779600000,217.08,0.00024863613729033264,4.380641210783596e-05,215.79,2019-08-02 21:00:00
69,1564783200000,215.79,0.0003188383986372786,0.00011893316938920163,216.28,2019-08-02 22:00:00
70,1564786800000,216.28,0.0002773591143616947,-6.186440512299434e-07,217.5,2019-08-02 23:00:00
71,1564790400000,217.5,0.0002647071902757471,6.6837172089633795e-06,217.78,2019-08-03 00:00:00
72,1564794000000,217.78,0.0002637022207682259,3.319303573291097e-05,216.73,2019-08-03 01:00:00
73,1564797600000,216.73,0.00034145731097021944,0.00010407124179242705,219.76,2019-08-03 02:00:00
74,1564801200000,219.76,0.00039635997797202546,6.930220979610514e-05,223.32,2019-08-03 03:00:00
75,1564804800000,223.32,0.0004301785778049493,5.64733955643041e-05,221.79,2019-08-03 04:00:00
76,1564808400000,221.79,0.0004034000880782885,1.986124127362506e-05,222.96,2019-08-03 05:00:00
77,1564812000000,222.96,0.0003022532896374846,1.7669821713800644e-05,222.39,2019-08-03 06:00:00
78,1564815600000,222.39,0.0003094441129619591,4.973078411592945e-06,223.13,2019-08-03 07:00:00
79,1564819200000,223.13,0.00031184456926952863,8.908000616515782e-06,223.33,2019-08-03 08:00:00
80,1564822800000,223.33,0.00027583318166672253,-1.5197807063771738e-06,222.28,2019-08-03 09:00:00
81,1564826400000,222.28,0.00017487992963057853,7.248850745848944e-07,222.3,2019-08-03 10:00:00
82,1564830000000,222.3,0.00010619523330479316,-1.0878005261673976e-06,223.11,2019-08-03 11:00:00
83,1564833600000,223.11,4.7231881996662434e-05,-2.1620954560118712e-06,222.91,2019-08-03 12:00:00
84,1564837200000,222.91,2.180197602744726e-05,-5.711770769049917e-06,222.46,2019-08-03 13:00:00
85,1564840800000,222.46,2.6001785942330694e-05,2.1887082594199403e-05,222.98,2019-08-03 14:00:00
86,1564844400000,222.98,2.424764991382011e-05,3.1468527095175513e-06,222.92,2019-08-03 15:00:00
87,1564848000000,222.92,2.2114710653588567e-05,6.748899095876554e-06,220.32,2019-08-03 16:00:00
88,1564851600000,220.32,3.088676554572746e-05,7.298464982071329e-06,221.79,2019-08-03 17:00:00
89,1564855200000,221.79,8.666212675150243e-05,5.636791594559053e-05,222.28,2019-08-03 18:00:00
90,1564858800000,222.28,0.00014014870673406454,5.188530165032517e-05,222.15,2019-08-03 19:00:00
91,1564862400000,222.15,0.0001496800315464283,7.471239489817716e-06,222.01,2019-08-03 20:00:00
92,1564866000000,222.01,0.00022821908567768748,7.299302869068919e-05,222.0,2019-08-03 21:00:00
93,1564869600000,222.0,0.00021308629505566566,6.244425664183656e-06,221.74,2019-08-03 22:00:00
94,1564873200000,221.74,0.00023897466946887764,2.89377246540289e-05,222.02,2019-08-03 23:00:00
95,1564876800000,222.02,0.00025117379970106675,2.1823669169161463e-05,222.04,2019-08-04 00:00:00
96,1564880400000,222.04,0.0002913488679604083,4.58980470582265e-05,222.73,2019-08-04 01:00:00
97,1564884000000,222.73,0.0002882130041719658,5.281962532079552e-05,222.64,2019-08-04 02:00:00
98,1564887600000,222.64,0.00024909581562187084,1.2934796577268614e-05,221.16,2019-08-04 03:00:00
99,1564891200000,221.16,0.0002618304558067995,2.028020827567867e-05,219.6,2019-08-04 04:00:00
100,1564894800000,219.6,0.00021611603776427064,2.699212060185432e-05,218.19,2019-08-04 05:00:00
101,1564898400000,218.19,0.00024411108455450297,3.393316782181212e-05,218.5,2019-08-04 06:00:00
102,1564902000000,218.5,0.0002600981795974014,4.394516213429345e-05,219.18,2019-08-04 07:00:00
103,1564905600000,219.18,0.0002418627202591116,3.5157069784333172e-06,218.47,2019-08-04 08:00:00
104,1564909200000,218.47,0.00020979230518857115,1.2970918683889649e-05,218.68,2019-08-04 09:00:00
105,1564912800000,218.68,0.00017588379718256694,1.8637054384370882e-05,219.46,2019-08-04 10:00:00
106,1564916400000,219.46,0.00020982340652752224,4.7588972038883215e-05,219.35,2019-08-04 11:00:00
107,1564920000000,219.35,0.0002269176410332555,3.866735643110873e-05,218.94,2019-08-04 12:00:00
108,1564923600000,218.94,0.00024302144801438858,4.453215153520492e-05,218.74,2019-08-04 13:00:00
109,1564927200000,218.74,0.0002649558446894963,5.563153456999824e-05,219.47,2019-08-04 14:00:00
110,1564930800000,219.47,0.00024105066202389534,1.9377771013311184e-05,221.1,2019-08-04 15:00:00
111,1564934400000,221.1,0.0002668027048967864,3.0398803816036982e-05,221.26,2019-08-04 16:00:00
112,1564938000000,221.26,0.0002687720634935657,1.486967414313097e-05,220.85,2019-08-04 17:00:00
113,1564941600000,220.85,0.00027663510162923466,2.5770090502864323e-05,220.52,2019-08-04 18:00:00
114,1564945200000,220.52,0.00025245102277623034,2.3645150730590422e-05,221.54,2019-08-04 19:00:00
115,1564948800000,221.54,0.00021146514267701306,-1.9417160673425896e-06,221.24,2019-08-04 20:00:00
116,1564952400000,221.24,0.00019416305324588613,2.769561504267194e-05,221.61,2019-08-04 21:00:00
117,1564956000000,221.61,0.00017048100581001314,3.1794087106029035e-05,221.71,2019-08-04 22:00:00
118,1564959600000,221.71,0.00016509782685893598,1.2907864826533027e-05,222.6,2019-08-04 23:00:00
119,1564963200000,222.6,0.00013188310190081912,-2.931040871535791e-06,222.83,2019-08-05 00:00:00
120,1564966800000,222.83,0.00014906650554417735,3.2559217792675304e-05,227.17,2019-08-05 01:00:00
121,1564970400000,227.17,0.00017500196260516627,5.3454568331346015e-05,227.29,2019-08-05 02:00:00
122,1564974000000,227.29,0.00024796806820248283,9.840050957049568e-05,229.9,2019-08-05 03:00:00
123,1564977600000,229.9,0.0003359899549601223,8.980127167035475e-05,229.65,2019-08-05 04:00:00
124,1564981200000,229.65,0.0003887602040026242,8.285086719044816e-05,228.89,2019-08-05 05:00:00
125,1564984800000,228.89,0.0004568392138107239,0.0001029411568685716,228.43,2019-08-05 06:00:00
126,1564988400000,228.43,0.0005131118874179282,6.916368418591836e-05,228.87,2019-08-05 07:00:00
127,1564992000000,228.87,0.000550201157153765,3.453646643289677e-05,228.44,2019-08-05 08:00:00
128,1564995600000,228.44,0.0005792249119559777,5.1788917440211745e-05,229.47,2019-08-05 09:00:00
129,1564999200000,229.47,0.0005712553521174908,4.5640871456666103e-05,229.97,2019-08-05 10:00:00
130,1565002800000,229.97,0.0005234124325896234,4.5141478202593626e-05,232.71,2019-08-05 11:00:00
131,1565006400000,232.71,0.00047703732552446224,4.448260627427548e-05,233.75,2019-08-05 12:00:00
132,1565010000000,233.75,0.000410522733536801,1.8015354736351543e-05,233.13,2019-08-05 13:00:00
133,1565013600000,233.13,0.0003687093591878204,6.301636564688214e-05,231.68,2019-08-05 14:00:00
134,1565017200000,231.68,0.000381709237845441,8.258827696808412e-05,231.17,2019-08-05 15:00:00
135,1565020800000,231.17,0.0004270449772521096,8.148679009442802e-05,232.45,2019-08-05 16:00:00
136,1565024400000,232.45,0.0004329748910341842,5.675445057872011e-05,235.53,2019-08-05 17:00:00
137,1565028000000,235.53,0.00040562568260509507,1.7869521645602613e-05,233.17,2019-08-05 18:00:00
138,1565031600000,233.17,0.0004209171201033227,5.624885976705345e-05,233.52,2019-08-05 19:00:00
139,1565035200000,233.52,0.00045618869084680875,7.799504105396816e-05,232.28,2019-08-05 20:00:00
140,1565038800000,232.28,0.0004959206963304298,5.869478765514528e-05,231.94,2019-08-05 21:00:00
141,1565042400000,231.94,0.0005106980964486197,8.057662807042074e-05,232.43,2019-08-05 22:00:00
142,1565046000000,232.43,0.0005103289625612616,8.361482128606706e-05,232.65,2019-08-05 23:00:00
143,1565049600000,232.65,0.0005003655613680973,6.920836376119573e-05,233.01,2019-08-06 00:00:00
144,1565053200000,233.01,0.0005113939120285531,6.124254515768833e-05,230.3,2019-08-06 01:00:00
145,1565056800000,230.3,0.0006338919883753737,0.00014352409206524905,228.79,2019-08-06 02:00:00
146,1565060400000,228.79,0.0007115230751024789,0.00013031866922397328,228.72,2019-08-06 03:00:00
147,1565064000000,228.72,0.00076719646396324,0.00013493228248316784,228.56,2019-08-06 04:00:00
148,1565067600000,228.56,0.0008485082122128816,0.00013898872477123502,227.93,2019-08-06 05:00:00
149,1565071200000,227.93,0.0009162856806156582,0.00014389041906229298,229.43,2019-08-06 06:00:00
150,1565074800000,229.43,0.0009068602239401979,7.23853116537919e-05,232.55,2019-08-06 07:00:00
151,1565078400000,232.55,0.0009600946113482404,0.00012090741484078384,233.47,2019-08-06 08:00:00
152,1565082000000,233.47,0.0009738262017298763,8.66037025759298e-05,233.33,2019-08-06 09:00:00
153,1565085600000,233.33,0.0009029089799089575,7.959968783156558e-05,235.26,2019-08-06 10:00:00
154,1565089200000,235.26,0.0008427309781423337,7.238940243402836e-05,230.02,2019-08-06 11:00:00
155,1565092800000,230.02,0.000741367921245375,3.4285453609780164e-05,229.44,2019-08-06 12:00:00
156,1565096400000,229.44,0.0006990821947785299,9.901154582377007e-05,227.87,2019-08-06 13:00:00
157,1565100000000,227.87,0.0006499202897084979,9.04555552534343e-05,230.44,2019-08-06 14:00:00
158,1565103600000,230.44,0.0006348406408247608,4.90031193604193e-05,228.93,2019-08-06 15:00:00
159,1565107200000,228.93,0.000641013713283672,0.00012261565743370564,228.06,2019-08-06 16:00:00
160,1565110800000,228.06,0.0005789098925672337,2.427179433108876e-05,229.88,2019-08-06 17:00:00
161,1565114400000,229.88,0.000541050179114909,3.6749831457561265e-05,228.36,2019-08-06 18:00:00
162,1565118000000,228.36,0.0005124982818232139,5.388439648454706e-05,228.91,2019-08-06 19:00:00
163,1565121600000,228.91,0.0005661269842984016,8.891411456624912e-05,227.69,2019-08-06 20:00:00
164,1565125200000,227.69,0.0005179168772619939,5.3955378921990276e-05,226.09,2019-08-06 21:00:00
165,1565128800000,226.09,0.0005289097191274095,9.48030671443482e-05,223.77,2019-08-06 22:00:00
166,1565132400000,223.77,0.000633342553456592,0.00015305135778981697,224.33,2019-08-06 23:00:00
167,1565136000000,224.33,0.0005662587475799161,5.6532774164147346e-05,225.95,2019-08-07 00:00:00
168,1565139600000,225.95,0.0005969765343657575,4.979818110993221e-05,225.25,2019-08-07 01:00:00
169,1565143200000,225.25,0.0005814384328938569,2.457670282268079e-05,225.55,2019-08-07 02:00:00
170,1565146800000,225.55,0.0005530095429379219,2.3829912060221993e-05,226.73,2019-08-07 03:00:00
171,1565150400000,226.73,0.0004894086111685742,2.7669472734152194e-05,226.32,2019-08-07 04:00:00
172,1565154000000,226.32,0.00047318075308251293,4.08289863534787e-05,227.32,2019-08-07 05:00:00
173,1565157600000,227.32,0.0004032991549293869,2.9261117508606452e-05,226.76,2019-08-07 06:00:00
174,1565161200000,226.76,0.0002994765247395384,4.91289394160621e-05,226.39,2019-08-07 07:00:00
175,1565164800000,226.39,0.0003023288769982206,5.77429333535119e-05,224.84,2019-08-07 08:00:00
176,1565168400000,224.84,0.00030955216797075053,5.7698605389905295e-05,225.45,2019-08-07 09:00:00
177,1565172000000,225.45,0.00033891448264922365,5.353572576801955e-05,226.03,2019-08-07 10:00:00
178,1565175600000,226.03,0.0003631495598397987,4.627326991712368e-05,226.12,2019-08-07 11:00:00
179,1565179200000,226.12,0.00042452852439559474,8.957586345134105e-05,228.0,2019-08-07 12:00:00
180,1565182800000,228.0,0.000413070895292278,2.7758761517503323e-05,228.22,2019-08-07 13:00:00
181,1565186400000,228.22,0.0004142754964164022,3.161347125367896e-05,229.25,2019-08-07 14:00:00
182,1565190000000,229.25,0.000400211248457375,3.6112029149960185e-05,228.84,2019-08-07 15:00:00
183,1565193600000,228.84,0.0003709083921971347,3.1331461374169645e-05,224.18,2019-08-07 16:00:00
184,1565197200000,224.18,0.00038320275996499124,6.875372627226837e-05,223.17,2019-08-07 17:00:00
185,1565200800000,223.17,0.00039465569496911274,6.332896624493274e-05,224.54,2019-08-07 18:00:00
186,1565204400000,224.54,0.0003740305862025373,2.5331197489098824e-05,223.47,2019-08-07 19:00:00
187,1565208000000,223.47,0.00036593277661152196,7.754119771946205e-05,223.8,2019-08-07 20:00:00
188,1565211600000,223.8,0.00035173216388254106,1.2975575805115152e-05,224.0,2019-08-07 21:00:00
189,1565215200000,224.0,0.00034927353465961366,2.707550374056001e-05,224.91,2019-08-07 22:00:00
190,1565218800000,224.91,0.0003289126209339464,1.6031064850213788e-05,225.67,2019-08-07 23:00:00
191,1565222400000,225.67,0.00032776463762556213,3.648418272450518e-05,225.99,2019-08-08 00:00:00
192,1565226000000,225.99,0.00029927786018050704,4.1957435669461795e-05,225.52,2019-08-08 01:00:00
193,1565229600000,225.52,0.00027645747294016216,3.923060880582533e-05,225.24,2019-08-08 02:00:00
194,1565233200000,225.24,0.00030551893692219435,5.603006565246546e-05,225.72,2019-08-08 03:00:00
195,1565236800000,225.72,0.00027546328649383217,4.755296856550819e-05,225.55,2019-08-08 04:00:00
196,1565240400000,225.55,0.00031334323777895137,5.097123254239119e-05,225.75,2019-08-08 05:00:00
197,1565244000000,225.75,0.0003447157837952264,5.749903699239203e-05,225.31,2019-08-08 06:00:00
198,1565247600000,225.31,0.00038228582229347295,5.2406699790670736e-05,224.6,2019-08-08 07:00:00
199,1565251200000,224.6,0.0003702451361238944,2.3805820932217e-05,225.48,2019-08-08 08:00:00
200,1565254800000,225.48,0.0003794723305481824,5.18581829062544e-05,225.5,2019-08-08 09:00:00
201,1565258400000,225.5,0.0003437026000258863,3.887796511770593e-06,225.89,2019-08-08 10:00:00
202,1565262000000,225.89,0.00030393576425151854,1.5658768938960744e-05,225.14,2019-08-08 11:00:00
203,1565265600000,225.14,0.0002831753209003386,2.6939754564315555e-05,224.05,2019-08-08 12:00:00
204,1565269200000,224.05,0.0002804512134722936,4.767945255672628e-05,224.43,2019-08-08 13:00:00
205,1565272800000,224.43,0.00026962221451192164,4.692060712484496e-05,222.26,2019-08-08 14:00:00
206,1565276400000,222.26,0.00029722639532852257,7.985464664719582e-05,222.54,2019-08-08 15:00:00
207,1565280000000,222.54,0.00033396036574805376,5.8693107612261064e-05,221.36,2019-08-08 16:00:00
208,1565283600000,221.36,0.0002991850445215585,1.6744670997485616e-05,220.18,2019-08-08 17:00:00
209,1565287200000,220.18,0.0003108426331502998,1.4654628226571407e-05,217.4,2019-08-08 18:00:00
210,1565290800000,217.4,0.00032499595759902743,2.9733571158532106e-05,218.37,2019-08-08 19:00:00
211,1565294400000,218.37,0.0003205989168342614,2.3377658719832986e-05,217.25,2019-08-08 20:00:00
212,1565298000000,217.25,0.00036390131949480623,8.762307297552115e-05,217.53,2019-08-08 21:00:00
213,1565301600000,217.53,0.0003267750367952206,1.2585530254589127e-05,217.96,2019-08-08 22:00:00
214,1565305200000,217.96,0.00027835943721715196,3.0487348688907553e-05,218.91,2019-08-08 23:00:00
215,1565308800000,218.91,0.00031544677044451536,9.587221939329192e-05,220.95,2019-08-09 00:00:00
216,1565312400000,220.95,0.0003638545312847239,6.69781335931347e-05,220.72,2019-08-09 01:00:00
217,1565316000000,220.72,0.00039590085314866784,5.189047975922862e-05,218.93,2019-08-09 02:00:00
218,1565319600000,218.93,0.00040015577131491983,3.243768847167989e-05,218.9,2019-08-09 03:00:00
219,1565323200000,218.9,0.0004126239297922364,3.806520172537634e-05,217.4,2019-08-09 04:00:00
220,1565326800000,217.4,0.0003260482413819225,6.294759934266266e-07,216.37,2019-08-09 05:00:00
221,1565330400000,216.37,0.0003356559887806142,2.1414931748541198e-05,216.1,2019-08-09 06:00:00
222,1565334000000,216.1,0.0003314236559085771,2.4604964184804744e-05,217.18,2019-08-09 07:00:00
223,1565337600000,217.18,0.0002632706774643487,2.5088760741635398e-05,216.09,2019-08-09 08:00:00
224,1565341200000,216.09,0.00021388460847320058,1.7422975884707015e-05,215.98,2019-08-09 09:00:00
225,1565344800000,215.98,0.00016541499160602173,4.670809450940376e-06,211.02,2019-08-09 10:00:00
226,1565348400000,211.02,0.0001253541812664884,-7.331137472070317e-06,209.0,2019-08-09 11:00:00
227,1565352000000,209.0,8.486749114031764e-05,-1.7528942991920204e-06,210.12,2019-08-09 12:00:00
228,1565355600000,210.12,8.332743774782807e-05,-4.96699370529984e-07,210.66,2019-08-09 13:00:00
229,1565359200000,210.66,6.191096623021366e-05,7.381242026871358e-08,210.85,2019-08-09 14:00:00
230,1565362800000,210.85,3.746936264541201e-05,-2.241030622732055e-08,210.68,2019-08-09 15:00:00
231,1565366400000,210.68,1.091079121701431e-05,-1.3724316173284673e-06,208.9,2019-08-09 16:00:00
232,1565370000000,208.9,-1.5111687664435196e-05,-8.320810637177611e-06,209.08,2019-08-09 17:00:00
233,1565373600000,209.08,-3.0020158157827157e-05,-1.0593671876747678e-05,208.14,2019-08-09 18:00:00
234,1565377200000,208.14,-2.8355648272633327e-05,-5.859608493887464e-06,207.68,2019-08-09 19:00:00
235,1565380800000,207.68,-3.089931347378143e-05,-4.105761336670096e-06,209.43,2019-08-09 20:00:00
236,1565384400000,209.43,-4.1631102477867035e-05,-1.1085250264867298e-05,209.33,2019-08-09 21:00:00
237,1565388000000,209.33,-5.051969243572829e-05,-8.713888905847746e-06,210.1,2019-08-09 22:00:00
238,1565391600000,210.1,-5.276048030755735e-05,-2.2975694878652465e-06,208.83,2019-08-09 23:00:00
239,1565395200000,208.83,-4.611155668442057e-05,4.840700390472457e-06,210.26,2019-08-10 00:00:00
240,1565398800000,210.26,-3.656747453461522e-05,1.2629217893445175e-06,213.23,2019-08-10 01:00:00
241,1565402400000,213.23,-2.8254211766805755e-05,-2.4558067944103495e-06,212.83,2019-08-10 02:00:00
242,1565406000000,212.83,-2.0791907215348836e-05,1.5917188041919126e-06,210.82,2019-08-10 03:00:00
243,1565409600000,210.82,-1.69106591656924e-05,-8.44656331857717e-08,211.9,2019-08-10 04:00:00
244,1565413200000,211.9,-1.9293883275929617e-05,-1.363664611576713e-05,211.43,2019-08-10 05:00:00
245,1565416800000,211.43,-1.7169052988014185e-05,-6.591605622183312e-06,211.61,2019-08-10 06:00:00
246,1565420400000,211.61,-1.215452243694504e-05,2.662039008794956e-06,211.08,2019-08-10 07:00:00
247,1565424000000,211.08,4.441329805391066e-05,6.176484165435637e-05,211.29,2019-08-10 08:00:00
248,1565427600000,211.29,4.8022423380607695e-05,4.22343326385396e-06,212.16,2019-08-10 09:00:00
249,1565431200000,212.16,6.050430657732132e-05,1.0088908239233232e-05,212.79,2019-08-10 10:00:00
250,1565434800000,212.79,3.458609101728974e-05,-2.3992236023342133e-05,212.16,2019-08-10 11:00:00
251,1565438400000,212.16,-1.8494903827106203e-07,-3.507610329606915e-05,203.39,2019-08-10 12:00:00
252,1565442000000,203.39,5.009557232690925e-06,-8.092410877100933e-06,204.83,2019-08-10 13:00:00
253,1565445600000,204.83,-3.0740425479854325e-05,-4.099452087502162e-05,204.67,2019-08-10 14:00:00
254,1565449200000,204.67,-5.276478796012176e-05,-1.885545504187946e-05,203.97,2019-08-10 15:00:00
255,1565452800000,203.97,-0.00012577975313841333,-1.075037442469699e-05,205.02,2019-08-10 16:00:00
256,1565456400000,205.02,-0.00013393292612288882,-3.279898997811733e-06,203.5,2019-08-10 17:00:00
257,1565460000000,203.5,-0.000146663376382339,-2.1172218554524045e-06,206.22,2019-08-10 18:00:00
258,1565463600000,206.22,-0.0001482612166753057,-2.5226631833803507e-05,206.59,2019-08-10 19:00:00
259,1565467200000,206.59,-0.0001224130110689213,-1.4125396809933391e-05,206.1,2019-08-10 20:00:00
260,1565470800000,206.1,-0.0001277137338706889,-1.2661767037419777e-05,206.8,2019-08-10 21:00:00
261,1565474400000,206.8,-8.710502600661726e-05,-4.582725923909169e-07,205.9,2019-08-10 22:00:00
262,1565478000000,205.9,-7.283290833759832e-05,-4.8623374767025884e-06,206.11,2019-08-10 23:00:00
263,1565481600000,206.11,-6.251540174796766e-05,-1.1388063334704963e-07,206.07,2019-08-11 00:00:00
264,1565485200000,206.07,-5.215901189755213e-05,6.721146834118925e-06,209.68,2019-08-11 01:00:00
265,1565488800000,209.68,-5.514407350079885e-05,-4.507805023253038e-06,209.63,2019-08-11 02:00:00
266,1565492400000,209.63,-7.144844205885993e-05,-4.208766695939975e-05,211.4,2019-08-11 03:00:00
267,1565496000000,211.4,-6.329588400631743e-05,-6.265892190375916e-06,210.65,2019-08-11 04:00:00
268,1565499600000,210.65,-5.4057527427279424e-05,-3.3119683200496485e-06,209.97,2019-08-11 05:00:00
269,1565503200000,209.97,-5.986575377947655e-05,-6.628244607813005e-06,210.03,2019-08-11 06:00:00
270,1565506800000,210.03,-7.987470724230301e-05,-2.5287151671792327e-05,210.16,2019-08-11 07:00:00
271,1565510400000,210.16,-0.00010820723313906857,-2.90267866282844e-05,210.38,2019-08-11 08:00:00
272,1565514000000,210.38,-0.00012152395036444886,-4.597515738193712e-06,209.48,2019-08-11 09:00:00
