,id,date,open,high,low,close,volume,tradesDone,volumeNotional
0,0,2021-05-12 22:00:00+00:00,36.571,37.457,35.485,37.422,29561.872,1621.0,1106264.373984
1,1,2021-05-12 23:00:00+00:00,37.39,37.441,33.8,36.2,28126.085,2171.0,1018164.277
2,2,2021-05-13 00:00:00+00:00,36.054,36.054,36.054,36.054,0.20944017,1.0,7.55115588918
4,1,2021-05-13 01:00:00+00:00,35.695,36.221,34.825,35.551,32886.87300000001,1709.0,1169161.2220230002
5,2,2021-05-13 02:00:00+00:00,35.657,36.397,35.199,36.0,110085.516,7627.0,3963078.576
6,3,2021-05-13 03:00:00+00:00,36.0,36.026,34.633,35.591,141199.64421963,8252.0,5025436.537420851
7,4,2021-05-13 04:00:00+00:00,35.642,36.256,35.501,35.879,118658.93099999998,7853.0,4257363.785348999
8,5,2021-05-13 05:00:00+00:00,35.879,36.813,35.879,36.229,124321.47595234,7809.0,4504042.752277326
9,6,2021-05-13 06:00:00+00:00,36.253,37.228,35.913,37.0,108063.38700000005,7229.0,3998345.319000001
10,7,2021-05-13 07:00:00+00:00,36.999,37.101,35.901,36.542,83159.838,5327.0,3038826.8001960004
11,8,2021-05-13 08:00:00+00:00,36.585,36.961,34.202,34.371,202431.55900000007,11147.0,6957775.114389002
12,9,2021-05-13 09:00:00+00:00,34.373,34.998,32.1,32.586,390607.7902341099,18377.0,12728345.452568704
13,10,2021-05-13 10:00:00+00:00,32.653,34.469,32.427,32.849,315156.305,16569.0,10352569.462945
14,11,2021-05-13 11:00:00+00:00,32.926,33.967,32.0,33.92,219454.89982825005,13096.0,7443910.202174243
15,12,2021-05-13 12:00:00+00:00,33.879,35.35,33.482,34.548,191048.219,11261.0,6600333.870012
16,13,2021-05-13 13:00:00+00:00,34.57,35.13,33.817,35.054,143586.051,7252.0,5033265.4317540005
17,14,2021-05-13 14:00:00+00:00,35.071,35.76,34.646,34.799,121257.48659796995,8760.0,4219639.276122757
18,15,2021-05-13 15:00:00+00:00,34.805,34.941,33.483,33.902,130299.18248226005,8565.0,4417402.884513579
19,16,2021-05-13 16:00:00+00:00,33.9,35.11,32.736,33.06,222841.47646612,13618.0,7367139.211969926
20,17,2021-05-13 17:00:00+00:00,33.247,33.851,31.156,33.284,216850.56388207,12052.0,7217654.168250818
21,18,2021-05-13 18:00:00+00:00,33.267,33.816455057521594,31.8,31.968,13620.02636866,893.0,435405.0029533229
22,19,2021-05-13 19:00:00+00:00,31.906,36.001,31.8,33.40790522918163,9535.75450824,1202.0,318569.58290002344
23,20,2021-05-13 20:00:00+00:00,32.748298720622884,33.857,32.581,33.771,22078.72006904001,862.0,745620.4554515501
24,21,2021-05-13 21:00:00+00:00,33.651,37.5,33.316,34.072,7444.392649169997,572.0,253645.34634252012
25,22,2021-05-13 22:00:00+00:00,34.07,34.824,33.482,33.566,16517.769,870.0,554435.4342540001
26,23,2021-05-13 23:00:00+00:00,33.566,35.196,32.769,35.071,10208.9625138,1097.0,358038.5243214797
27,24,2021-05-14 00:00:00+00:00,35.196,35.409,34.729,35.0,8207.823619040002,508.0,287273.82666640007
28,25,2021-05-14 01:00:00+00:00,34.959,36.02743250604431,34.751,35.071,6574.80987187,352.0,230585.1570163528
29,26,2021-05-14 02:00:00+00:00,35.0,35.0,33.682,33.682,24441.536000000004,802.0,823239.8155520002
30,27,2021-05-14 03:00:00+00:00,33.785,34.288,33.657,34.119,1791.9359999999997,200.0,61139.06438399999
31,28,2021-05-14 04:00:00+00:00,34.197,34.478,33.376,34.128,3951.489999999999,365.0,134856.45071999996
32,29,2021-05-14 05:00:00+00:00,34.12,34.825,33.784,34.825,7911.971000000002,296.0,275534.3900750001
33,30,2021-05-14 06:00:00+00:00,34.82166522973029,34.901738643452475,33.327,33.708,5543.370470430002,411.0,186855.9318172545
34,31,2021-05-14 07:00:00+00:00,33.781,35.149,33.781,35.141,6671.523999999999,611.0,234444.02488399995
35,32,2021-05-14 08:00:00+00:00,35.152,35.834,34.75,35.834,8609.805999999999,565.0,308523.788204
36,33,2021-05-14 09:00:00+00:00,35.823,36.355,35.0,36.164,18599.77455287001,1113.0,672642.2469299912
37,34,2021-05-14 10:00:00+00:00,36.071,36.49056935115038,35.644,36.444,5239.84630759,511.0,190960.95883381
38,35,2021-05-14 11:00:00+00:00,36.45,38.994,36.055,36.211,11290.07176297,720.0,408824.7886089066
39,36,2021-05-14 12:00:00+00:00,36.211,36.357,35.624,35.868,3143.703553020001,439.0,112758.3590397214
40,37,2021-05-14 13:00:00+00:00,35.928,36.80152103271213,35.211,36.499,3767.35562911,668.0,137504.7131068859
41,38,2021-05-14 14:00:00+00:00,36.431,37.32,36.337,37.139,19259.349,1067.0,715272.962511
42,39,2021-05-14 15:00:00+00:00,37.213,38.11673547519071,36.915,37.215,8193.04445313,513.0,304904.149323233
43,40,2021-05-14 16:00:00+00:00,37.35,38.063,36.695,37.539,10955.450999999995,1082.0,411256.6750889999
44,41,2021-05-14 17:00:00+00:00,37.498,37.888,36.75,36.761,4257.672999999999,538.0,156516.31715299998
45,42,2021-05-14 18:00:00+00:00,36.835,39.54548695652174,36.359,36.571,2483.851,354.0,90836.914921
46,43,2021-05-14 19:00:00+00:00,36.505,45.25057711067646,35.797,35.935,12459.106368179995,571.0,447717.9873405481
47,44,2021-05-14 20:00:00+00:00,35.999,41.995,34.825,34.908,10589.56136643,669.0,369660.4081793384
48,45,2021-05-14 21:00:00+00:00,34.824,41.05128450712582,34.758,36.3,9338.78059936,590.0,338997.735756768
49,46,2021-05-14 22:00:00+00:00,36.336,37.02,35.997,36.647,5428.692000000001,769.0,198945.27572400004
50,47,2021-05-14 23:00:00+00:00,36.642,37.94805249703127,36.571,36.999,6731.561927540003,666.0,249061.0597570526
51,48,2021-05-15 00:00:00+00:00,37.039,38.30732066508313,35.956,36.095,6517.403458889999,870.0,235245.67784863448
52,49,2021-05-15 01:00:00+00:00,36.016,37.172,36.016,37.02,3930.451,532.0,145505.29602
53,50,2021-05-15 02:00:00+00:00,37.142,37.747,37.045,37.286,4024.013000000001,603.0,150039.34871800005
54,51,2021-05-15 03:00:00+00:00,37.285,38.29917396123143,36.887,37.305,7948.091379019999,652.0,296503.54889434105
55,52,2021-05-15 04:00:00+00:00,37.29712149028411,38.80492808109549,37.28725159365965,37.785,10823.6111438,1018.0,408970.1470684829
56,53,2021-05-15 05:00:00+00:00,37.856,38.673,37.467,38.357,9107.02923433,833.0,349318.32034119574
57,54,2021-05-15 06:00:00+00:00,38.301,38.516,36.677,37.142,11264.141999999998,1094.0,418372.762164
58,55,2021-05-15 07:00:00+00:00,37.071,37.18887832106928,35.739,35.8,6107.479999999998,699.0,218647.7839999999
59,56,2021-05-15 08:00:00+00:00,35.849,36.243,35.164,35.738,9902.700999999995,768.0,353902.7283379999
60,57,2021-05-15 09:00:00+00:00,35.857,36.357,35.305,35.806,7697.757,519.0,275625.887142
61,58,2021-05-15 10:00:00+00:00,35.791,38.111370116088494,34.465,36.52,27128.066146570003,1658.0,990716.9756727366
62,59,2021-05-15 11:00:00+00:00,36.557,37.634,36.531,37.29,20200.173605850006,1348.0,753264.4737621468
63,60,2021-05-15 12:00:00+00:00,37.317,38.13261278306693,36.675,38.024,8750.157661829999,1008.0,332715.9949334239
64,61,2021-05-15 13:00:00+00:00,37.955,39.97435038498727,37.83,38.856,42146.099628990014,3339.0,1637628.8471840362
65,62,2021-05-15 14:00:00+00:00,38.928,39.739,38.43,39.575,17780.961,2068.0,703681.531575
66,63,2021-05-15 15:00:00+00:00,39.637,39.787,38.234,38.638,11292.25692565,976.0,436310.2230932648
67,64,2021-05-15 16:00:00+00:00,38.699,39.03634548326264,35.693,36.559,31367.70740551,2734.0,1146772.01503804
68,65,2021-05-15 17:00:00+00:00,36.632,36.887,35.67,36.428,24265.746000000006,1408.0,883952.5952880002
69,66,2021-05-15 18:00:00+00:00,36.466,36.906,35.964,36.129,22719.64160034,1192.0,820837.9313786839
70,67,2021-05-15 19:00:00+00:00,36.214,38.7445963970611,34.946,36.014,15353.61614686,1351.0,552945.1319130161
71,68,2021-05-15 20:00:00+00:00,36.172,36.95,36.061,36.478,10042.122000000008,881.0,366316.52631600027
72,69,2021-05-15 21:00:00+00:00,36.534,39.68605969750311,36.148,36.628,3919.52476226,461.0,143564.35299205926
73,70,2021-05-15 22:00:00+00:00,36.574,38.96658888764913,35.1,35.482,8033.692335429999,773.0,285051.4714457272
74,71,2021-05-15 23:00:00+00:00,35.405,38.40948330678133,34.015,34.417,11482.798212789998,886.0,395203.46608959336
75,72,2021-05-16 00:00:00+00:00,34.569,34.646,34.521,34.521,895.813,21.0,30924.360573
77,1,2021-05-16 01:00:00+00:00,34.846,35.75,34.846,35.37,11358.661999999998,597.0,401755.8749399999
78,2,2021-05-16 02:00:00+00:00,35.394,35.958,35.332,35.918,5741.754000000002,425.0,206232.3201720001
79,3,2021-05-16 03:00:00+00:00,35.957,35.968,35.306,35.709,5175.28524556,373.0,184804.26083370205
80,4,2021-05-16 04:00:00+00:00,35.768,36.19348477074476,35.449,35.513,8061.8857594,584.0,286301.74897357216
81,5,2021-05-16 05:00:00+00:00,35.556,36.279,35.536,35.987,6363.588999999998,531.0,229006.47734299995
82,6,2021-05-16 06:00:00+00:00,36.071,37.294,35.999,37.214,14692.905999999995,878.0,546781.8038839998
83,7,2021-05-16 07:00:00+00:00,37.166,40.11363982362497,36.615,37.057,11044.930999999997,719.0,409292.0080669999
84,8,2021-05-16 08:00:00+00:00,37.071,37.799,36.815,37.51,13289.24306947,1104.0,498479.50753581966
85,9,2021-05-16 09:00:00+00:00,37.501,38.597,37.428,38.173,12976.41793486,1212.0,495348.8018274108
86,10,2021-05-16 10:00:00+00:00,38.174,39.126,38.174,38.47,17922.367213359994,1172.0,689473.466697959
87,11,2021-05-16 11:00:00+00:00,38.47,38.555,37.243,37.334,7962.320506579999,693.0,297265.2737926577
88,12,2021-05-16 12:00:00+00:00,37.343,38.88163830601519,36.74,36.888,11403.526291249997,650.0,420653.2778316298
89,13,2021-05-16 13:00:00+00:00,36.819,39.673,36.764,38.928,28835.291882070003,1922.0,1122500.242385221
90,14,2021-05-16 14:00:00+00:00,38.974,39.008,37.61,37.964,20515.055000000008,1536.0,778833.5480200002
91,15,2021-05-16 15:00:00+00:00,37.938,41.33985836227247,37.024,37.071,6978.570513499999,855.0,258702.58750595845
92,16,2021-05-16 16:00:00+00:00,37.115,37.707,35.821221730397376,36.239,15155.30708241,1311.0,549213.173359456
93,17,2021-05-16 17:00:00+00:00,36.285,36.417,35.041,36.048,16301.775550090004,982.0,587646.4050296445
94,18,2021-05-16 18:00:00+00:00,36.032,36.348,34.14,34.149,14573.039253690004,1087.0,497654.71747426
95,19,2021-05-16 19:00:00+00:00,34.131,51.5508956789933,32.543,33.602,37800.46954694002,1817.0,1270171.3777162784
96,20,2021-05-16 20:00:00+00:00,33.623,34.21,32.701132151810256,33.584,19011.81358834,1156.0,638492.7475508106
97,21,2021-05-16 21:00:00+00:00,33.584,35.6093178943252,33.039,34.757,12608.290605579998,919.0,438226.356578144
98,22,2021-05-16 22:00:00+00:00,34.759,37.96731269013021,34.759,35.552,8518.093007839998,612.0,302835.2426147276
99,23,2021-05-16 23:00:00+00:00,35.431,36.62,34.841,36.502,8027.056999999999,996.0,293003.634614
100,24,2021-05-17 00:00:00+00:00,36.621,36.749,35.146,35.343,6257.510000000003,886.0,221159.1759300001
101,25,2021-05-17 01:00:00+00:00,35.343,35.563,34.295,35.169,5883.562000000001,709.0,206918.991978
102,26,2021-05-17 02:00:00+00:00,35.285,36.057,34.707,34.707,9851.902000000002,821.0,341929.9627140001
103,27,2021-05-17 03:00:00+00:00,34.787,35.195,32.742,33.003,17211.391000000003,1136.0,568027.5371730002
104,28,2021-05-17 04:00:00+00:00,33.045,33.644,31.841,33.519,17443.973000000005,963.0,584704.5309870002
105,29,2021-05-17 05:00:00+00:00,33.444,33.65,32.044,33.487,15708.219,652.0,526021.129653
106,30,2021-05-17 06:00:00+00:00,33.52,34.816,33.419,34.469,15990.346,937.0,551171.236274
107,31,2021-05-17 07:00:00+00:00,34.483,35.462,34.436,35.339,7900.663,693.0,279201.529757
108,32,2021-05-17 08:00:00+00:00,35.34,35.948,35.037,35.499,10676.379999999996,850.0,379000.8136199999
109,33,2021-05-17 09:00:00+00:00,35.528,35.65,34.768,35.477,17865.422000000002,814.0,633811.576294
110,34,2021-05-17 10:00:00+00:00,35.499,35.585,34.204,34.5,10696.842000000006,636.0,369041.0490000002
111,35,2021-05-17 11:00:00+00:00,34.551,42.41704797833356,34.285,35.167,9682.47564963,642.0,340503.6211705383
112,36,2021-05-17 12:00:00+00:00,35.148,42.854,34.915,36.288240633220525,13054.9771299,984.0,473742.1515510018
