,datetime,spot,futures,rs,rf
0,2020-07-06 13:00:00,237.23,9363.5,0.006088556291316985,0.0057569141363961905
1,2020-07-06 14:00:00,236.93,9351.75,-0.00126539581588765,-0.0012556606557578137
2,2020-07-06 15:00:00,235.97,9347.0,-0.004060060557102862,-0.0005080553622217794
3,2020-07-06 16:00:00,238.67,9395.25,0.01137716637416984,0.005148806209827482
4,2020-07-06 17:00:00,239.41,9414.75,0.0030957186704352437,0.0020733659740164896
5,2020-07-06 18:00:00,239.69,9408.25,0.0011688584090115783,-0.0006906444518269576
6,2020-07-06 19:00:00,238.94,9393.25,-0.0031339473658213717,-0.001595617709490748
7,2020-07-06 20:00:00,238.53,9393.5,-0.0017173858075759621,2.661450224374756e-05
8,2020-07-06 21:00:00,238.24,9377.25,-0.0012165196458028685,-0.0017314176641349281
9,2020-07-06 22:00:00,238.84,9385.75,0.0025153027430927385,0.0009060385419682563
10,2020-07-06 23:00:00,239.47,9390.75,0.0026342763660349693,0.0005325806319798173
11,2020-07-07 00:00:00,241.77,9456.25,0.009558712959702998,0.006950736319499216
12,2020-07-07 01:00:00,241.46,9442.25,-0.0012830331002882946,-0.001481599339735204
13,2020-07-07 02:00:00,239.8,9413.25,-0.0068985853108274025,-0.0030760279882656614
14,2020-07-07 03:00:00,239.29,9370.25,-0.002129037102189373,-0.0045784944356480764
15,2020-07-07 04:00:00,239.32,9393.25,0.0001253630306064421,0.002451569432092618
16,2020-07-07 05:00:00,238.73,9377.75,-0.002468362303370958,-0.0016514840469757325
17,2020-07-07 06:00:00,238.93,9365.5,0.0008374157839793244,-0.0013071374221871389
18,2020-07-07 07:00:00,237.33,9360.75,-0.006719044301024513,-0.0005073092692741574
19,2020-07-07 08:00:00,237.03,9355.25,-0.0012648622986632001,-0.0005877324383758756
20,2020-07-07 09:00:00,237.48,9359.75,0.0018966939997230646,0.00048089768492906376
21,2020-07-07 10:00:00,235.07,9313.75,-0.010200067273047902,-0.004926777845288703
22,2020-07-07 11:00:00,236.49,9339.25,0.00602258161049994,0.0027341463448833547
23,2020-07-07 12:00:00,237.6,9360.75,0.004682663748563265,0.0022994662538520253
24,2020-07-07 13:00:00,237.75,9352.75,0.0006311139370098422,-0.0008549977809974073
25,2020-07-07 14:00:00,237.35,9343.25,-0.0016838564281726764,-0.001016260250066479
26,2020-07-07 15:00:00,237.24,9339.25,-0.00046355802680111627,-0.0004282082227882984
27,2020-07-07 16:00:00,238.88,9355.25,0.006889046820354273,0.0017117338154761358
28,2020-07-07 17:00:00,238.53,9345.75,-0.0014662452093784316,-0.001015988537210244
29,2020-07-07 18:00:00,239.88,9363.75,0.005643709718807228,0.0019241567710059164
30,2020-07-07 19:00:00,238.87,9344.75,-0.00421932740844059,-0.002031163004221196
31,2020-07-07 20:00:00,237.91,9319.75,-0.004027019998115939,-0.0026788839723402443
32,2020-07-07 21:00:00,238.54,9323.75,0.0026445602567705616,0.000429103983841713
33,2020-07-07 22:00:00,238.19,9325.25,-0.0014683366386998688,0.00016086653474546014
34,2020-07-07 23:00:00,238.93,9327.25,0.003101947490616302,0.0002144484661749276
35,2020-07-08 00:00:00,239.42,9334.25,0.0020487098207843464,0.0007502076819448928
36,2020-07-08 01:00:00,238.54,9326.75,-0.0036823206727008674,-0.0008038154872540796
37,2020-07-08 02:00:00,240.06,9360.25,0.006351880946675699,0.0035853840516731064
38,2020-07-08 03:00:00,241.47,9382.75,0.005856349676553462,0.002400897487923843
39,2020-07-08 04:00:00,241.8,9389.0,0.0013656964069401595,0.0006658942539661901
40,2020-07-08 05:00:00,239.1,9348.75,-0.011229063716413303,-0.004296146752670088
41,2020-07-08 06:00:00,239.24,9357.25,0.0005853577120773786,0.0009087993782769506
42,2020-07-08 07:00:00,239.9,9351.25,0.0027549376692926598,-0.0006414196975396094
43,2020-07-08 08:00:00,240.79,9370.25,0.0037030144874931554,0.00202975258640243
44,2020-07-08 09:00:00,240.7,9368.75,-0.000373839544115856,-0.00016009392210932893
45,2020-07-08 10:00:00,241.05,9363.75,0.0014530360626052116,-0.0005338315888152035
46,2020-07-08 11:00:00,243.64,9389.25,0.010687345116652428,0.002719566545788792
47,2020-07-08 12:00:00,244.12,9399.75,0.0019681817080103047,0.0011176753518599375
48,2020-07-08 13:00:00,242.03,9377.25,-0.008598222260725407,-0.0023965501165225363
49,2020-07-08 14:00:00,246.47,9549.0,0.018178596806705673,0.01814989390698378
50,2020-07-08 15:00:00,245.79,9524.75,-0.002762769400441429,-0.0025427630189120564
51,2020-07-08 16:00:00,245.92,9511.75,0.0005287669684527817,-0.0013657974964781483
52,2020-07-08 17:00:00,245.63,9511.25,-0.0011799411398486367,-5.2567944079867796e-05
53,2020-07-08 18:00:00,246.77,9522.25,0.004630390076555503,0.001155856907523176
54,2020-07-08 19:00:00,246.64,9510.25,-0.0005269451490976423,-0.0012610010865754103
55,2020-07-08 20:00:00,248.73,9532.75,0.008438187218342084,0.0023630741448534606
56,2020-07-08 21:00:00,246.36,9527.75,-0.009574089977394465,-0.0005246452207117503
57,2020-07-08 22:00:00,247.63,9531.75,0.005141815818332173,0.000419738194467599
58,2020-07-08 23:00:00,247.46,9561.75,-0.0006867438513451085,0.0031424332560518755
59,2020-07-09 00:00:00,247.08,9525.75,-0.0015367819581312307,-0.003772106633802774
60,2020-07-09 01:00:00,245.83,9503.25,-0.005071930695795538,-0.0023648127054112355
61,2020-07-09 02:00:00,244.71,9480.25,-0.0045664041513041485,-0.002423158137759772
62,2020-07-09 03:00:00,244.5,9473.25,-0.0008585270656720621,-0.0007386498871732118
63,2020-07-09 04:00:00,244.81,9479.5,0.0012670905621217433,0.0006595349198987388
64,2020-07-09 05:00:00,244.95,9473.25,0.0005717086075352039,-0.0006595349198987804
65,2020-07-09 06:00:00,245.2,9468.75,0.00102009597747251,-0.00047513463041469147
66,2020-07-09 07:00:00,247.43,9502.75,0.009053509660398777,0.0035843276916399623
67,2020-07-09 08:00:00,246.73,9498.25,-0.002833092391967602,-0.00047365928994601536
68,2020-07-09 09:00:00,246.1,9488.25,-0.002556663933477283,-0.0010533801305848188
69,2020-07-09 10:00:00,246.09,9485.75,-4.0634714241973546e-05,-0.00026351850052362197
70,2020-07-09 11:00:00,244.78,9463.75,-0.005337474728575831,-0.0023219620448487184
71,2020-07-09 12:00:00,246.48,9494.75,0.006921006334219992,0.003270303835056005
72,2020-07-09 13:00:00,247.42,9518.5,0.003806443146273064,0.002498259093271107
73,2020-07-09 14:00:00,245.61,9482.75,-0.007342385378218889,-0.0037629147749314476
74,2020-07-09 15:00:00,242.32,9389.75,-0.013485745337484692,-0.009855689791187786
75,2020-07-09 16:00:00,239.93,9292.75,-0.009911952586651795,-0.01038414255347347
76,2020-07-09 17:00:00,240.32,9288.0,0.001624154443439959,-0.0005112818485233315
77,2020-07-09 18:00:00,240.11,9282.75,-0.0008742169030844878,-0.0005654052894860155
78,2020-07-09 19:00:00,240.47,9305.75,0.0014981899676940488,0.0024746495669317565
79,2020-07-09 20:00:00,239.98,9296.75,-0.002039755104136505,-0.0009676119556193554
80,2020-07-09 21:00:00,241.31,9315.25,0.0055268274241871106,0.001987965408626329
81,2020-07-09 22:00:00,241.84,9322.25,0.002193936510772859,0.0007511737442417876
82,2020-07-09 23:00:00,241.77,9315.25,-0.00028948946667290196,-0.0007511737442418058
83,2020-07-10 00:00:00,242.0,9316.75,0.0009508651521567794,0.00016101331078141883
84,2020-07-10 01:00:00,240.64,9303.25,-0.005635685395211492,-0.001450053959773194
85,2020-07-10 02:00:00,240.83,9305.25,0.0007892496307676536,0.00021495553190219283
86,2020-07-10 03:00:00,240.74,9302.75,-0.00037377744065378684,-0.0002687016353226566
87,2020-07-10 04:00:00,240.42,9298.25,-0.0013301190754806099,-0.0004838449640116325
88,2020-07-10 05:00:00,236.96,9233.25,-0.01449604335661945,-0.007015111195922363
89,2020-07-10 06:00:00,237.68,9223.25,0.0030338806348634644,-0.0010836291798058668
90,2020-07-10 07:00:00,237.22,9228.0,-0.0019372505532225643,0.0005148702776160512
91,2020-07-10 08:00:00,237.71,9231.25,0.0020634627160355805,0.000352126986045726
92,2020-07-10 09:00:00,238.87,9253.75,0.004868027574703195,0.0024344074776181668
93,2020-07-10 10:00:00,239.03,9265.25,0.0006695961748403575,0.001241967868482484
94,2020-07-10 11:00:00,238.74,9262.75,-0.0012139733998165105,-0.0002698618323804399
95,2020-07-10 12:00:00,237.86,9245.25,-0.003692828367792971,-0.0018910746936717394
96,2020-07-10 13:00:00,238.99,9268.25,0.004739444752868111,0.00248467462476014
97,2020-07-10 14:00:00,239.07,9256.75,0.00033468602579899754,-0.0012415656115796498
98,2020-07-10 15:00:00,239.29,9272.25,0.0009198094134581511,0.0016730534422271682
99,2020-07-10 16:00:00,240.51,9330.25,0.005085463231745427,0.006235741211286236
100,2020-07-10 17:00:00,239.57,9309.25,-0.003916019002072169,-0.0022532802795380657
