,datetime,spot,futures,rs,rf
0,2020-07-09 09:00:00,246.1,9488.25,-0.002556663933477283,-0.0010533801305848188
1,2020-07-09 10:00:00,246.09,9485.75,-4.0634714241973546e-05,-0.00026351850052362197
2,2020-07-09 11:00:00,244.78,9463.75,-0.005337474728575831,-0.0023219620448487184
3,2020-07-09 12:00:00,246.48,9494.75,0.006921006334219992,0.003270303835056005
4,2020-07-09 13:00:00,247.42,9518.5,0.003806443146273064,0.002498259093271107
5,2020-07-09 14:00:00,245.61,9482.75,-0.007342385378218889,-0.0037629147749314476
6,2020-07-09 15:00:00,242.32,9389.75,-0.013485745337484692,-0.009855689791187786
7,2020-07-09 16:00:00,239.93,9292.75,-0.009911952586651795,-0.01038414255347347
8,2020-07-09 17:00:00,240.32,9288.0,0.001624154443439959,-0.0005112818485233315
9,2020-07-09 18:00:00,240.11,9282.75,-0.0008742169030844878,-0.0005654052894860155
10,2020-07-09 19:00:00,240.47,9305.75,0.0014981899676940488,0.0024746495669317565
11,2020-07-09 20:00:00,239.98,9296.75,-0.002039755104136505,-0.0009676119556193554
12,2020-07-09 21:00:00,241.31,9315.25,0.0055268274241871106,0.001987965408626329
13,2020-07-09 22:00:00,241.84,9322.25,0.002193936510772859,0.0007511737442417876
14,2020-07-09 23:00:00,241.77,9315.25,-0.00028948946667290196,-0.0007511737442418058
15,2020-07-10 00:00:00,242.0,9316.75,0.0009508651521567794,0.00016101331078141883
16,2020-07-10 01:00:00,240.64,9303.25,-0.005635685395211492,-0.001450053959773194
17,2020-07-10 02:00:00,240.83,9305.25,0.0007892496307676536,0.00021495553190219283
18,2020-07-10 03:00:00,240.74,9302.75,-0.00037377744065378684,-0.0002687016353226566
19,2020-07-10 04:00:00,240.42,9298.25,-0.0013301190754806099,-0.0004838449640116325
20,2020-07-10 05:00:00,236.96,9233.25,-0.01449604335661945,-0.007015111195922363
21,2020-07-10 06:00:00,237.68,9223.25,0.0030338806348634644,-0.0010836291798058668
22,2020-07-10 07:00:00,237.22,9228.0,-0.0019372505532225643,0.0005148702776160512
23,2020-07-10 08:00:00,237.71,9231.25,0.0020634627160355805,0.000352126986045726
24,2020-07-10 09:00:00,238.87,9253.75,0.004868027574703195,0.0024344074776181668
25,2020-07-10 10:00:00,239.03,9265.25,0.0006695961748403575,0.001241967868482484
26,2020-07-10 11:00:00,238.74,9262.75,-0.0012139733998165105,-0.0002698618323804399
27,2020-07-10 12:00:00,237.86,9245.25,-0.003692828367792971,-0.0018910746936717394
28,2020-07-10 13:00:00,238.99,9268.25,0.004739444752868111,0.00248467462476014
29,2020-07-10 14:00:00,239.07,9256.75,0.00033468602579899754,-0.0012415656115796498
30,2020-07-10 15:00:00,239.29,9272.25,0.0009198094134581511,0.0016730534422271682
31,2020-07-10 16:00:00,240.51,9330.25,0.005085463231745427,0.006235741211286236
32,2020-07-10 17:00:00,239.57,9309.25,-0.003916019002072169,-0.0022532802795380657
33,2020-07-10 18:00:00,239.33,9299.75,-0.0010022970143744822,-0.0010210114272969175
34,2020-07-10 19:00:00,238.97,9299.75,-0.0015053316662375117,0.0
35,2020-07-10 20:00:00,239.47,9319.75,0.0020901270045409113,0.0021482862259339106
36,2020-07-10 21:00:00,239.19,9316.75,-0.0011699328623128655,-0.0003219488665696431
37,2020-07-10 22:00:00,239.03,9305.75,-0.0006691481158048906,-0.001181366763788446
38,2020-07-10 23:00:00,239.91,9320.25,0.00367478594519951,0.0015569636990405624
39,2020-07-11 00:00:00,241.21,9370.75,0.00540407035152392,0.00540368336444353
40,2020-07-11 01:00:00,240.89,9373.75,-0.001327525604627023,0.0003200938969421383
41,2020-07-11 02:00:00,241.34,9363.75,0.001866329886649684,-0.0010673783535064703
42,2020-07-11 03:00:00,241.18,9355.75,-0.0006631849700082643,-0.0008547237358941813
43,2020-07-11 04:00:00,240.46,9343.25,-0.002989787128683453,-0.0013369700905896155
44,2020-07-11 05:00:00,239.85,9337.75,-0.0025400275986901723,-0.0005888335912333718
45,2020-07-11 06:00:00,239.76,9344.75,-0.00037530493966512525,0.0007493644134960107
46,2020-07-11 07:00:00,239.89,9342.25,0.0005420619334230281,-0.0002675656889725499
47,2020-07-11 08:00:00,240.58,9359.25,0.0028721896240958074,0.001818036487174376
48,2020-07-11 09:00:00,240.32,9356.75,-0.0010813059901566774,-0.00026715110225140713
49,2020-07-11 10:00:00,238.44,9300.25,-0.00785366222404412,-0.00605672645335153
50,2020-07-11 11:00:00,238.76,9300.25,0.0013411569487232428,0.0
51,2020-07-11 12:00:00,238.56,9290.25,-0.0008380122840208052,-0.0010758183980514654
52,2020-07-11 13:00:00,238.96,9300.25,0.0016753228914261741,0.0010758183980514868
53,2020-07-11 14:00:00,239.08,9312.75,0.0005020500481991572,0.0013431474645906726
54,2020-07-11 15:00:00,240.27,9313.75,0.004965067047647078,0.00010737390287599819
55,2020-07-11 16:00:00,239.53,9314.75,-0.0030846210368957144,0.0001073623749588316
56,2020-07-11 17:00:00,239.07,9303.25,-0.0019222738890385292,-0.001235363783707682
57,2020-07-11 18:00:00,238.95,9304.25,-0.0005020710535992926,0.00010748354168628323
58,2020-07-11 19:00:00,239.02,9309.75,0.00029290541456789866,0.0005909530632923146
59,2020-07-11 20:00:00,237.95,9292.25,-0.004486662871615573,-0.0018815186713970085
60,2020-07-11 21:00:00,238.71,9288.75,0.0031888584904337194,-0.0003767289210908196
61,2020-07-11 22:00:00,238.93,9299.75,0.0009211959448860288,0.0011835275879182457
62,2020-07-11 23:00:00,238.75,9303.25,-0.000753642641599673,0.0003762833995910674
63,2020-07-12 00:00:00,239.18,9324.75,0.0017994271798217737,0.002308354041968282
64,2020-07-12 01:00:00,239.95,9336.75,0.0032141617635931072,0.0012860704288483052
65,2020-07-12 02:00:00,240.19,9366.25,0.0009997085016385935,0.003154576748515567
66,2020-07-12 03:00:00,240.41,9365.25,0.000915522327784629,-0.00010677201515629081
67,2020-07-12 04:00:00,240.92,9363.25,0.002119129041842592,-0.0002135782371895952
68,2020-07-12 05:00:00,240.69,9360.25,-0.0009551297418459239,-0.0003204529095172031
69,2020-07-12 06:00:00,241.0,9359.25,0.0012871350569807676,-0.00010684046058402757
70,2020-07-12 07:00:00,240.51,9349.25,-0.0020352647676851097,-0.0010690328943912483
71,2020-07-12 08:00:00,240.49,9345.25,-8.316008320793738e-05,-0.0004279333559113051
72,2020-07-12 09:00:00,240.19,9345.75,-0.0012482318338689815,5.3501685315806675e-05
73,2020-07-12 10:00:00,240.4,9348.75,0.0008739258551595209,0.00032095001479066725
