,Date,rh,rs,rf,h,copula
0,2021-05-27 20:00:00+00:00,-0.00018922751819586137,0.006052853952764,0.006582792406038,0.9482421875,t_Copula
1,2021-05-26 20:00:00+00:00,0.03583736619528265,0.0667908992442754,0.0326430667787524,0.9482421875,t_Copula
2,2021-05-25 20:00:00+00:00,0.000733111118695777,-0.0582898594538263,-0.0622446157222066,0.9482421875,t_Copula
3,2021-05-24 20:00:00+00:00,-0.006915636924302387,0.0825320691462774,0.0943300216439482,0.9482421875,t_Copula
4,2021-05-21 20:00:00+00:00,-0.044218763258745644,-0.1473956275001888,-0.1088085571403067,0.9482421875,t_Copula
0,2021-05-20 20:00:00+00:00,0.018438033657281923,0.0387286746623478,0.0212907228088815,0.95302734375,t_Copula
1,2021-05-19 20:00:00+00:00,-0.1113942477029449,-0.1976101721473888,-0.0904653208639313,0.95302734375,t_Copula
2,2021-05-18 20:00:00+00:00,0.017307253791002154,-0.0014614662778079,-0.0196937896817927,0.95302734375,t_Copula
3,2021-05-17 20:00:00+00:00,0.006076631973696428,-0.1193843603924124,-0.1316446932912137,0.95302734375,t_Copula
4,2021-05-14 20:00:00+00:00,0.04018440353934528,0.0753034649567335,0.0368500039875044,0.95302734375,t_Copula
0,2021-05-13 20:00:00+00:00,0.0012547146463262604,-0.1136181308521963,-0.1196032473721272,0.96044921875,t_Copula
1,2021-05-12 20:00:00+00:00,0.013633352145347933,-0.0270598938295139,-0.0423689719148536,0.96044921875,t_Copula
2,2021-05-11 20:00:00+00:00,0.013054542092783814,0.0312521765807985,0.0189470032696767,0.96044921875,t_Copula
3,2021-05-10 20:00:00+00:00,0.01647281528966459,-0.0180946108447551,-0.0359908941145356,0.96044921875,t_Copula
4,2021-05-07 20:00:00+00:00,-0.005884204057149241,0.0194562772805041,0.0263839887033625,0.96044921875,t_Copula
0,2021-05-06 20:00:00+00:00,0.014191299907399441,-0.0039942045609648,-0.0192018525217622,0.9470703125,t_Copula
1,2021-05-05 20:00:00+00:00,0.002837686508266435,0.0505723083235433,0.0504024053813606,0.9470703125,t_Copula
2,2021-05-04 20:00:00+00:00,0.030285285141523708,-0.0259645935282926,-0.0593935613094369,0.9470703125,t_Copula
3,2021-05-03 20:00:00+00:00,0.04334958354550539,0.0523584489827092,0.0095123512143707,0.9470703125,t_Copula
4,2021-04-30 20:00:00+00:00,-0.010617646407917306,0.0671242069348886,0.0820866754207396,0.9470703125,t_Copula
0,2021-04-29 20:00:00+00:00,0.015392391154682397,-0.0318943327432566,-0.0494098012974383,0.95703125,t_Copula
1,2021-04-28 20:00:00+00:00,0.007335545651344701,0.0197882830138463,0.0130118398563282,0.95703125,t_Copula
2,2021-04-27 20:00:00+00:00,0.015363842287627832,0.0267467818309529,0.0118940102983315,0.95703125,t_Copula
3,2021-04-26 20:00:00+00:00,0.006838605330281473,0.0664395730364184,0.0622769295215145,0.95703125,t_Copula
4,2021-04-23 20:00:00+00:00,-0.019637632981509077,-0.0567799972207189,-0.038809980592807,0.95703125,t_Copula
0,2021-04-22 20:00:00+00:00,0.014021102042046242,-0.0370962972867044,-0.0532982556894824,0.9590820312499998,t_Copula
1,2021-04-21 20:00:00+00:00,0.012507136269646613,-0.0063272780141828,-0.0196379597053674,0.9590820312499998,t_Copula
2,2021-04-20 20:00:00+00:00,0.011045752861369,0.0202470681144586,0.0095938772214273,0.9590820312499998,t_Copula
3,2021-04-19 20:00:00+00:00,-0.0028153632360450737,-0.0971744530287832,-0.0983847957924487,0.9590820312499998,t_Copula
4,2021-04-16 20:00:00+00:00,0.019146878048466907,-0.0100021928601812,-0.0303926775383929,0.9590820312499998,t_Copula
0,2021-04-15 20:00:00+00:00,0.019716260530011246,0.0403712582075227,0.0223297272189313,0.925,t_Copula
1,2021-04-14 20:00:00+00:00,0.00657893414639917,-0.0116274479623438,-0.0196825752526951,0.925,t_Copula
2,2021-04-13 20:00:00+00:00,0.010212936680594496,0.0565705813157095,0.0501163725785027,0.925,t_Copula
3,2021-04-12 20:00:00+00:00,0.019369107083484924,0.0479347796459251,0.030881808175611,0.925,t_Copula
4,2021-04-09 20:00:00+00:00,0.003451156552179915,0.0128827957469162,0.0101963666970122,0.925,t_Copula
0,2021-04-08 20:00:00+00:00,0.009722760192543325,0.0402263442421,0.0325507191191601,0.937109375,t_Copula
1,2021-04-07 20:00:00+00:00,-0.010924881355732191,-0.0529620200971802,-0.0448583056182188,0.937109375,t_Copula
2,2021-04-06 20:00:00+00:00,0.019755197308485926,0.0015917736435035,-0.0193823945737203,0.937109375,t_Copula
3,2021-04-05 20:00:00+00:00,0.023765229776315157,0.0284290219589141,0.0049767853219897,0.937109375,t_Copula
4,2021-04-02 20:00:00+00:00,0.0110551486555228,0.0110551486555228,0.0,0.937109375,t_Copula
0,2021-04-01 20:00:00+00:00,0.013120902332311377,0.0168709459748249,0.0038323799300737,0.978515625,t_Copula
1,2021-03-31 20:00:00+00:00,0.0017001269046728108,-0.0034321734490592,-0.0052449855910395,0.978515625,t_Copula
2,2021-03-30 20:00:00+00:00,0.001957517738466672,0.0269751742567495,0.0255669463819577,0.978515625,t_Copula
3,2021-03-29 20:00:00+00:00,-0.0017040031850336368,0.0682567574128691,0.0714968252018487,0.978515625,t_Copula
4,2021-03-26 20:00:00+00:00,-0.001999790298192451,0.038956678384922,0.0418557125064962,0.978515625,t_Copula
0,2021-03-25 20:00:00+00:00,0.002512379597311737,-0.0433284134945816,-0.0479674761149589,0.9556640625,t_Copula
