,Date,rh,rs,rf,h,copula
0,2021-05-27 20:00:00+00:00,-0.012388218137460657,-0.006236778632248,0.006582792406038,0.93447265625,t_Copula
1,2021-05-26 20:00:00+00:00,0.0788634121586878,0.1093674654795747,0.0326430667787524,0.93447265625,t_Copula
2,2021-05-25 20:00:00+00:00,-0.0019744994789459847,-0.0601403908701369,-0.0622446157222066,0.93447265625,t_Copula
3,2021-05-24 20:00:00+00:00,-0.05500527435715407,0.0331435515325862,0.0943300216439482,0.93447265625,t_Copula
4,2021-05-21 20:00:00+00:00,-0.0919139850685093,-0.1935926064821416,-0.1088085571403067,0.93447265625,t_Copula
0,2021-05-20 20:00:00+00:00,0.03277148479492636,0.0536505315182455,0.0212907228088815,0.9806640625,t_Copula
1,2021-05-19 20:00:00+00:00,-0.2008784620763661,-0.289594551150155,-0.0904653208639313,0.9806640625,t_Copula
2,2021-05-18 20:00:00+00:00,0.028925586223221514,0.0096125944278541,-0.0196937896817927,0.9806640625,t_Copula
3,2021-05-17 20:00:00+00:00,0.08662324804870172,-0.0424759716808264,-0.1316446932912137,0.9806640625,t_Copula
4,2021-05-14 20:00:00+00:00,0.09534949681337673,0.131486971426904,0.0368500039875044,0.9806640625,t_Copula
0,2021-05-13 20:00:00+00:00,0.019657568122083108,-0.0959277576586367,-0.1196032473721272,0.96640625,t_Copula
1,2021-05-12 20:00:00+00:00,0.004833240674470586,-0.0361123985901184,-0.0423689719148536,0.96640625,t_Copula
2,2021-05-11 20:00:00+00:00,0.04193107983030191,0.0602415822088879,0.0189470032696767,0.96640625,t_Copula
3,2021-05-10 20:00:00+00:00,-0.06904926767970929,-0.1038310926950847,-0.0359908941145356,0.96640625,t_Copula
4,2021-05-07 20:00:00+00:00,-0.0048931295423679175,0.020604522040491,0.0263839887033625,0.96640625,t_Copula
0,2021-05-06 20:00:00+00:00,0.02838954302227302,0.0099340125028215,-0.0192018525217622,0.9611328124999998,t_Copula
1,2021-05-05 20:00:00+00:00,0.019834892592189658,0.0682782982331419,0.0504024053813606,0.9611328124999998,t_Copula
2,2021-05-04 20:00:00+00:00,0.04791853033057626,-0.009166570295154,-0.0593935613094369,0.9611328124999998,t_Copula
3,2021-05-03 20:00:00+00:00,0.054135074575876595,0.0632777074520325,0.0095123512143707,0.9611328124999998,t_Copula
4,2021-04-30 20:00:00+00:00,0.002321694120741652,0.0812178913366517,0.0820866754207396,0.9611328124999998,t_Copula
0,2021-04-29 20:00:00+00:00,0.034290926631413816,-0.0131888043028433,-0.0494098012974383,0.9609375,t_Copula
1,2021-04-28 20:00:00+00:00,0.00988558565102072,0.0223891505129611,0.0130118398563282,0.9609375,t_Copula
2,2021-04-27 20:00:00+00:00,0.017399640492179073,0.028829041013232,0.0118940102983315,0.9609375,t_Copula
3,2021-04-26 20:00:00+00:00,0.03555987306252206,0.0954041100246024,0.0622769295215145,0.9609375,t_Copula
4,2021-04-23 20:00:00+00:00,-0.04407246611524222,-0.0813664318411427,-0.038809980592807,0.9609375,t_Copula
0,2021-04-22 20:00:00+00:00,-0.017097860355127177,-0.0677207934445711,-0.0532982556894824,0.9498046875,t_Copula
1,2021-04-21 20:00:00+00:00,0.005716197590424875,-0.0129360285906692,-0.0196379597053674,0.9498046875,t_Copula
2,2021-04-20 20:00:00+00:00,0.013150783419292074,0.0222630929755032,0.0095938772214273,0.9498046875,t_Copula
3,2021-04-19 20:00:00+00:00,0.014282907901245756,-0.0791634323211523,-0.0983847957924487,0.9498046875,t_Copula
4,2021-04-16 20:00:00+00:00,0.05383328711353084,0.0249661795218893,-0.0303926775383929,0.9498046875,t_Copula
0,2021-04-15 20:00:00+00:00,0.04183126932327,0.0630314263567124,0.0223297272189313,0.9494140625,Gauss Mix Indep
1,2021-04-14 20:00:00+00:00,-0.01086654741948118,-0.0295534611506044,-0.0196825752526951,0.9494140625,Gauss Mix Indep
2,2021-04-13 20:00:00+00:00,0.035284821722523944,0.0828660106100438,0.0501163725785027,0.9494140625,Gauss Mix Indep
3,2021-04-12 20:00:00+00:00,0.11056348060395416,0.1398831035613067,0.030881808175611,0.9494140625,Gauss Mix Indep
4,2021-04-09 20:00:00+00:00,0.00494931796660234,0.0146298918951524,0.0101963666970122,0.9494140625,Gauss Mix Indep
0,2021-04-08 20:00:00+00:00,0.047175627490455736,0.0785247673296312,0.0325507191191601,0.9630859374999998,t_Copula
1,2021-04-07 20:00:00+00:00,-0.04092527101658674,-0.0841276743375705,-0.0448583056182188,0.9630859374999998,t_Copula
2,2021-04-06 20:00:00+00:00,0.06566812499888733,0.047001213349861,-0.0193823945737203,0.9630859374999998,t_Copula
3,2021-04-05 20:00:00+00:00,0.12727593108097532,0.13206900303854,0.0049767853219897,0.9630859374999998,t_Copula
4,2021-04-02 20:00:00+00:00,0.0265554785070894,0.0265554785070894,0.0,0.9630859374999998,t_Copula
0,2021-04-01 20:00:00+00:00,0.029545018791414746,0.033171558002588,0.0038323799300737,0.9462890625,Gauss Mix Indep
1,2021-03-31 20:00:00+00:00,-0.002531078020837323,-0.0074943505186081,-0.0052449855910395,0.9462890625,Gauss Mix Indep
2,2021-03-30 20:00:00+00:00,0.013371138380089378,0.0375648601028599,0.0255669463819577,0.9462890625,Gauss Mix Indep
3,2021-03-29 20:00:00+00:00,-0.02162803293691818,0.0460286307550656,0.0714968252018487,0.9462890625,Gauss Mix Indep
4,2021-03-26 20:00:00+00:00,0.02283029506936468,0.0624378980174065,0.0418557125064962,0.9462890625,Gauss Mix Indep
