,Date,rh,rs,rf,h,copula
0,2021-05-27 20:00:00+00:00,-0.011842810380644483,-0.006236778632248,0.006582792406038,0.8516191006197322,NIG
1,2021-05-26 20:00:00+00:00,0.08156800630798372,0.1093674654795747,0.0326430667787524,0.8516191006197322,NIG
2,2021-05-25 20:00:00+00:00,-0.007131687210370469,-0.0601403908701369,-0.0622446157222066,0.8516191006197322,NIG
3,2021-05-24 20:00:00+00:00,-0.04718969666127284,0.0331435515325862,0.0943300216439482,0.8516191006197322,NIG
4,2021-05-21 20:00:00+00:00,-0.10092916091058288,-0.1935926064821416,-0.1088085571403067,0.8516191006197322,NIG
0,2021-05-20 20:00:00+00:00,0.0360197377768318,0.0536505315182455,0.0212907228088815,0.8280974722971334,NIG
1,2021-05-19 20:00:00+00:00,-0.21468044761218436,-0.289594551150155,-0.0904653208639313,0.8280974722971334,NIG
2,2021-05-18 20:00:00+00:00,0.025920971883297998,0.0096125944278541,-0.0196937896817927,0.8280974722971334,NIG
3,2021-05-17 20:00:00+00:00,0.06653866607495906,-0.0424759716808264,-0.1316446932912137,0.8280974722971334,NIG
4,2021-05-14 20:00:00+00:00,0.10097157627071232,0.131486971426904,0.0368500039875044,0.8280974722971334,NIG
0,2021-05-13 20:00:00+00:00,0.002769199454563498,-0.0959277576586367,-0.1196032473721272,0.825202988060347,NIG
1,2021-05-12 20:00:00+00:00,-0.0011493963649362934,-0.0361123985901184,-0.0423689719148536,0.825202988060347,NIG
2,2021-05-11 20:00:00+00:00,0.04460645849596152,0.0602415822088879,0.0189470032696767,0.825202988060347,NIG
3,2021-05-10 20:00:00+00:00,-0.07413129932880637,-0.1038310926950847,-0.0359908941145356,0.825202988060347,NIG
4,2021-05-07 20:00:00+00:00,-0.001167624274474175,0.020604522040491,0.0263839887033625,0.825202988060347,NIG
0,2021-05-06 20:00:00+00:00,0.0265687423583442,0.0099340125028215,-0.0192018525217622,0.8663085937499998,rotGumbel
1,2021-05-05 20:00:00+00:00,0.02461426130559797,0.0682782982331419,0.0504024053813606,0.8663085937499998,rotGumbel
2,2021-05-04 20:00:00+00:00,0.042286582280628676,-0.009166570295154,-0.0593935613094369,0.8663085937499998,rotGumbel
3,2021-05-03 20:00:00+00:00,0.055037075848254915,0.0632777074520325,0.0095123512143707,0.8663085937499998,rotGumbel
4,2021-04-30 20:00:00+00:00,0.010105498987298123,0.0812178913366517,0.0820866754207396,0.8663085937499998,rotGumbel
0,2021-04-29 20:00:00+00:00,0.030363233442340105,-0.0131888043028433,-0.0494098012974383,0.8814453124999999,rotGumbel
1,2021-04-28 20:00:00+00:00,0.010919925264599936,0.0223891505129611,0.0130118398563282,0.8814453124999999,rotGumbel
2,2021-04-27 20:00:00+00:00,0.018345121388940972,0.028829041013232,0.0118940102983315,0.8814453124999999,rotGumbel
3,2021-04-26 20:00:00+00:00,0.040510402420970586,0.0954041100246024,0.0622769295215145,0.8814453124999999,rotGumbel
4,2021-04-23 20:00:00+00:00,-0.047157556369397,-0.0813664318411427,-0.038809980592807,0.8814453124999999,rotGumbel
0,2021-04-22 20:00:00+00:00,-0.021272196396432345,-0.0677207934445711,-0.0532982556894824,0.871484375,rotGumbel
1,2021-04-21 20:00:00+00:00,0.0041781464494380915,-0.0129360285906692,-0.0196379597053674,0.871484375,rotGumbel
2,2021-04-20 20:00:00+00:00,0.013902178881360893,0.0222630929755032,0.0095938772214273,0.871484375,rotGumbel
3,2021-04-19 20:00:00+00:00,0.006577379949532475,-0.0791634323211523,-0.0983847957924487,0.871484375,rotGumbel
4,2021-04-16 20:00:00+00:00,0.051452923111012176,0.0249661795218893,-0.0303926775383929,0.871484375,rotGumbel
0,2021-04-15 20:00:00+00:00,0.04354961161316433,0.0630314263567124,0.0223297272189313,0.8724609374999999,rotGumbel
1,2021-04-14 20:00:00+00:00,-0.012381183093223735,-0.0295534611506044,-0.0196825752526951,0.8724609374999999,rotGumbel
2,2021-04-13 20:00:00+00:00,0.03914143320610404,0.0828660106100438,0.0501163725785027,0.8724609374999999,rotGumbel
3,2021-04-12 20:00:00+00:00,0.11293993224871797,0.1398831035613067,0.030881808175611,0.8724609374999999,rotGumbel
4,2021-04-09 20:00:00+00:00,0.005733960247583358,0.0146298918951524,0.0101963666970122,0.8724609374999999,rotGumbel
0,2021-04-08 20:00:00+00:00,0.05013507275412156,0.0785247673296312,0.0325507191191601,0.8721679687499999,rotGumbel
1,2021-04-07 20:00:00+00:00,-0.045003697044961904,-0.0841276743375705,-0.0448583056182188,0.8721679687499999,rotGumbel
2,2021-04-06 20:00:00+00:00,0.06390591705473365,0.047001213349861,-0.0193823945737203,0.8721679687499999,rotGumbel
3,2021-04-05 20:00:00+00:00,0.1277284102933554,0.13206900303854,0.0049767853219897,0.8721679687499999,rotGumbel
4,2021-04-02 20:00:00+00:00,0.0265554785070894,0.0265554785070894,0.0,0.8721679687499999,rotGumbel
0,2021-04-01 20:00:00+00:00,0.029730275438425144,0.033171558002588,0.0038323799300737,0.8979492187499999,rotGumbel
1,2021-03-31 20:00:00+00:00,-0.002784619804779175,-0.0074943505186081,-0.0052449855910395,0.8979492187499999,rotGumbel
2,2021-03-30 20:00:00+00:00,0.014607040573357846,0.0375648601028599,0.0255669463819577,0.8979492187499999,rotGumbel
3,2021-03-29 20:00:00+00:00,-0.018171887578039746,0.0460286307550656,0.0714968252018487,0.8979492187499999,rotGumbel
4,2021-03-26 20:00:00+00:00,0.024853593671973637,0.0624378980174065,0.0418557125064962,0.8979492187499999,rotGumbel
