"date","Future","BTC"
"2018-09-13",0.022790770335740618,0.021191255727803338
"2018-09-14",0.013889112160667239,0.005197820156970678
"2018-09-17",-0.04626462040939572,-0.041118322201832314
"2018-09-18",0.00719715221848638,0.016827143472230688
"2018-09-19",0.015810606026642304,0.004854997531339222
"2018-09-20",0.0039138993211356166,0.023735067857883152
"2018-09-21",0.05176193455858957,0.02990828851067029
"2018-09-24",-0.01947627106062022,-0.021767907094044858
"2018-09-25",-0.039341749222177924,-0.03047179996859839
"2018-09-26",0.02024991312699065,0.010576200373614952
"2018-09-27",0.025876634078667138,0.03199478206655826
"2018-09-28",-0.0010523942939268949,-0.006623531050035325
"2018-10-01",-0.016378892084039975,-0.007677381173415654
"2018-10-02",-0.004597709248630011,-0.0009294420348595622
"2018-10-03",-0.013142825439194539,-0.01599307146095441
"2018-10-04",0.02003148643438024,0.01658628949491181
"2018-10-05",-0.003821173927324395,0.00826732038938971
"2018-10-08",0.015197860909431427,0.000991279539503509
"2018-10-09",-0.007570058860544293,0.0031975599178668546
"2018-10-10",-0.00609757986811843,-0.00852511874162687
"2018-10-11",-0.05661889399950759,-0.05173839330230656
"2018-10-12",0.0008087343748517384,0.003019970437614816
"2018-10-15",0.032607262544992466,0.0574118394652281
"2018-10-16",0.004683849312424826,0.006968939862067813
"2018-10-17",0.,-0.011610982556122806
"2018-10-18",-0.004683849312424826,-0.013746725980508856
"2018-10-19",-0.0015661710327457001,-0.001960184158390277
"2018-10-22",0.002348337674106915,-0.00037289440134991025
"2018-10-23",0.,-0.015243284444666827
"2018-10-24",0.004680195750477623,0.014688836139463035
"2018-10-25",-0.0031176954325857764,-0.01024244226359805
"2018-10-26",-0.002031726884723639,0.002110716221942255
"2018-10-29",-0.024067026082637,-0.02309429166556498
"2018-10-30",0.0008009611962034313,-0.00552526943663878
"2018-10-31",0.007974523918770515,0.010506097991626717
"2018-11-01",0.0031720883061439054,0.0025305882752633124
"2018-11-02",0.004739345363896419,0.002428560164299043
"2018-11-05",0.007067167223093307,0.008875320331263481
"2018-11-06",0.0039047296781546947,0.006559620344820161
"2018-11-07",0.014700458152878682,0.0045862408157386625
"2018-11-08",-0.015480185287898962,-0.0047081575305654155
"2018-11-09",-0.011769457159475749,-0.019361703373961703
"2018-11-12",-0.0015797791595186794,0.01163676465729857
"2018-11-13",-0.0063441925713743075,-0.008157213291475784
"2018-11-14",-0.15826946595954894,-0.11258617948097971
"2018-11-15",0.011121523343861739,-0.02318026273193574
"2018-11-16",0.004597709248630011,0.0011536286433830867
"2018-11-19",-0.11973447976989604,-0.13000730435396513
"2018-11-20",-0.1313178596613902,-0.1087221039121875
"2018-11-21",0.0347659578432129,0.03027408788611652
"2018-11-23",-0.04662849315303319,-0.015014305797082628
"2018-11-26",-0.1503789631971344,-0.17786712855230213
"2018-11-27",0.031401897548143154,0.04014227606065468
"2018-11-28",0.14489135441446166,0.08710912159849471
"2018-11-29",-0.0283037761628524,0.01090776528183568
"2018-11-30",-0.05583646222211591,-0.06444393635654855
"2018-12-03",-0.03947371758220797,-0.0380763396351913
"2018-12-04",0.010471299867294448,0.01290333817965994
"2018-12-05",-0.035789107851584845,-0.04180670482370452
"2018-12-06",-0.028749413285986236,-0.023774916009726255
"2018-12-07",-0.08701137698962924,-0.07159368649948838
"2018-12-10",0.02247285585205816,0.028101885319031794
"2018-12-11",-0.016430541396095677,-0.02579448152362218
"2018-12-12",0.02967576814611661,0.00447935515363973
"2018-12-13",-0.06181319338493019,-0.03841514621543318
"2018-12-14",-0.02201346753717992,-0.01606377371619594
"2018-12-17",0.11548398079280275,0.07571675018103896
"2018-12-18",-0.009964495259433548,0.02063277607511438
"2018-12-19",0.055647178714393064,0.03532531671132766
"2018-12-20",0.04756510840514494,0.08700991100757172
"2018-12-21",-0.026145280104323376,-0.05857058487264055
"2018-12-24",0.07524261675351696,0.059287255320583654
"2018-12-26",-0.07922404205270084,-0.0502665428235094
"2018-12-27",-0.053254903535544074,-0.052240121885995805
"2018-12-28",0.039598244641194214,0.06618015040025327
"2018-12-31",-0.016035130913053308,-0.056978645731742716
"2019-01-02",0.048137635598154205,0.05775736716982571
"2019-01-03",-0.018445845790751036,-0.027344628277301553
"2019-01-04",-0.003997340432620788,-0.0005108034517213866
"2019-01-07",0.0621156952729951,0.04695050378713006
"2019-01-08",0.,0.00026740378981493507
"2019-01-09",0.0012539186595947882,0.0018961546500069204
"2019-01-10",-0.10146946016486069,-0.10570731659159271
"2019-01-11",0.008287340248571695,0.0004375164492866901
"2019-01-14",0.004118056608916731,0.008931580237582892
"2019-01-15",-0.03201386824586372,-0.020243156653700467
"2019-01-16",0.007047245515401812,0.007433565014387966
"2019-01-17",0.01256122587297348,0.012236381597238832
"2019-01-18",-0.005563296685327401,-0.0071737682459875884
"2019-01-22",-0.0013956736389761915,-0.00589065517097076
"2019-01-23",-0.0126495010640717,-0.008632733912490309
"2019-01-24",0.008450754517722814,0.006681092640857145
"2019-01-25",-0.0014035090023210017,-0.000040528900767000664
"2019-01-28",-0.05188483536901067,-0.039588730803201244
"2019-01-29",-0.0029629651306581906,-0.006078547573308057
"2019-01-30",0.011799546931156257,0.013203616905659743
"2019-01-31",-0.004408530284766954,-0.004751533046308154
"2019-02-01",0.008797710703529305,0.007610349747331213
"2019-02-04",-0.008797710703529305,-0.005292964119215426
"2019-02-05",0.001471670611456588,0.00453543306668891
"2019-02-06",-0.01780462463350574,-0.01963068576999838
"2019-02-07",0.,-0.0005653891218031504
"2019-02-08",0.07912104862211855,0.07602307115933549
"2019-02-11",-0.0027700848738163586,-0.014849045127370175
"2019-02-12",0.,0.0017789049016396774
"2019-02-13",-0.009756174945364293,-0.009386135272700713
"2019-02-14",-0.0014015419252881856,0.005473475409514705
"2019-02-15",0.,0.00037081013114992345
"2019-02-19",0.0987468280031063,0.08667136906767325
"2019-02-20",0.,0.005475253353228737
"2019-02-21",-0.010217202546654036,-0.009743275279548769
"2019-02-22",0.00920016711701166,0.011531757203860238
"2019-02-25",-0.028643423821240077,-0.031054133466902556
"2019-02-26",-0.011850039917495891,-0.007584791912243816
"2019-02-27",-0.01736850608164353,-0.0029537003379420668
"2019-02-28",0.021334142474991324,0.0015718889430456073
"2019-03-01",0.007884403524148098,0.003835625540906662
"2019-03-04",-0.034623964566048215,-0.03120168331250106
"2019-03-05",0.03854297676678442,0.03680261141537322
"2019-03-06",0.0013029317804154061,0.009377650617716782
"2019-03-07",0.007782140442055052,-0.0011520760414054365
"2019-03-08",0.005154650588664822,-0.005425569853183987
"2019-03-11",-0.01423972281113528,0.0040793548637552135
"2019-03-12",0.002604168138388374,0.0028475598397896817
"2019-03-13",0.,-0.005451454137059386
"2019-03-14",0.,0.0032898510539070003
"2019-03-15",0.014202950177992335,0.009636516601524647
"2019-03-18",0.015267472130789272,0.022039268085068286
"2019-03-19",0.008799553951847727,0.0035235407985449996
"2019-03-20",0.0037476621002401345,0.008405629446535556
"2019-03-21",-0.011285386231666195,-0.01171550989871406
"2019-03-22",0.0037759642095345214,-0.0017602523313247076
"2019-03-25",-0.021588139973633957,-0.01512393370444265
"2019-03-26",0.002564103968937914,-0.0006183247633302358
"2019-03-27",0.025285797228672635,0.022294718555047055
"2019-03-28",0.0012476607981550814,0.0014524161337465813
"2019-03-29",0.017060619016943335,0.017262109310401286
"2019-04-01",0.011214159451224504,0.0129427737342791
"2019-04-02",0.1463279541460487,0.14733190225879156
"2019-04-03",0.07560274074295137,0.06046324172418949
"2019-04-04",-0.06208199394710512,-0.04686434520563054
"2019-04-05",0.03651521297509852,0.032429646664805745
"2019-04-08",0.03714992206163714,0.04105944260162708
"2019-04-09",0.0019175461292721963,-0.013744586748178023
"2019-04-10",0.03667547855840603,0.02144175063390641
"2019-04-11",-0.06484635552510376,-0.047452485767673025
"2019-04-12",-0.001972387227203498,0.007589065396185646
"2019-04-15",-0.010918222603873318,-0.005750848453534019
"2019-04-16",0.037222710490608435,0.02828418034911273
"2019-04-17",0.006708218735118621,0.005112011601230648
"2019-04-18",0.011396134730869534,0.012452410985648754
"2019-04-22",0.018709619656727128,0.019061275785952958
"2019-04-23",0.03550668845691085,0.029406681872806928
"2019-04-24",-0.02811976659383575,-0.022213658712825435
"2019-04-25",0.010068734948266211,-0.04185674276881812
"2019-04-26",-0.06160415422501586,0.01569940707954487
"2019-04-29",-0.004271021829348243,-0.017180809834547617
"2019-04-30",0.017358198609757736,0.024619550428768733
"2019-05-01",0.013295542481243317,0.0054320364600499715
"2019-05-02",0.016838564362830155,0.03308755956882514
"2019-05-03",0.05064373281875589,0.041317704147697754
"2019-05-06",0.013140793561056796,-0.006555298140058952
"2019-05-07",0.017256683623314117,0.03815664484621628
"2019-05-08",0.009365755987641222,0.005569575874620369
"2019-05-09",0.027582191484340157,0.034342066102396984
"2019-05-10",0.048279689613355714,0.033384368032693956
"2019-05-13",0.22235769665687144,0.20685561435839972
"2019-05-14",-0.02161559047594075,0.0044963477708019894
"2019-05-15",0.055621958461134824,0.033135464175305884
"2019-05-16",-0.04348511193973792,-0.04488211476663473
"2019-05-17",-0.09239380165156419,-0.07634406916646341
"2019-05-20",0.0892141487341842,0.08878707248899786
"2019-05-21",0.02515855963615543,0.006881496213416938
"2019-05-22",-0.012500162764231604,-0.03206665705219969
"2019-05-23",-0.017766964814645902,0.019991623162011862
"2019-05-24",0.03460552917747606,0.017494882251426702
"2019-05-28",0.07388708019108137,0.08332080710125389
"2019-05-29",-0.0017246339428513835,-0.003829874831255964
"2019-05-30",-0.008087854601699362,-0.04818209744402857
"2019-05-31",-0.024188099507272298,0.028975880923345798
"2019-06-03",0.026505597647634715,-0.004879864643324794
"2019-06-04",-0.12497026032248826,-0.10054063100847088
"2019-06-05",0.027168553314508515,0.015537245604377858
"2019-06-06",-0.029137703934390302,-0.007515576063402918
"2019-06-07",0.051227589206673585,0.037367646394857346
"2019-06-10",0.,-0.01044647609441185
"2019-06-11",-0.01129955525393278,-0.007175221820926225
"2019-06-12",0.034133006369458485,0.032357769237465916
"2019-06-13",0.01092243868273357,0.014853741071014781
"2019-06-14",0.018535657729339405,0.04816974325292378
"2019-06-17",0.10559745441026713,0.07587580220116052
"2019-06-18",-0.028658354887507898,-0.03581694679581915
"2019-06-19",0.010368442136590161,0.026241885848643065
"2019-06-20",0.044074029906632006,0.031806745224903565
"2019-06-21",0.03621921014952534,0.03598031939224633
"2019-06-24",0.09229964065145246,0.10692337713025601
"2019-06-25",0.0389746977233596,0.05979583966262325
"2019-06-26",0.19895169206057695,0.060935272358374704
"2019-06-27",-0.24618331742850685,-0.11092334225294209
"2019-06-28",0.08041821736149402,0.10386981834064102
"2019-07-01",-0.12564495457498737,-0.16265224877007967
"2019-07-02",0.05758670229876728,0.0288107951559482
"2019-07-03",0.03399253934691515,0.09620780772117676
"2019-07-05",-0.007503897492945555,-0.0836419275123852
"2019-07-08",0.09784452555005707,0.11632005721038574
"2019-07-09",0.02499634209708823,0.02174431809776678
"2019-07-10",-0.03915801919382389,-0.03894141508894755
"2019-07-11",-0.045007596057436317,-0.06519890187414745
"2019-07-12",0.,0.038244532165021994
"2019-07-15",-0.07246986282040524,-0.07394245736477245
"2019-07-16",-0.11446590364706566,-0.141822832825234
"2019-07-17",0.0066581551985915866,0.02429022413482329
"2019-07-18",0.07425380852557062,0.08581741921895158
"2019-07-19",-0.008567401285297649,-0.009933431812081395
"2019-07-22",-0.03057748535900018,-0.018295234743417765
"2019-07-23",0.0004927322100183318,-0.02519259923580819
"2019-07-24",-0.05155259686534208,-0.026954944651787827
"2019-07-25",0.02307203085212528,0.015116836352262908
"2019-07-26",-0.01039340923104426,-0.013683964266940407
"2019-07-29",-0.024155012577423918,-0.02564214804379361
"2019-07-30",0.021282921158052304,0.003434223384305213
"2019-07-31",0.038291831795545406,0.045478225032960395
"2019-08-01",0.032582507791111937,0.036899155162704034
"2019-08-02",0.014252022707200496,0.012607360563098524
"2019-08-05",0.11652438224918882,0.11606376092094983
"2019-08-06",-0.006739705376913818,-0.042839717394009824
"2019-08-07",0.004638422821860999,0.05663931517056753
"2019-08-08",-0.016543325328179037,-0.010929959977071135
"2019-08-09",0.02157900529379475,-0.0001984570855029233
"2019-08-12",-0.03276191753354141,-0.03656257090700521
"2019-08-13",-0.05466813226940559,-0.04776837929138367
"2019-08-14",-0.07442428882449015,-0.06103965827605684
"2019-08-15",-0.0029571238897432295,0.01492566561162434
"2019-08-16",0.03730149089407142,0.00008176692431938193
"2019-08-19",0.02163772093981109,0.035780094967401865
"2019-08-20",0.0027881058953376225,0.005778839622662346
"2019-08-21",-0.0632091653701039,-0.0734293494311622
"2019-08-22",0.006896579059061381,0.009127187936014636
"2019-08-23",0.026642408958007735,0.021173074843392925
"2019-08-26",-0.012506175505230033,-0.004257391438599711
"2019-08-27",-0.01610183605123794,-0.018728735754887538
"2019-08-28",-0.052510800722616935,-0.04002038572214772
"2019-08-29",-0.014621670417300336,-0.027087022470087874
"2019-08-30",0.008277065432700681,0.011820097950673514
"2019-09-03",0.11945109275708177,0.1086179151449791
"2019-09-04",0.003235500858147944,-0.013943578915823096
"2019-09-05",-0.019571920177842372,0.0025813339881182173
"2019-09-06",-0.015651256173702777,-0.023768711106001206
"2019-09-09",-0.008641436395341984,0.0004191429936231117
"2019-09-10",-0.030349857569841987,-0.0239198813656607
"2019-09-11",0.006440448321010095,0.005606512041190115
"2019-09-12",0.027759269634273664,0.023822165080664703
"2019-09-13",-0.014026832155980884,-0.010003963252675163
"2019-09-16",-0.012745270566933087,0.000303762991983092
"2019-09-17",0.016634434438458356,-0.006036131322742833
"2019-09-18",-0.009751418080613306,-0.005322321877436309
"2019-09-19",-0.004911601229460771,0.0038482310694565314
"2019-09-20",0.002458816090028293,-0.007372974779837449
"2019-09-23",-0.03753255147406698,-0.04228011269983689
"2019-09-24",-0.1570445451543172,-0.11369760545360741
"2019-09-25",-0.0035863756312277673,-0.02718961589200042
"2019-09-26",-0.024857296808756146,-0.039563250998851274
"2019-09-27",-0.017462825332520637,0.008968339734222397
"2019-09-30",0.0405220994812705,0.004272202853806917
"2019-10-01",-0.001200480336249754,0.013960203596010246
"2019-10-02",-0.006628526830908754,-0.007351834630602738
"2019-10-03",-0.013390340059583394,-0.009105219462062664
"2019-10-04",0.007934127675419234,-0.0037151984343157807
"2019-10-07",0.0036407807206568776,0.008036051270591926
"2019-10-08",-0.01035016850017989,-0.0052396192513395334
"2019-10-09",0.05651221026334241,0.045498499248278534
"2019-10-10",-0.00580048030044189,-0.0007164463344189187
"2019-10-11",-0.02832047678745475,-0.029968327042597664
"2019-10-14",0.,0.002978739320351309
"2019-10-15",-0.02239125317544577,-0.024785616988992842
"2019-10-16",-0.027296980205671062,-0.016329302424317405
"2019-10-17",0.013741627852295935,0.006258873557769107
"2019-10-18",-0.012484556662245794,-0.011901618271236813
"2019-10-21",0.030314724685762684,0.02762460169045866
"2019-10-22",-0.004886998119625119,-0.012027351282583254
"2019-10-23",-0.08829260714567866,-0.08582405505104695
"2019-10-24",0.002004678252378156,0.004862258971666478
"2019-10-25",0.024790299049477937,0.14220941878599191
"2019-10-28",0.21608562108750462,0.0935262131616259
"2019-10-29",-0.022818713612558383,0.000241897721391382
"2019-10-30",-0.004842624475788426,-0.024010444106375317
"2019-10-31",0.0037685105164495525,-0.009805000035116862
"2019-11-01",-0.007551276443010124,0.007472030691427989
"2019-11-04",0.03510998924101294,0.019448827315445172
"2019-11-05",-0.015275514303944249,-0.0056500195051700786
"2019-11-06",-0.006389798098771493,0.0019130245536285173
"2019-11-07",-0.015070252920997618,-0.012112257037138363
"2019-11-08",-0.041522709956753445,-0.04722264904296303
"2019-11-11",-0.010798627242225578,-0.009030511600517599
"2019-11-12",0.009667405402135287,0.006060319270536851
"2019-11-13",-0.005675384132597827,-0.0021000059066551557
"2019-11-14",-0.01260039580613892,-0.011651132385727792
"2019-11-15",-0.019791099985097205,-0.01592324978231119
"2019-11-18",-0.03591050130577145,-0.03765836633466435
"2019-11-19",-0.011645856414732592,-0.007972536024421828
"2019-11-20",0.,-0.00607944218903711
"2019-11-21",-0.06758466847304057,-0.059405017810371774
"2019-11-22",-0.033537683755721304,-0.05056525875358808
"2019-11-25",-0.022767454618424665,-0.006270765671754219
"2019-11-26",-0.007002829738318894,-0.008590345317156078
"2019-11-27",0.06198783590754253,0.05184946677806934
"2019-11-29",0.026848999708779075,0.02762967157942242
"2019-12-02",-0.0583846555631915,-0.05317428545594893
"2019-12-03",0.0006814310314791072,-0.0033693928883504753
"2019-12-04",-0.016483889721689238,-0.009873423295529093
"2019-12-05",0.027324104274553562,0.02204533972567546
"2019-12-06",0.005376357036380952,0.018421203273943476
"2019-12-09",-0.01894508624245006,-0.026252978750678224
"2019-12-10",-0.014448135747386459,-0.013597192090029964
"2019-12-11",-0.005559430580149183,-0.005297071847872203
"2019-12-12",0.012465535376561476,-0.00038168915282099647
"2019-12-13",0.,0.00619162446671595
"2019-12-16",-0.05736085528445223,-0.04984243486146944
"2019-12-17",-0.04167269640056759,-0.041651818559333975
"2019-12-18",0.08097750559157291,0.11864190004984998
"2019-12-19",0.004195810351335538,-0.039044438942125836
"2019-12-20",0.009030974890539056,0.0039781079875016445
"2019-12-23",0.024591403137321777,0.015347766211068148
"2019-12-24",-0.023900079224548065,-0.007934104017518706
"2019-12-26",0.0020711087831362107,-0.004557232445920434
"2019-12-27",-0.0063650415528737625,0.004904215422655511
"2019-12-30",0.01118101233345925,0.0036940886118568272
"2019-12-31",-0.010348488350311769,-0.00968939516175027
"2020-01-02",-0.03816717677814374,-0.03228246222945508
"2020-01-03",0.06214914146463002,0.046581675109912624
"2020-01-06",0.03066907036378197,0.05486817658180776
"2020-01-07",0.08372298205004292,0.04226674610250036
"2020-01-08",-0.020745100269847327,0.0033194033599457384
"2020-01-09",-0.028135647712320022,-0.03319084045077503
"2020-01-10",0.031213520255999327,0.03525309936288501
"2020-01-13",0.007958413599206793,0.0033528046044732918
"2020-01-14",0.0649195460993166,0.07173764197568033
"2020-01-15",0.014747856634555134,0.015048203694259854
"2020-01-16",-0.01018684530699332,-0.015456831253848335
"2020-01-17",0.01524161596861795,0.025153349334871677
"2020-01-21",-0.019802627296179764,-0.024539373242845386
"2020-01-22",-0.008032171697264445,-0.008860549450396604
"2020-01-23",-0.036367644170875124,-0.028500547370898133
"2020-01-24",0.014823870622510782,0.006964184766982129
"2020-01-27",0.05719111227860196,0.051016807716967705
"2020-01-28",0.00720025265239066,0.0254917628628597
"2020-01-29",0.035776173165283254,0.022413563805663728
"2020-01-30",0.017419284472065755,0.023504622020695365
"2020-01-31",-0.029418571362684887,-0.017095742621849652
"2020-02-03",0.014126947267737222,-0.0135546203491419
"2020-02-04",-0.01660900757182837,-0.008213783646956685
"2020-02-05",0.06027498813361376,0.04566456090376292
"2020-02-06",0.006590644895455355,0.006433232827770752
"2020-02-07",-0.005065866963441579,0.011615754386305355
"2020-02-10",0.009100163912691528,0.0036118034566676727
"2020-02-11",0.046222583841817766,0.03662842249874032
"2020-02-12",0.011466919722847635,0.013555143995642283
"2020-02-13",-0.02112416522602345,-0.012164804862360157
"2020-02-14",0.01826973893017403,0.012547299889343222
"2020-02-18",-0.02362124768817786,-0.016930119928115772
"2020-02-19",-0.0024420036555525826,-0.04878734357966508
"2020-02-20",-0.06151132288812278,-0.008076537865497002
"2020-02-21",0.012916738613700574,0.005090933006192344
"2020-02-24",-0.014478019180652169,-0.002624368533306054
"2020-02-25",-0.02960046977629105,-0.025382200237928032
"2020-02-26",-0.05968622105047494,-0.0666340250250137
"2020-02-27",0.01245064187878775,0.0005628467858116437
"2020-02-28",-0.025865966617809377,-0.0009854802540392171
"2020-03-02",0.03538185146634021,0.014513752389545331
"2020-03-03",-0.02310612799025158,-0.015131292397915885
"2020-03-04",-0.001140901435791264,-0.004048308864589956
"2020-03-05",0.04846395310798357,0.035552666756339946
"2020-03-06",-0.0032679767646150992,0.005071023619226622
"2020-03-09",-0.15487834949735202,-0.1453698067394118
"2020-03-10",0.01830281449159976,0.010882191550047438
"2020-03-11",-0.017666074578333024,-0.0014765946663217733
"2020-03-12",-0.26772552316046827,-0.3149729717359193
"2020-03-13",-0.12007351036936242,-0.035182303622598
"2020-03-16",-0.07801225012315349,-0.12846400024762517
"2020-03-17",0.08734938611909371,0.09782746694285116
"2020-03-18",-0.007462721201589417,-0.01588952803519028
"2020-03-19",0.15575452940923284,0.16136971338514172
"2020-03-20",-0.0048192864359499765,-0.019352786667322874
"2020-03-23",0.014388737452099676,0.04539781332272241
"2020-03-24",0.0652822920904157,0.04770915310895418
"2020-03-25",-0.014227121290131706,-0.010961318775130735
"2020-03-26",0.006764400088542288,0.00197859028785885
"2020-03-27",-0.004053146733165036,-0.006560332753434039
"2020-03-30",-0.04114796019644906,-0.030256739524837428
"2020-03-31",0.014780510228902699,-0.004266118830278387
"2020-04-01",-0.04178771164021455,0.01378404668598776
"2020-04-02",0.10027514327454767,0.048237727771537564
"2020-04-03",-0.009513427037873612,-0.01176538712134878
"2020-04-06",0.07505290371649842,0.07183061290946746
"2020-04-07",0.,-0.013494254618962032
"2020-04-08",0.0006818956963865475,0.025799392438099034
"2020-04-09",-0.00615386557437958,-0.006330848923221666
"2020-04-13",-0.06811142585914531,-0.06131286779386613
"2020-04-14",0.02034953941527995,-0.00027593112718982127
"2020-04-15",-0.030681734652485915,-0.024307514589727575
"2020-04-16",0.05273883662484913,0.06499813784547293
"2020-04-17",-0.0035248538434355936,-0.014865694254424966
"2020-04-20",-0.04108686010252072,-0.02561752384009708
"2020-04-21",0.013884037422458917,0.002511359326222262
"2020-04-22",0.03213414651624902,0.031169988202162102
"2020-04-23",0.05801695047804856,0.06161767341811597
"2020-04-24",-0.010532728530487034,-0.0103570947875955
"2020-04-27",0.041866884700922924,0.03617679088922543
"2020-04-28",0.,-0.0014929966115211357
"2020-04-29",0.12603226462906036,0.12190979841223282
"2020-04-30",0.01182779206904705,0.0008615992926639393
"2020-05-01",-0.01012951823885544,0.008615337576573623
"2020-05-04",0.010689271961838998,0.003567274216678129
"2020-05-05",0.00558037162413072,0.010965301284002749
"2020-05-06",0.03874973200522902,0.04273073589000198
"2020-05-07",0.06927834108637754,0.055474372105349445
"2020-05-08",0.0019960086467154525,-0.0015870219667650787
"2020-05-11",-0.1313972237843224,-0.13845430732274622
"2020-05-12",0.00849141813196752,0.02428854184661766
"2020-05-13",0.04410858325627487,0.05574006162652978
"2020-05-14",0.0479165099267469,0.04560306534838965
"2020-05-15",-0.03452225663908237,-0.040727136409048015
"2020-05-18",0.03657670009409664,0.03763004314116536
"2020-05-19",-0.0066924316710395,0.0034305072953930704
"2020-05-20",-0.011428695823623158,-0.023888194556645814
"2020-05-21",-0.05310982531394792,-0.04334624504549467
"2020-05-22",0.010959013789719307,0.008199292070482755
"2020-05-26",-0.04343667230157244,-0.04028669064806145
"2020-05-27",0.042891564629313095,0.029969755128634645
"2020-05-28",0.03007745523727756,0.04141851007089237
"2020-05-29",-0.0007410152247189217,-0.006279614128590794
"2020-06-01",0.021684189069961946,0.032853682658833705
"2020-06-02",-0.007280323368124897,-0.025833851681726472
"2020-06-03",0.007798323897707959,0.012183399743390666
"2020-06-04",0.02455366317405172,0.021028346839898404
"2020-06-05",-0.009647193378002683,-0.014142785026498572
"2020-06-08",-0.0020429016298013636,0.0018917370984468107
"2020-06-09",0.002552975601583185,0.007947530116103607
"2020-06-10",0.01317141635547081,0.012098373439595633
"2020-06-11",-0.06604947584456866,-0.0591950212076231
"2020-06-12",0.01758638450207428,0.01641748549835853
"2020-06-15",-0.0026448045038751644,-0.005980997569816182
"2020-06-16",0.009488737508700495,0.010740242629271535
"2020-06-17",-0.021745752136231644,-0.00919918510192197
"2020-06-18",0.00907398806741,-0.006103519866323737
"2020-06-19",-0.010146949543736739,-0.008639827199273142
"2020-06-22",0.028573372444055778,0.040159085798753935
