,datetime,open,timeToMaturityinYears,instrumentName
0,2022-03-24 22:00:00,44057.61,0.0,spot
1,2022-03-24 22:00:00,43975.0,0.0020547945205479454,BTCH2022
2,2022-03-24 22:00:00,44200.0,0.09794520547945207,BTCJ2022
3,2022-03-24 22:00:00,44355.0,0.17465753424657532,BTCK2022
4,2022-03-24 22:00:00,44410.0,0.2513698630136986,BTCM2022
5,2022-03-24 22:00:00,45090.0,0.3472602739726028,BTCN2022
6,2022-03-24 22:00:00,45385.0,0.423972602739726,BTCQ2022
7,2022-03-24 22:00:00,45560.0,0.5198630136986301,BTCU2022
8,2022-03-24 22:00:00,46940.0,0.7691780821917807,BTCZ2022
9,2022-03-24 22:00:00,50155.0,1.7664383561643835,BTCZ2023
