,datetime,open,timeToMaturityinYears,instrumentName
0,2021-09-29 04:00:00,42189.77,0.0,spot
2,2021-09-29 04:00:00,42250.0,0.08356164383561644,BTCV2021
3,2021-09-29 04:00:00,42350.0,0.16027397260273973,BTCX2021
4,2021-09-29 04:00:00,42715.0,0.236986301369863,BTCZ2021
1,2021-09-29 04:00:00,43145.0,0.4095890410958904,BTCG2022
