,datetime,open,timeToMaturityinYears,instrumentName
0,2022-01-27 23:00:00,36723.65,0.0,spot
1,2022-01-27 23:00:00,36535.0,0.0019406392694063929,BTCF2022
2,2022-01-27 23:00:00,36615.0,0.07865296803652969,BTCG2022
3,2022-01-27 23:00:00,36845.0,0.15536529680365296,BTCH2022
4,2022-01-27 23:00:00,37220.0,0.2512557077625571,BTCJ2022
5,2022-01-27 23:00:00,37380.0,0.3279680365296804,BTCK2022
6,2022-01-27 23:00:00,38290.0,0.4046803652968037,BTCM2022
7,2022-01-27 23:00:00,38440.0,0.5005707762557078,BTCN2022
8,2022-01-27 23:00:00,40410.0,0.9224885844748859,BTCZ2022
9,2022-01-27 23:00:00,43190.0,1.9197488584474884,BTCZ2023
