,datetime,open,timeToMaturityinYears,instrumentName
0,2022-01-26 23:00:00,36539.62,0.0,spot
1,2022-01-26 23:00:00,36555.0,0.004680365296803653,BTCF2022
2,2022-01-26 23:00:00,36535.0,0.08139269406392693,BTCG2022
3,2022-01-26 23:00:00,36545.0,0.15810502283105024,BTCH2022
4,2022-01-26 23:00:00,36025.0,0.2539954337899543,BTCJ2022
5,2022-01-26 23:00:00,37380.0,0.3307077625570776,BTCK2022
6,2022-01-26 23:00:00,36965.0,0.4074200913242009,BTCM2022
7,2022-01-26 23:00:00,36390.0,0.503310502283105,BTCN2022
8,2022-01-26 23:00:00,37845.0,0.9252283105022833,BTCZ2022
9,2022-01-26 23:00:00,40410.0,1.922488584474886,BTCZ2023
