,datetime,open,timeToMaturityinYears,instrumentName
0,2022-02-23 23:00:00,37664.59,0.0,spot
1,2022-02-23 23:00:00,37670.0,0.004680365296803653,BTCG2022
2,2022-02-23 23:00:00,37630.0,0.08139269406392693,BTCH2022
3,2022-02-23 23:00:00,37450.0,0.17728310502283104,BTCJ2022
4,2022-02-23 23:00:00,35480.0,0.2539954337899543,BTCK2022
5,2022-02-23 23:00:00,35100.0,0.3307077625570776,BTCM2022
6,2022-02-23 23:00:00,39005.0,0.4265981735159817,BTCN2022
7,2022-02-23 23:00:00,39200.0,0.503310502283105,BTCQ2022
8,2022-02-23 23:00:00,40735.0,0.8485159817351599,BTCZ2022
9,2022-02-23 23:00:00,43510.0,1.8457762557077626,BTCZ2023
