,datetime,open,timeToMaturityinYears,instrumentName
0,2019-12-05 07:00:00,7313.01,0.0,spot
2,2019-12-05 07:00:00,7345.0,0.061301369863013704,BTCZ2019
1,2019-12-05 07:00:00,7355.0,0.13801369863013696,BTCF2020
