,datetime,open,timeToMaturityinYears,instrumentName
0,2022-02-24 23:00:00,37871.55,0.0,spot
1,2022-02-24 23:00:00,38110.0,0.0019406392694063929,BTCG2022
2,2022-02-24 23:00:00,38055.0,0.07865296803652969,BTCH2022
3,2022-02-24 23:00:00,38275.0,0.17454337899543376,BTCJ2022
4,2022-02-24 23:00:00,39755.0,0.2512557077625571,BTCK2022
5,2022-02-24 23:00:00,38545.0,0.3279680365296804,BTCM2022
6,2022-02-24 23:00:00,39590.0,0.4238584474885844,BTCN2022
7,2022-02-24 23:00:00,39800.0,0.5005707762557078,BTCQ2022
8,2022-02-24 23:00:00,41515.0,0.8457762557077626,BTCZ2022
9,2022-02-24 23:00:00,44340.0,1.8430365296803652,BTCZ2023
