,datetime,open,timeToMaturityinYears,instrumentName
0,2019-12-23 13:00:00,7561.84,0.0,spot
4,2019-12-23 13:00:00,7585.0,0.011301369863013699,BTCZ2019
1,2019-12-23 13:00:00,7645.0,0.08801369863013699,BTCF2020
2,2019-12-23 13:00:00,7650.0,0.1839041095890411,BTCG2020
3,2019-12-23 13:00:00,7720.0,0.2606164383561644,BTCH2020
