,datetime,open,timeToMaturityinYears,instrumentName
0,2022-05-26 22:00:00,29546.51,0.0,spot
1,2022-05-26 22:00:00,29550.0,0.0020547945205479454,BTCK2022
2,2022-05-26 22:00:00,28600.0,0.07876712328767123,BTCM2022
3,2022-05-26 22:00:00,29480.0,0.17465753424657532,BTCN2022
4,2022-05-26 22:00:00,28980.0,0.2513698630136986,BTCQ2022
5,2022-05-26 22:00:00,29310.0,0.3472602739726028,BTCU2022
6,2022-05-26 22:00:00,29190.0,0.423972602739726,BTCV2022
7,2022-05-26 22:00:00,29300.0,0.5006849315068492,BTCX2022
8,2022-05-26 22:00:00,29505.0,0.5965753424657534,BTCZ2022
9,2022-05-26 22:00:00,32160.0,1.593835616438356,BTCZ2023
