,datetime,spot,futures,rs,rf
0,2020-07-07 13:00:00,9269.47,9352.75,-0.0002534882969398911,-0.0008549977809974073
1,2020-07-07 14:00:00,9261.62,9343.25,-0.0008472249036136399,-0.001016260250066479
2,2020-07-07 15:00:00,9256.42,9339.25,-0.0005616145268806418,-0.0004282082227882984
3,2020-07-07 16:00:00,9276.56,9355.25,0.0021734235862834357,0.0017117338154761358
4,2020-07-07 17:00:00,9263.87,9345.75,-0.0013689005035628264,-0.001015988537210244
5,2020-07-07 18:00:00,9282.99,9363.75,0.002061805262273311,0.0019241567710059164
6,2020-07-07 19:00:00,9271.2,9344.75,-0.0012708721412090904,-0.002031163004221196
7,2020-07-07 20:00:00,9236.57,9319.75,-0.003742216421938676,-0.0026788839723402443
8,2020-07-07 21:00:00,9254.46,9323.75,0.0019349928675658572,0.000429103983841713
9,2020-07-07 22:00:00,9247.23,9325.25,-0.000781550265734586,0.00016086653474546014
10,2020-07-07 23:00:00,9247.95,9327.25,7.785812307469823e-05,0.0002144484661749276
11,2020-07-08 00:00:00,9257.0,9334.25,0.000978116744062612,0.0007502076819448928
12,2020-07-08 01:00:00,9244.18,9326.75,-0.001385857772514213,-0.0008038154872540796
13,2020-07-08 02:00:00,9276.6,9360.25,0.0035009360419068877,0.0035853840516731064
14,2020-07-08 03:00:00,9301.4,9382.75,0.002669826109499338,0.002400897487923843
15,2020-07-08 04:00:00,9305.78,9389.0,0.0004707860171072753,0.0006658942539661901
16,2020-07-08 05:00:00,9264.28,9348.75,-0.004469567582142586,-0.004296146752670088
17,2020-07-08 06:00:00,9270.83,9357.25,0.0007067668087919753,0.0009087993782769506
18,2020-07-08 07:00:00,9264.68,9351.25,-0.0006635911529470189,-0.0006414196975396094
19,2020-07-08 08:00:00,9283.75,9370.25,0.0020562394465933756,0.00202975258640243
20,2020-07-08 09:00:00,9282.23,9368.75,-0.00016374034695684365,-0.00016009392210932893
21,2020-07-08 10:00:00,9282.79,9363.75,6.0328510302935246e-05,-0.0005338315888152035
22,2020-07-08 11:00:00,9297.96,9389.25,0.0016328730939938001,0.002719566545788792
23,2020-07-08 12:00:00,9312.2,9399.75,0.0015303471629616056,0.0011176753518599375
24,2020-07-08 13:00:00,9294.42,9377.25,-0.0019111483344927218,-0.0023965501165225363
25,2020-07-08 14:00:00,9445.44,9549.0,0.016117865276195492,0.01814989390698378
26,2020-07-08 15:00:00,9430.75,9524.75,-0.0015564584765909919,-0.0025427630189120564
27,2020-07-08 16:00:00,9415.96,9511.75,-0.0015695050261902458,-0.0013657974964781483
28,2020-07-08 17:00:00,9415.36,9511.25,-6.372362640550865e-05,-5.2567944079867796e-05
29,2020-07-08 18:00:00,9425.4,9522.25,0.0010657745176254482,0.001155856907523176
30,2020-07-08 19:00:00,9419.16,9510.25,-0.0006622601141194745,-0.0012610010865754103
31,2020-07-08 20:00:00,9440.26,9532.75,0.0022376095133140746,0.0023630741448534606
32,2020-07-08 21:00:00,9431.56,9527.75,-0.0009220097072062713,-0.0005246452207117503
33,2020-07-08 22:00:00,9434.28,9531.75,0.000288351859111238,0.000419738194467599
34,2020-07-08 23:00:00,9454.59,9561.75,0.002150473567452936,0.0031424332560518755
35,2020-07-09 00:00:00,9440.18,9525.75,-0.0015252900981329994,-0.003772106633802774
36,2020-07-09 01:00:00,9414.27,9503.25,-0.002748424516227317,-0.0023648127054112355
37,2020-07-09 02:00:00,9385.35,9480.25,-0.003076660359376244,-0.002423158137759772
38,2020-07-09 03:00:00,9382.08,9473.25,-0.000348476060184267,-0.0007386498871732118
39,2020-07-09 04:00:00,9387.76,9479.5,0.000605226275064833,0.0006595349198987388
40,2020-07-09 05:00:00,9385.95,9473.25,-0.00019282283636084773,-0.0006595349198987804
41,2020-07-09 06:00:00,9380.21,9468.75,-0.000611739447921831,-0.00047513463041469147
42,2020-07-09 07:00:00,9410.4,9502.75,0.003213309836868609,0.0035843276916399623
43,2020-07-09 08:00:00,9400.88,9498.25,-0.0010121587486596703,-0.00047365928994601536
44,2020-07-09 09:00:00,9396.7,9488.25,-0.0004447381065962527,-0.0010533801305848188
45,2020-07-09 10:00:00,9385.55,9485.75,-0.001187291331955605,-0.00026351850052362197
46,2020-07-09 11:00:00,9365.83,9463.75,-0.0021033126383210444,-0.0023219620448487184
47,2020-07-09 12:00:00,9400.72,9494.75,0.0037183222487727962,0.003270303835056005
48,2020-07-09 13:00:00,9427.85,9518.5,0.0028817928048288067,0.002498259093271107
