,datetime,spot,futures,rs,rf
0,2020-06-22 05:00:00,9403.67,9491.75,0.0027527119864324155,0.0025317136864523014
1,2020-06-22 06:00:00,9414.24,9522.0,0.0011233979875163182,0.0031819105144760677
2,2020-06-22 07:00:00,9411.9,9523.25,-0.0002485905248819674,0.00013126632643786678
3,2020-06-22 08:00:00,9416.26,9525.25,0.00046313607680563895,0.00020999028872088426
4,2020-06-22 09:00:00,9427.63,9522.75,0.0012067573499747368,-0.0002624947516122838
5,2020-06-22 10:00:00,9416.05,9524.25,-0.001229059446744621,0.00015750511924187728
6,2020-06-22 11:00:00,9430.64,9537.75,0.001548282792848162,0.0014164308317135062
7,2020-06-22 12:00:00,9456.38,9557.25,0.0027256831343377744,0.002042420191532296
8,2020-06-22 13:00:00,9495.03,9592.75,0.0040788578354067065,0.0037075760486262777
9,2020-06-22 14:00:00,9467.1,9564.25,-0.002945873717608969,-0.0029754158820388186
10,2020-06-22 15:00:00,9462.01,9556.75,-0.0005377960318978931,-0.0007844778395092323
11,2020-06-22 16:00:00,9492.89,9585.75,0.0032582632795974125,0.003029909592357046
12,2020-06-22 17:00:00,9590.28,9717.75,0.010206988202402206,0.013676489497096343
13,2020-06-22 18:00:00,9596.81,9698.25,0.0006806660366020731,-0.0020086533329591954
14,2020-06-22 19:00:00,9583.19,9690.25,-0.0014202296443538154,-0.0008252314984661212
15,2020-06-22 20:00:00,9564.69,9670.75,-0.0019323294021504204,-0.0020143594435897867
16,2020-06-22 21:00:00,9644.43,9752.25,0.008302354093600731,0.008392161697524138
17,2020-06-22 22:00:00,9689.17,9798.25,0.004628220286180288,0.004705770684777022
18,2020-06-22 23:00:00,9681.65,9792.75,-0.0007764256110766526,-0.0005614823280582968
19,2020-06-23 00:00:00,9690.4,9800.25,0.0009033634122404902,0.0007655795811075443
20,2020-06-23 01:00:00,9662.86,9776.25,-0.002846034062404959,-0.002451920621544052
21,2020-06-23 02:00:00,9640.98,9748.75,-0.002266907451561145,-0.0028169032711133804
22,2020-06-23 03:00:00,9639.92,9754.25,-0.00010995337365657669,0.0005640158073938673
23,2020-06-23 04:00:00,9652.27,9770.25,0.0012803110157017545,0.001638966793681401
24,2020-06-23 05:00:00,9625.15,9743.0,-0.0028136563805379084,-0.0027929758204419237
25,2020-06-23 06:00:00,9620.42,9743.25,-0.0004915416997506576,2.565911861074616e-05
26,2020-06-23 07:00:00,9629.07,9740.75,0.000898725169573057,-0.0002566208184889734
27,2020-06-23 08:00:00,9661.7,9777.75,0.0033829682401922503,0.0037912794855349597
28,2020-06-23 09:00:00,9606.92,9721.0,-0.005685944046453424,-0.005820902389928829
29,2020-06-23 10:00:00,9604.87,9715.75,-0.00021341062001820662,-0.0005402137834438183
30,2020-06-23 11:00:00,9586.6,9692.75,-0.0019039714539037988,-0.002370096686153186
31,2020-06-23 12:00:00,9634.61,9742.25,0.004995533563410215,0.005093913767458562
32,2020-06-23 13:00:00,9633.58,9726.75,-0.0001069119622530337,-0.0015922752349699048
33,2020-06-23 14:00:00,9639.67,9742.25,0.0006319640125754627,0.0015922752349698524
34,2020-06-23 15:00:00,9645.48,9742.75,0.0006025361665089801,5.132152939277921e-05
35,2020-06-23 16:00:00,9692.22,9790.75,0.004834089992086304,0.004914643726403681
36,2020-06-23 17:00:00,9661.44,9763.75,-0.003180796392134017,-0.0027615144502198597
37,2020-06-23 18:00:00,9666.54,9769.25,0.0005277323464080547,0.0005631495566839438
38,2020-06-23 19:00:00,9656.77,9764.25,-0.0010112140034527907,-0.0005119410355749149
39,2020-06-23 20:00:00,9647.05,9759.75,-0.0010070546473672035,-0.0004609711206397649
40,2020-06-23 21:00:00,9631.31,9749.25,-0.0016329193455730715,-0.0010764263687381775
41,2020-06-23 22:00:00,9647.91,9751.75,0.001722061795266679,0.00025639710924530774
42,2020-06-23 23:00:00,9610.83,9714.25,-0.0038507239641575757,-0.003852876439899469
43,2020-06-24 00:00:00,9622.78,9722.75,0.0012426166005926771,0.0008746206247720717
44,2020-06-24 01:00:00,9624.14,9725.75,0.00014132131294390717,0.00030850708525526803
45,2020-06-24 02:00:00,9645.54,9757.75,0.0022211068162778648,0.003284833707873887
46,2020-06-24 03:00:00,9656.94,9770.25,0.00118119550705006,0.001280213202297826
47,2020-06-24 04:00:00,9645.27,9763.25,-0.001209188110783943,-0.0007167174648320835
48,2020-06-24 05:00:00,9649.52,9773.25,0.00044053343609683687,0.0010237249121739542
49,2020-06-24 06:00:00,9641.75,9764.75,-0.0008055457645002837,-0.0008700993485781552
50,2020-06-24 07:00:00,9655.02,9785.25,0.0013753599272637068,0.002097187469420331
51,2020-06-24 08:00:00,9498.81,9624.0,-0.016311459741378476,-0.016616171159452305
52,2020-06-24 09:00:00,9512.78,9625.5,0.0014696301060967546,0.00015584820416489323
53,2020-06-24 10:00:00,9517.94,9618.75,0.0005422811250912753,-0.0007015082714903594
54,2020-06-24 11:00:00,9362.76,9449.25,-0.016438320015474538,-0.017778945328340515
55,2020-06-24 12:00:00,9314.02,9404.25,-0.005219326955217058,-0.004773658520091922
56,2020-06-24 13:00:00,9380.57,9456.25,0.007119736899464263,0.005514183797909084
57,2020-06-24 14:00:00,9335.68,9411.75,-0.004796910286819637,-0.00471698987813891
58,2020-06-24 15:00:00,9284.11,9371.25,-0.005539281792424853,-0.004312416841255314
59,2020-06-24 16:00:00,9238.99,9310.75,-0.004871764363431231,-0.006476845251618728
60,2020-06-24 17:00:00,9292.99,9361.25,0.0058277801760536685,0.005409181997923771
61,2020-06-24 18:00:00,9294.21,9360.75,0.00013127313438828547,-5.3413096904095254e-05
62,2020-06-24 19:00:00,9305.46,9372.25,0.0012096990292742129,0.001227780007968155
63,2020-06-24 20:00:00,9291.0,9357.75,-0.0015551350003414788,-0.0015483185154004774
64,2020-06-24 21:00:00,9288.13,9368.25,-0.0003089488068417748,0.0011214355548878833
65,2020-06-24 22:00:00,9261.34,9334.25,-0.0028884942401734425,-0.0036358815618899175
66,2020-06-24 23:00:00,9288.16,9348.75,0.0028917241639095505,0.001552213553638971
67,2020-06-25 00:00:00,9287.88,9351.25,-3.0146360582958602e-05,0.00026737968073733726
68,2020-06-25 01:00:00,9255.54,9334.25,-0.003488033252590389,-0.001819593234376302
69,2020-06-25 02:00:00,9263.97,9349.75,0.0009103913205305619,0.001659174005114059
70,2020-06-25 03:00:00,9239.19,9318.25,-0.0026784630100638363,-0.0033747621487219084
71,2020-06-25 04:00:00,9083.11,9142.25,-0.01703757449045215,-0.019068316977127506
72,2020-06-25 05:00:00,9105.75,9161.25,0.002489437127146119,0.002076106408556934
73,2020-06-25 06:00:00,9168.02,9231.25,0.006815259360819563,0.007611835039630074
74,2020-06-25 07:00:00,9175.67,9243.75,0.0008340743267570488,0.0013531801794200435
75,2020-06-25 08:00:00,9161.97,9223.25,-0.0014941947326816787,-0.002220177443081781
76,2020-06-25 09:00:00,9290.47,9360.25,0.013927922515506418,0.014744529500629225
77,2020-06-25 10:00:00,9244.56,9349.75,-0.004953873167639753,-0.0011223945593050201
78,2020-06-25 11:00:00,9261.78,9328.75,0.0018609843945138155,-0.0022485755117552697
79,2020-06-25 12:00:00,9250.86,9330.25,-0.0011797346317450504,0.00016078032083509505
80,2020-06-25 13:00:00,9174.8,9239.75,-0.00825592483766439,-0.009746980773786437
81,2020-06-25 14:00:00,9186.35,9249.0,0.0012580912985778068,0.001000608561614154
82,2020-06-25 15:00:00,9246.18,9319.75,0.0064918066180372075,0.007620366731271144
83,2020-06-25 16:00:00,9230.76,9301.25,-0.0016691079345291199,-0.0019870045740602565
84,2020-06-25 17:00:00,9284.87,9357.25,0.005844808309637938,0.006002644172683339
85,2020-06-25 18:00:00,9277.52,9353.75,-0.0007919239261890521,-0.00037411148958593586
86,2020-06-25 19:00:00,9249.65,9330.25,-0.003008556732831357,-0.0025155226281359457
87,2020-06-25 20:00:00,9282.8,9354.75,0.003577512455839607,0.0026224259074958474
88,2020-06-25 21:00:00,9274.28,9352.25,-0.0009182479785242363,-0.00026727962953790085
89,2020-06-25 22:00:00,9301.03,9373.75,0.002880169266813902,0.00229627357120897
90,2020-06-25 23:00:00,9255.8,9330.25,-0.004874764662705765,-0.0046514198491668214
91,2020-06-26 00:00:00,9241.81,9315.25,-0.001512628136010809,-0.0016089676582522676
92,2020-06-26 01:00:00,9278.16,9360.75,0.003925497360743233,0.004872573358492609
93,2020-06-26 02:00:00,9242.36,9321.25,-0.003865986979680584,-0.004228675608668238
94,2020-06-26 03:00:00,9250.02,9329.75,0.0008284493870563841,0.000911479340354814
95,2020-06-26 04:00:00,9237.47,9312.75,-0.0013576750470470748,-0.0018237902332982603
96,2020-06-26 05:00:00,9249.49,9323.25,0.0013003762320897543,0.0011268513748732402
97,2020-06-26 06:00:00,9203.19,9286.25,-0.005018251783891748,-0.003976468873918527
98,2020-06-26 07:00:00,9201.99,9284.25,-0.00013039807290135942,-0.00021539538598664527
99,2020-06-26 08:00:00,9116.9,9192.75,-0.009289930990143712,-0.009904286190645113
100,2020-06-26 09:00:00,9120.21,9193.75,0.0003629961146634339,0.00010877546036338485
101,2020-06-26 10:00:00,9199.67,9275.75,0.00867478370952118,0.008879562390382489
102,2020-06-26 11:00:00,9205.37,9274.25,0.0006193955766720243,-0.00016172506773797835
103,2020-06-26 12:00:00,9171.8,9254.25,-0.003653450160190941,-0.002158837225639343
104,2020-06-26 13:00:00,9201.15,9284.75,0.0031949169802155545,0.003290363829476739
105,2020-06-26 14:00:00,9138.68,9240.75,-0.006812521337969303,-0.004750218103342179
106,2020-06-26 15:00:00,9079.88,9125.75,-0.006454978238335502,-0.012522963318932543
107,2020-06-26 16:00:00,9143.53,9200.75,0.00698554867963063,0.00818491459959097
108,2020-06-26 17:00:00,9143.84,9203.25,3.390318017622881e-05,0.0002716800712211531
109,2020-06-26 18:00:00,9148.18,9205.75,0.0004745238723157288,0.0002716062812068115
110,2020-06-26 19:00:00,9133.25,9200.75,-0.0016333518022643618,-0.0005432863524280823
111,2020-06-26 20:00:00,9163.18,9222.25,0.003271679414757048,0.0023340400326263954
112,2020-06-26 21:00:00,9190.24,9269.75,0.0029487713579040434,0.005137367993777202
113,2020-06-26 22:00:00,9169.39,9234.25,-0.002271288578618525,-0.003837012922022151
114,2020-06-26 23:00:00,9166.92,9229.5,-0.00026941080456632376,-0.0005145217092725139
115,2020-06-27 00:00:00,9154.67,9218.75,-0.0013372203859393348,-0.00116542232642437
116,2020-06-27 01:00:00,9132.92,9185.25,-0.002378663372833193,-0.003640516952723926
117,2020-06-27 02:00:00,9141.44,9198.75,0.0009324540632146554,0.0014686686713022241
118,2020-06-27 03:00:00,9130.5,9185.25,-0.0011974646706653651,-0.0014686686713022798
119,2020-06-27 04:00:00,9152.75,9210.75,0.002433922960529072,0.0027723435890968247
120,2020-06-27 05:00:00,9149.7,9201.25,-0.0003332887157983905,-0.001031935785687502
121,2020-06-27 06:00:00,9157.28,9213.25,0.0008280994935444889,0.00130332093715778
122,2020-06-27 07:00:00,9172.18,9233.75,0.00162579839035068,0.0022225845328742093
123,2020-06-27 08:00:00,9166.45,9223.75,-0.0006249103871411906,-0.0010835704703711698
124,2020-06-27 09:00:00,9153.49,9215.25,-0.0014148520313878607,-0.0009219589567860203
125,2020-06-27 10:00:00,9133.96,9192.75,-0.0021358918192213566,-0.0024445905264060884
126,2020-06-27 11:00:00,9133.41,9190.75,-6.0216659559135044e-05,-0.00021758642346571887
127,2020-06-27 12:00:00,9153.27,9207.25,0.0021720736413751414,0.0017936737062441454
128,2020-06-27 13:00:00,9154.94,9206.25,0.0001824318166147805,-0.00010861596122229341
129,2020-06-27 14:00:00,9147.47,9199.75,-0.000816285987996851,-0.0007062914560696613
130,2020-06-27 15:00:00,9142.06,9196.0,-0.0005915953179534917,-0.0004077028717985833
131,2020-06-27 16:00:00,9126.99,9184.75,-0.0016497851194358932,-0.0012241068949619262
132,2020-06-27 17:00:00,9092.35,9125.0,-0.003802557253948576,-0.00652660053741805
133,2020-06-27 18:00:00,9073.35,9127.25,-0.0020918551917560486,0.000246544947762391
134,2020-06-27 19:00:00,9085.01,9124.25,0.0012842571248267768,-0.00032874010651369045
135,2020-06-27 20:00:00,8930.5,8961.5,-0.01715341820059256,-0.017998080620288855
136,2020-06-27 21:00:00,8945.02,8965.25,0.0016245684817516601,0.00041836920297292783
137,2020-06-27 22:00:00,9053.2,8998.75,0.012021333529280996,0.003729685908887612
138,2020-06-27 23:00:00,8964.67,9004.75,-0.009826989809786382,0.0006665370869149633
139,2020-06-28 00:00:00,9004.21,9043.75,0.004400949176432213,0.004321695509366527
140,2020-06-28 01:00:00,8972.32,9004.0,-0.0035479632000966054,-0.004404988353171088
141,2020-06-28 02:00:00,8965.84,8996.25,-0.00072248215891361,-0.000861099204608891
142,2020-06-28 03:00:00,8972.88,9007.75,0.0007848943917314471,0.0012774940639848765
143,2020-06-28 04:00:00,8968.07,8997.75,-0.0005362035026288262,-0.0011107718228517696
144,2020-06-28 05:00:00,8958.0,8993.5,-0.0011235034850635187,-0.0004724518951216525
145,2020-06-28 06:00:00,8958.54,8990.25,6.027949594790926e-05,-0.0003614374127066111
146,2020-06-28 07:00:00,9004.82,9039.75,0.0051527222520242584,0.005490862381243682
147,2020-06-28 08:00:00,9017.93,9030.25,0.001454828182414293,-0.0010514666159659439
148,2020-06-28 09:00:00,9045.36,9080.25,0.0030371013347501286,0.0055216727353626285
149,2020-06-28 10:00:00,9066.95,9107.25,0.002384015095326187,0.002969074346078638
150,2020-06-28 11:00:00,9049.41,9091.75,-0.0019363719290820956,-0.0017033907080413293
151,2020-06-28 12:00:00,9045.11,9079.75,-0.00047528202803331,-0.0013207497173463396
152,2020-06-28 13:00:00,9047.49,9087.25,0.00026309098899287723,0.0008256729703401997
153,2020-06-28 14:00:00,9049.23,9090.25,0.00019230004170493701,0.00033007839661527077
154,2020-06-28 15:00:00,9152.81,9213.25,0.011381264746685524,0.013440254766467496
155,2020-06-28 16:00:00,9154.4,9203.25,0.00017370205552880359,-0.0010859827853065673
156,2020-06-28 17:00:00,9143.87,9200.25,-0.0011509286027988003,-0.0003260249437957668
157,2020-06-28 18:00:00,9151.3,9204.25,0.0008122362796825344,0.0004346763088353592
158,2020-06-28 19:00:00,9149.1,9203.75,-0.0002404319042858628,-5.432420687998591e-05
159,2020-06-28 20:00:00,9106.3,9187.25,-0.004689032113276271,-0.001794356416411005
160,2020-06-28 21:00:00,9109.87,9157.75,0.0003919594564287901,-0.003216137958885032
161,2020-06-28 22:00:00,9121.99,9165.25,0.001329540900967257,0.0008186432809977668
162,2020-06-28 23:00:00,9098.73,9143.25,-0.0025531386943060046,-0.002403256475262911
163,2020-06-29 00:00:00,9115.57,9173.75,0.0018490971158070595,0.0033302427459072194
164,2020-06-29 01:00:00,9117.19,9163.75,0.00017770211468420263,-0.0010906613214761685
165,2020-06-29 02:00:00,9136.85,9170.75,0.0021540445404651257,0.0007635878087891901
166,2020-06-29 03:00:00,9120.76,9166.75,-0.001762553167191525,-0.0004362644922636892
167,2020-06-29 04:00:00,9091.24,9144.25,-0.003241821420287124,-0.0024575404209568616
168,2020-06-29 05:00:00,9107.6,9155.75,0.0017979172746157622,0.0012568307665362598
169,2020-06-29 06:00:00,9104.79,9157.25,-0.0003085811386970852,0.00016381805311580395
170,2020-06-29 07:00:00,9075.38,9130.25,-0.0032353961106855763,-0.0029528387825919654
171,2020-06-29 08:00:00,9084.46,9136.75,0.0010000088939857766,0.0007116658755500258
172,2020-06-29 09:00:00,9083.19,9136.75,-0.00013980894634886434,0.0
173,2020-06-29 10:00:00,9128.81,9187.75,0.005009894071835789,0.005566332689261398
174,2020-06-29 11:00:00,9105.25,9160.25,-0.0025841763283737727,-0.002997604163076871
175,2020-06-29 12:00:00,9085.27,9139.75,-0.002196749519508315,-0.0022404380956377655
176,2020-06-29 13:00:00,9096.12,9154.75,0.0011935282492695762,0.001639837476983152
177,2020-06-29 14:00:00,9038.36,9095.75,-0.006370206956328987,-0.006465598809460832
178,2020-06-29 15:00:00,9059.3,9123.25,0.0023141123597941603,0.003018828792437014
179,2020-06-29 16:00:00,9120.31,9183.75,0.006711940359805975,0.006609517698006236
180,2020-06-29 17:00:00,9113.53,9156.25,-0.0007436722393606159,-0.002998911735009386
181,2020-06-29 18:00:00,9154.45,9199.75,0.004479977363600154,0.004739603555392935
182,2020-06-29 19:00:00,9139.98,9191.75,-0.0015819025810038813,-0.0008699671592379513
183,2020-06-29 20:00:00,9153.59,9209.25,0.001487954785321361,0.0019020711130988228
