"Date","unhedged","unhedged","Variance","VaR 99%","VaR 95%","ES 99%","ES 95%","Spectral 10"
"2020-04-03",-0.004778212230999656,-0.01426412366305612,0.006739614371433205,0.005490577077588253,0.006788858439506668,0.0041193939968620485,0.005745823401189224,0.007267610897819163
"2020-04-02",-0.023244525455793908,-0.032328154139010586,0.002914975851954368,0.0000965566765255864,0.0030260032122565016,-0.003002586277341854,0.000672872910100829,0.00410505756709326
"2020-04-01",-0.06597375286648421,-0.06006171721389889,-0.016526881809372854,-0.02179945436046668,-0.016319441331507863,-0.02761219134769687,-0.020720254477903856,-0.014304406404641994
"2020-03-31",-0.0014525226736834315,0.006730255354067889,-0.006972919735077496,-0.006369706376944247,-0.00699672469855682,-0.00570878847028202,-0.0064928848970856375,-0.007228248003625727
"2020-03-30",-0.010851710609655642,-0.027771691300144393,0.011437619106852367,0.009032035087009388,0.011532403774967987,0.00638799465178682,0.00952385313659204,0.012453678581900414
"2020-03-27",0.02995472618337545,0.031119908713804472,0.00466572830319382,0.007453527328726599,0.004555586726437673,0.010501039052841589,0.006884742495062963,0.003483870868157705
"2020-03-26",-0.022030859662241803,-0.02310612799025091,-0.0032013255325330663,-0.00523663959844036,-0.0031211147901898544,-0.007472836479754623,-0.004820583983901769,-0.002341432710265719
"2020-03-25",-0.0017908812002987648,-0.0011409014357915558,-0.0008614359294345611,-0.0009627048866254039,-0.0008574409560750211,-0.0010737433676190978,-0.0009420195734586243,-0.0008185922699630271
"2020-03-24",0.04285040347622281,0.048463953107984264,0.0033527290440142524,0.007734574439283815,0.003179465603594721,0.012516668695031312,0.006841128764705059,0.00149298064107453
"2020-03-23",0.00017672684063139133,-0.003267976764616111,0.002828670344967771,0.0025399458942963423,0.0028400591669273927,0.0022233056668146066,0.0025989254799730186,0.0029508041429877887
"2020-03-20",-0.1489647586842244,-0.15487834949735121,-0.02183779729902384,-0.0349355922870694,-0.02132457431172503,-0.04949535480056397,-0.032246351964109785,-0.016347373338056744
"2020-03-19",0.014214759158998063,0.018302814491600594,-0.0007204581671372895,0.0009183765057495143,-0.0007851672909560494,0.0027120395032587275,0.0005838579405009853,-0.0014146560896647435
"2020-03-18",-0.014697846687010303,-0.01766607457833305,-0.00033575063631785133,-0.0018912611024142249,-0.0002744334385855407,-0.003599437439113365,-0.0015733468605075905,0.0003216558112511747
"2020-03-17",-0.28846189083753804,-0.26772552316046827,-0.06121639718493114,-0.08362281113148563,-0.06034264834889616,-0.10877925234659817,-0.0790052556820466,-0.051885365160857726
"2020-03-16",-0.0652943403440736,-0.12007351036936305,0.02848678711811283,0.018681278860561593,0.02887166188656367,0.007819307006191665,0.020691911257473446,0.03260671095705574
"2020-03-13",-0.09052440747734286,-0.07801225012315444,-0.025786158045122413,-0.032642609438393,-0.02551662422280855,-0.04021413306720544,-0.031238333659387097,-0.022899296985385918
"2020-03-12",0.07254218996981442,0.08734938611909432,0.0009335814716391591,0.008992722838829076,0.000614302948884732,0.017754395803506618,0.00735188959534029,-0.0024958803249073127
"2020-03-11",-0.00533166946939093,-0.0074627212015896,0.000734615042622425,0.00007516531909533059,0.0007606222224458149,-0.0006483255640022368,0.00020989519297966419,0.0010134963819050868
"2020-03-10",0.14377164097184264,0.1557545294092328,0.017272082365110707,0.03186383620766743,0.016692031252297016,0.0476206289979252,0.02890068144944726,0.011033651380137559
"2020-03-09",-0.004867423361045245,-0.004819286435948883,-0.0009423709996840113,-0.001369460105685188,-0.0009255255540206812,-0.0018379109535335595,-0.0012822110859985528,-0.0007617251272138096
"2020-03-06",0.033504473034930864,0.01438873745209967,0.022029890860898425,0.023287049998243638,0.02198026198282487,0.024663528508814415,0.023030399985816654,0.02149751250917145
"2020-03-05",0.045223005551523275,0.06528229209041578,-0.008692128496004634,-0.002672145426855248,-0.008930368829198532,0.003886509817141944,-0.0038988028877563166,-0.011250125351730225
"2020-03-04",-0.011196124410309463,-0.014227121290131687,0.00036574797921399784,-0.0008880412278491244,0.00041517927235629106,-0.0022644477855696663,-0.0006318233452390023,0.0008957514567030248
"2020-03-03",0.016766591905171165,0.006764400088542063,0.011318463388599233,0.011913760794252232,0.011294970913670415,0.01256601090162006,0.011792198359610685,0.011066487205693856
"2020-03-02",-0.007800980768000905,-0.004053146733166129,-0.004487928512400108,-0.004848523512689825,-0.004473705266458294,-0.005244013009490085,-0.004774860364895705,-0.00433540043573858
"2020-02-28",-0.02842582145853732,-0.034119426771863526,-0.0007196631836844302,-0.0037026670231577997,-0.0006021623049967305,-0.006983355508266763,-0.0030926562299424445,0.0005397673732585413
"2020-02-27",-0.006188001888332791,0.01621031250705614,-0.019664409806764475,-0.018186611390950822,-0.019722755554888234,-0.016568925918983336,-0.01848827859950943,-0.020290322211139574
"2020-02-26",-0.007515639618491253,-0.043025799369465274,0.02644191021209913,0.022795989479600463,0.026585474028088592,0.018783432052509628,0.023541760453085425,0.027980501014742525
"2020-02-25",0.06223387146129817,0.1031999098479205,-0.0245856712624992,-0.014747806959596278,-0.024975778456763065,-0.004072088277142197,-0.016749369383032325,-0.028777371884154978
"2020-02-24",-0.012574594910378956,-0.010145014546860539,-0.0042883158650269095,-0.00518820536550567,-0.004252830727514318,-0.006175734919498386,-0.005004334490022486,-0.003907817602075449
