,Date,btc future last px,brr last px,log return future,log return bitcoin
495,2019-06-05,7835.0,7734.9,0.0271685533145088,-0.030275632994603
496,2019-06-04,7625.0,7972.66,-0.1249702603224889,-0.0586226963280723
497,2019-06-03,8640.0,8454.01,0.026505597647635,0.0047225071598402
498,2019-05-31,8414.0,8414.18,-0.0241880995072726,-0.0360540087096672
499,2019-05-30,8620.0,8723.08,-0.0080878546016988,0.000589415085678
500,2019-05-29,8690.0,8717.94,-0.0017246339428516,0.003873082812286
501,2019-05-28,8705.0,8684.24,0.0738870801910822,0.079717362718428
502,2019-05-24,8085.0,8018.83,0.0346055291774755,0.038156934368189
503,2019-05-23,7810.0,7718.62,-0.0177669648146459,-0.019663864836075
504,2019-05-22,7950.0,7871.9,-0.0125001627642314,-0.0065386192448719
505,2019-05-21,8050.0,7923.54,0.0251585596361549,0.0208273913533815
506,2019-05-20,7850.0,7760.22,0.0892141487341841,0.0744103487068333
507,2019-05-17,7180.0,7203.74,-0.0923938016515639,-0.0972890098998076
508,2019-05-16,7875.0,7939.81,-0.0434851119397387,-0.0032065173791487
509,2019-05-15,8225.0,7965.31,0.0556219584611353,-0.0149950227113369
510,2019-05-14,7780.0,8085.65,-0.0216155904759402,0.0813950900725777
511,2019-05-13,7950.0,7453.59,0.2223576966568706,0.1758311718648455
512,2019-05-10,6365.0,6251.77,0.0482796896133563,0.0402038940172395
513,2019-05-09,6065.0,6005.41,0.0275821914843397,0.0259114234136327
514,2019-05-08,5900.0,5851.8,0.009365755987642,0.0006803640038783
515,2019-05-07,5845.0,5847.82,0.0172566836233127,0.0345125170181279
516,2019-05-06,5745.0,5649.44,0.0131407935610583,-0.0177390772069135
517,2019-05-03,5670.0,5750.55,0.0506437328187549,0.0678551185470695
518,2019-05-02,5390.0,5373.29,0.0168385643628297,0.0156845217898976
519,2019-05-01,5300.0,5289.67,0.0132955424812447,0.0051173595470869
520,2019-04-30,5230.0,5262.67,0.0173581986097577,0.0202970613312504
521,2019-04-29,5140.0,5156.93,-0.0042710218293484,-0.0010485238772988
522,2019-04-26,5162.0,5162.34,-0.061604154225017,-0.0534418502800798
523,2019-04-25,5490.0,5445.73,0.0100687349482665,-0.0024301437673747
524,2019-04-24,5435.0,5458.98,-0.028119766593835,-0.0213208989765289
525,2019-04-23,5590.0,5576.62,0.0355066884569098,0.0488610877800258
526,2019-04-22,5395.0,5310.69,0.0187096196567282,0.0123778940249337
527,2019-04-18,5295.0,5245.36,0.0113961347308695,0.0084679666180198
528,2019-04-17,5235.0,5201.13,0.0067082187351184,0.0309223584294884
529,2019-04-16,5200.0,5042.76,0.0372227104906081,-0.021662389149246
530,2019-04-15,5010.0,5153.19,-0.0109182226038733,0.0155357512205799
531,2019-04-12,5065.0,5073.75,-0.0019723872272043,0.0071226203531447
532,2019-04-11,5075.0,5037.74,-0.0648463555251028,-0.0447008080488088
533,2019-04-10,5415.0,5268.04,0.0366754785584065,0.012396087367135
534,2019-04-09,5220.0,5203.14,0.0019175461292718,-0.0018874614262502
535,2019-04-08,5210.0,5212.97,0.0371499220616376,0.0413319106733639
536,2019-04-05,5020.0,5001.9,0.0365152129750974,-0.0036061173377776
537,2019-04-04,4840.0,5019.97,-0.0620819939471043,-0.0004142592884191
538,2019-04-03,5150.0,5022.05,0.0756027407429511,0.0575268571710602
539,2019-04-02,4775.0,4741.3,0.1463279541460491,0.1356566355153316
540,2019-04-01,4125.0,4139.83,0.0112141594512228,0.0147146108254655
541,2019-03-29,4079.0,4079.36,0.0170606190169436,0.0158853314998069
542,2019-03-28,4010.0,4015.07,0.0012476607981552,0.0023139673652875
543,2019-03-27,4005.0,4005.79,0.0252857972286731,0.0238786850589714
544,2019-03-26,3905.0,3911.27,0.0025641039689376,-0.0126470121924312
545,2019-03-25,3895.0,3961.05,-0.0215881399736347,-0.0069587287206184
546,2019-03-22,3980.0,3988.71,0.0037759642095351,0.0064892664734185
547,2019-03-21,3965.0,3962.91,-0.0112853862316665,-0.0093232572094756
548,2019-03-20,4010.0,4000.03,0.0037476621002397,0.0060331175975337
549,2019-03-19,3995.0,3975.97,0.0087995539518488,0.0029268362723671
550,2019-03-18,3960.0,3964.35,0.0152674721307883,0.0172837243771453
551,2019-03-15,3900.0,3896.42,0.0142029501779935,0.0109985083350549
552,2019-03-14,3845.0,3853.8,0.0,0.0018882313251637
553,2019-03-13,3845.0,3846.53,0.0,-0.0040344552628948
554,2019-03-12,3845.0,3862.08,0.0026041681383877,0.006072130832594
555,2019-03-11,3835.0,3838.7,-0.0142397228111353,-0.0128562790645799
556,2019-03-08,3890.0,3888.37,0.0051546505886644,0.0043635158238769
557,2019-03-07,3870.0,3871.44,0.0077821404420549,0.0066604886781909
558,2019-03-06,3840.0,3845.74,0.001302931780416,0.0052637943860549
559,2019-03-05,3835.0,3825.55,0.0385429767667836,0.0312096000876502
560,2019-03-04,3690.0,3708.0,-0.034623964566048,-0.0289878450871052
561,2019-03-01,3820.0,3817.06,0.0078844035241488,-0.0038620030770368
562,2019-02-28,3790.0,3831.83,0.0213341424749911,0.0084888084162558
563,2019-02-27,3710.0,3799.44,-0.0173685060816442,-0.0028227446656358
564,2019-02-26,3775.0,3810.18,-0.0118500399174958,0.0067864358456649
565,2019-02-25,3820.0,3784.41,-0.0286434238212394,-0.0379453391713534
566,2019-02-22,3931.0,3930.77,0.0092001671170117,0.0093701803042242
567,2019-02-21,3895.0,3894.11,-0.0102172025466549,-0.0054216915424107
568,2019-02-20,3935.0,3915.28,0.0,-0.007389722670681
569,2019-02-19,3935.0,3944.32,0.0987468280031073,0.1038061822261417
570,2019-02-15,3565.0,3555.41,0.0,-0.0034227136843704
571,2019-02-14,3565.0,3567.6,-0.0014015419252884,-0.0003138872722063
572,2019-02-13,3570.0,3568.72,-0.0097561749453646,-0.0012237795587924
573,2019-02-12,3605.0,3573.09,0.0,-0.0074558544839238
574,2019-02-11,3605.0,3599.83,-0.0027700848738156,0.0505913146898265
575,2019-02-08,3615.0,3422.24,0.0791210486221189,0.0173191551561739
576,2019-02-07,3340.0,3363.48,0.0,-0.0003864297801147
577,2019-02-06,3340.0,3364.78,-0.0178046246335067,-0.0158422015680979
578,2019-02-05,3400.0,3418.51,0.0014716706114562,0.0028679293682046
579,2019-02-04,3395.0,3408.72,-0.0087977107035291,-0.0061884208842586
580,2019-02-01,3425.0,3429.88,0.0087977107035291,0.0052940569299666
581,2019-01-31,3395.0,3411.77,-0.0044085302847659,-0.0081065233004964
582,2019-01-30,3410.0,3439.54,0.011799546931155,0.0116270178673868
