"Date","unhedged","unhedged","Variance","VaR 99%","VaR 95%","ES 99%","ES 95%","Spectral 10"
"2019-07-18",0.002545608824777279,0.0029324040172220567,-0.0002537566252415191,-0.00010806467555446453,-0.00033304652002053015,-0.000026428851576443257,-0.00027681592337858163,-0.0003008242430615482
"2019-07-17",-0.06771053745239097,-0.06504494674505257,-0.005616577838699399,-0.008848235227287393,-0.0038578137144407165,-0.010659035441701437,-0.005105089377187344,-0.0045725502502302895
"2019-07-16",-0.11166591012256011,-0.10681689719186427,-0.009695127883493027,-0.015002159902277601,-0.006806883122804308,-0.0179758583987375,-0.008855160858501798,-0.007980624402998515
"2019-07-15",0.011752682677567794,0.004780524184532009,0.007189043371195636,0.007426556307639665,0.0070597817628517134,0.007559642345088435,0.007151451166378386,0.007112311828074258
"2019-07-12",0.08030303030303032,0.0782876424660055,0.0055671752858990065,0.009456775491154756,0.0034503391005811235,0.011636241950233606,0.004951551354999473,0.004310590990564411
