"","LL","mean LL"
0,579.5539155289136,1.925428290793733
1,591.0196709855263,1.9635205016130444
2,586.4521610993636,1.9483460501639986
3,576.3023247197549,1.9146256635207803
4,577.0197406865134,1.9170091052708087
5,575.0201240433353,1.9103658606090874
6,567.5696405615604,1.8856134237925595
7,574.031554703791,1.9070815770890068
8,580.5926362644287,1.9288791902472715
9,579.6235920405675,1.9256597742211545
10,574.2692059900403,1.9078711162459812
11,575.5169030563441,1.9120162892237345
12,598.6373301240938,1.9888283392827035
13,587.5254769807883,1.951911883657104
14,593.447424337926,1.971586127368525
15,573.242035081447,1.9044585883104554
16,583.693423858125,1.9391808101598837
17,577.2326101522817,1.9177163127982781
18,570.6727926854542,1.8959228992872232
19,575.2472031454529,1.9111202762307404
20,599.5287374013178,1.9917898252535475
21,592.8488581927949,1.9695975355242354
22,601.776869813714,1.9992587037000467
23,596.3638072429308,1.9812751071193713
24,583.499995148851,1.9385381898632923
25,589.384326457048,1.9580874633124519
26,531.9898007248692,1.7674079758301302
27,582.9585321824848,1.9367393095763614
28,533.1067085442528,1.7711186330373847
29,596.7360031095407,1.9825116382376766
30,607.8292752406544,2.019366362925762
31,609.3904878649848,2.0245531158305146
32,626.2574279576729,2.0805894616533984
33,622.0777850406045,2.066703604786061
34,640.3507975950268,2.1274112876911193
35,643.9051041627183,2.1392196151585328
36,639.3585990865384,2.124114947131357
37,646.781439273723,2.148775545759877
38,604.2067435922801,2.007331374060731
39,607.9310104484259,2.0197043536492556
40,712.1399009690226,2.365913292255889
41,650.5607753059419,2.161331479421734
42,662.089294225108,2.1996322067279337
43,681.848399173819,2.2652770736671726
44,655.1894905680495,2.1767092709901976
45,676.0636281106408,2.2460585651516305
46,683.4475252207042,2.2705897847863925
47,683.5926647016811,2.2710719757530935
48,705.1815402293498,2.342795814715448
49,699.6384983975877,2.3243803933474676
50,698.4776128983137,2.3205236308914077
51,702.2617863128498,2.333095635590863
52,704.2129232705589,2.3395778181746145
53,725.7210929360391,2.4110335313489673
54,727.0786623282611,2.415543728665319
55,716.02116036862,2.378807841756213
56,708.659392579638,2.3543501414605914
57,707.3436560591632,2.3499789237845956
58,692.0782694427639,2.299263353630445
59,654.7490183511671,2.1752459081434123
60,669.2931023160957,2.22356512397374
61,646.9109106626613,2.1492056832646558
62,619.6652776444932,2.05868863004815
63,627.6435333617084,2.085194462995709
64,634.084599899166,2.1065933551467313
65,620.3260849950715,2.0608840033058855
66,629.7779227286862,2.0922854575703864
67,622.9856269791346,2.0697196909605804
68,603.0908051633376,2.003623937419726
69,614.1826918829469,2.0404740594117836
70,612.12510153318,2.0336382110736877
71,604.124013193764,2.0070565222384187
72,589.2025944562303,1.957483702512393
73,586.6975826323207,1.949161404094089
74,581.0176649684893,1.9302912457424892
75,579.0010032703005,1.9235913729910317
76,578.2379372714367,1.9210562700047733
77,576.142816364345,1.9140957354297177
78,578.3113037706926,1.921300012527218
79,574.6342086209988,1.9090837495714248
80,579.4400984028047,1.9250501608066601
81,581.9712285603526,1.9334592310975172
82,577.6411121439193,1.919073462272157
83,590.1963388347485,1.960785178852985
84,600.3978414308688,1.9946772140560425
85,596.950306292232,1.9832236089442923
86,597.1733791221216,1.9839647146914339
87,597.9000325052909,1.986378845532528
88,600.4586511117918,1.9948792395740593
89,597.7488633987567,1.9858766225872317
90,597.7156659628388,1.9857663321024546
91,598.4974195162748,1.988363519987624
92,607.8302680371512,2.019369661252994
93,611.5370185267203,2.031684446932626
94,608.9185975657138,2.022985373972471
95,603.9584311427477,2.006506415756637
96,592.9481320211198,1.9699273489073748
97,575.8780338897925,1.9132160594345267
98,581.5863603752508,1.932180599253325
99,585.1125183213799,1.943895409705581
100,585.6872608713313,1.9458048533931274
101,581.4589905468988,1.9317574436774048
102,584.8164004124887,1.9429116292773714
103,586.3154482870391,1.9478918547742163
104,596.9277230148754,1.9831485814447687
105,615.4299995495844,2.044617938702938
106,613.3989062465478,2.0378701204204246
107,614.763663044318,2.042404196160525
108,599.2562533276842,1.990884562550446
109,601.1502441480126,1.9971768908571848
110,605.6815161773168,2.0122309507552054
111,605.3877913976273,2.01125512092235
