,Date,rs,rf,rh,h
0,2021-05-27 20:00:00+00:00,0.0165185833102249,0.006582792406038,0.008998450190622016,1.1423925677354063
1,2021-05-26 20:00:00+00:00,0.1290307114087904,0.0326430667787524,0.09173951453265311,1.1423925677354063
2,2021-05-25 20:00:00+00:00,-0.0669279038644507,-0.0622446157222066,0.004179882518144537,1.1423925677354063
3,2021-05-24 20:00:00+00:00,0.0419453057452609,0.0943300216439482,-0.06581660989510554,1.1423925677354063
4,2021-05-21 20:00:00+00:00,-0.1842497873035332,-0.1088085571403067,-0.05994770032043355,1.1423925677354063
0,2021-05-20 20:00:00+00:00,0.0373945655447583,0.0212907228088815,0.014136377674727436,1.092409500551509
1,2021-05-19 20:00:00+00:00,-0.3759128797269317,-0.0904653208639313,-0.2770877037447325,1.092409500551509
2,2021-05-18 20:00:00+00:00,0.0455332367735937,-0.0196937896817927,0.06704691972384733,1.092409500551509
3,2021-05-17 20:00:00+00:00,-0.1397333128030341,-0.1316446932912137,0.004076600845477257,1.092409500551509
4,2021-05-14 20:00:00+00:00,0.0859344488767762,0.0368500039875044,0.045679154425465406,1.092409500551509
0,2021-05-13 20:00:00+00:00,-0.1775213445969948,-0.1196032473721272,-0.047170495271098734,1.089860452704343
1,2021-05-12 20:00:00+00:00,-0.0471009496641685,-0.0423689719148536,-0.00092468275242856,1.089860452704343
2,2021-05-11 20:00:00+00:00,0.0151204146095047,0.0189470032696767,-0.0055291749513758145,1.089860452704343
3,2021-05-10 20:00:00+00:00,0.0584074264610791,-0.0359908941145356,0.09763247861398094,1.089860452704343
4,2021-05-07 20:00:00+00:00,0.0315917408750643,0.0263839887033625,0.0028368750026713727,1.089860452704343
0,2021-05-06 20:00:00+00:00,-0.0706667124354584,-0.0192018525217622,-0.049495462192866685,1.102562902126111
1,2021-05-05 20:00:00+00:00,0.1574543961265958,0.0504024053813606,0.10188257377518616,1.102562902126111
2,2021-05-04 20:00:00+00:00,0.0427017097012603,-0.0593935613094369,0.10818684702619813,1.102562902126111
3,2021-05-03 20:00:00+00:00,0.0928285824687163,0.0095123512143707,0.0823406169077569,1.102562902126111
4,2021-04-30 20:00:00+00:00,0.0610485363034092,0.0820866754207396,-0.02945718677436554,1.102562902126111
0,2021-04-29 20:00:00+00:00,-0.0231590421158448,-0.0494098012974383,0.03166940882397344,1.1096675052336404
1,2021-04-28 20:00:00+00:00,0.0026940242530799,0.0130118398563282,-0.011744791618791463,1.1096675052336404
2,2021-04-27 20:00:00+00:00,0.0464261243653892,0.0118940102983315,0.033227727630416454,1.1096675052336404
3,2021-04-26 20:00:00+00:00,0.0205409665047623,0.0622769295215145,-0.048565718510987954,1.1096675052336404
4,2021-04-23 20:00:00+00:00,-0.1189657118738114,-0.038809980592807,-0.07589953753122525,1.1096675052336404
0,2021-04-22 20:00:00+00:00,-0.0138762764822415,-0.0532982556894824,0.04558494622059106,1.1156316831315425
1,2021-04-21 20:00:00+00:00,0.0051303033996146,-0.0196379597053674,0.027039033438983045,1.1156316831315425
2,2021-04-20 20:00:00+00:00,0.0137316860041191,0.0095938772214273,0.0030284526118207946,1.1156316831315425
3,2021-04-19 20:00:00+00:00,-0.1454949970350701,-0.0983847957924487,-0.03573380171058746,1.1156316831315425
4,2021-04-16 20:00:00+00:00,0.0847905682295272,-0.0303926775383929,0.1186976022265587,1.1156316831315425
0,2021-04-15 20:00:00+00:00,0.0801257318790853,0.0223297272189313,0.0553216862598787,1.1108082681000042
1,2021-04-14 20:00:00+00:00,-0.0103846269200805,-0.0196825752526951,0.01147894040811375,1.1108082681000042
2,2021-04-13 20:00:00+00:00,0.0940147525506065,0.0501163725785027,0.03834507152322537,1.1108082681000042
3,2021-04-12 20:00:00+00:00,0.0842425445967608,0.030881808175611,0.04993877674141379,1.1108082681000042
4,2021-04-09 20:00:00+00:00,0.0037597427476237,0.0101963666970122,-0.007566465683996983,1.1108082681000042
0,2021-04-08 20:00:00+00:00,0.0101498155320232,0.0325507191191601,-0.026242438546274578,1.11801689987477
1,2021-04-07 20:00:00+00:00,-0.0800232001475773,-0.0448583056182188,-0.02987085636666135,1.11801689987477
2,2021-04-06 20:00:00+00:00,0.0918671344909551,-0.0193823945737203,0.11353697918441544,1.11801689987477
3,2021-04-05 20:00:00+00:00,0.0607918569082132,0.0049767853219897,0.05522772681118002,1.11801689987477
4,2021-04-02 20:00:00+00:00,0.0177829153284085,0.0,0.0177829153284085,1.11801689987477
0,2021-04-01 20:00:00+00:00,0.0427139955255938,0.0038323799300737,0.038412049650797045,1.1225259377438672
1,2021-03-31 20:00:00+00:00,-0.0183987580584113,-0.0052449855910395,-0.012511125689376614,1.1225259377438672
2,2021-03-30 20:00:00+00:00,0.0129358302601424,0.0255669463819577,-0.015763730202511844,1.1225259377438672
3,2021-03-29 20:00:00+00:00,0.0699895892797174,0.0714968252018487,-0.010267451475697173,1.1225259377438672
4,2021-03-26 20:00:00+00:00,0.0377123449158664,0.0418557125064962,-0.00927177801542596,1.1225259377438672
0,2021-03-25 20:00:00+00:00,-0.0725238424178215,-0.0479674761149589,-0.018201874860549715,1.1324750009169486
1,2021-03-24 20:00:00+00:00,0.0081100736092719,-0.0048083558280386,0.013555416380038928,1.1324750009169486
2,2021-03-23 20:00:00+00:00,-0.0354883837452201,-0.0142878829036679,-0.01930771354078754,1.1324750009169486
3,2021-03-22 20:00:00+00:00,-0.0446485868970484,-0.0636012512021833,0.027378240116463212,1.1324750009169486
4,2021-03-19 20:00:00+00:00,0.0062404369188368,0.0283622645270892,-0.02587911862748528,1.1324750009169486
0,2021-03-18 20:00:00+00:00,-0.0155141008890366,-0.011305361932194,-0.0027367937638296796,1.1301988562454863
1,2021-03-17 20:00:00+00:00,0.0236545142498985,0.0363361023100918,-0.017412507021386227,1.1301988562454863
2,2021-03-16 20:00:00+00:00,-0.0217967900740233,-0.0182897244442532,-0.001125764426083222,1.1301988562454863
3,2021-03-15 20:00:00+00:00,-0.0669591300468828,-0.0032897614294294,-0.06324104544202117,1.1301988562454863
4,2021-03-12 21:00:00+00:00,0.0774384980679406,-0.013137182884106,0.09228612713784498,1.1301988562454863
0,2021-03-11 21:00:00+00:00,0.0050822906839352,0.023301019674112,-0.021322625161159164,1.1332085983529239
1,2021-03-10 21:00:00+00:00,0.0039906660786436,0.0346454973628053,-0.035269909427100905,1.1332085983529239
2,2021-03-09 21:00:00+00:00,0.0592882282948772,0.0483337917797217,0.0045159598590966965,1.1332085983529239
3,2021-03-08 21:00:00+00:00,0.0308380013292108,0.0515879268357054,-0.0276218809322121,1.1332085983529239
4,2021-03-05 21:00:00+00:00,0.0088902741505975,0.0242656734751404,-0.018607795676256075,1.1332085983529239
0,2021-03-04 21:00:00+00:00,-0.0417689645681074,-0.0531133543997916,0.01853685611836557,1.135417285689446
1,2021-03-03 21:00:00+00:00,0.0833206319316685,0.0615409479591307,0.013445975841156865,1.135417285689446
2,2021-03-02 21:00:00+00:00,0.0103877878931236,-0.0186099440328838,0.031517840033773024,1.135417285689446
3,2021-03-01 21:00:00+00:00,0.0055122304962961,0.050914798291937,-0.052297311581760646,1.135417285689446
4,2021-02-26 21:00:00+00:00,-0.1235152601772424,-0.0521297422502328,-0.06432624972779265,1.135417285689446
0,2021-02-25 21:00:00+00:00,0.0771385715890745,-0.0080621216686723,0.08621764100322236,1.1261389727504623
1,2021-02-24 21:00:00+00:00,0.0485094826228399,0.0332683741935688,0.01104466988341634,1.1261389727504623
2,2021-02-23 21:00:00+00:00,-0.1861064674938149,-0.1259014453192968,-0.044323943194143484,1.1261389727504623
3,2021-02-22 21:00:00+00:00,-0.1561458096349779,-0.0349714274618358,-0.11676312223748883,1.1261389727504623
4,2021-02-19 21:00:00+00:00,0.0467095805363416,0.0624263145681362,-0.023591125224016518,1.1261389727504623
0,2021-02-18 21:00:00+00:00,-0.0071490678432773,-0.0066545069594993,0.0003111984438971347,1.1210847524210512
1,2021-02-17 21:00:00+00:00,0.1112578884341985,0.0758556271095416,0.02621730149635447,1.1210847524210512
2,2021-02-16 21:00:00+00:00,0.0610839448519579,0.0186141772776606,0.040215874527110215,1.1210847524210512
3,2021-02-12 21:00:00+00:00,0.0514051111758747,0.0104237488526126,0.039719205274144284,1.1210847524210512
4,2021-02-11 21:00:00+00:00,0.0456346759875365,0.0560056759601402,-0.017152433380410906,1.1210847524210512
0,2021-02-10 21:00:00+00:00,-0.0005114686666446,-0.0599402430571146,0.06871860296142626,1.154984833179678
1,2021-02-09 21:00:00+00:00,0.0704526854230272,0.0657724466588818,-0.005513492909100651,1.154984833179678
2,2021-02-08 21:00:00+00:00,0.0718672946295481,0.1637986615133903,-0.11731767511354951,1.154984833179678
3,2021-02-05 21:00:00+00:00,0.0313906144443223,0.003907781448076,0.026877186140413598,1.154984833179678
4,2021-02-04 21:00:00+00:00,-0.0455746062532742,0.01366644135116,-0.06135913873740358,1.154984833179678
0,2021-02-03 21:00:00+00:00,0.068998304494249,0.0337738121182165,0.02992187048448674,1.1570039494797124
1,2021-02-02 21:00:00+00:00,0.0966907513990432,0.0641462802053941,0.022473251856969925,1.1570039494797124
2,2021-02-01 21:00:00+00:00,-0.0285028468104047,-0.026353314271625,0.0019880418837454963,1.1570039494797124
3,2021-01-29 21:00:00+00:00,0.0333789150874542,0.0703541484528553,-0.048021112534781384,1.1570039494797124
4,2021-01-28 21:00:00+00:00,0.0233616100197399,0.0358594882577093,-0.018127959520751132,1.1570039494797124
0,2021-01-27 21:00:00+00:00,-0.0475935251566359,-0.0208031276297632,-0.023471436240609198,1.1595414567141837
1,2021-01-26 21:00:00+00:00,-0.0498546138627266,-0.0461329438282408,0.0036384470263853483,1.1595414567141837
2,2021-01-25 21:00:00+00:00,0.0048457381315667,-0.0035413936967586,0.008952130937504594,1.1595414567141837
3,2021-01-22 21:00:00+00:00,0.0448382353633782,0.0499839829834265,-0.01312026507760114,1.1595414567141837
4,2021-01-21 21:00:00+00:00,-0.0930733636413027,-0.0939296840153466,0.015841998990555273,1.1595414567141837
0,2021-01-20 21:00:00+00:00,-0.0776162933593941,-0.0438509520716832,-0.02652459259294631,1.165121812701538
1,2021-01-19 21:00:00+00:00,0.1239674768752972,0.0262453555183784,0.09338844067872784,1.165121812701538
2,2021-01-15 21:00:00+00:00,-0.0825222574658729,-0.1045845914377741,0.0393315312907562,1.165121812701538
3,2021-01-14 21:00:00+00:00,0.0538597366646966,0.0851079093856795,-0.045301344993984534,1.165121812701538
4,2021-01-13 21:00:00+00:00,0.0622437298147275,0.0525666422479041,0.0009971883112162294,1.165121812701538
0,2021-01-12 21:00:00+00:00,0.0503278218045662,0.0202465339685128,0.027257793553744813,1.1394556859312146
1,2021-01-11 21:00:00+00:00,-0.2445310409974684,-0.1551728015487195,-0.06771850997090395,1.1394556859312146
2,2021-01-08 21:00:00+00:00,-0.0581525084241214,-0.0032471615892913,-0.054452511688065995,1.1394556859312146
3,2021-01-07 21:00:00+00:00,0.0435942761314301,0.0789730389092012,-0.04639200208892625,1.1394556859312146
4,2021-01-06 21:00:00+00:00,0.0522590299946819,0.0592003902602966,-0.01519719129675997,1.1394556859312146
0,2021-01-05 21:00:00+00:00,0.0487146389250354,0.0880921977372173,-0.05037989159312796,1.12489565550137
1,2021-01-04 21:00:00+00:00,0.192125190722691,0.0846263673411944,0.09692935775971838,1.12489565550137
2,2020-12-31 21:00:00+00:00,-0.0294046737848337,0.0078579153904943,-0.03824400866889809,1.12489565550137
3,2020-12-30 21:00:00+00:00,0.0166665420081759,0.0690418718789644,-0.060998359716153375,1.12489565550137
4,2020-12-29 21:00:00+00:00,-0.0319314137498543,0.0036818892845807,-0.03607315501011618,1.12489565550137
0,2020-12-28 21:00:00+00:00,0.1905341637114948,0.1350607271348589,0.0399479044739956,1.114952232466052
1,2020-12-24 21:00:00+00:00,0.0293312960131401,-0.00253004562537,0.03215217603138735,1.114952232466052
2,2020-12-23 21:00:00+00:00,-0.0470955379284597,-0.0025236606453969,-0.04428177685788771,1.114952232466052
3,2020-12-22 21:00:00+00:00,0.0562385805842736,0.0274689899416876,0.025611968925201484,1.114952232466052
4,2020-12-21 21:00:00+00:00,-0.0349370146839057,-0.0034482792789159,-0.031092348003711988,1.114952232466052
0,2020-12-18 21:00:00+00:00,0.0522626086962238,-0.00193444445063,0.054395617967452854,1.1026469488614068
1,2020-12-17 21:00:00+00:00,0.1248998968637898,0.0900417119608969,0.0256156778998492,1.1026469488614068
2,2020-12-16 21:00:00+00:00,0.0841691163420621,0.0718332333995637,0.00496242070718389,1.1026469488614068
3,2020-12-15 21:00:00+00:00,0.0094050773707803,0.0173164500114609,-0.009688853399468133,1.1026469488614068
4,2020-12-14 21:00:00+00:00,0.1264638150909907,0.0691213153892537,0.0502474075757431,1.1026469488614068
0,2020-12-11 21:00:00+00:00,-0.0432997370748334,-0.0231271360601874,-0.017893225337927792,1.0985584929662813
1,2020-12-10 21:00:00+00:00,-0.0170047142684371,-0.0005377789858028,-0.01641393259624464,1.0985584929662813
2,2020-12-09 21:00:00+00:00,-0.0097174974341978,-0.0196972032277672,0.011921032459348708,1.0985584929662813
3,2020-12-08 21:00:00+00:00,-0.0685730411241077,-0.0180232121713217,-0.048773488322768996,1.0985584929662813
4,2020-12-07 21:00:00+00:00,-0.0067104237329084,0.0036307093825351,-0.010698970360584696,1.0985584929662813
0,2020-12-04 21:00:00+00:00,-0.0530000742132956,-0.0246355799962284,-0.026180372080517166,1.088657224099632
1,2020-12-03 21:00:00+00:00,0.006590242507743,0.0140397966674826,-0.008694283559201871,1.088657224099632
2,2020-12-02 21:00:00+00:00,-0.0095611162762375,0.0,-0.0095611162762375,1.088657224099632
3,2020-12-01 21:00:00+00:00,0.0170365388568632,-0.0228726616659914,0.04193702721393146,1.088657224099632
4,2020-11-30 21:00:00+00:00,0.2239783674470973,0.1525188461631915,0.057937623760198426,1.088657224099632
0,2020-11-27 21:00:00+00:00,-0.1892558896026489,-0.1154064616860647,-0.06501160506218355,1.0765799655000412
1,2020-11-25 21:00:00+00:00,-0.0659942145242062,-0.0103762279860908,-0.05482337535692001,1.0765799655000412
