0,2017-12-13T00:00:00+00:00,1526.8392552995053,1609.714079144194,1515.3,1567.89,1546.9748805499999,1582.0,2425486.4454655396
1,2017-12-13T01:00:00+00:00,1605.5905333460992,1615.1784770886727,1503.7991174446367,1520.0,1163.35667095,1782.0,1768302.139844
2,2017-12-13T02:00:00+00:00,1520.679416403373,1575.456221478779,1432.963721043727,1479.505802626285,2406.60159086,3619.0,3560581.018287019
3,2017-12-13T03:00:00+00:00,1472.5098901087251,1539.7194495876063,1469.3609411686355,1500.0181356179241,1402.7671375699992,1159.0,2104176.1464038426
4,2017-12-13T04:00:00+00:00,1517.7595581061237,1517.7595581061237,1451.1657778548215,1488.9120775716285,414.1811554700001,932.0,616679.3246818555
5,2017-12-13T05:00:00+00:00,1488.5586222913441,1543.45,1485.53618639,1502.0490816401953,333.73224208999994,460.0,501282.2077450077
6,2017-12-13T06:00:00+00:00,1514.1412205755137,1562.3271518491915,1483.0,1503.0,556.33279603,741.0,836168.1924330901
7,2017-12-13T07:00:00+00:00,1503.00000016,1535.021504125987,1480.99999994,1499.7842005157386,462.1106771199998,476.0,693066.2924342055
8,2017-12-13T08:00:00+00:00,1496.2808022518445,1534.89,1478.0,1478.06399997,657.1016032299999,738.0,971238.2240568335
9,2017-12-13T09:00:00+00:00,1530.0,1558.0135557879985,1468.034440411773,1524.4459203300037,650.58725765,1317.0,991785.0907432274
10,2017-12-13T10:00:00+00:00,1519.855092890197,1560.489584831555,1478.0,1529.3946511901217,639.4004789300001,1618.0,977895.6724439443
11,2017-12-13T11:00:00+00:00,1500.18946063,1557.3385446385812,1441.3624947529584,1501.0,720.09359443,1360.0,1080860.48523943
12,2017-12-13T12:00:00+00:00,1500.0,1629.764240275561,1498.4419743793264,1583.1273966490369,1254.47338925,2219.0,1985991.1908888465
13,2017-12-13T13:00:00+00:00,1544.5344340545107,1583.4342484292954,1506.700001,1525.0,419.4827301099999,1196.0,639711.1634177499
14,2017-12-13T14:00:00+00:00,1525.0,1613.6210154872263,1516.0,1557.0409648767118,862.6194116299998,2086.0,1343133.7610057564
15,2017-12-13T15:00:00+00:00,1581.6709306087746,1669.87,1525.89353625,1669.87,718.65386838,1644.0,1200058.5351917103
16,2017-12-13T18:00:00+00:00,1557.0,1602.8461552078463,1476.7172499872074,1537.462416547537,1717.7135095499998,3947.0,2640919.9633290935
17,2017-12-13T19:00:00+00:00,1525.3946353014485,1588.96,1500.0,1521.5392388895204,534.9807262900001,1593.0,813994.1670998497
18,2017-12-13T20:00:00+00:00,1530.103800876705,1586.7933865573993,1475.33,1526.8820131486086,443.3955788299998,1414.0,677012.7340251427
19,2017-12-13T21:00:00+00:00,1478.0,1585.53,1475.00000003,1583.0,517.6237474599999,1045.0,819398.3922291799
20,2017-12-13T22:00:00+00:00,1582.94,1583.0,1518.2175151423671,1555.862816248888,981.57720007,1766.0,1527199.4668666085
21,2017-12-13T23:00:00+00:00,1550.0863467075153,1597.98,1544.00065206,1550.2794367767565,671.84928363,1004.0,1041554.1290247836
22,2017-12-14T00:00:00+00:00,1550.6792148618083,1559.3868763371677,1550.6792148519946,1559.3868763371677,1.13214114,14.0,1765.4460358774002
0,2017-12-14T00:00:00+00:00,1550.6792148618083,1596.99,1550.00500096,1557.011537435752,419.83906818999986,929.0,653694.2730381052
1,2017-12-14T01:00:00+00:00,1565.8276109826143,1595.3052570986642,1550.0,1581.665682502423,294.02147317999993,532.0,465043.6740476124
2,2017-12-14T02:00:00+00:00,1571.9484212685566,1607.14,1558.73360007,1570.1,699.21605435,1412.0,1097839.126934935
3,2017-12-14T03:00:00+00:00,1573.63,1603.9273545055294,1564.00000003,1591.8359644509494,498.71797394,1966.0,793877.2070358034
4,2017-12-14T04:00:00+00:00,1589.0,1688.242484838116,1537.3529270412005,1676.6014133028332,2267.8566438299995,4624.0,3802291.654213597
5,2017-12-14T05:00:00+00:00,1678.8605919599245,1880.0752449923825,1625.0427457430083,1822.1270597777245,5740.642332739999,8824.0,10460179.734991072
6,2017-12-14T06:00:00+00:00,1829.2212504579363,2022.6424335645245,1764.8354856218161,1962.8248105104353,3952.6860367300005,6730.0,7758430.221051807
7,2017-12-14T07:00:00+00:00,1994.2779668690682,2014.6749181215507,1824.9671756769849,1868.1993090734832,3060.051412159999,5119.0,5716785.933926647
8,2017-12-14T08:00:00+00:00,1893.9916283695288,1896.3033605260548,1727.955585785509,1815.7454586961326,3458.5006043299995,5221.0,6279756.766210027
9,2017-12-14T09:00:00+00:00,1821.9142279344112,1911.539216370101,1799.1847411830759,1883.085643849175,1551.7320696099996,3564.0,2922044.3833829593
10,2017-12-14T10:00:00+00:00,1859.54632396324,1914.6669758670087,1825.1,1881.22,1150.9573605699995,2241.0,2165204.0058514946
11,2017-12-14T11:00:00+00:00,1847.3852360069134,1928.5196752196816,1822.0,1928.5196752196816,1182.5099003999999,3030.0,2280493.6090634656
12,2017-12-14T12:00:00+00:00,1925.5549781919115,1963.7406726107292,1863.4788987850804,1868.464350383987,1640.2969019499994,3456.0,3064836.285338872
13,2017-12-14T13:00:00+00:00,1870.7566203689337,1902.0882211115813,1820.8379633667548,1850.605372864223,1629.9340582599998,3024.0,3016364.725630343
14,2017-12-14T14:00:00+00:00,1849.9999999999998,1858.6539951454315,1770.970816565816,1772.8764138782028,2434.4171922799987,3433.0,4315920.821732808
15,2017-12-14T15:00:00+00:00,1773.9527874504556,1815.857630586332,1659.4564547922541,1759.64726537552,2392.066773839999,3790.0,4209193.757183196
16,2017-12-14T16:00:00+00:00,1741.7868389305959,1847.869494461247,1741.7868389305959,1844.6161274666847,1457.40186393,3197.0,2688346.982405285
17,2017-12-14T17:00:00+00:00,1831.4692618927907,1893.659315069381,1789.5871949970042,1789.5871949970042,1931.4215928299993,4007.0,3456447.3506692844
18,2017-12-14T18:00:00+00:00,1801.3399576912848,1827.2888408861377,1771.1086473067849,1795.0298111430707,1192.9458905800002,2600.0,2141373.43667172
19,2017-12-14T19:00:00+00:00,1794.537453525689,1894.3679946081215,1790.12364013,1866.0143870358988,1724.25348829,2685.0,3217481.816045975
20,2017-12-14T20:00:00+00:00,1851.9172635097768,1892.4159970046974,1836.169691959436,1856.0074009351886,1222.1800072699998,2130.0,2268375.138768142
21,2017-12-14T21:00:00+00:00,1856.0036370878065,1868.4470647706703,1798.08493035618,1809.0,915.0394427100002,2047.0,1655306.3518623905
22,2017-12-14T22:00:00+00:00,1806.092122780612,1871.671268296922,1805.0010404797488,1869.98903324419,591.4275500399999,2162.0,1105963.0325332794
23,2017-12-14T23:00:00+00:00,1870.0654286554873,1969.0812111226433,1868.0805280112888,1932.3288262637188,3043.1105967,4261.0,5880290.327511996
24,2017-12-15T00:00:00+00:00,1931.881417661062,1948.8854258418992,1797.6606414079852,1798.4451090652242,1944.2407786399995,2991.0,3496610.3191902703
25,2017-12-15T01:00:00+00:00,1819.2642005904813,1864.8908075820425,1707.2580236619008,1733.0890918670748,1976.54561543,2850.0,3425529.6456794273
26,2017-12-15T02:00:00+00:00,1746.4305416208927,1771.3087355235293,1624.8950112470934,1648.1472469773732,2378.39955807,3548.0,3919952.6838452714
27,2017-12-15T03:00:00+00:00,1660.8996476057478,1738.007659177669,1654.5363845206234,1720.7001541950606,1707.9485541200002,2631.0,2938867.340431515
28,2017-12-15T04:00:00+00:00,1720.251315128633,1778.507731793542,1720.0,1720.0,805.9576309099999,2212.0,1386247.1251651999
29,2017-12-15T05:00:00+00:00,1713.5451716146542,1734.14796386,1658.1620794855269,1716.0017516351654,563.5081497200001,974.0,966980.9719802112
