,Date,open,high,low,close,volume
0,2019-06-02 22:00:00,8680.0,8680.0,8680.0,8680.0,46.0
1,2019-06-03 22:00:00,8325.0,8325.0,7630.0,7635.0,46.0
2,2019-06-03 23:00:00,8325.0,8325.0,8160.0,8160.0,3.0
3,2019-06-04 00:00:00,7835.0,7875.0,7800.0,7875.0,5.0
4,2019-06-04 04:00:00,7910.0,7910.0,7910.0,7910.0,1.0
5,2019-06-04 06:00:00,7950.0,7950.0,7950.0,7950.0,1.0
6,2019-06-04 12:00:00,7975.0,7975.0,7975.0,7975.0,1.0
7,2019-06-04 13:00:00,7975.0,8020.0,7975.0,8010.0,4.0
8,2019-06-04 14:00:00,8035.0,8035.0,8015.0,8015.0,3.0
9,2019-06-04 15:00:00,7955.0,7955.0,7955.0,7955.0,1.0
10,2019-06-04 16:00:00,7955.0,7955.0,7955.0,7955.0,2.0
11,2019-06-04 17:00:00,7880.0,7880.0,7630.0,7630.0,5.0
12,2019-06-04 18:00:00,7720.0,7730.0,7720.0,7730.0,2.0
13,2019-06-04 19:00:00,7670.0,7670.0,7630.0,7630.0,2.0
14,2019-06-04 22:00:00,7890.0,7890.0,7775.0,7855.0,18.0
15,2019-06-05 02:00:00,7890.0,7890.0,7890.0,7890.0,2.0
16,2019-06-05 04:00:00,7825.0,7830.0,7815.0,7815.0,4.0
17,2019-06-05 06:00:00,7775.0,7775.0,7775.0,7775.0,1.0
18,2019-06-05 19:00:00,7880.0,7880.0,7880.0,7880.0,1.0
19,2019-06-05 22:00:00,7885.0,7920.0,7595.0,7630.0,35.0
20,2019-06-05 23:00:00,7885.0,7885.0,7880.0,7880.0,4.0
21,2019-06-06 12:00:00,7920.0,7920.0,7920.0,7920.0,1.0
22,2019-06-06 13:00:00,7705.0,7705.0,7705.0,7705.0,1.0
23,2019-06-06 14:00:00,7685.0,7730.0,7685.0,7730.0,3.0
24,2019-06-06 15:00:00,7740.0,7740.0,7740.0,7740.0,1.0
25,2019-06-06 16:00:00,7740.0,7740.0,7740.0,7740.0,2.0
26,2019-06-06 18:00:00,7595.0,7620.0,7595.0,7620.0,4.0
27,2019-06-06 22:00:00,7865.0,8205.0,7850.0,8030.0,49.0
28,2019-06-07 00:00:00,7865.0,7865.0,7865.0,7865.0,1.0
29,2019-06-07 02:00:00,7850.0,7850.0,7850.0,7850.0,2.0
30,2019-06-07 06:00:00,8005.0,8005.0,7990.0,7990.0,2.0
31,2019-06-07 07:00:00,8075.0,8075.0,8075.0,8075.0,1.0
32,2019-06-07 16:00:00,8100.0,8100.0,8100.0,8100.0,2.0
33,2019-06-07 18:00:00,8185.0,8205.0,8180.0,8180.0,13.0
34,2019-06-07 19:00:00,8190.0,8190.0,8100.0,8105.0,13.0
35,2019-06-09 22:00:00,7660.0,8035.0,7570.0,8035.0,42.0
36,2019-06-09 23:00:00,7660.0,7670.0,7660.0,7670.0,3.0
37,2019-06-10 00:00:00,7635.0,7635.0,7570.0,7570.0,4.0
38,2019-06-10 11:00:00,7795.0,7825.0,7795.0,7825.0,3.0
39,2019-06-10 13:00:00,7970.0,7975.0,7970.0,7975.0,3.0
40,2019-06-10 14:00:00,7995.0,7995.0,7995.0,7995.0,2.0
41,2019-06-10 15:00:00,7990.0,7990.0,7990.0,7990.0,1.0
42,2019-06-10 16:00:00,7995.0,7995.0,7995.0,7995.0,1.0
43,2019-06-10 17:00:00,7995.0,7995.0,7975.0,7975.0,6.0
44,2019-06-10 22:00:00,7995.0,7995.0,7995.0,7995.0,1.0
45,2019-06-11 00:00:00,8050.0,8055.0,8050.0,8055.0,4.0
46,2019-06-11 02:00:00,8010.0,8010.0,8010.0,8010.0,1.0
47,2019-06-11 03:00:00,8015.0,8015.0,8015.0,8015.0,2.0
48,2019-06-11 05:00:00,8015.0,8015.0,8015.0,8015.0,1.0
49,2019-06-11 06:00:00,7995.0,8000.0,7990.0,8000.0,4.0
50,2019-06-11 07:00:00,7975.0,7980.0,7960.0,7960.0,3.0
51,2019-06-11 11:00:00,7790.0,7805.0,7755.0,7795.0,17.0
52,2019-06-11 12:00:00,7800.0,7825.0,7785.0,7825.0,14.0
53,2019-06-11 13:00:00,7820.0,7840.0,7820.0,7835.0,14.0
54,2019-06-11 14:00:00,7840.0,7840.0,7810.0,7810.0,3.0
55,2019-06-11 15:00:00,7810.0,7810.0,7790.0,7810.0,3.0
56,2019-06-11 16:00:00,7825.0,7825.0,7740.0,7740.0,6.0
57,2019-06-11 18:00:00,7900.0,7900.0,7900.0,7900.0,12.0
58,2019-06-11 22:00:00,7865.0,8340.0,7865.0,8220.0,46.0
59,2019-06-12 00:00:00,7865.0,7865.0,7865.0,7865.0,1.0
60,2019-06-12 02:00:00,7955.0,8105.0,7955.0,8105.0,2.0
61,2019-06-12 06:00:00,8005.0,8005.0,8005.0,8005.0,1.0
62,2019-06-12 09:00:00,7965.0,7965.0,7965.0,7965.0,2.0
63,2019-06-12 12:00:00,8095.0,8100.0,8095.0,8100.0,2.0
64,2019-06-12 15:00:00,8145.0,8340.0,8145.0,8340.0,14.0
65,2019-06-12 16:00:00,8285.0,8285.0,8285.0,8285.0,1.0
66,2019-06-12 18:00:00,8205.0,8205.0,8205.0,8205.0,1.0
67,2019-06-12 19:00:00,8200.0,8200.0,8200.0,8200.0,1.0
68,2019-06-12 20:00:00,8215.0,8215.0,8215.0,8215.0,1.0
69,2019-06-12 22:00:00,8175.0,8340.0,8175.0,8310.0,36.0
70,2019-06-13 09:00:00,8175.0,8175.0,8175.0,8175.0,2.0
71,2019-06-13 14:00:00,8225.0,8245.0,8225.0,8235.0,4.0
72,2019-06-13 15:00:00,8255.0,8295.0,8255.0,8265.0,10.0
73,2019-06-13 17:00:00,8260.0,8260.0,8260.0,8260.0,1.0
74,2019-06-13 18:00:00,8330.0,8340.0,8330.0,8340.0,3.0
75,2019-06-13 22:00:00,8400.0,8400.0,8400.0,8400.0,1.0
76,2019-06-13 23:00:00,8295.0,8295.0,8295.0,8295.0,1.0
77,2019-06-14 11:00:00,8350.0,8350.0,8350.0,8350.0,1.0
78,2019-06-14 12:00:00,8350.0,8445.0,8350.0,8430.0,12.0
79,2019-06-14 13:00:00,8450.0,8545.0,8450.0,8545.0,45.0
80,2019-06-14 14:00:00,8495.0,8515.0,8495.0,8515.0,14.0
81,2019-06-14 16:00:00,8510.0,8515.0,8445.0,8445.0,8.0
82,2019-06-14 17:00:00,8430.0,8435.0,8430.0,8435.0,2.0
83,2019-06-14 19:00:00,8470.0,8470.0,8470.0,8470.0,10.0
84,2019-06-14 20:00:00,8480.0,8480.0,8480.0,8480.0,1.0
85,2019-06-16 22:00:00,9260.0,9540.0,9110.0,9420.0,250.0
86,2019-06-16 23:00:00,9260.0,9260.0,9110.0,9110.0,24.0
87,2019-06-17 00:00:00,9280.0,9335.0,9280.0,9295.0,9.0
88,2019-06-17 01:00:00,9330.0,9330.0,9250.0,9285.0,25.0
89,2019-06-17 02:00:00,9305.0,9335.0,9235.0,9235.0,32.0
90,2019-06-17 03:00:00,9275.0,9285.0,9240.0,9260.0,14.0
91,2019-06-17 04:00:00,9340.0,9355.0,9340.0,9355.0,2.0
92,2019-06-17 05:00:00,9285.0,9330.0,9285.0,9285.0,8.0
93,2019-06-17 06:00:00,9295.0,9295.0,9250.0,9250.0,3.0
94,2019-06-17 07:00:00,9240.0,9260.0,9240.0,9260.0,4.0
95,2019-06-17 08:00:00,9280.0,9325.0,9280.0,9305.0,14.0
96,2019-06-17 09:00:00,9305.0,9305.0,9260.0,9260.0,3.0
97,2019-06-17 10:00:00,9380.0,9400.0,9380.0,9400.0,5.0
98,2019-06-17 11:00:00,9410.0,9430.0,9385.0,9420.0,15.0
99,2019-06-17 12:00:00,9430.0,9510.0,9370.0,9370.0,12.0
100,2019-06-17 13:00:00,9400.0,9430.0,9400.0,9430.0,2.0
101,2019-06-17 14:00:00,9530.0,9540.0,9530.0,9540.0,2.0
102,2019-06-17 15:00:00,9285.0,9325.0,9275.0,9310.0,5.0
103,2019-06-17 16:00:00,9335.0,9335.0,9335.0,9335.0,1.0
104,2019-06-17 19:00:00,9445.0,9450.0,9385.0,9385.0,8.0
105,2019-06-17 20:00:00,9440.0,9460.0,9350.0,9370.0,15.0
106,2019-06-17 22:00:00,9430.0,9495.0,9415.0,9495.0,8.0
107,2019-06-17 23:00:00,9505.0,9605.0,9450.0,9450.0,13.0
108,2019-06-18 00:00:00,9480.0,9485.0,9435.0,9440.0,9.0
109,2019-06-18 01:00:00,9415.0,9415.0,9415.0,9415.0,2.0
110,2019-06-18 02:00:00,9405.0,9405.0,9390.0,9390.0,3.0
111,2019-06-18 03:00:00,9390.0,9410.0,9390.0,9410.0,2.0
112,2019-06-18 04:00:00,9395.0,9420.0,9385.0,9395.0,5.0
113,2019-06-18 05:00:00,9360.0,9360.0,9300.0,9300.0,4.0
114,2019-06-18 06:00:00,9275.0,9300.0,9270.0,9300.0,5.0
115,2019-06-18 07:00:00,9280.0,9280.0,9175.0,9240.0,8.0
