,Date,open,high,low,close,volume
0,2019-07-25 22:00:00,10100.0,10100.0,10100.0,10100.0,0.0
1,2019-07-28 22:00:00,9675.0,9675.0,9675.0,9675.0,0.0
2,2019-07-29 22:00:00,9915.0,9915.0,9915.0,9915.0,2.0
3,2019-07-30 22:00:00,10245.0,10245.0,10245.0,10245.0,0.0
4,2019-07-31 22:00:00,10560.0,10560.0,10560.0,10560.0,0.0
5,2019-08-01 22:00:00,10900.0,10900.0,10755.0,10755.0,1.0
6,2019-08-02 14:00:00,10900.0,10900.0,10900.0,10900.0,1.0
7,2019-08-04 22:00:00,11585.0,12265.0,11585.0,12120.0,47.0
8,2019-08-05 00:00:00,11585.0,11585.0,11585.0,11585.0,1.0
9,2019-08-05 01:00:00,11835.0,11835.0,11835.0,11835.0,2.0
10,2019-08-05 02:00:00,11915.0,11970.0,11915.0,11970.0,3.0
11,2019-08-05 03:00:00,11945.0,11995.0,11945.0,11995.0,3.0
12,2019-08-05 04:00:00,11975.0,11975.0,11975.0,11975.0,1.0
13,2019-08-05 05:00:00,11975.0,11975.0,11975.0,11975.0,2.0
14,2019-08-05 06:00:00,11980.0,11980.0,11980.0,11980.0,1.0
15,2019-08-05 07:00:00,12135.0,12265.0,12135.0,12230.0,5.0
16,2019-08-05 12:00:00,12235.0,12235.0,12185.0,12185.0,4.0
17,2019-08-05 22:00:00,12140.0,12140.0,12040.0,12040.0,3.0
18,2019-08-06 14:00:00,12140.0,12140.0,12140.0,12140.0,1.0
19,2019-08-06 18:00:00,12090.0,12090.0,12090.0,12090.0,1.0
20,2019-08-06 22:00:00,12075.0,12110.0,12075.0,12110.0,3.0
21,2019-08-07 15:00:00,12075.0,12075.0,12075.0,12075.0,1.0
22,2019-08-07 22:00:00,12085.0,12100.0,11915.0,11915.0,2.0
23,2019-08-08 14:00:00,12085.0,12100.0,12085.0,12100.0,2.0
24,2019-08-08 22:00:00,12035.0,12160.0,12035.0,12160.0,2.0
25,2019-08-09 14:00:00,12035.0,12035.0,12035.0,12035.0,1.0
26,2019-08-09 18:00:00,12140.0,12140.0,12140.0,12140.0,1.0
27,2019-08-11 22:00:00,11550.0,11735.0,11550.0,11735.0,9.0
28,2019-08-12 12:00:00,11550.0,11660.0,11550.0,11660.0,3.0
29,2019-08-12 18:00:00,11675.0,11675.0,11675.0,11675.0,1.0
30,2019-08-12 20:00:00,11725.0,11725.0,11725.0,11725.0,1.0
31,2019-08-12 22:00:00,11585.0,11585.0,11075.0,11145.0,35.0
32,2019-08-13 11:00:00,11585.0,11585.0,11585.0,11585.0,1.0
33,2019-08-13 13:00:00,11450.0,11450.0,11420.0,11420.0,3.0
34,2019-08-13 14:00:00,11205.0,11205.0,11135.0,11200.0,6.0
35,2019-08-13 15:00:00,11200.0,11200.0,11200.0,11200.0,1.0
36,2019-08-13 17:00:00,11075.0,11075.0,11075.0,11075.0,1.0
37,2019-08-13 22:00:00,10750.0,10835.0,10335.0,10335.0,18.0
38,2019-08-14 02:00:00,10750.0,10750.0,10750.0,10750.0,1.0
39,2019-08-14 07:00:00,10820.0,10820.0,10820.0,10820.0,1.0
40,2019-08-14 08:00:00,10835.0,10835.0,10725.0,10725.0,4.0
41,2019-08-14 10:00:00,10760.0,10785.0,10740.0,10785.0,4.0
42,2019-08-14 11:00:00,10745.0,10745.0,10710.0,10710.0,2.0
43,2019-08-14 14:00:00,10775.0,10775.0,10775.0,10775.0,1.0
44,2019-08-14 17:00:00,10430.0,10430.0,10370.0,10415.0,3.0
45,2019-08-14 18:00:00,10440.0,10440.0,10440.0,10440.0,1.0
46,2019-08-14 22:00:00,9765.0,10490.0,9765.0,10290.0,40.0
47,2019-08-15 06:00:00,9765.0,9765.0,9765.0,9765.0,1.0
48,2019-08-15 07:00:00,9910.0,10025.0,9910.0,10025.0,2.0
49,2019-08-15 08:00:00,10105.0,10105.0,10090.0,10090.0,2.0
50,2019-08-15 09:00:00,10005.0,10005.0,10005.0,10005.0,1.0
51,2019-08-15 10:00:00,10265.0,10265.0,10225.0,10225.0,3.0
52,2019-08-15 11:00:00,10285.0,10375.0,10285.0,10375.0,4.0
53,2019-08-15 12:00:00,10260.0,10260.0,10130.0,10130.0,2.0
54,2019-08-15 13:00:00,10215.0,10215.0,10215.0,10215.0,1.0
55,2019-08-15 15:00:00,10260.0,10260.0,10260.0,10260.0,2.0
56,2019-08-15 16:00:00,10320.0,10350.0,10320.0,10350.0,2.0
57,2019-08-15 20:00:00,10490.0,10490.0,10490.0,10490.0,1.0
