,Date,open,high,low,close,volume
0,2020-11-26 23:00:00,17460.0,17460.0,17460.0,17460.0,0.0
1,2020-11-29 23:00:00,20420.0,20420.0,20420.0,20420.0,1.0
2,2020-11-30 23:00:00,20310.0,20310.0,20065.0,20065.0,1.0
3,2020-12-01 15:00:00,20310.0,20310.0,20310.0,20310.0,1.0
4,2020-12-01 23:00:00,20050.0,20050.0,20050.0,20050.0,0.0
5,2020-12-02 23:00:00,20355.0,20355.0,20355.0,20355.0,0.0
6,2020-12-03 23:00:00,19925.0,19925.0,19925.0,19925.0,0.0
7,2020-12-06 23:00:00,19920.0,19920.0,19920.0,19920.0,0.0
8,2020-12-07 23:00:00,19620.0,19620.0,19620.0,19620.0,0.0
9,2020-12-08 23:00:00,19180.0,19180.0,19180.0,19180.0,0.0
10,2020-12-09 23:00:00,19190.0,19190.0,19190.0,19190.0,0.0
11,2020-12-10 23:00:00,18680.0,18680.0,18680.0,18680.0,0.0
12,2020-12-13 23:00:00,20165.0,20165.0,20165.0,20165.0,0.0
13,2020-12-14 23:00:00,20485.0,20485.0,20485.0,20485.0,0.0
14,2020-12-15 23:00:00,22070.0,22070.0,22070.0,22070.0,0.0
15,2020-12-16 23:00:00,24290.0,24290.0,24290.0,24290.0,2.0
16,2020-12-17 23:00:00,24380.0,24380.0,24380.0,24380.0,2.0
17,2020-12-18 03:00:00,24380.0,24380.0,24380.0,24380.0,1.0
18,2020-12-20 23:00:00,24330.0,24330.0,24330.0,24330.0,0.0
19,2020-12-21 23:00:00,24990.0,24990.0,24990.0,24990.0,0.0
20,2020-12-22 23:00:00,24940.0,24940.0,24940.0,24940.0,0.0
21,2020-12-23 23:00:00,24830.0,24830.0,24830.0,24830.0,0.0
22,2020-12-27 23:00:00,28505.0,28505.0,28505.0,28505.0,3.0
23,2020-12-28 16:00:00,28505.0,28505.0,28505.0,28505.0,3.0
24,2020-12-28 23:00:00,28415.0,28415.0,28415.0,28415.0,0.0
25,2020-12-29 23:00:00,30540.0,30540.0,30540.0,30540.0,0.0
26,2020-12-30 23:00:00,30240.0,30525.0,30240.0,30525.0,3.0
27,2020-12-31 18:00:00,30240.0,30240.0,30240.0,30240.0,3.0
28,2021-01-03 23:00:00,32500.0,33065.0,32500.0,33065.0,3.0
29,2021-01-04 10:00:00,32500.0,32500.0,32500.0,32500.0,1.0
30,2021-01-04 23:00:00,33405.0,35695.0,33405.0,35695.0,10.0
31,2021-01-05 14:00:00,33405.0,33415.0,33405.0,33415.0,4.0
32,2021-01-05 16:00:00,34560.0,34560.0,34560.0,34560.0,1.0
