,Date,open,high,low,close,volume
0,2021-09-23 22:00:00,43365.0,43365.0,43365.0,43365.0,0.0
1,2021-09-26 22:00:00,44635.0,44650.0,44000.0,44000.0,16.0
2,2021-09-27 22:00:00,42755.0,42755.0,42540.0,42540.0,1.0
3,2021-09-28 22:00:00,42980.0,42980.0,42030.0,42030.0,1.0
4,2021-09-29 22:00:00,42905.0,44425.0,42905.0,44425.0,2.0
5,2021-09-30 22:00:00,44760.0,49115.0,44760.0,49115.0,2.0
6,2021-10-03 22:00:00,49510.0,50680.0,48830.0,50680.0,9.0
7,2021-10-04 22:00:00,50695.0,52795.0,50650.0,52670.0,45.0
8,2021-10-05 22:00:00,52110.0,56970.0,52110.0,56810.0,8.0
9,2021-10-06 22:00:00,55785.0,55785.0,55785.0,55785.0,0.0
10,2021-10-07 22:00:00,56245.0,56435.0,56245.0,56435.0,2.0
11,2021-10-10 22:00:00,56650.0,59490.0,56650.0,59490.0,12.0
12,2021-10-11 22:00:00,57320.0,57320.0,57320.0,57320.0,0.0
13,2021-10-12 22:00:00,58820.0,59235.0,58820.0,59235.0,2.0
14,2021-10-13 22:00:00,59500.0,59605.0,59500.0,59605.0,1.0
15,2021-10-14 22:00:00,63845.0,63845.0,63845.0,63845.0,6.0
16,2021-10-17 22:00:00,62765.0,64490.0,62725.0,63355.0,37.0
17,2021-10-18 22:00:00,64465.0,66870.0,64315.0,66870.0,31.0
18,2021-10-19 22:00:00,66615.0,70485.0,66585.0,70065.0,50.0
19,2021-10-20 22:00:00,68255.0,69060.0,66120.0,66250.0,78.0
20,2021-10-21 22:00:00,66900.0,67135.0,63300.0,63875.0,16.0
21,2021-10-24 22:00:00,64655.0,66795.0,64655.0,65710.0,26.0
22,2021-10-25 22:00:00,66180.0,66180.0,64865.0,64865.0,6.0
23,2021-10-26 22:00:00,63910.0,63910.0,60230.0,60845.0,108.0
24,2021-10-27 22:00:00,61115.0,63955.0,61115.0,63020.0,25.0
25,2021-10-28 22:00:00,62840.0,64955.0,62840.0,64505.0,10.0
26,2021-10-31 22:00:00,63130.0,63405.0,63085.0,63170.0,9.0
27,2021-11-01 22:00:00,62975.0,65655.0,62975.0,65655.0,5.0
28,2021-11-02 22:00:00,64595.0,64595.0,64595.0,64595.0,2.0
29,2021-11-03 22:00:00,63015.0,63015.0,63015.0,63015.0,0.0
30,2021-11-04 22:00:00,63005.0,63005.0,63005.0,63005.0,0.0
31,2021-11-07 23:00:00,67540.0,68430.0,67540.0,68110.0,4.0
32,2021-11-08 23:00:00,69345.0,70075.0,68865.0,69330.0,17.0
33,2021-11-09 23:00:00,68315.0,70515.0,67625.0,67625.0,3.0
34,2021-11-10 23:00:00,67325.0,67325.0,66655.0,66655.0,1.0
35,2021-11-11 23:00:00,67040.0,67040.0,65255.0,65885.0,12.0
36,2021-11-14 23:00:00,66230.0,67600.0,65595.0,65595.0,10.0
37,2021-11-15 23:00:00,64245.0,64245.0,60415.0,61230.0,43.0
38,2021-11-16 23:00:00,60665.0,62025.0,60345.0,62025.0,109.0
39,2021-11-17 23:00:00,61195.0,61195.0,59645.0,59645.0,7.0
40,2021-11-18 23:00:00,58725.0,59480.0,58725.0,59480.0,6.0
41,2021-11-21 23:00:00,58935.0,59900.0,57300.0,57315.0,31.0
42,2021-11-22 23:00:00,58115.0,59330.0,57150.0,59330.0,14.0
43,2021-11-23 23:00:00,58025.0,58705.0,57755.0,58705.0,110.0
44,2021-11-24 23:00:00,59365.0,60415.0,55000.0,55330.0,121.0
45,2021-11-28 23:00:00,58200.0,60090.0,58200.0,59420.0,39.0
46,2021-11-29 23:00:00,58275.0,60445.0,58000.0,58660.0,47.0
47,2021-11-30 23:00:00,58125.0,60075.0,57905.0,57905.0,21.0
48,2021-12-01 23:00:00,58210.0,58210.0,57940.0,58110.0,9.0
49,2021-12-02 23:00:00,57035.0,57035.0,52840.0,54300.0,80.0
50,2021-12-05 23:00:00,51245.0,51485.0,48275.0,49760.0,80.0
51,2021-12-06 23:00:00,52250.0,52525.0,51380.0,51380.0,69.0
52,2021-12-07 23:00:00,51345.0,51690.0,50455.0,51690.0,32.0
53,2021-12-08 23:00:00,50765.0,50765.0,48205.0,48350.0,62.0
54,2021-12-09 23:00:00,49970.0,49970.0,48170.0,49070.0,42.0
55,2021-12-12 23:00:00,50145.0,50145.0,46600.0,47140.0,29.0
56,2021-12-13 23:00:00,47285.0,48410.0,47285.0,48410.0,18.0
57,2021-12-14 23:00:00,48700.0,49910.0,48700.0,49910.0,3.0
58,2021-12-15 23:00:00,49455.0,49905.0,48300.0,48570.0,52.0
59,2021-12-16 23:00:00,48420.0,48420.0,46805.0,46805.0,88.0
60,2021-12-19 23:00:00,47100.0,47740.0,46735.0,47700.0,24.0
61,2021-12-20 23:00:00,48205.0,49600.0,48145.0,49310.0,10.0
62,2021-12-21 23:00:00,49635.0,49655.0,49530.0,49655.0,8.0
63,2021-12-22 23:00:00,49500.0,51660.0,49500.0,51660.0,16.0
64,2021-12-26 23:00:00,51535.0,52600.0,51240.0,51930.0,97.0
65,2021-12-27 23:00:00,49710.0,49710.0,47960.0,48355.0,60.0
66,2021-12-28 23:00:00,48420.0,48495.0,47700.0,47915.0,23.0
67,2021-12-29 23:00:00,47295.0,48300.0,47235.0,47730.0,93.0
68,2021-12-30 23:00:00,47805.0,49140.0,46245.0,46245.0,77.0
69,2022-01-02 23:00:00,47680.0,47785.0,46300.0,46315.0,104.0
70,2022-01-03 23:00:00,46700.0,47995.0,46105.0,46735.0,119.0
71,2022-01-04 23:00:00,47180.0,47480.0,43935.0,44230.0,113.0
72,2022-01-05 23:00:00,43855.0,44065.0,42925.0,43555.0,94.0
73,2022-01-06 23:00:00,43040.0,43040.0,40910.0,42165.0,82.0
74,2022-01-09 23:00:00,42180.0,42370.0,39805.0,42040.0,188.0
75,2022-01-10 23:00:00,41980.0,43370.0,41705.0,43110.0,212.0
76,2022-01-11 23:00:00,42900.0,44530.0,42810.0,44115.0,149.0
77,2022-01-12 23:00:00,43850.0,44470.0,42820.0,42930.0,85.0
78,2022-01-13 23:00:00,42790.0,43630.0,42150.0,43395.0,181.0
79,2022-01-16 23:00:00,43515.0,43515.0,41510.0,41830.0,297.0
80,2022-01-18 23:00:00,42645.0,42675.0,41335.0,41695.0,242.0
81,2022-01-19 23:00:00,42085.0,43545.0,41450.0,42775.0,251.0
82,2022-01-20 23:00:00,41075.0,41075.0,36440.0,38280.0,467.0
83,2022-01-23 23:00:00,35860.0,37310.0,33160.0,37310.0,625.0
84,2022-01-24 23:00:00,36840.0,37615.0,36105.0,36965.0,139.0
85,2022-01-25 23:00:00,37020.0,38945.0,36640.0,37165.0,399.0
86,2022-01-26 23:00:00,36545.0,37275.0,35600.0,35720.0,2574.0
87,2022-01-27 23:00:00,36845.0,38000.0,36260.0,37885.0,921.0
88,2022-01-30 23:00:00,38000.0,38855.0,36780.0,38575.0,461.0
89,2022-01-31 23:00:00,38755.0,39395.0,38195.0,38690.0,318.0
90,2022-02-01 23:00:00,38880.0,38880.0,36785.0,37635.0,451.0
91,2022-02-02 23:00:00,37120.0,37190.0,36340.0,36350.0,388.0
92,2022-02-03 23:00:00,37015.0,40970.0,37015.0,40715.0,1158.0
93,2022-02-06 23:00:00,41500.0,44645.0,41500.0,44325.0,961.0
94,2022-02-07 23:00:00,44320.0,45660.0,42880.0,44420.0,857.0
95,2022-02-08 23:00:00,44265.0,44985.0,43375.0,44925.0,344.0
96,2022-02-09 23:00:00,44485.0,45965.0,43380.0,44230.0,1261.0
97,2022-02-10 08:00:00,44330.0,44390.0,44330.0,44390.0,4.0
98,2022-02-10 09:00:00,44350.0,44410.0,44310.0,44410.0,4.0
99,2022-02-10 10:00:00,44685.0,44795.0,44685.0,44780.0,21.0
100,2022-02-10 11:00:00,44810.0,45295.0,44810.0,45045.0,26.0
101,2022-02-10 12:00:00,45150.0,45150.0,44765.0,44975.0,17.0
102,2022-02-10 13:00:00,45125.0,45280.0,43815.0,43875.0,122.0
103,2022-02-10 14:00:00,43835.0,44475.0,43380.0,44475.0,108.0
104,2022-02-10 15:00:00,44530.0,45805.0,44415.0,45055.0,172.0
105,2022-02-10 16:00:00,45105.0,45675.0,45100.0,45675.0,69.0
106,2022-02-10 17:00:00,45560.0,45965.0,45175.0,45455.0,62.0
107,2022-02-10 18:00:00,45475.0,45475.0,44990.0,45360.0,118.0
108,2022-02-10 19:00:00,45275.0,45295.0,44500.0,44500.0,61.0
109,2022-02-10 20:00:00,44380.0,44705.0,43885.0,44195.0,123.0
110,2022-02-10 21:00:00,44205.0,44275.0,43815.0,43865.0,33.0
111,2022-02-10 23:00:00,44010.0,44100.0,43470.0,43575.0,25.0
112,2022-02-11 00:00:00,43410.0,43620.0,42800.0,43045.0,37.0
113,2022-02-11 01:00:00,43285.0,43740.0,43275.0,43290.0,34.0
114,2022-02-11 02:00:00,43185.0,43185.0,43185.0,43185.0,1.0
115,2022-02-11 03:00:00,43255.0,43420.0,43255.0,43420.0,5.0
116,2022-02-11 04:00:00,43310.0,43310.0,43310.0,43310.0,2.0
117,2022-02-11 05:00:00,43085.0,43085.0,42940.0,42940.0,3.0
118,2022-02-11 06:00:00,42940.0,43145.0,42940.0,43145.0,4.0
119,2022-02-11 07:00:00,43320.0,43505.0,43320.0,43505.0,4.0
120,2022-02-11 08:00:00,43600.0,43600.0,43355.0,43355.0,15.0
121,2022-02-11 09:00:00,43120.0,43655.0,42995.0,43575.0,13.0
122,2022-02-11 11:00:00,43495.0,43495.0,43495.0,43495.0,1.0
123,2022-02-11 12:00:00,43430.0,43830.0,43425.0,43735.0,27.0
124,2022-02-11 13:00:00,43665.0,43955.0,43665.0,43955.0,19.0
125,2022-02-11 14:00:00,43710.0,44050.0,43525.0,43555.0,41.0
126,2022-02-11 15:00:00,43725.0,43925.0,43690.0,43785.0,36.0
127,2022-02-11 16:00:00,43885.0,43885.0,43580.0,43705.0,41.0
128,2022-02-11 17:00:00,43870.0,43870.0,43530.0,43550.0,21.0
129,2022-02-11 18:00:00,43555.0,43580.0,42710.0,42785.0,61.0
130,2022-02-11 19:00:00,42720.0,43205.0,42130.0,42795.0,135.0
131,2022-02-11 20:00:00,42880.0,42920.0,42360.0,42500.0,69.0
132,2022-02-11 21:00:00,42480.0,42775.0,42480.0,42715.0,15.0
133,2022-02-13 23:00:00,42520.0,42520.0,42150.0,42265.0,18.0
134,2022-02-14 00:00:00,42210.0,42210.0,42070.0,42120.0,6.0
135,2022-02-14 01:00:00,42125.0,42125.0,41655.0,41755.0,41.0
136,2022-02-14 02:00:00,41760.0,41895.0,41760.0,41870.0,5.0
137,2022-02-14 03:00:00,41885.0,42040.0,41885.0,42040.0,11.0
138,2022-02-14 04:00:00,42005.0,42020.0,42005.0,42020.0,3.0
139,2022-02-14 05:00:00,41950.0,41950.0,41900.0,41900.0,2.0
140,2022-02-14 06:00:00,42065.0,42275.0,42065.0,42275.0,5.0
141,2022-02-14 07:00:00,42275.0,42465.0,42235.0,42445.0,12.0
142,2022-02-14 08:00:00,42435.0,42435.0,42165.0,42165.0,4.0
143,2022-02-14 09:00:00,42245.0,42310.0,42215.0,42245.0,19.0
144,2022-02-14 10:00:00,42265.0,42335.0,42235.0,42335.0,12.0
145,2022-02-14 11:00:00,42270.0,42270.0,42185.0,42185.0,3.0
146,2022-02-14 12:00:00,42145.0,42675.0,42080.0,42650.0,33.0
147,2022-02-14 13:00:00,42710.0,42780.0,42550.0,42685.0,16.0
148,2022-02-14 14:00:00,42630.0,42840.0,42625.0,42625.0,37.0
149,2022-02-14 15:00:00,42550.0,42770.0,42480.0,42715.0,32.0
150,2022-02-14 16:00:00,42680.0,42975.0,42680.0,42775.0,40.0
151,2022-02-14 17:00:00,42810.0,42935.0,42685.0,42805.0,24.0
152,2022-02-14 18:00:00,42535.0,42555.0,42290.0,42290.0,27.0
