,Date,PX_LAST,contract_name,BITW100 Price,% Change,log return future,log return BITW100
0,2021-05-27 20:00:00+00:00,38865.0,BTCM1 Curncy,53892.8,0.61%,0.006582792406038016,0.006052853952764025
1,2021-05-26 20:00:00+00:00,38610.0,BTCM1 Curncy,53567.58,6.91%,0.032643066778752436,0.06679089924427545
2,2021-05-25 20:00:00+00:00,37370.0,BTCM1 Curncy,50106.62,-5.66%,-0.06224461572220669,-0.058289859453826386
3,2021-05-24 20:00:00+00:00,39770.0,BTCM1 Curncy,53114.13,27.34%,0.0943300216439482,0.08253206914627745
4,2021-05-21 20:00:00+00:00,36190.0,BTCM1 Curncy,48906.53,-13.70%,-0.1088085571403067,-0.1473956275001888
5,2021-05-20 20:00:00+00:00,40350.0,BTCM1 Curncy,56673.49,3.95%,0.021290722808881515,0.03872867466234785
6,2021-05-19 20:00:00+00:00,39500.0,BTCM1 Curncy,54520.56,-17.93%,-0.09046532086393133,-0.1976101721473888
7,2021-05-18 20:00:00+00:00,43240.0,BTCM1 Curncy,66432.61,-0.15%,-0.019693789681792744,-0.0014614662778079481
8,2021-05-17 20:00:00+00:00,44100.0,BTCM1 Curncy,66529.77,-1.50%,-0.13164469329121373,-0.11938436039241249
9,2021-05-14 20:00:00+00:00,50305.0,BTCM1 Curncy,74965.94,7.82%,0.03685000398750445,0.07530346495673357
10,2021-05-13 20:00:00+00:00,48485.0,BTCM1 Curncy,69528.06,-10.74%,-0.11960324737212723,-0.11361813085219634
11,2021-05-12 20:00:00+00:00,54645.0,BTCM1 Curncy,77893.97,-2.67%,-0.042368971914853636,-0.02705989382951391
12,2021-05-11 20:00:00+00:00,57010.0,BTCM1 Curncy,80030.55,3.17%,0.018947003269676767,0.03125217658079859
13,2021-05-10 20:00:00+00:00,55940.0,BTCM1 Curncy,77568.1,-2.89%,-0.0359908941145356,-0.018094610844755173
14,2021-05-07 20:00:00+00:00,57990.0,BTCM1 Curncy,78984.44,1.96%,0.02638398870336255,0.019456277280504114
15,2021-05-06 20:00:00+00:00,56480.0,BTCM1 Curncy,77462.55,-0.40%,-0.019201852521762288,-0.0039942045609648565
