,Date,PX_LAST,contract_name,bat Price,log return future,log return bat
0,2021-05-27 20:00:00+00:00,38865.0,BTCM1 Curncy,0.8862170131749516,0.006582792406038016,0.11530575114176797
1,2021-05-26 20:00:00+00:00,38610.0,BTCM1 Curncy,0.7897023523865521,0.032643066778752436,0.14617095833049926
2,2021-05-25 20:00:00+00:00,37370.0,BTCM1 Curncy,0.6823107143658317,-0.06224461572220669,-0.08652182521150871
3,2021-05-24 20:00:00+00:00,39770.0,BTCM1 Curncy,0.7439746578443531,0.0943300216439482,0.01732428199859239
4,2021-05-21 20:00:00+00:00,36190.0,BTCM1 Curncy,0.7311968339673579,-0.1088085571403067,-0.1547947339214848
5,2021-05-20 20:00:00+00:00,40350.0,BTCM1 Curncy,0.8536125686279582,0.021290722808881515,0.019550867334893064
6,2021-05-19 20:00:00+00:00,39500.0,BTCM1 Curncy,0.8370857854409374,-0.09046532086393133,-0.26737808619420994
7,2021-05-18 20:00:00+00:00,43240.0,BTCM1 Curncy,1.0936813204818998,-0.019693789681792744,0.017228702436253705
8,2021-05-17 20:00:00+00:00,44100.0,BTCM1 Curncy,1.075,-0.13164469329121373,-0.12455554473090429
9,2021-05-14 20:00:00+00:00,50305.0,BTCM1 Curncy,1.2175933010087838,0.03685000398750445,0.06911651572388286
10,2021-05-13 20:00:00+00:00,48485.0,BTCM1 Curncy,1.13627991112629,-0.11960324737212723,-0.1305990047754053
11,2021-05-12 20:00:00+00:00,54645.0,BTCM1 Curncy,1.294803175231705,-0.042368971914853636,-0.044028779107974134
12,2021-05-11 20:00:00+00:00,57010.0,BTCM1 Curncy,1.3530854112014763,0.018947003269676767,0.012774766894175752
13,2021-05-10 20:00:00+00:00,55940.0,BTCM1 Curncy,1.33591,-0.0359908941145356,-0.07693729519263882
14,2021-05-07 20:00:00+00:00,57990.0,BTCM1 Curncy,1.4427485401679312,0.02638398870336255,0.04886969019351951
15,2021-05-06 20:00:00+00:00,56480.0,BTCM1 Curncy,1.3739369606427656,-0.019201852521762288,0.011496760736264683
16,2021-05-05 20:00:00+00:00,57575.0,BTCM1 Curncy,1.3582315895746686,0.050402405381360676,0.12736813437403907
17,2021-05-04 20:00:00+00:00,54745.0,BTCM1 Curncy,1.1958,-0.05939356130943693,-0.09146611850722011
18,2021-05-03 20:00:00+00:00,58095.0,BTCM1 Curncy,1.3103333047684254,0.009512351214370721,0.03134071089006397
19,2021-04-30 20:00:00+00:00,57545.0,BTCM1 Curncy,1.2699033879313273,0.08208667542073965,0.08269463433465403
20,2021-04-29 20:00:00+00:00,53010.0,BTCK1 Curncy,1.1691139927102356,-0.04940980129743836,-0.0402889398936505
21,2021-04-28 20:00:00+00:00,55695.0,BTCK1 Curncy,1.2171780803730603,0.013011839856328254,0.007895926984148578
22,2021-04-27 20:00:00+00:00,54975.0,BTCK1 Curncy,1.2076051743429612,0.011894010298331564,0.046098516874560944
23,2021-04-26 20:00:00+00:00,54325.0,BTCK1 Curncy,1.1532,0.06227692952151451,0.02315892976202959
24,2021-04-23 20:00:00+00:00,51045.0,BTCK1 Curncy,1.1268,-0.038809980592807054,-0.04230118952729079
25,2021-04-22 20:00:00+00:00,53065.0,BTCK1 Curncy,1.1754874898658705,-0.053298255689482446,-0.07441631592705429
26,2021-04-21 20:00:00+00:00,55970.0,BTCK1 Curncy,1.2663,-0.019637959705367435,-0.012387823107169767
27,2021-04-20 20:00:00+00:00,57080.0,BTCK1 Curncy,1.2820842648897686,0.00959387722142731,0.025996508562170804
28,2021-04-19 20:00:00+00:00,56535.0,BTCK1 Curncy,1.2491840485581691,-0.09838479579244878,-0.1896418500498025
29,2021-04-16 20:00:00+00:00,62380.0,BTCK1 Curncy,1.51003439251768,-0.030392677538392934,-0.02963568026322965
30,2021-04-15 20:00:00+00:00,64305.0,BTCK1 Curncy,1.555455,0.02232972721893132,0.0903188345530463
31,2021-04-14 20:00:00+00:00,62885.0,BTCK1 Curncy,1.4211256555825609,-0.019682575252695168,-0.04106155387112322
32,2021-04-13 20:00:00+00:00,64135.0,BTCK1 Curncy,1.48069389614962,0.05011637257850274,0.038053573876367076
33,2021-04-12 20:00:00+00:00,61000.0,BTCK1 Curncy,1.425406808708097,0.03088180817561109,-0.10507313124191807
34,2021-04-09 20:00:00+00:00,59145.0,BTCK1 Curncy,1.5833302531792668,0.010196366697012248,0.21455566745855273
35,2021-04-08 20:00:00+00:00,58545.0,BTCK1 Curncy,1.2775890109482764,0.032550719119160125,0.07649236203446312
36,2021-04-07 20:00:00+00:00,56670.0,BTCK1 Curncy,1.183507343109087,-0.04485830561821887,-0.06088180860419695
37,2021-04-06 20:00:00+00:00,59270.0,BTCK1 Curncy,1.2578,-0.019382394573720367,0.03126850750899665
38,2021-04-05 20:00:00+00:00,60430.0,BTCK1 Curncy,1.219079,0.004976785321989736,0.023286428030199063
39,2021-04-02 20:00:00+00:00,60130.0,BTCK1 Curncy,1.1910189813742094,0.0,0.030269892592614964
40,2021-04-01 20:00:00+00:00,60130.0,BTCK1 Curncy,1.155507145938174,0.0038323799300737167,0.04856554180032387
41,2021-03-31 20:00:00+00:00,59900.0,BTCK1 Curncy,1.100730216993977,-0.005244985591039576,-0.05836791361981864
42,2021-03-30 20:00:00+00:00,60215.0,BTCK1 Curncy,1.1668895527735934,0.025566946381957754,0.03947630190272396
43,2021-03-29 20:00:00+00:00,58695.0,BTCK1 Curncy,1.1217224490795197,0.0714968252018487,0.06407587322724764
44,2021-03-26 20:00:00+00:00,54645.0,BTCK1 Curncy,1.052101435962688,0.04185571250649622,0.06285656569727473
45,2021-03-25 20:00:00+00:00,52405.0,BTCJ1 Curncy,0.9880054806705104,-0.04796747611495893,-0.04162583625384076
46,2021-03-24 20:00:00+00:00,54980.0,BTCJ1 Curncy,1.03,-0.004808355828038618,-0.031597036700039806
47,2021-03-23 20:00:00+00:00,55245.0,BTCJ1 Curncy,1.063064568136326,-0.014287882903667991,-0.06961174079487942
48,2021-03-22 20:00:00+00:00,56040.0,BTCJ1 Curncy,1.1397028604875112,-0.06360125120218338,-0.05063403778843692
49,2021-03-19 20:00:00+00:00,59720.0,BTCJ1 Curncy,1.1988965804944194,0.02836226452708922,0.0016896432509806427
50,2021-03-18 20:00:00+00:00,58050.0,BTCJ1 Curncy,1.1968725833766232,-0.011305361932194004,-0.05457002705793417
51,2021-03-17 20:00:00+00:00,58710.0,BTCJ1 Curncy,1.264000891887801,0.03633610231009181,0.29193551173331733
52,2021-03-16 20:00:00+00:00,56615.0,BTCJ1 Curncy,0.943976968979755,-0.018289724444253298,0.21060315299362684
53,2021-03-15 20:00:00+00:00,57660.0,BTCJ1 Curncy,0.7647114824672502,-0.0032897614294294746,0.01570953498140214
54,2021-03-12 21:00:00+00:00,57850.0,BTCJ1 Curncy,0.7527920898709515,-0.013137182884106029,-0.0696826264292948
55,2021-03-11 21:00:00+00:00,58615.0,BTCJ1 Curncy,0.8071194761266787,0.02330101967411201,-0.012006808853386503
56,2021-03-10 21:00:00+00:00,57265.0,BTCJ1 Curncy,0.8168688175129966,0.03464549736280533,0.123176407044969
57,2021-03-09 21:00:00+00:00,55315.0,BTCJ1 Curncy,0.7222,0.04833379177972172,0.05291564942294856
58,2021-03-08 21:00:00+00:00,52705.0,BTCJ1 Curncy,0.6849778208524252,0.05158792683570542,0.008912618112807396
59,2021-03-05 21:00:00+00:00,50055.0,BTCJ1 Curncy,0.6789,0.024265673475140435,-0.021170113412725025
60,2021-03-04 21:00:00+00:00,48855.0,BTCJ1 Curncy,0.6934256018195097,-0.053113354399791646,-0.10123373590817651
61,2021-03-03 21:00:00+00:00,51520.0,BTCJ1 Curncy,0.7672998706676699,0.061540947959130746,0.2879557713269986
62,2021-03-02 21:00:00+00:00,48445.0,BTCJ1 Curncy,0.5753174177198404,-0.018609944032883814,0.0032147644306185067
63,2021-03-01 21:00:00+00:00,49355.0,BTCJ1 Curncy,0.5734708774353404,0.05091479829193703,0.07310130650150998
64,2021-02-26 21:00:00+00:00,46905.0,BTCJ1 Curncy,0.533045,-0.05212974225023286,0.047534023916518904
65,2021-02-25 21:00:00+00:00,49415.0,BTCH1 Curncy,0.5083,-0.008062121668672385,0.04075139812050899
66,2021-02-24 21:00:00+00:00,49815.0,BTCH1 Curncy,0.48800245,0.033268374193568886,0.05998435489284945
67,2021-02-23 21:00:00+00:00,48185.0,BTCH1 Curncy,0.45959059,-0.1259014453192968,-0.14593140736942123
68,2021-02-22 21:00:00+00:00,54650.0,BTCH1 Curncy,0.5318,-0.034971427461835854,-0.13888897496252284
69,2021-02-19 21:00:00+00:00,56595.0,BTCH1 Curncy,0.611036352281878,0.062426314568136285,-0.045449408700142704
70,2021-02-18 21:00:00+00:00,53170.0,BTCH1 Curncy,0.6394483569943289,-0.006654506959499377,0.10149862782564281
71,2021-02-17 21:00:00+00:00,53525.0,BTCH1 Curncy,0.5777303484519073,0.07585562710954163,0.06981856237968394
72,2021-02-16 21:00:00+00:00,49615.0,BTCH1 Curncy,0.5387699507389162,0.01861417727766062,-0.1537310268745312
73,2021-02-12 21:00:00+00:00,48700.0,BTCH1 Curncy,0.6283012187347274,0.010423748852612694,0.06271172110283835
74,2021-02-11 21:00:00+00:00,48195.0,BTCH1 Curncy,0.5901094204167396,0.056005675960140215,0.3629447884630725
75,2021-02-10 21:00:00+00:00,45570.0,BTCH1 Curncy,0.4104947705434335,-0.05994024305711465,-0.07281483046913585
76,2021-02-09 21:00:00+00:00,48385.0,BTCH1 Curncy,0.4415,0.06577244665888184,0.045192976843447245
77,2021-02-08 21:00:00+00:00,45305.0,BTCH1 Curncy,0.4219914457941432,0.16379866151339031,0.1378019663071167
78,2021-02-05 21:00:00+00:00,38460.0,BTCH1 Curncy,0.367669,0.003907781448076,0.14876726096379211
79,2021-02-04 21:00:00+00:00,38310.0,BTCH1 Curncy,0.316845988755129,0.013666441351160007,-0.010334750074816955
80,2021-02-03 21:00:00+00:00,37790.0,BTCH1 Curncy,0.3201374919965438,0.033773812118216534,0.01967912909855093
81,2021-02-02 21:00:00+00:00,36535.0,BTCH1 Curncy,0.3138990498443495,0.06414628020539416,0.010243620506923038
82,2021-02-01 21:00:00+00:00,34265.0,BTCH1 Curncy,0.3107,-0.026353314271625048,0.025095010889632455
83,2021-01-29 21:00:00+00:00,35180.0,BTCH1 Curncy,0.303,0.0703541484528553,-0.003952574315823469
84,2021-01-28 21:00:00+00:00,32790.0,BTCG1 Curncy,0.3042,0.035859488257709335,-0.01498576967471423
85,2021-01-27 21:00:00+00:00,31635.0,BTCG1 Curncy,0.308793,-0.020803127629763284,0.038973446088131025
86,2021-01-26 21:00:00+00:00,32300.0,BTCG1 Curncy,0.2969897728649843,-0.04613294382824084,-0.02618048006668772
87,2021-01-25 21:00:00+00:00,33825.0,BTCG1 Curncy,0.3048677827619852,-0.0035413936967586632,-0.07190906347571038
88,2021-01-22 21:00:00+00:00,33945.0,BTCG1 Curncy,0.327598,0.049983982983426524,0.23496447212919916
89,2021-01-21 21:00:00+00:00,32290.0,BTCG1 Curncy,0.2589986307031078,-0.09392968401534665,-0.05572199230186178
90,2021-01-20 21:00:00+00:00,35470.0,BTCG1 Curncy,0.2738402116523614,-0.04385095207168327,-0.00229334550624852
91,2021-01-19 21:00:00+00:00,37060.0,BTCG1 Curncy,0.2744689425442032,0.026245355518378498,0.12546845378255406
92,2021-01-15 21:00:00+00:00,36100.0,BTCG1 Curncy,0.242104550289629,-0.10458459143777414,-0.015697955788508182
93,2021-01-14 21:00:00+00:00,40080.0,BTCG1 Curncy,0.2459350839285859,0.08510790938567951,-0.004964522171036839
94,2021-01-13 21:00:00+00:00,36810.0,BTCG1 Curncy,0.2471590698440814,0.052566642247904166,0.05204948377261122
95,2021-01-12 21:00:00+00:00,34925.0,BTCG1 Curncy,0.2346236293554406,0.02024653396851288,0.043661610733121886
96,2021-01-11 21:00:00+00:00,34225.0,BTCG1 Curncy,0.2246,-0.15517280154871954,-0.06964567113032319
97,2021-01-08 21:00:00+00:00,39970.0,BTCG1 Curncy,0.2408,-0.0032471615892913346,-0.06756808843624053
98,2021-01-07 21:00:00+00:00,40100.0,BTCG1 Curncy,0.2576326677194608,0.07897303890920122,0.046609852648759525
99,2021-01-06 21:00:00+00:00,37055.0,BTCG1 Curncy,0.2459,0.05920039026029669,0.07689597615245297
100,2021-01-05 21:00:00+00:00,34925.0,BTCG1 Curncy,0.2277,0.08809219773721737,0.0558751479220067
101,2021-01-04 21:00:00+00:00,31980.0,BTCG1 Curncy,0.2153261434805165,0.08462636734119444,0.06682112370574579
102,2020-12-31 21:00:00+00:00,29385.0,BTCF1 Curncy,0.201408,0.007857915390494376,-0.014388912243700546
