,Date,CRIX,future,log return CRIX,log return future
0,2021-02-05 00:00:00+00:00,103348.488554586,38220.0,-0.011257129603716666,0.011314421450729292
1,2021-02-04 00:00:00+00:00,104518.468839187,37790.0,0.054757413624596525,0.033773812118216534
2,2021-02-03 00:00:00+00:00,98949.1792546214,36535.0,0.05974118991922364,0.06414628020539416
3,2021-02-02 00:00:00+00:00,93210.9484608839,34265.0,-0.01617526048396983,-0.026353314271625048
4,2021-01-30 00:00:00+00:00,94730.9196570355,35180.0,0.032007151298318125,0.06139773184538921
5,2021-01-29 00:00:00+00:00,91746.8631027207,33085.0,0.08191666490895087,0.03631727014371254
6,2021-01-28 00:00:00+00:00,84530.856367987,31905.0,-0.06942503194331107,-0.020475354678054624
7,2021-01-27 00:00:00+00:00,90607.9233816348,32565.0,0.005861840154878371,-0.049279906991148426
8,2021-01-26 00:00:00+00:00,90078.3478778846,34210.0,-0.016804633575078245,-0.0016064260482736878
9,2021-01-23 00:00:00+00:00,91604.8719221402,34265.0,0.06252106629123917,0.050732805749644984
10,2021-01-22 00:00:00+00:00,86053.0004643493,32570.0,-0.13669365730839683,-0.09664905479164305
11,2021-01-21 00:00:00+00:00,98657.775478883,35875.0,-0.013400313618710826,-0.04629826155925298
12,2021-01-20 00:00:00+00:00,99988.7182200822,37575.0,-0.011414318467540907,0.028068230395857142
13,2021-01-16 00:00:00+00:00,101136.559745022,36535.0,-0.06011934876941091,-0.10352497413730144
14,2021-01-15 00:00:00+00:00,107403.313017469,40520.0,0.04385463276238295,0.08199838645399009
15,2021-01-14 00:00:00+00:00,102794.967372171,37330.0,0.10215052337640854,0.052520660571804996
16,2021-01-13 00:00:00+00:00,92812.9217340574,35420.0,-0.050140074814283876,0.021113480442346445
17,2021-01-12 00:00:00+00:00,97585.2102621162,34680.0,-0.13482947730233608,-0.15526227137011347
18,2021-01-09 00:00:00+00:00,111670.818720717,40505.0,0.029033844751197496,-0.0030812867171807865
19,2021-01-08 00:00:00+00:00,108475.200527469,40630.0,0.07523424899757979,0.07896649644778814
20,2021-01-07 00:00:00+00:00,100613.589324421,37545.0,0.073324239986563,0.059534857588445574
21,2021-01-06 00:00:00+00:00,93500.1547434981,35375.0,0.07486042093788323,0.0883100033285213
22,2021-01-05 00:00:00+00:00,86756.2680474518,32385.0,0.08387128175633224,0.0764979709727249
23,2021-01-01 00:00:00+00:00,79776.6925598887,30000.0,0.00962668269893292,0.0070246149369644385
24,2020-12-31 00:00:00+00:00,79012.3923939278,29790.0,0.046848619839002445,0.06877709847931748
25,2020-12-30 00:00:00+00:00,75396.1404525485,27810.0,0.009616744073505554,0.001979664103748952
26,2020-12-29 00:00:00+00:00,74674.5503007466,27755.0,0.11561785344031095,0.1793930441759913
27,2020-12-25 00:00:00+00:00,66521.2528649943,23197.0,0.02990355567604723,-0.013402902585844879
28,2020-12-24 00:00:00+00:00,64561.4790168319,23510.0,-0.03920872025671669,0.002768610010428522
29,2020-12-23 00:00:00+00:00,67143.1329320283,23445.0,0.03198868718414505,0.024394086029952574
30,2020-12-22 00:00:00+00:00,65029.3018464437,22880.0,-0.017981138948006615,0.0008745081449325757
31,2020-12-19 00:00:00+00:00,66209.1787339862,22860.0,0.014196595877470516,-0.00043734966802519464
32,2020-12-18 00:00:00+00:00,65275.8743279166,22870.0,0.06441138340983307,0.08864247157678139
33,2020-12-17 00:00:00+00:00,61203.913014222,20930.0,0.09826363207345884,0.06769687185123716
34,2020-12-16 00:00:00+00:00,55475.833502775,19560.0,0.0033698670969212812,0.014937182180396193
35,2020-12-15 00:00:00+00:00,55289.2019551512,19270.0,0.05541863139079918,0.06706723024608309
36,2020-12-12 00:00:00+00:00,52308.5059259338,18020.0,-0.015515973600084524,-0.023039965948255955
37,2020-12-11 00:00:00+00:00,53126.4525322384,18440.0,-0.014286814412006485,0.0010851873012869833
38,2020-12-10 00:00:00+00:00,53890.9081145466,18420.0,0.013542397184813005,-0.021748742858796515
39,2020-12-09 00:00:00+00:00,53166.0155025744,18825.0,-0.04861204339461566,-0.018160783371595893
40,2020-12-08 00:00:00+00:00,55814.3736927509,19170.0,0.028712531057687993,0.0036582220049688817
41,2020-12-05 00:00:00+00:00,54234.5900785616,19100.0,-0.04370095688841383,-0.024053920609791644
42,2020-12-04 00:00:00+00:00,56657.2441645258,19565.0,0.010153921995389779,0.013896260672793816
43,2020-12-03 00:00:00+00:00,56084.8618075194,19295.0,0.02015634996257084,0.0010370755401888873
44,2020-12-02 00:00:00+00:00,54965.7125773571,19275.0,-0.042448062294131596,-0.023331400585130745
45,2020-12-01 00:00:00+00:00,57349.128393721,19730.0,0.13641557688963352,0.1533485012361852
46,2020-11-28 00:00:00+00:00,50035.9660856452,16925.0,-0.09249926113393574,-0.12481552845498124
47,2020-11-26 00:00:00+00:00,54885.0681972806,19175.0,-0.024071883365595237,-0.010376227986090858
48,2020-11-25 00:00:00+00:00,56222.2852530735,19375.0,0.045976779344374566,0.03974730339048976
49,2020-11-24 00:00:00+00:00,53695.8884661997,18620.0,0.025858054306423222,-0.013337087531537865
50,2020-11-21 00:00:00+00:00,52325.2151121723,18870.0,0.04470751082776041,0.033956374734273605
51,2020-11-20 00:00:00+00:00,50037.407143269,18240.0,0.0016570535344287147,0.023856887344615028
52,2020-11-19 00:00:00+00:00,49954.5611399966,17810.0,0.007707332714428683,-0.003642991278501092
53,2020-11-18 00:00:00+00:00,49571.0246370047,17875.0,0.05354184642965983,0.049013965434843286
54,2020-11-17 00:00:00+00:00,46986.7024881817,17020.0,0.026355293695243157,0.03771773038948974
55,2020-11-14 00:00:00+00:00,45764.5302413286,16390.0,0.005899720021203903,0.0015264848025945666
56,2020-11-13 00:00:00+00:00,45495.3272180744,16365.0,0.03253074602864029,0.02694078403118663
57,2020-11-12 00:00:00+00:00,44039.144059917,15930.0,0.025936315200401336,0.028009469493179874
58,2020-11-11 00:00:00+00:00,42911.6161045663,15490.0,-0.003458618803764709,-0.006755695630989277
59,2020-11-10 00:00:00+00:00,43060.2879783931,15595.0,-0.015821132061233346,-0.013059589973154494
60,2020-11-07 00:00:00+00:00,43746.9681868093,15800.0,0.005188018387490218,0.025642430613337652
61,2020-11-06 00:00:00+00:00,43520.5958311751,15400.0,0.0940349983554159,0.07410797215372183
62,2020-11-05 00:00:00+00:00,39614.6617152937,14300.0,0.006136948334658874,0.024063439931635244
63,2020-11-04 00:00:00+00:00,39372.2930457298,13960.0,0.02785671929134944,0.0032287023563722537
