"unhedged","unhedged","Variance","VaR 99%","VaR 95%","ES 99%","ES 95%","Spectral 10"
-0.00608023374574973,-0.02871729419272495,0.012576531599923224,0.008026654122642585,0.013432190388908971,0.004503530911035503,0.010881418157151268,0.013230633289511906
0.03637678576770931,0.05256241787122207,0.0022285582347327804,0.010556381866677622,0.0006624115594918711,0.017004895895105898,0.005331192505223292,0.001031329620236554
-0.001316593724780435,0.,-0.001316593724780435,-0.001316593724780435,-0.001316593724780435,-0.001316593724780435,-0.001316593724780435,-0.001316593724780435
-0.020233654725878014,-0.011235955056179803,-0.012933991480767015,-0.014714180745910299,-0.012599205632492172,-0.016092641188504064,-0.01359722313240841,-0.01267806704940977
0.02649293744003356,0.03472222222222232,0.003934950328405851,0.009436229654716577,0.0029003690611676403,0.013696055328009882,0.0059845203629919075,0.00314407274539219
0.019557442724721374,0.010982306284319732,0.01242256748453352,0.01416256943862726,0.012095339339972089,0.015509911494170359,0.013070826853618045,0.012172420480851875
0.03003888914082342,0.01870850935425472,0.01788453132956136,0.02084864851877699,0.01732709369806451,0.02314386418631842,0.01898885005429185,0.01745840247855679
0.10983106025810963,0.11137440758293837,0.03747444567446212,0.05512025538084664,0.03415594045329251,0.06878399953101222,0.0440486115484332,0.034937640232833744
-0.01973256768897902,-0.028251599147121498,-0.0013783504570021865,-0.005854444680712612,-0.0005365674898848427,-0.009320435036637487,-0.0030459750309852485,-0.0007348560312495644
-0.004471097004649316,0.010422380691168298,-0.011242205368600211,-0.009590916258695015,-0.011552750003505752,-0.008312267543156837,-0.010626997072974653,-0.011479598793408319
0.02598357116725558,0.0450597176981542,-0.0032903769280945294,0.0038487425624664784,-0.0046329735954159235,0.009376802980186616,-0.0006306091698563554,-0.004316714482076933
0.04803615025485075,0.03688311688311696,0.024074294646613703,0.029917939304504704,0.02297532749064035,0.03444286997294643,0.0262514171436119,0.023234197772979304
0.11268365449455442,0.09669338677354711,0.04986485912317595,0.06518465421704656,0.04698378872447029,0.07704728699381702,0.05557243932369871,0.04766244732086
0.038637206756851006,0.03974417542256736,0.012816607164848115,0.019113548909939104,0.011632392078876452,0.0239894827642122,0.015162611129516446,0.01191134317581255
0.135856529676732,0.22012302284710028,-0.007150800919161648,0.02772479624405144,-0.01370957340981438,0.05473014451945357,0.005842536565476508,-0.01216460341028025
-0.0930569057724594,-0.2182211019085344,0.048714803792472505,0.014140540981440242,0.05521690676001079,-0.012631473966652873,0.0358337321685529,0.05368528570850384
0.009580198006206686,0.08374021188392455,-0.04482330786138655,-0.031555772924550585,-0.04731842623184079,-0.02128227423580964,-0.0398803227071316,-0.0467306816450096
-0.10783174470132506,-0.10659639578374702,-0.03857926118093602,-0.05546805777440583,-0.03540312131502654,-0.068545621201482,-0.04487139240442162,-0.0361512858251003
-0.02824317216882255,0.05803996194100858,-0.06594999591545203,-0.05675432748494513,-0.06767935116786306,-0.0496338120302906,-0.06252403527153105,-0.06727198805421342
0.11389116038459202,0.03507194244604306,0.09110597052507752,0.09666265842014243,0.09006096901485994,0.10096538881244732,0.09317618371109104,0.09030712726856593
-0.004279771346481942,-0.006081668114682914,-0.000328693847173378,-0.0012922541531544818,-0.0001474848259090944,-0.0020383713171301387,-0.0006876802233442003,-0.0001901700237715298
0.051286267437543165,0.10489510489510478,-0.016860938382199153,-0.000241688948868779,-0.019986386686023483,0.01262715504317824,-0.010669230305687227,-0.01925016296864579
0.04057285859161741,0.02610759493670889,0.023611536636798602,0.02774794159860694,0.022833636291558768,0.030950899130171905,0.025152605751411428,0.023016876783241602
0.0389415916531104,-0.040863531225905914,0.06548940316212237,0.059015114215568265,0.06670697050700458,0.05400185445634298,0.06307732629181217,0.06642016302543141
-0.08770557026082915,-0.04943729903536975,-0.0555876387719908,-0.06342032843659012,-0.05411460795162726,-0.06948544357528563,-0.05850580472477129,-0.05446159184672261
-0.002643080160358191,0.0038054968287526414,-0.005115397394748866,-0.004512466485074529,-0.005228785751817844,-0.0040455967960607575,-0.004890767985461397,-0.005202076240210629
-0.1001655020542429,-0.0678180286436394,-0.05610616143116154,-0.06685103589629954,-0.054085459485108456,-0.07517115370671523,-0.060109298051367444,-0.05456145158410286
-0.006827835375730507,-0.11296882060551283,0.06656462156223575,0.048666198087569,0.0699306338189527,0.0348068465974144,0.05989634128703458,0.06913774338677148
-0.0797605929122952,0.016301579215486584,-0.09035124035094844,-0.08776846957808643,-0.09083696123525131,-0.08576854327115457,-0.08938899697658542,-0.09072254589374273
0.011672156776326936,0.0781954887218046,-0.03912910863476127,-0.026740062139899656,-0.0414590167638077,-0.01714680660858514,-0.03451341527566931,-0.04091018873749985
