"unhedged","future","Variance","VaR 99%","VaR 95%","ES 99%","ES 95%","Spectral 10"
0.015834284647759968,0.008324709886031633,0.010031181410491986,0.010173869326851633,0.010979042443268229,0.009683900955540933,0.009606051295989782,0.010039582061351172
0.11122706293345802,0.11258821877927944,0.03328354752142738,0.035269098564128465,0.04640530916691171,0.0284356736334048,0.02734592806119795,0.033400546873490505
-0.0268215166924109,0.003235500858148279,-0.029165211319912916,-0.02910768127607958,-0.028782953376455943,-0.029305210131694428,-0.029336589603014412,-0.029161824414713686
0.013439181786708852,-0.019571920177841866,0.02679742521428708,0.026472023616115645,0.024632956676232567,0.02758876668669548,0.027766037674183827,0.026778271643048177
0.028804966656376458,-0.015651256173703706,0.03935978282763016,0.03910232043948702,0.037647553346196724,0.03998597647313442,0.04012626633290649,0.03934462776425335
-0.05082901642696202,-0.008641436395340917,-0.04448292546397566,-0.04463804261337276,-0.0455142192144813,-0.044105587115854446,-0.044021036902757237,-0.04449205659750577
-0.012167882669931194,-0.03034985756984284,0.008888630983522,0.008377620003068537,0.005487762145599932,0.010130958854613462,0.010409179997337533,0.008858554823836068
-0.01973957758145878,0.006440448321009744,-0.024384686686418813,-0.024270536311723073,-0.023626336539191717,-0.024662497538007217,-0.02472477158836946,-0.02437796625353084
0.028757094656588156,0.02775926963427478,0.009336137318798865,0.00981685204158835,0.012526434905658891,0.008165472013089098,0.007902912323645116,0.009364443562772374
-0.00008053604016402181,-0.01402683215598057,0.009667859978375614,0.009429975093617324,0.008085916390266554,0.010246457139061648,0.010376087452830132,0.009653857180753124
-0.01632184586826339,-0.01274527056693358,-0.007309995138277387,-0.007529985410348993,-0.008772864880856598,-0.006774905844847592,-0.006655019947549003,-0.007322944700838567
0.0055984369924543045,0.016634434438458915,-0.006200772610605386,-0.00590980036712781,-0.004268682121404841,-0.006909134699479564,-0.0070679629252574875,-0.0061836406287203915
-0.0016000066235708204,-0.009751418080614211,0.005211863061338889,0.005045398693609037,0.004105092040406968,0.005616796794913651,0.005707528774449826,0.0052020640142342745
-0.03176356095722212,-0.004911601229460099,-0.028213138650312494,-0.028300039754389047,-0.028790787859714218,-0.028001718067352226,-0.02795434024148523,-0.028218254339067373
0.030790526704344776,0.002458816090028775,0.029110360716427565,0.029151589951493927,0.029384320660938067,0.029010032574736184,0.0289875454724507,0.029112787942797997
-0.031032923533480007,-0.03753255147406714,-0.004662234203938332,-0.005300561614912321,-0.008911948245576222,-0.0031107237969213654,-0.0027633264880590537,-0.004699801473136828
-0.032810616919091165,-0.15704454515431793,0.06758905769541566,0.06524418422494536,0.051901886609045475,0.07327185928094902,0.07454108099510384,0.06745116640021116
-0.12571973558706792,-0.0035863756312275773,-0.12286900012237971,-0.12293879930545838,-0.12333294699802332,-0.12269918159941903,-0.12266112552582453,-0.12287310908938659
-0.018468972902638645,-0.024857296808755643,-0.0010349910732418324,-0.0014588345739061836,-0.0038550491287426395,-4.423572204344777e-6,0.00022640342969720666,-0.0010599379103104394
-0.03135305933490386,-0.017462825332521522,-0.018869730355952425,-0.01917394892597015,-0.020893174888121004,-0.01812987683115701,-0.01796413460529003,-0.018887637244443752
