"unhedged","future","Variance","VaR 99%","VaR 95%","ES 99%","ES 95%","Spectral 10"
-0.006098793637514632,-0.02913770393438968,0.013041670815356765,0.012771098001074982,0.01606458152585491,0.010999417317690614,0.013830065434338483,0.011339088282482578
0.03573077054306086,0.05122758920667338,0.0012201148333308575,0.0017210511041158272,-0.00440288670514175,0.004991604152845359,-0.0002417193352438621,0.004365842366743499
-0.0013174611957866864,0.,-0.0013174611957866864,-0.0013174611957866864,-0.0013174611957866864,-0.0013174611957866864,-0.0013174611957866864,-0.0013174611957866864
-0.020441158934518158,-0.011299555253933394,-0.012800155283331973,-0.012908782445121138,-0.011585347624977147,-0.013619626354043199,-0.012483537324772432,-0.013483400043437621
0.026148077219410797,0.03413300636945862,0.0032639418673359056,0.0035942080420890083,-0.00043942073727308643,0.005751861264498638,0.0023004801445556367,0.00533884719451424
0.01936865346150989,0.010922438682733251,0.01213805538566601,0.012241604261863102,0.01097854102474997,0.012918674539765914,0.011836113826071245,0.012788993388762852
0.029596557976189063,0.018535657729339555,0.01737405494004434,0.01754952435996727,0.015408329669005674,0.018696547339158088,0.01686232584059235,0.018476896570098274
0.10420780577529007,0.10559745441026755,0.03472913599589109,0.0357553210780228,0.023173016940428372,0.04244196143479797,0.03173143174197184,0.04116435776580625
-0.019929854431967133,-0.02865835488750691,-0.0008370760535650314,-0.001106981094168501,0.002178386356043505,-0.0028742848131208727,-0.0000506261650338987,-0.0025354536101505495
-0.004481122252593126,0.010368442136589011,-0.01150798125375118,-0.011407360225823528,-0.012634690176425782,-0.010749426875621294,-0.011801383722518894,-0.010875443652473553
0.02565173411282806,0.044074029906632464,-0.004162890722195228,-0.003731124721221154,-0.009007405053633243,-0.0009114427028678642,-0.0054227011284562025,-0.0014510367148754032
0.04691807982191557,0.03621921014952476,0.023098358167799586,0.02344228594642556,0.019241482171212045,0.025689075910225713,0.022095015574606653,0.025259014941743124
0.10677480412534442,0.09229964065145367,0.046894182090552045,0.04777439058028288,0.036990837138087984,0.05351298581308006,0.04432364294326911,0.05241610309169548
0.037909475738711576,0.038974697723358584,0.011982574291025247,0.01235731766492807,0.007779333817622541,0.014805133965901964,0.010889267159639423,0.014336632356243337
0.12738701802451172,0.19895169206057808,-0.011436025378399928,-0.009313187465528089,-0.03550459725828824,0.00446268138287262,-0.0176506676270813,0.001838083318191354
-0.09767557148848527,-0.24618331742850771,0.051546763975273274,0.04956666916806867,0.07344198916929918,0.036516848130146204,0.05729714021994345,0.039030224029042195
0.009534598910208789,0.08041821736149352,-0.047541111824101624,-0.04670330330546396,-0.056964953079972236,-0.04124026921129783,-0.04998762360668039,-0.042284597120297376
-0.1141005371735148,-0.11271683580288884,-0.037219794091964235,-0.03827632471347428,-0.0254720172830818,-0.04521497895952725,-0.03414600189237173,-0.04388190180819054
-0.028649682949634422,0.056418103933576574,-0.06941729072534665,-0.06882369389206708,-0.07608418962775593,-0.06494952077468995,-0.07114984200836982,-0.0656905936266751
0.10785943510234702,0.034470933911354855,0.0865754060173452,0.08688233631623733,0.08313420580267927,0.08888771067511025,0.08568006130204305,0.08850382192110696
-0.004288955782094562,-0.006100236782139465,-0.00021212183241905018,-0.0002701813284209101,0.00043737360673577036,-0.0006500436599093753,-0.00004287780281214453,-0.0005772564829658549
0.05001443105598971,0.09975040276705942,-0.01905227913158249,-0.018032387918071328,-0.030537076478282247,-0.01138660170861655,-0.02203156085376665,-0.012656420421294844
0.03977138707342597,0.025772609609641176,0.022848000820588837,0.023091522168296536,0.02011877844390754,0.024682984666307643,0.02213771425307051,0.024378280073484804
0.03820249461113194,-0.041721911017319105,0.06416921896580813,0.06380337760042866,0.06825412938121911,0.06140702684057064,0.06523500830256972,0.06186657710585862
-0.09179250138302067,-0.050701152933036696,-0.056189316294719835,-0.05668855892713571,-0.050619386784903804,-0.059960370062804996,-0.0547352743501775,-0.05933270992777741
-0.0026465792636922317,0.003798274243580003,-0.00520186060630414,-0.005165350895733018,-0.005610520059694536,-0.004926566200944338,-0.005308306493663735,-0.0049723093998440574
-0.10554442373926187,-0.07022723511856366,-0.05636507119000803,-0.05705011565587369,-0.04873079804186253,-0.0615427451102902,-0.05437060671512297,-0.06068045931078415
-0.006851251693065349,-0.11987514577458853,0.06647140172372208,0.06546202005758477,0.0776981144818712,0.05883419692242755,0.06940829257713552,0.060107396192783664
-0.08312141769639712,0.016170135047502848,-0.095040358335943,-0.09486927258318756,-0.09695692355310646,-0.09375088665340658,-0.0955392988724731,-0.09396505600969378
0.011604562625655157,0.07528879994376629,-0.04147661604375483,-0.040698988370084954,-0.05022029808944206,-0.03562722537097307,-0.043747123715998,-0.03659691021453283
0.0612579487160219,-0.004192878260035927,0.06388670526935604,0.06384924159196302,0.06430585360422628,0.06360414930898943,0.06399591667806646,0.06365111001580923
0.0061353077522982085,-0.027930809746722098,0.024279817478391277,0.02402319807450487,0.027147080258799364,0.022342971304752202,0.02502757508486758,0.02266509659281952
-0.045033520326696955,0.,-0.045033520326696955,-0.045033520326696955,-0.045033520326696955,-0.045033520326696955,-0.045033520326696955,-0.045033520326696955
-0.01652124720984855,-0.056283362621846425,0.020017646959570836,0.019505518341993343,0.02573089567570509,0.016149094726577766,0.021509181701155497,0.01679300883596633
0.020037722887231407,0.022596994639382046,0.004941730604344711,0.005158760377979881,0.002509801440847698,0.006577236447151111,0.004308745713393805,0.006305633191687074
-0.022710447817652253,0.001488464675704186,-0.023730140789716213,-0.023715582501574562,-0.023893072399031504,-0.02362035895583172,-0.023772584382871907,-0.02363860167597727
-0.024712175478630794,-0.05032828251082819,0.008384037016029907,0.007919377468265244,0.013569219324983981,0.004874606417701646,0.009737447391886651,0.005458657865471281
0.003980451926801491,0.02012971195269262,-0.009658114955416132,-0.009462179181329609,-0.011853392278526656,-0.008181468783794606,-0.010229553879553738,-0.00842670695965139
0.04250458396543892,0.03859160921242904,0.016960006065466094,0.017329153551419146,0.012819672570126749,0.019740468394910386,0.01588303664726238,0.01927894619947527
0.0037370993181530705,0.03383599724909529,-0.019462219292576324,-0.019127352160447794,-0.023217279298512927,-0.016939678427118722,-0.020439111863497263,-0.01735843388755845
0.051698723509727394,0.01743271473208237,0.040466558379378036,0.04062773142075131,0.03866114824396388,0.04168135739484171,0.03999653559110229,0.04147958419876217
0.11089952790500672,0.12001211306779393,0.03149704458065603,0.0326756185702819,0.018212372669885617,0.040350843476250765,0.028053149806004717,0.03888493868670823
-0.0039350345776288116,-0.008319515539558389,0.00161275092248959,0.0015338003507754847,0.002495836632528883,0.001017214542938122,0.0018428832428084244,0.0011162054076394234
0.027132649327622424,0.005830920310793144,0.023318730381062094,0.023373257263494224,0.02270833457287434,0.023729855562895547,0.023159748919826365,0.023661546452137607
-0.031337290182035,-0.018018505502678365,-0.019088805695058567,-0.019262540037861046,-0.01714665624978386,-0.020399717361196074,-0.018582482931022524,-0.02018175084621047
0.005160063075513414,0.022162730248704583,-0.009863926781093765,-0.009647939843848576,-0.012284155015863161,-0.008236274062529742,-0.010493868868584309,-0.008506574059550772
-0.03285811401524255,-0.03364488914272424,-0.010247728619499455,-0.010566808427694535,-0.006683935913130472,-0.012656490313505313,-0.009318082618373308,-0.012255799876945727
-0.03574872371932327,-0.052689974121701316,-0.0007886908417386971,-0.0012790694962785632,0.0046826396281993525,-0.00449268240874223,0.000639559558766534,-0.0038762014503710305
-0.04576304698014096,-0.07779096161965214,0.005311726112273359,0.004600938510687165,0.013231651272792275,-0.000060972758883719135,0.007381036029964595,0.0008338651097725679
-0.04517487343948321,-0.0019512201312618048,-0.043811769365099666,-0.043831207736688305,-0.04359426652944523,-0.043958367464619695,-0.04375510202757304,-0.04393400429014758
0.009893502154230788,0.0369080951991188,-0.015321038068410698,-0.014956719491889096,-0.019407090148473513,-0.012576904411401,-0.016383909326290157,-0.013032403396945447
0.058463348912155925,0.019110346202418797,0.04621678036133942,0.04639259736133357,0.044247157087070825,0.04754189092584404,0.04570403724995669,0.047321805549864086
-0.009035459870396355,0.0013840832659385552,-0.009970678453458346,-0.009957326773054772,-0.01012010500364997,-0.009869995067484004,-0.01000960418063344,-0.00988672593939429
-0.06098303318629932,-0.060336512102263526,-0.020201248530562505,-0.020771658531273347,-0.013840067950035949,-0.024510874799248242,-0.01854016306414271,-0.023793412711718507
0.008889496097343404,0.006346128205724074,0.004660198723142205,0.004720676580688472,0.003983160739584692,0.005116184565576053,0.004483864229637356,0.005040423200796311
0.030515394980563458,0.026412099539777276,0.01300002688586426,0.013252140379618377,0.01017436122300231,0.014899701029864484,0.012264666951857508,0.01458426292526601
-0.0071115209964462515,-0.007611835039629982,-0.0020165419532215964,-0.0020890648032545,-0.0012053204692347743,-0.0025635815278760377,-0.0018051430821759997,-0.0024726537063579136
-0.01651429440507723,-0.01637012964685544,-0.005534075174201056,-0.005689917461129419,-0.003791748556419705,-0.0067099135379765,-0.005079880229761269,-0.006514416797725324
0.0026473701767872784,-0.05538956227606595,0.0379606842173311,0.03746543591613113,0.043486183833164146,0.034219850845683394,0.03940310395452999,0.03484247320487256
-0.07674095565529604,-0.01812112749466126,-0.06385530062293368,-0.06403801541152004,-0.061812871772667456,-0.06523401473895322,-0.06332281504973623,-0.06500476816650694
0.015834284647759968,0.008324709886031633,0.010315768764349687,0.010394732308979065,0.009431687393643813,0.010911095450164674,0.010085527462709139,0.010812188558789593
0.11122706293345802,0.11258821877927944,0.03724005573595255,0.03833528576506467,0.024901160177420466,0.04546997753386491,0.03404022287099081,0.044107012383169504
-0.0268215166924109,0.003235500858148279,-0.029050464278726835,-0.029018622329524013,-0.029406866534754692,-0.02881036255973043,-0.029143300225930528,-0.02885025869135994
0.013439181786708852,-0.019571920177841866,0.026148269037357525,0.02596804227554345,0.02816291663972065,0.02478833994621395,0.02667350631305605,0.025014461255639605
0.028804966656376458,-0.015651256173703706,0.03884617855746062,0.038703597740251665,0.04044036978170242,0.03777044539119477,0.03926173436235207,0.037949291018988786
-0.05082901642696202,-0.008641436395340917,-0.04479234842405164,-0.04487823560714502,-0.043831715230917834,-0.045440223442162704,-0.04454200003575476,-0.04533253042804539
-0.012167882669931194,-0.03034985756984284,0.007869101341252384,0.007585979924972552,0.011031967040174515,0.005732044536869492,0.008694039804832602,0.006087497393372657
-0.01973957758145878,0.006440448321009744,-0.024157013489864914,-0.02409383943840466,-0.024864246475283874,-0.023680703310895668,-0.02434121021288104,-0.023759840863191013
0.028757094656588156,0.02775926963427478,0.010294749299533142,0.010560617842677802,0.007314667803357204,0.012297977705090512,0.009519247997781043,0.01196535892688642
-0.00008053604016402181,-0.01402683215598057,0.009193314925291702,0.00906158055899573,0.010666329609413659,0.008199450543787725,0.009577266593465377,0.008364679466594948
-0.01632184586826339,-0.01274527056693358,-0.0077488391871661216,-0.007870660126496495,-0.006386591295125438,-0.008667882314563134,-0.0073937742057129385,-0.008515097113805343
0.0055984369924543045,0.016634434438458915,-0.005620478786853359,-0.005459496916671089,-0.007423745377735249,-0.004407119915595217,-0.006089943894111169,-0.004608654030554233
-0.0016000066235708204,-0.009751418080614211,0.004879803141831133,0.004787631237278992,0.00591069039240231,0.004184506121815904,0.005148467255436279,0.004300084142491105
-0.03176356095722212,-0.004911601229460099,-0.028386480441423365,-0.028434591105167696,-0.02784824720074952,-0.028749350005918137,-0.028246234629348936,-0.028689039185347646
0.030790526704344776,0.002458816090028775,0.02919259550659502,0.029215415880545853,0.02893718446498497,0.029364675821898494,0.029126063348053115,0.029336081550964833
-0.031032923533480007,-0.03753255147406714,-0.005935856462369598,-0.006289596343227134,-0.001985778400109812,-0.008606573468441884,-0.004905297449236979,-0.008162259009548981
-0.032810616919091165,-0.15704454515431793,0.06290646956701884,0.06160307428061423,0.07737763407500607,0.05303513740873714,0.06669664503580275,0.054682322195473476
-0.12571973558706792,-0.0035863756312275773,-0.12300822749616133,-0.1230468689302396,-0.12257590537381452,-0.1232996673745409,-0.12289558303585126,-0.12325122998409327
-0.018468972902638645,-0.024857296808755643,-0.0018805742101983584,-0.002115364918583241,0.0007431402053361504,-0.003652540648906442,-0.0011963935387493785,-0.0033578574829815303
-0.03135305933490386,-0.017462825332521522,-0.019476621298092436,-0.019645109313082682,-0.017593059608750246,-0.020747924985496866,-0.018985583131011622,-0.020536547616988348
0.018184671372624448,0.04888535013909191,-0.015273961628146959,-0.014788548973634453,-0.02072219285349416,-0.01161916276325903,-0.016690451616329566,-0.012225592882920666
0.02546025890240748,-0.0005950610113109561,0.025848064464526945,0.02584253155421152,0.025909979407872073,0.025806338888776127,0.02586419461359346,0.025813272969363657
-0.015381609121447714,-0.005371543801910877,-0.01174959385294417,-0.011801329878227214,-0.011170815026338078,-0.012139811949519339,-0.011598780939019532,-0.012074954920302796
-0.010640677808801015,-0.01325320603579477,-0.0017800367295085764,-0.0019059270797819783,-0.000372318019835085,-0.0027297930105012053,-0.0014131137756476762,-0.002571899917283757
0.00233806959000289,0.005443013135641363,-0.0013104920517491548,-0.0012583335051168404,-0.001894367325334549,-0.0009172207503517061,-0.0014625675627279748,-0.00098256389650718
-0.0012891242358853668,0.00481348703154772,-0.004525740138696254,-0.004479480020949748,-0.005043568358981759,-0.004176935796054423,-0.004660616400666,-0.004234891704846595
0.004923289350104916,-0.00722894714315143,0.009705760820076842,0.009637675781259151,0.010467362704874134,0.009192203095296319,0.009904225515773553,0.009277564439267262
0.022603731004792557,0.05527568063184419,-0.01526635724987277,-0.014715741427148116,-0.021448892221289543,-0.011121507879887532,-0.016873322973070475,-0.011809110170370472
0.014757684580457316,-0.004012616447291686,0.01739339793978472,0.017355835246336035,0.017813653825191744,0.017110095095594195,0.017502897971731764,0.017157179948918792
-0.021582840766711103,-0.02795755763505367,-0.002915642110351373,-0.003179586139140315,0.0000333289120391319,-0.00490781901079311,-0.002146552462104168,-0.004576483786006937
-0.005570434449853615,0.0005904930788644295,-0.005967783099856715,-0.005962111841919955,-0.006031250529267551,-0.005925015764417718,-0.0059843169377858454,-0.005932122717382954
0.0019173216952060783,-0.022083857785436815,0.016392761013838613,0.016187663978691803,0.018685071695844713,0.014845043367136842,0.016990448975294666,0.01510240924377646
-0.04033841839768375,-0.03001756768765121,-0.01995477725860029,-0.020242747868490438,-0.01673783405412267,-0.02212847127595379,-0.019115717528985443,-0.021766919094202662
0.010441582644319722,0.014202152882102222,0.0009290917446056325,0.001065472939589444,-0.0005983766938036546,0.001957112076117506,0.0005313877818040927,0.0017863487665375133
-0.01657387181461852,-0.01358045562863068,-0.00744313868766806,-0.007572849211798221,-0.0059927361375921315,-0.008421727794473245,-0.0070650841923079345,-0.00825903940634372
0.040524584638826334,0.03240882842301037,0.019141097802047844,0.019449477515975894,0.015683616593985768,0.021464310849233,0.018241522451420134,0.021078612838698538
-0.0026580307498362404,-0.0030129579888305944,-0.0006425491674317773,-0.0006712814476914597,-0.0003210716984560399,-0.0008592455978080026,-0.0005587894659429569,-0.0008232317118825245
-0.09518312817103886,-0.0948878188000674,-0.03071354419086605,-0.03160489123160903,-0.020792584317784923,-0.037455054671693605,-0.028119488304385418,-0.036331596390289406
