,Date,rh,rs,rf,h,copula
0,2021-05-27 20:00:00+00:00,0.00130177461558088,0.0075316419209436,0.006582792406038,0.94638671875,t_Copula
1,2021-05-26 20:00:00+00:00,0.00020790543072818357,0.0311008702894088,0.0326430667787524,0.94638671875,t_Copula
2,2021-05-25 20:00:00+00:00,-0.00176925829224623,-0.06067673592544,-0.0622446157222066,0.94638671875,t_Copula
3,2021-05-24 20:00:00+00:00,0.004162163667653679,0.0934348433308863,0.0943300216439482,0.94638671875,t_Copula
4,2021-05-21 20:00:00+00:00,-0.0028103765770122607,-0.105785349940949,-0.1088085571403067,0.94638671875,t_Copula
0,2021-05-20 20:00:00+00:00,-0.001722048480781186,0.0186579969267048,0.0212907228088815,0.9572265625,t_Copula
1,2021-05-19 20:00:00+00:00,-0.006880601803057801,-0.0934764099190983,-0.0904653208639313,0.9572265625,t_Copula
2,2021-05-18 20:00:00+00:00,-0.002760914086940503,-0.0216123326866409,-0.0196937896817927,0.9572265625,t_Copula
3,2021-05-17 20:00:00+00:00,-0.0002727392858473954,-0.1262865365163627,-0.1316446932912137,0.9572265625,t_Copula
4,2021-05-14 20:00:00+00:00,-0.0024473009397847287,0.0328265017052854,0.0368500039875044,0.9572265625,t_Copula
0,2021-05-13 20:00:00+00:00,-0.0032499729221995427,-0.1156700174492234,-0.1196032473721272,0.93994140625,t_Copula
1,2021-05-12 20:00:00+00:00,0.001000253415621849,-0.0388240976273924,-0.0423689719148536,0.93994140625,t_Copula
2,2021-05-11 20:00:00+00:00,-0.0014671704448768648,0.0163419024526464,0.0189470032696767,0.93994140625,t_Copula
3,2021-05-10 20:00:00+00:00,0.0006789441802028395,-0.0331503874460086,-0.0359908941145356,0.93994140625,t_Copula
4,2021-05-07 20:00:00+00:00,0.0004609578806978355,0.0252603613250205,0.0263839887033625,0.93994140625,t_Copula
0,2021-05-06 20:00:00+00:00,0.000994988270668476,-0.017351781755984,-0.0192018525217622,0.95546875,t_Copula
1,2021-05-05 20:00:00+00:00,-0.001468444169563883,0.046689479097158,0.0504024053813606,0.95546875,t_Copula
2,2021-05-04 20:00:00+00:00,0.002830810977527236,-0.0539178808048488,-0.0593935613094369,0.95546875,t_Copula
3,2021-05-03 20:00:00+00:00,0.00037396718031234427,0.0094627215046681,0.0095123512143707,0.95546875,t_Copula
4,2021-04-30 20:00:00+00:00,-0.0026876555795013746,0.0757435975764084,0.0820866754207396,0.95546875,t_Copula
0,2021-04-29 20:00:00+00:00,0.00023261327399515946,-0.047242292484354,-0.0494098012974383,0.96083984375,t_Copula
1,2021-04-28 20:00:00+00:00,-0.0009859888017533097,0.0115163053727011,0.0130118398563282,0.96083984375,t_Copula
2,2021-04-27 20:00:00+00:00,0.00219457270225387,0.0136228116988636,0.0118940102983315,0.96083984375,t_Copula
3,2021-04-26 20:00:00+00:00,0.00017565194115234245,0.0600138071718341,0.0622769295215145,0.96083984375,t_Copula
4,2021-04-23 20:00:00+00:00,-0.0015088141870441898,-0.0387989898757774,-0.038809980592807,0.96083984375,t_Copula
0,2021-04-22 20:00:00+00:00,0.0030474546883388284,-0.0474661753376794,-0.0532982556894824,0.94775390625,t_Copula
1,2021-04-21 20:00:00+00:00,-0.0018335081132051477,-0.0204454611347472,-0.0196379597053674,0.94775390625,t_Copula
2,2021-04-20 20:00:00+00:00,0.00334317228768268,0.0124358069003733,0.0095938772214273,0.94775390625,t_Copula
3,2021-04-19 20:00:00+00:00,-0.005698848341741378,-0.0989434228696432,-0.0983847957924487,0.94775390625,t_Copula
4,2021-04-16 20:00:00+00:00,0.0019805044057522037,-0.0268242744526563,-0.0303926775383929,0.94775390625,t_Copula
0,2021-04-15 20:00:00+00:00,-0.00116347833782263,0.0204073870576528,0.0223297272189313,0.966015625,t_Copula
1,2021-04-14 20:00:00+00:00,0.0053461165755339934,-0.0136675586588078,-0.0196825752526951,0.966015625,t_Copula
2,2021-04-13 20:00:00+00:00,-0.0006384981124979497,0.0477747008666572,0.0501163725785027,0.966015625,t_Copula
3,2021-04-12 20:00:00+00:00,-0.0012464046377497727,0.0285859045881432,0.030881808175611,0.966015625,t_Copula
4,2021-04-09 20:00:00+00:00,0.0009918522119017736,0.0108417017594452,0.0101963666970122,0.966015625,t_Copula
0,2021-04-08 20:00:00+00:00,-0.0025378314022587375,0.0280992614561851,0.0325507191191601,0.9412109374999996,t_Copula
1,2021-04-07 20:00:00+00:00,0.0056913944307794145,-0.0365297334548058,-0.0448583056182188,0.9412109374999996,t_Copula
2,2021-04-06 20:00:00+00:00,0.005014573224898891,-0.0132283485428273,-0.0193823945737203,0.9412109374999996,t_Copula
3,2021-04-05 20:00:00+00:00,-0.002065329201210763,0.0026188755774354,0.0049767853219897,0.9412109374999996,t_Copula
4,2021-04-02 20:00:00+00:00,-0.0011435816484278,-0.0011435816484278,0.0,0.9412109374999996,t_Copula
0,2021-04-01 20:00:00+00:00,0.0022564472501021204,0.0059106813943638,0.0038323799300737,0.953515625,t_Copula
1,2021-03-31 20:00:00+00:00,-0.0035396302533989774,-0.008540805967355,-0.0052449855910395,0.953515625,t_Copula
2,2021-03-30 20:00:00+00:00,-0.00048393107833018603,0.0238945517804037,0.0255669463819577,0.953515625,t_Copula
3,2021-03-29 20:00:00+00:00,0.0016179032938732768,0.0697912432617298,0.0714968252018487,0.953515625,t_Copula
4,2021-03-26 20:00:00+00:00,-0.009879116639092338,0.0300309592313597,0.0418557125064962,0.953515625,t_Copula
0,2021-03-25 20:00:00+00:00,-0.0015636779672324463,-0.0474419456498406,-0.0479674761149589,0.9564453125,t_Copula
1,2021-03-24 20:00:00+00:00,-0.0003847095844892248,-0.0049836389770488,-0.0048083558280386,0.9564453125,t_Copula
2,2021-03-23 20:00:00+00:00,0.00407270375010685,-0.0095928748786552,-0.0142878829036679,0.9564453125,t_Copula
3,2021-03-22 20:00:00+00:00,0.0030760127656453,-0.0577551058158179,-0.0636012512021833,0.9564453125,t_Copula
4,2021-03-19 20:00:00+00:00,-0.000574569826470795,0.0265523851323487,0.0283622645270892,0.9564453125,t_Copula
0,2021-03-18 20:00:00+00:00,0.0010112719092114815,-0.0097553188684014,-0.011305361932194,0.95234375,t_Copula
1,2021-03-17 20:00:00+00:00,0.00278057683284591,0.0373850367672224,0.0363361023100918,0.95234375,t_Copula
2,2021-03-16 20:00:00+00:00,0.0023178410567996615,-0.0151002637069071,-0.0182897244442532,0.95234375,t_Copula
3,2021-03-15 20:00:00+00:00,0.0010514098430606553,-0.0020815738932475,-0.0032897614294294,0.95234375,t_Copula
4,2021-03-12 21:00:00+00:00,-0.0007649904360134754,-0.0132761044482988,-0.013137182884106,0.95234375,t_Copula
0,2021-03-11 21:00:00+00:00,-0.0012195308593203023,0.0209027848898708,0.023301019674112,0.9494140625,t_Copula
1,2021-03-10 21:00:00+00:00,0.002058720822971087,0.0349516432215251,0.0346454973628053,0.9494140625,t_Copula
2,2021-03-09 21:00:00+00:00,0.0024994442245387175,0.0483882258341534,0.0483337917797217,0.9494140625,t_Copula
3,2021-03-08 21:00:00+00:00,0.0020380194059009676,0.0510163225989408,0.0515879268357054,0.9494140625,t_Copula
4,2021-03-05 21:00:00+00:00,-0.0030134027385037426,0.0200247688948278,0.0242656734751404,0.9494140625,t_Copula
0,2021-03-04 21:00:00+00:00,0.002490412063903484,-0.0468106068394187,-0.0531133543997916,0.92822265625,t_Copula
1,2021-03-03 21:00:00+00:00,0.0037399048266505835,0.0608636070094179,0.0615409479591307,0.92822265625,t_Copula
2,2021-03-02 21:00:00+00:00,-0.003243423959951964,-0.0205175956428192,-0.0186099440328838,0.92822265625,t_Copula
3,2021-03-01 21:00:00+00:00,0.0007655647907285762,0.0480258341037033,0.050914798291937,0.92822265625,t_Copula
4,2021-02-26 21:00:00+00:00,-0.01230911195632426,-0.0606971197774632,-0.0521297422502328,0.92822265625,t_Copula
0,2021-02-25 21:00:00+00:00,0.007899762334830019,0.0003367993710345,-0.0080621216686723,0.9380859375,t_Copula
1,2021-02-24 21:00:00+00:00,-0.004180793941554597,0.0270278000529202,0.0332683741935688,0.9380859375,t_Copula
2,2021-02-23 21:00:00+00:00,-0.00039979598026236574,-0.1185061713452199,-0.1259014453192968,0.9380859375,t_Copula
3,2021-02-22 21:00:00+00:00,0.005138278096917585,-0.0276679262193319,-0.0349714274618358,0.9380859375,t_Copula
4,2021-02-19 21:00:00+00:00,0.0015866727120261367,0.0601479205383461,0.0624263145681362,0.9380859375,t_Copula
