,Date,rh,rs,rf,h,copula
0,2021-05-27 20:00:00+00:00,0.0013229886926706515,0.0075316419209436,0.006582792406038,0.9431640625,t_Copula
1,2021-05-26 20:00:00+00:00,0.00031310281390189987,0.0311008702894088,0.0326430667787524,0.9431640625,t_Copula
2,2021-05-25 20:00:00+00:00,-0.0019698512921322506,-0.06067673592544,-0.0622446157222066,0.9431640625,t_Copula
3,2021-05-24 20:00:00+00:00,0.0044661569014671915,0.0934348433308863,0.0943300216439482,0.9431640625,t_Copula
4,2021-05-21 20:00:00+00:00,-0.003161029153733952,-0.105785349940949,-0.1088085571403067,0.9431640625,t_Copula
0,2021-05-20 20:00:00+00:00,-0.0016430399391075996,0.0186579969267048,0.0212907228088815,0.953515625,t_Copula
1,2021-05-19 20:00:00+00:00,-0.007216312954701293,-0.0934764099190983,-0.0904653208639313,0.953515625,t_Copula
2,2021-05-18 20:00:00+00:00,-0.0028339965095877835,-0.0216123326866409,-0.0196937896817927,0.953515625,t_Copula
3,2021-05-17 20:00:00+00:00,-0.000761264514857779,-0.1262865365163627,-0.1316446932912137,0.953515625,t_Copula
4,2021-05-14 20:00:00+00:00,-0.002310552878112347,0.0328265017052854,0.0368500039875044,0.953515625,t_Copula
0,2021-05-13 20:00:00+00:00,-0.003565333047106517,-0.1156700174492234,-0.1196032473721272,0.9373046875,t_Copula
1,2021-05-12 20:00:00+00:00,0.0008885383529557353,-0.0388240976273924,-0.0423689719148536,0.9373046875,t_Copula
2,2021-05-11 20:00:00+00:00,-0.0014172125260993977,0.0163419024526464,0.0189470032696767,0.9373046875,t_Copula
3,2021-05-10 20:00:00+00:00,0.0005840463148617733,-0.0331503874460086,-0.0359908941145356,0.9373046875,t_Copula
4,2021-05-07 20:00:00+00:00,0.0005305250384117811,0.0252603613250205,0.0263839887033625,0.9373046875,t_Copula
0,2021-05-06 20:00:00+00:00,0.000994988270668476,-0.017351781755984,-0.0192018525217622,0.95546875,t_Copula
1,2021-05-05 20:00:00+00:00,-0.001468444169563883,0.046689479097158,0.0504024053813606,0.95546875,t_Copula
2,2021-05-04 20:00:00+00:00,0.002830810977527236,-0.0539178808048488,-0.0593935613094369,0.95546875,t_Copula
3,2021-05-03 20:00:00+00:00,0.00037396718031234427,0.0094627215046681,0.0095123512143707,0.95546875,t_Copula
4,2021-04-30 20:00:00+00:00,-0.0026876555795013746,0.0757435975764084,0.0820866754207396,0.95546875,t_Copula
0,2021-04-29 20:00:00+00:00,-7.137280820587039e-05,-0.047242292484354,-0.0494098012974383,0.9546875,t_Copula
1,2021-04-28 20:00:00+00:00,-0.0009059354901372295,0.0115163053727011,0.0130118398563282,0.9546875,t_Copula
2,2021-04-27 20:00:00+00:00,0.002267748742175245,0.0136228116988636,0.0118940102983315,0.9546875,t_Copula
3,2021-04-26 20:00:00+00:00,0.0005588010192632206,0.0600138071718341,0.0622769295215145,0.9546875,t_Copula
4,2021-04-23 20:00:00+00:00,-0.0017475865285819653,-0.0387989898757774,-0.038809980592807,0.9546875,t_Copula
0,2021-04-22 20:00:00+00:00,0.002636266973546929,-0.0474661753376794,-0.0532982556894824,0.9400390625,t_Copula
1,2021-04-21 20:00:00+00:00,-0.0019850119039008553,-0.0204454611347472,-0.0196379597053674,0.9400390625,t_Copula
2,2021-04-20 20:00:00+00:00,0.0034171875514026756,0.0124358069003733,0.0095938772214273,0.9400390625,t_Copula
3,2021-04-19 20:00:00+00:00,-0.0064578716686557736,-0.0989434228696432,-0.0983847957924487,0.9400390625,t_Copula
4,2021-04-16 20:00:00+00:00,0.0017460296473993699,-0.0268242744526563,-0.0303926775383929,0.9400390625,t_Copula
0,2021-04-15 20:00:00+00:00,-0.001132949413890496,0.0204073870576528,0.0223297272189313,0.9646484375,t_Copula
1,2021-04-14 20:00:00+00:00,0.005319206804680697,-0.0136675586588078,-0.0196825752526951,0.9646484375,t_Copula
2,2021-04-13 20:00:00+00:00,-0.0005699796343632754,0.0477747008666572,0.0501163725785027,0.9646484375,t_Copula
3,2021-04-12 20:00:00+00:00,-0.001204183415634677,0.0285859045881432,0.030881808175611,0.9646484375,t_Copula
4,2021-04-09 20:00:00+00:00,0.0010057925569953458,0.0108417017594452,0.0101963666970122,0.9646484375,t_Copula
0,2021-04-08 20:00:00+00:00,-0.002429752842683413,0.0280992614561851,0.0325507191191601,0.937890625,t_Copula
1,2021-04-07 20:00:00+00:00,0.005542450837906436,-0.0365297334548058,-0.0448583056182188,0.937890625,t_Copula
2,2021-04-06 20:00:00+00:00,0.004950217617915842,-0.0132283485428273,-0.0193823945737203,0.937890625,t_Copula
3,2021-04-05 20:00:00+00:00,-0.0020488047186963455,0.0026188755774354,0.0049767853219897,0.937890625,t_Copula
4,2021-04-02 20:00:00+00:00,-0.0011435816484278,-0.0011435816484278,0.0,0.937890625,t_Copula
0,2021-04-01 20:00:00+00:00,0.0022646808788581376,0.0059106813943638,0.0038323799300737,0.9513671875,t_Copula
1,2021-03-31 20:00:00+00:00,-0.0035508987771297254,-0.008540805967355,-0.0052449855910395,0.9513671875,t_Copula
2,2021-03-30 20:00:00+00:00,-0.0004290020919626991,0.0238945517804037,0.0255669463819577,0.9513671875,t_Copula
3,2021-03-29 20:00:00+00:00,0.0017715097542678748,0.0697912432617298,0.0714968252018487,0.9513671875,t_Copula
4,2021-03-26 20:00:00+00:00,-0.009789192256754165,0.0300309592313597,0.0418557125064962,0.9513671875,t_Copula
0,2021-03-25 20:00:00+00:00,-0.0017978941592000225,-0.0474419456498406,-0.0479674761149589,0.9515625,t_Copula
