"","LL","mean LL"
0,155.9647312837238,0.5181552534342984
1,157.61802438974541,0.523647921560616
2,153.11565141277538,0.5086898718032404
3,168.77569601883658,0.5607165980692246
4,171.74994294634348,0.5705978170974867
5,170.91694108386721,0.5678303690493928
6,174.25823571421205,0.578931015661834
7,171.06709962860174,0.5683292346465174
8,175.48438525143615,0.5830046021642398
9,169.24641013907876,0.5622804323557434
10,180.00112790900917,0.5980103917242829
11,184.57337397400798,0.6132005779867374
12,185.12279061377743,0.6150258824377988
13,188.37263890948444,0.6258227206295164
14,178.04089345986145,0.5914979849164832
15,190.44733479866576,0.6327153980022119
16,194.51235224738963,0.6462204393600984
17,179.48118120543822,0.5962829940380008
18,177.54815447237706,0.5898609783135451
19,161.56803236905938,0.5367708716580046
20,180.9520768370563,0.6011696904885592
21,183.68070164051966,0.6102348891711616
22,176.6317376241169,0.5868164040668336
23,172.0912079705259,0.5717315879419465
24,169.11557297303747,0.5618457573855066
25,180.4719052194746,0.5995744359450983
26,170.26337558116956,0.565659055086942
27,167.4842453513637,0.5564260642902449
28,179.830440832673,0.5974433250254917
29,173.981006413153,0.5780099880835649
30,163.19608002986382,0.5421796678733017
31,144.13890683667893,0.4788668001218569
32,167.74731712560234,0.5573000568956888
33,165.7593854039362,0.5506956325712166
34,171.33977033343552,0.569235117386829
35,171.62925844722702,0.5701968719176977
36,172.50406201654624,0.57310319606826
37,137.55475907372602,0.4569925550622127
38,132.47452464775773,0.44011469982643764
39,145.2523901042302,0.48256608008049895
40,146.89198640088688,0.48801324385676703
41,151.06077525892263,0.5018630407273177
42,129.2082383449251,0.4292632503153658
43,133.56943395777574,0.4437522722849693
44,143.14640704750482,0.47556945862958416
45,127.43985919176964,0.4233882365175071
46,123.97079693375133,0.4118631127367154
47,125.34599937577083,0.4164318916138566
48,144.7630240590671,0.4809402792660037
49,145.08580953064393,0.4820126562479865
50,143.8024355736765,0.4777489553942741
51,135.74380721551444,0.45097610370602803
52,137.26114629526563,0.4560170973264639
53,138.11171209266237,0.4588428973178152
54,139.8229997022512,0.4645282382134591
55,136.4441323637467,0.45330276532806213
56,133.90504453622958,0.44486725759544715
57,134.41485989329246,0.44656099632323076
58,133.56183165213713,0.4437270154556051
59,131.25519566933616,0.4360637729878278
60,128.13285829622112,0.4256905591236582
61,122.47308807859915,0.4068873358092995
62,122.77300969160791,0.40788375312826547
63,134.4226433543775,0.4465868549979319
64,136.57165838201303,0.4537264398073523
65,134.62799555502517,0.44726908822267497
66,136.65139440014403,0.4539913435220732
67,136.2958414356908,0.45281010443751096
68,128.5972127111816,0.4272332648212014
69,132.1692538515772,0.43910051113480797
70,130.11563557475895,0.43227785905235533
71,118.76691629605546,0.3945744727443703
72,117.09779645317948,0.3890292240969418
73,123.43494545592301,0.41008287526884724
74,129.27385814307468,0.42948125628928463
75,127.98926743719713,0.4252135130803891
76,129.08052958268345,0.42883896871323407
77,131.62694098746823,0.43729880726733633
78,137.45148294504355,0.4566494450001447
79,138.78070858210847,0.4610654770169717
80,138.89073714292329,0.461431020408383
81,136.59211086319925,0.4537943882498314
82,130.3177749354268,0.43294941839012224
83,134.65606899578847,0.4473623554677358
84,134.1825972228405,0.44578935954432064
85,138.92872202376498,0.4615572160257973
86,144.86343955334857,0.48127388555929757
87,140.94903167435257,0.46826920822044044
88,139.98834184589614,0.4650775476607845
89,141.7217203123521,0.470836280107482
90,144.94464760269295,0.481543679743166
91,151.0661000656281,0.5018807311150435
92,148.83603563014606,0.49447187916992047
93,153.21215666592602,0.5090104872622127
94,158.29690134563896,0.5259033267296975
95,153.2551570668967,0.5091533457371983
96,163.96957696942764,0.5447494251476002
97,174.30115932401492,0.5790736190166609
98,176.54933170057427,0.5865426302344661
99,182.56366951667087,0.606523818992262
100,182.66246331310703,0.6068520375850732
101,188.35049938693356,0.6257491673984504
102,163.63728424636616,0.5436454626125122
103,157.78668556162708,0.5242082576798242
104,158.92238606612693,0.5279813490569001
105,178.83066539090314,0.5941218119299108
106,192.77162236230637,0.6404372835957023
107,187.14238972079312,0.6217355140225685
108,186.34154455339242,0.6190748988484799
109,198.78454230635134,0.6604137618151208
110,189.4847702162009,0.6295175090239232
111,189.7113715117842,0.6302703372484525
