"Date","unhedged","unhedged","Variance","VaR 99%","VaR 95%","ES 99%","ES 95%","Spectral 10"
"2020-04-27",0.01239534645471773,0.029500837020443878,-0.013279029934514417,-0.01099144252878463,-0.015179682210350773,-0.00846545650285447,-0.011846820621101076,-0.01476872978120388
"2020-04-24",0.03629000140520043,0.02215861963401616,0.017595247890635907,0.019255647275989073,0.016216490024716156,0.02109029267173614,0.01863466637232838,0.016514539282190197
"2020-04-23",0.06362090948506105,0.03737831850400102,0.03250849469830733,0.0352875116677498,0.030198495725529174,0.03835455727202404,0.034248537335534006,0.030698035818523144
"2020-04-22",-0.00394218644573907,0.02800423645138401,-0.028685435091988492,-0.02648174917091866,-0.030516236683133625,-0.024048193782660803,-0.027305776335167578,-0.030120397964009823
"2020-04-21",0.02406620214256406,-0.016406649482551057,0.037591097686658886,0.03640738873253301,0.0385714687765447,0.03509553518733757,0.03685048401054661,0.038359735586763796
