,Date,rs,rf,rh,h
0,2021-05-27 20:00:00+00:00,-0.0123929518423636,0.006582792406038,-0.017413184981481904,0.7626297214710197
1,2021-05-26 20:00:00+00:00,0.0809242402955221,0.0326430667787524,0.05602966737008226,0.7626297214710197
2,2021-05-25 20:00:00+00:00,-0.0185545922817037,-0.0622446157222066,0.028915001669593373,0.7626297214710197
3,2021-05-24 20:00:00+00:00,-0.0593439331351376,0.0943300216439482,-0.13128281126781707,0.7626297214710197
4,2021-05-21 20:00:00+00:00,-0.1770641065645401,-0.1088085571403067,-0.09408346693896448,0.7626297214710197
0,2021-05-20 20:00:00+00:00,0.0141970269721529,0.0212907228088815,-0.0026637802815770075,0.7919321201578164
1,2021-05-19 20:00:00+00:00,-0.3041084391187094,-0.0904653208639313,-0.23246604576617913,0.7919321201578164
2,2021-05-18 20:00:00+00:00,0.0313454728314482,-0.0196937896817927,0.04694161744809242,0.7919321201578164
3,2021-05-17 20:00:00+00:00,0.1027148985162037,-0.1316446932912137,0.20696855958184004,0.7919321201578164
4,2021-05-14 20:00:00+00:00,0.0935856412306679,0.0368500039875044,0.06440293944501956,0.7919321201578164
0,2021-05-13 20:00:00+00:00,-0.1047254885661322,-0.1196032473721272,-0.01103151847313781,0.7833731286699929
1,2021-05-12 20:00:00+00:00,-0.0507100733082409,-0.0423689719148536,-0.017519359220770976,0.7833731286699929
2,2021-05-11 20:00:00+00:00,0.0449629240764731,0.0189470032696767,0.030120350846185875,0.7833731286699929
3,2021-05-10 20:00:00+00:00,-0.1255188943198375,-0.0359908941145356,-0.09732459499370333,0.7833731286699929
4,2021-05-07 20:00:00+00:00,-0.0166974791878368,0.0263839887033625,-0.03736598696518363,0.7833731286699929
0,2021-05-06 20:00:00+00:00,0.0157422213783803,-0.0192018525217622,0.030504642949746103,0.7688019452620511
1,2021-05-05 20:00:00+00:00,0.1214326820011031,0.0504024053813606,0.0826832146980266,0.7688019452620511
2,2021-05-04 20:00:00+00:00,-0.105154633465449,-0.0593935613094369,-0.05949274799471301,0.7688019452620511
3,2021-05-03 20:00:00+00:00,-0.0152514441771036,0.0095123512143707,-0.02256455829472763,0.7688019452620511
4,2021-04-30 20:00:00+00:00,0.1546173776004113,0.0820866754207396,0.0915089818568521,0.7688019452620511
0,2021-04-29 20:00:00+00:00,-0.0089022608864371,-0.0494098012974383,0.02876836570825035,0.7624120236371102
1,2021-04-28 20:00:00+00:00,0.0021931669181981,0.0130118398563282,-0.007727216237907089,0.7624120236371102
2,2021-04-27 20:00:00+00:00,0.0208479807728815,0.0118940102983315,0.011779844312169952,0.7624120236371102
3,2021-04-26 20:00:00+00:00,0.1701896003353574,0.0622769295215145,0.12270892047295384,0.7624120236371102
4,2021-04-23 20:00:00+00:00,-0.1359392777995796,-0.038809980592807,-0.10635008195850064,0.7624120236371102
0,2021-04-22 20:00:00+00:00,-0.0599775369180938,-0.0532982556894824,-0.02078081339669683,0.7354222575267477
1,2021-04-21 20:00:00+00:00,-0.0170312149225752,-0.0196379597053674,-0.002589022262834601,0.7354222575267477
2,2021-04-20 20:00:00+00:00,0.0342410680532981,0.0095938772214273,0.027185517208681592,0.7354222575267477
3,2021-04-19 20:00:00+00:00,-0.1831589114936893,-0.0983847957924487,-0.1108045428656986,0.7354222575267477
4,2021-04-16 20:00:00+00:00,-0.0881042902204092,-0.0303926775383929,-0.06575283869284182,0.7354222575267477
0,2021-04-15 20:00:00+00:00,0.0350144105703427,0.0223297272189313,0.019313649200069585,0.7031326991295218
1,2021-04-14 20:00:00+00:00,-0.0612643525495766,-0.0196825752526951,-0.047424890286329166,0.7031326991295218
2,2021-04-13 20:00:00+00:00,0.2749876699179751,0.0501163725785027,0.23974920959627172,0.7031326991295218
3,2021-04-12 20:00:00+00:00,0.3001681768660883,0.030881808175611,0.2784541677295708,0.7031326991295218
4,2021-04-09 20:00:00+00:00,0.0289610399599313,0.0101963666970122,0.021791641122946744,0.7031326991295218
0,2021-04-08 20:00:00+00:00,0.0887097739256246,0.0325507191191601,0.06586723560774932,0.701752186618502
1,2021-04-07 20:00:00+00:00,-0.1518752588322903,-0.0448583056182188,-0.12039584477670423,0.701752186618502
2,2021-04-06 20:00:00+00:00,0.2459185561323691,-0.0193823945737203,0.2595201939063799,0.701752186618502
3,2021-04-05 20:00:00+00:00,0.3397068826148238,0.0049767853219897,0.3362144126327867,0.701752186618502
4,2021-04-02 20:00:00+00:00,0.0459502530556032,0.0,0.0459502530556032,0.701752186618502
0,2021-04-01 20:00:00+00:00,0.0270390447768479,0.0038323799300737,0.0243376420491823,0.7048890707486954
1,2021-03-31 20:00:00+00:00,-0.0295568312334524,-0.0052449855910395,-0.025859698214094267,0.7048890707486954
2,2021-03-30 20:00:00+00:00,0.007325590073304,0.0255669463819577,-0.010696271003755886,0.7048890707486954
3,2021-03-29 20:00:00+00:00,0.0147597140541039,0.0714968252018487,-0.035637616623909144,0.7048890707486954
4,2021-03-26 20:00:00+00:00,0.062426541806147,0.0418557125064962,0.03292290751191834,0.7048890707486954
0,2021-03-25 20:00:00+00:00,0.0046708832174361,-0.0479674761149589,0.04005636412577424,0.7376973685989495
1,2021-03-24 20:00:00+00:00,-0.0565853247464431,-0.0048083558280386,-0.0530382133048116,0.7376973685989495
2,2021-03-23 20:00:00+00:00,-0.0250201863473455,-0.0142878829036679,-0.014480052726459773,0.7376973685989495
3,2021-03-22 20:00:00+00:00,0.1808125038282065,-0.0636012512021833,0.22773097947965787,0.7376973685989495
4,2021-03-19 20:00:00+00:00,-0.004699668479608,0.0283622645270892,-0.02562243638874903,0.7376973685989495
0,2021-03-18 20:00:00+00:00,0.0074853929451312,-0.011305361932194,0.01576794414106106,0.7326214981533534
1,2021-03-17 20:00:00+00:00,0.0300074990432925,0.0363361023100918,0.0033868893318195203,0.7326214981533534
2,2021-03-16 20:00:00+00:00,0.030060788670345,-0.0182897244442532,0.04346023399350579,0.7326214981533534
3,2021-03-15 20:00:00+00:00,0.0042469402575048,-0.0032897614294294,0.006657090204500484,0.7326214981533534
4,2021-03-12 21:00:00+00:00,-0.0313524712006171,-0.013137182884106,-0.021727888594548772,0.7326214981533534
0,2021-03-11 21:00:00+00:00,-0.0168679259301912,0.023301019674112,-0.03408991535253963,0.7391088314251962
1,2021-03-10 21:00:00+00:00,-0.0404789047222677,0.0346454973628053,-0.06608569779223544,0.7391088314251962
2,2021-03-09 21:00:00+00:00,0.0073296092199523,0.0483337917797217,-0.028394323140706557,0.7391088314251962
3,2021-03-08 21:00:00+00:00,0.0303348921363405,0.0515879268357054,-0.007794200182846236,0.7391088314251962
4,2021-03-05 21:00:00+00:00,-0.0264626544043344,0.0242656734751404,-0.0443976279702908,0.7391088314251962
0,2021-03-04 21:00:00+00:00,0.0608611421723511,-0.0531133543997916,0.10103880438431585,0.7564512289986791
1,2021-03-03 21:00:00+00:00,0.0404703458556626,0.0615409479591307,-0.0060823798617655675,0.7564512289986791
2,2021-03-02 21:00:00+00:00,-0.0169591380782036,-0.0186099440328838,-0.0028816230429320137,0.7564512289986791
3,2021-03-01 21:00:00+00:00,0.0211899961571447,0.050914798291937,-0.01732456558501089,0.7564512289986791
4,2021-02-26 21:00:00+00:00,-0.0731587854866376,-0.0521297422502328,-0.03372517789406462,0.7564512289986791
0,2021-02-25 21:00:00+00:00,-0.0090840057790885,-0.0080621216686723,-0.0031274668156798056,0.7388301998163268
1,2021-02-24 21:00:00+00:00,-0.0083452315896126,0.0332683741935688,-0.03292491114261137,0.7388301998163268
2,2021-02-23 21:00:00+00:00,-0.2089490266886101,-0.1259014453192968,-0.1159292366861897,0.7388301998163268
3,2021-02-22 21:00:00+00:00,0.0141938192096008,-0.0349714274618358,0.04003176594909112,0.7388301998163268
4,2021-02-19 21:00:00+00:00,0.0500263038180057,0.0624263145681362,0.003903857351832754,0.7388301998163268
0,2021-02-18 21:00:00+00:00,-0.0178457588568289,-0.0066545069594993,-0.012947839117107165,0.7360304481656541
1,2021-02-17 21:00:00+00:00,0.0726572642328465,0.0758556271095416,0.01682521301552386,0.7360304481656541
2,2021-02-16 21:00:00+00:00,-0.1225676394050224,0.0186141772776606,-0.13626824064893386,0.7360304481656541
3,2021-02-12 21:00:00+00:00,0.1088021486929826,0.0104237488526126,0.10112995215342793,0.7360304481656541
4,2021-02-11 21:00:00+00:00,0.0691484608980038,0.0560056759601402,0.027926578121241413,0.7360304481656541
0,2021-02-10 21:00:00+00:00,0.0271197860367195,-0.0599402430571146,0.07333727995081157,0.7710595012111198
1,2021-02-09 21:00:00+00:00,0.045495340381025,0.0657724466588818,-0.005219129533207377,0.7710595012111198
2,2021-02-08 21:00:00+00:00,0.0131437697912171,0.1637986615133903,-0.11315474445434666,0.7710595012111198
3,2021-02-05 21:00:00+00:00,0.0119313130441612,0.003907781448076,0.008918181029965652,0.7710595012111198
4,2021-02-04 21:00:00+00:00,0.1272712365543454,0.01366644135116,0.11673359710278897,0.7710595012111198
0,2021-02-03 21:00:00+00:00,0.055528918230224,0.0337738121182165,0.028403783309623766,0.8031410498067472
1,2021-02-02 21:00:00+00:00,-0.1218288369138919,0.0641462802053941,-0.1733473477392499,0.8031410498067472
2,2021-02-01 21:00:00+00:00,0.3852466620346239,-0.026353314271625,0.4064120905246239,0.8031410498067472
3,2021-01-29 21:00:00+00:00,0.0754586998477591,0.0703541484528553,0.018954395201073164,0.8031410498067472
4,2021-01-28 21:00:00+00:00,0.01656448725783,0.0358594882577093,-0.012235739786999371,0.8031410498067472
0,2021-01-27 21:00:00+00:00,-0.0380943755083934,-0.0208031276297632,-0.021232396391795475,0.8105501930619967
1,2021-01-26 21:00:00+00:00,-0.0241610535518914,-0.0461329438282408,0.013232012974607427,0.8105501930619967
2,2021-01-25 21:00:00+00:00,-0.0112670058462987,-0.0035413936967586,-0.008396528501682477,0.8105501930619967
3,2021-01-22 21:00:00+00:00,-0.0006524339642069,0.0499839829834265,-0.04116696102143081,0.8105501930619967
4,2021-01-21 21:00:00+00:00,-0.0571770487057285,-0.0939296840153466,0.01895767480716304,0.8105501930619967
0,2021-01-20 21:00:00+00:00,-0.0401925895685949,-0.0438509520716832,-0.0038860031696855354,0.8279543472524599
1,2021-01-19 21:00:00+00:00,0.0923111253037327,0.0262453555183784,0.07058116910710496,0.8279543472524599
2,2021-01-15 21:00:00+00:00,-0.0581630014589254,-0.1045845914377741,0.02842826567760206,0.8279543472524599
3,2021-01-14 21:00:00+00:00,-0.032466971515802,0.0851079093856795,-0.10293243507724378,0.8279543472524599
4,2021-01-13 21:00:00+00:00,0.031825797150053,0.0525666422479041,-0.011696982819564015,0.8279543472524599
0,2021-01-12 21:00:00+00:00,0.0574396501608068,0.0202465339685128,0.041407505247401485,0.7918463939723381
1,2021-01-11 21:00:00+00:00,-0.0794310958181684,-0.1551728015487195,0.04344192753077039,0.7918463939723381
2,2021-01-08 21:00:00+00:00,-0.096063983176764,-0.0032471615892913,-0.0934927299816382,0.7918463939723381
3,2021-01-07 21:00:00+00:00,0.2940623094512127,0.0789730389092012,0.23152779336992457,0.7918463939723381
4,2021-01-06 21:00:00+00:00,0.0909723368392008,0.0592003902602966,0.044094721289829816,0.7918463939723381
0,2021-01-05 21:00:00+00:00,-0.0205195062282672,0.0880921977372173,-0.0913883293280777,0.8044846753763046
1,2021-01-04 21:00:00+00:00,0.0384764748582085,0.0846263673411944,-0.029604140800548184,0.8044846753763046
2,2020-12-31 21:00:00+00:00,0.0587571347539183,0.0078579153904943,0.05243556224186202,0.8044846753763046
3,2020-12-30 21:00:00+00:00,-0.0303435213410306,0.0690418718789644,-0.0858866492269517,0.8044846753763046
4,2020-12-29 21:00:00+00:00,-0.2684121598566778,0.0036818892845807,-0.2713741833625552,0.8044846753763046
0,2020-12-28 21:00:00+00:00,0.0710392097946532,0.1350607271348589,-0.038527486813039705,0.8112402393501846
1,2020-12-24 21:00:00+00:00,-0.0317108928512615,-0.00253004562537,-0.029658418032569456,0.8112402393501846
2,2020-12-23 21:00:00+00:00,-0.5276524354533264,-0.0025236606453969,-0.525605140387316,0.8112402393501846
3,2020-12-22 21:00:00+00:00,-0.1154038276872245,0.0274689899416876,-0.13768777766222695,0.8112402393501846
4,2020-12-21 21:00:00+00:00,-0.092546499618824,-0.0034482792789159,-0.08974911671124998,0.8112402393501846
0,2020-12-18 21:00:00+00:00,-0.0501570906491046,-0.00193444445063,-0.04856579191749022,0.8226127822363323
1,2020-12-17 21:00:00+00:00,0.1332460988504476,0.0900417119608969,0.059176635656971774,0.8226127822363323
2,2020-12-16 21:00:00+00:00,0.0782921331288944,0.0718332333995637,0.01920119714504747,0.8226127822363323
3,2020-12-15 21:00:00+00:00,-0.0292884871972269,0.0173164500114609,-0.04353322031961112,0.8226127822363323
4,2020-12-14 21:00:00+00:00,-0.1446698479991446,0.0691213153892537,-0.2015299255633336,0.8226127822363323
0,2020-12-11 21:00:00+00:00,-0.0091574288300419,-0.0231271360601874,0.00992873732342363,0.8252714950867494
1,2020-12-10 21:00:00+00:00,0.0023750672915317,-0.0005377789858028,0.0028188809591714126,0.8252714950867494
2,2020-12-09 21:00:00+00:00,0.0120467052296973,-0.0196972032277672,0.028302245586504283,0.8252714950867494
3,2020-12-08 21:00:00+00:00,-0.0586382745491727,-0.0180232121713217,-0.04376423129428034,0.8252714950867494
4,2020-12-07 21:00:00+00:00,0.0585273394981483,0.0036307093825351,0.055531018537798064,0.8252714950867494
0,2020-12-04 21:00:00+00:00,-0.0980750037274754,-0.0246355799962284,-0.07779381948419746,0.8232476867353191
1,2020-12-03 21:00:00+00:00,0.0137129606492852,0.0140397966674826,0.0021547305205459073,0.8232476867353191
2,2020-12-02 21:00:00+00:00,-0.0048585859235004,0.0,-0.0048585859235004,0.8232476867353191
3,2020-12-01 21:00:00+00:00,-0.0450812737686472,-0.0228726616659914,-0.02625140796264017,0.8232476867353191
4,2020-11-30 21:00:00+00:00,0.1507928716330848,0.1525188461631915,0.025232084345697403,0.8232476867353191
0,2020-11-27 21:00:00+00:00,-0.116551742568663,-0.1154064616860647,-0.022809618411642238,0.8122779503631563
1,2020-11-25 21:00:00+00:00,-0.1266470137565618,-0.0103762279860908,-0.11821863255551913,0.8122779503631563
2,2020-11-24 21:00:00+00:00,0.2675272265316097,0.0397473033904897,0.2352413684011202,0.8122779503631563
3,2020-11-23 21:00:00+00:00,0.5300371906328122,-0.0133370875315378,0.5408706127567438,0.8122779503631563
4,2020-11-20 21:00:00+00:00,0.0597480278100564,0.0339563747342736,0.03216601333913738,0.8122779503631563
0,2020-11-19 21:00:00+00:00,0.0464079937522437,0.023856887344615,0.027270355355356355,0.8021850512366657
1,2020-11-18 21:00:00+00:00,-0.042186603908381,-0.003642991278501,-0.03926425076298195,0.8021850512366657
2,2020-11-17 21:00:00+00:00,0.0557948099604777,0.0490139654348432,0.016476539586815837,0.8021850512366657
3,2020-11-16 21:00:00+00:00,0.0790588666219446,0.0377177303894897,0.048802267136921054,0.8021850512366657
4,2020-11-13 21:00:00+00:00,0.0338238706522636,0.0015264848025945,0.03259934736268234,0.8021850512366657
0,2020-11-12 21:00:00+00:00,-0.0098371054660874,0.0269407840311866,-0.031136604339373923,0.7906042692978149
1,2020-11-11 21:00:00+00:00,0.0073033013849385,0.0280094694931798,-0.014841104777136356,0.7906042692978149
2,2020-11-10 21:00:00+00:00,0.019632445374722,-0.0067556956309892,0.024973527182658654,0.7906042692978149
3,2020-11-09 21:00:00+00:00,-0.0158202300046818,-0.0130595899731544,-0.005495262416626996,0.7906042692978149
4,2020-11-06 21:00:00+00:00,0.0351562560808216,0.0256424306133376,0.014883240962743911,0.7906042692978149
0,2020-11-05 21:00:00+00:00,0.0339658721229681,0.0741079721537218,-0.024908097488455676,0.7944350371550013
1,2020-11-04 21:00:00+00:00,-0.0030307710820446,0.0240634399316352,-0.02214761087821035,0.7944350371550013
2,2020-11-03 21:00:00+00:00,0.0080765300077243,0.0032287023563722,0.005511535731277312,0.7944350371550013
3,2020-11-02 21:00:00+00:00,-0.0097499890582848,0.005043238354929,-0.013756514308164346,0.7944350371550013
4,2020-10-30 20:00:00+00:00,-0.0230437376924895,0.0047058910374127,-0.026782262413643846,0.7944350371550013
0,2020-10-29 20:00:00+00:00,-0.0042172048483259,0.0294572108854301,-0.02764637195623331,0.7953627109855049
1,2020-10-28 20:00:00+00:00,-0.0262611866211213,-0.0363276049324157,0.0026324357215352506,0.7953627109855049
2,2020-10-27 20:00:00+00:00,0.0135220065645678,0.051388130558137,-0.027350196268629112,0.7953627109855049
3,2020-10-26 20:00:00+00:00,-0.022805451318579,0.0053252312987527,-0.02704094172097981,0.7953627109855049
4,2020-10-23 20:00:00+00:00,-0.0279430975738244,-0.0117536898140945,-0.018594650979203486,0.7953627109855049
0,2020-10-22 20:00:00+00:00,0.0386368069175887,0.0321743570278561,0.013022405552651595,0.7961122997037835
1,2020-10-21 20:00:00+00:00,0.034810065934643,0.0614034380551779,-0.014073966345183493,0.7961122997037835
2,2020-10-20 20:00:00+00:00,-0.0157477582761498,0.0204899495407216,-0.032060059125828155,0.7961122997037835
3,2020-10-19 20:00:00+00:00,0.0298575445683844,0.0330715129656985,0.0035289063265786756,0.7961122997037835
4,2020-10-16 20:00:00+00:00,-0.0311516922694593,-0.0198882473998323,-0.015318413894901014,0.7961122997037835
0,2020-10-15 20:00:00+00:00,-0.0031580176123503,0.0164008855394167,-0.016060281026159695,0.7866809010282421
1,2020-10-14 20:00:00+00:00,-0.0282194683170682,-0.0026075634070808,-0.0261681479864976,0.7866809010282421
2,2020-10-13 20:00:00+00:00,-0.0060190123317942,-0.0172121288811214,0.007521440725020612,0.7866809010282421
3,2020-10-12 20:00:00+00:00,0.0223525634036445,0.0449366768959762,-0.012998262066097041,0.7866809010282421
4,2020-10-09 20:00:00+00:00,-0.0039776704421269,0.0152880675441906,-0.016004501192771386,0.7866809010282421
0,2020-10-08 20:00:00+00:00,0.0117608198564114,0.0224522604386563,-0.005752842366423457,0.7800400441053763
