,Date,PX_LAST,contract_name,xrp Price,log return future,log return xrp
50,2021-03-18 20:00:00+00:00,58050.0,BTCJ1 Curncy,0.471928725027073,-0.011305361932194,0.0074853929451312
51,2021-03-17 20:00:00+00:00,58710.0,BTCJ1 Curncy,0.468409341495378,0.0363361023100918,0.0300074990432925
52,2021-03-16 20:00:00+00:00,56615.0,BTCJ1 Curncy,0.4545623445311053,-0.0182897244442532,0.030060788670345
53,2021-03-15 20:00:00+00:00,57660.0,BTCJ1 Curncy,0.4411011822001868,-0.0032897614294294,0.0042469402575048
54,2021-03-12 21:00:00+00:00,57850.0,BTCJ1 Curncy,0.4392318241675326,-0.013137182884106,-0.0313524712006171
55,2021-03-11 21:00:00+00:00,58615.0,BTCJ1 Curncy,0.4532209786670782,0.023301019674112,-0.0168679259301912
56,2021-03-10 21:00:00+00:00,57265.0,BTCJ1 Curncy,0.4609307174148242,0.0346454973628053,-0.0404789047222677
57,2021-03-09 21:00:00+00:00,55315.0,BTCJ1 Curncy,0.4799714624095998,0.0483337917797217,0.0073296092199523
58,2021-03-08 21:00:00+00:00,52705.0,BTCJ1 Curncy,0.47646632050588,0.0515879268357054,0.0303348921363405
59,2021-03-05 21:00:00+00:00,50055.0,BTCJ1 Curncy,0.4622297895764486,0.0242656734751404,-0.0264626544043344
60,2021-03-04 21:00:00+00:00,48855.0,BTCJ1 Curncy,0.4746248971569656,-0.0531133543997916,0.0608611421723511
61,2021-03-03 21:00:00+00:00,51520.0,BTCJ1 Curncy,0.446600143041902,0.0615409479591307,0.0404703458556626
62,2021-03-02 21:00:00+00:00,48445.0,BTCJ1 Curncy,0.4288869283215504,-0.0186099440328838,-0.0169591380782036
63,2021-03-01 21:00:00+00:00,49355.0,BTCJ1 Curncy,0.436222507694526,0.050914798291937,0.0211899961571447
64,2021-02-26 21:00:00+00:00,46905.0,BTCJ1 Curncy,0.4270762017604825,-0.0521297422502328,-0.0731587854866376
65,2021-02-25 21:00:00+00:00,49415.0,BTCH1 Curncy,0.4594918666707127,-0.0080621216686723,-0.0090840057790885
66,2021-02-24 21:00:00+00:00,49815.0,BTCH1 Curncy,0.463684909421459,0.0332683741935688,-0.0083452315896126
67,2021-02-23 21:00:00+00:00,48185.0,BTCH1 Curncy,0.4675706585622218,-0.1259014453192968,-0.2089490266886101
68,2021-02-22 21:00:00+00:00,54650.0,BTCH1 Curncy,0.5762257467214791,-0.0349714274618358,0.0141938192096008
69,2021-02-19 21:00:00+00:00,56595.0,BTCH1 Curncy,0.5681046735129264,0.0624263145681362,0.0500263038180057
70,2021-02-18 21:00:00+00:00,53170.0,BTCH1 Curncy,0.5403836673012841,-0.0066545069594993,-0.0178457588568289
71,2021-02-17 21:00:00+00:00,53525.0,BTCH1 Curncy,0.550113786368593,0.0758556271095416,0.0726572642328465
72,2021-02-16 21:00:00+00:00,49615.0,BTCH1 Curncy,0.5115615328086959,0.0186141772776606,-0.1225676394050224
73,2021-02-12 21:00:00+00:00,48700.0,BTCH1 Curncy,0.5782668939339058,0.0104237488526126,0.1088021486929826
74,2021-02-11 21:00:00+00:00,48195.0,BTCH1 Curncy,0.5186521190717195,0.0560056759601402,0.0691484608980038
75,2021-02-10 21:00:00+00:00,45570.0,BTCH1 Curncy,0.484,-0.0599402430571146,0.0271197860367195
76,2021-02-09 21:00:00+00:00,48385.0,BTCH1 Curncy,0.4710504122561855,0.0657724466588818,0.045495340381025
77,2021-02-08 21:00:00+00:00,45305.0,BTCH1 Curncy,0.4501,0.1637986615133903,0.0131437697912171
78,2021-02-05 21:00:00+00:00,38460.0,BTCH1 Curncy,0.4442226987767676,0.003907781448076,0.0119313130441612
79,2021-02-04 21:00:00+00:00,38310.0,BTCH1 Curncy,0.4389540322532924,0.01366644135116,0.1272712365543454
80,2021-02-03 21:00:00+00:00,37790.0,BTCH1 Curncy,0.3864967506624306,0.0337738121182165,0.055528918230224
81,2021-02-02 21:00:00+00:00,36535.0,BTCH1 Curncy,0.36562,0.0641462802053941,-0.1218288369138919
82,2021-02-01 21:00:00+00:00,34265.0,BTCH1 Curncy,0.41299,-0.026353314271625,0.3852466620346239
83,2021-01-29 21:00:00+00:00,35180.0,BTCH1 Curncy,0.28095,0.0703541484528553,0.0754586998477591
84,2021-01-28 21:00:00+00:00,32790.0,BTCG1 Curncy,0.26053,0.0358594882577093,0.01656448725783
85,2021-01-27 21:00:00+00:00,31635.0,BTCG1 Curncy,0.25625,-0.0208031276297632,-0.0380943755083934
86,2021-01-26 21:00:00+00:00,32300.0,BTCG1 Curncy,0.2662,-0.0461329438282408,-0.0241610535518914
87,2021-01-25 21:00:00+00:00,33825.0,BTCG1 Curncy,0.27271,-0.0035413936967586,-0.0112670058462987
88,2021-01-22 21:00:00+00:00,33945.0,BTCG1 Curncy,0.2758,0.0499839829834265,-0.0006524339642069
89,2021-01-21 21:00:00+00:00,32290.0,BTCG1 Curncy,0.27598,-0.0939296840153466,-0.0571770487057285
90,2021-01-20 21:00:00+00:00,35470.0,BTCG1 Curncy,0.2922195630686574,-0.0438509520716832,-0.0401925895685949
91,2021-01-19 21:00:00+00:00,37060.0,BTCG1 Curncy,0.3042038505187759,0.0262453555183784,0.0923111253037327
92,2021-01-15 21:00:00+00:00,36100.0,BTCG1 Curncy,0.2773795853354643,-0.1045845914377741,-0.0581630014589254
93,2021-01-14 21:00:00+00:00,40080.0,BTCG1 Curncy,0.2939912231767979,0.0851079093856795,-0.032466971515802
