,Date,rh,rs,rf,h,copula
0,2021-05-27 20:00:00+00:00,0.00997436195344103,0.0165185833102249,0.006582792406038,0.994140625,rotGumbel
1,2021-05-26 20:00:00+00:00,0.09657891259944476,0.1290307114087904,0.0326430667787524,0.994140625,rotGumbel
2,2021-05-25 20:00:00+00:00,-0.005048002687491407,-0.0669279038644507,-0.0622446157222066,0.994140625,rotGumbel
3,2021-05-24 20:00:00+00:00,-0.051832000928117294,0.0419453057452609,0.0943300216439482,0.994140625,rotGumbel
4,2021-05-21 20:00:00+00:00,-0.07607878030272049,-0.1842497873035332,-0.1088085571403067,0.994140625,rotGumbel
0,2021-05-20 20:00:00+00:00,0.0162327514091337,0.0373945655447583,0.0212907228088815,0.9939453125,rotGumbel
1,2021-05-19 20:00:00+00:00,-0.28599529811041874,-0.3759128797269317,-0.0904653208639313,0.9939453125,rotGumbel
2,2021-05-18 20:00:00+00:00,0.06510778671317241,0.0455332367735937,-0.0196937896817927,0.9939453125,rotGumbel
3,2021-05-17 20:00:00+00:00,-0.008885686990732056,-0.1397333128030341,-0.1316446932912137,0.9939453125,rotGumbel
4,2021-05-14 20:00:00+00:00,0.0493075601477899,0.0859344488767762,0.0368500039875044,0.9939453125,rotGumbel
0,2021-05-13 20:00:00+00:00,-0.0621696189087987,-0.1775213445969948,-0.1196032473721272,0.964453125,rotGumbel
1,2021-05-12 20:00:00+00:00,-0.006238062297850712,-0.0471009496641685,-0.0423689719148536,0.964453125,rotGumbel
2,2021-05-11 20:00:00+00:00,-0.003153081903320214,0.0151204146095047,0.0189470032696767,0.964453125,rotGumbel
3,2021-05-10 20:00:00+00:00,0.09311895676138707,0.0584074264610791,-0.0359908941145356,0.964453125,rotGumbel
4,2021-05-07 20:00:00+00:00,0.006145620520141636,0.0315917408750643,0.0263839887033625,0.964453125,rotGumbel
0,2021-05-06 20:00:00+00:00,-0.05119483386260891,-0.0706667124354584,-0.0192018525217622,1.0140625,rotGumbel
1,2021-05-05 20:00:00+00:00,0.10634320691955983,0.1574543961265958,0.0504024053813606,1.0140625,rotGumbel
2,2021-05-04 20:00:00+00:00,0.10293049296661116,0.0427017097012603,-0.0593935613094369,1.0140625,rotGumbel
3,2021-05-03 20:00:00+00:00,0.0831824638153935,0.0928285824687163,0.0095123512143707,1.0140625,rotGumbel
4,2021-04-30 20:00:00+00:00,-0.022192482990434553,0.0610485363034092,0.0820866754207396,1.0140625,rotGumbel
0,2021-04-29 20:00:00+00:00,0.02753425597310898,-0.0231590421158448,-0.0494098012974383,1.0259765625,rotGumbel
1,2021-04-28 20:00:00+00:00,-0.010655818474516198,0.0026940242530799,0.0130118398563282,1.0259765625,rotGumbel
2,2021-04-27 20:00:00+00:00,0.03422314856516745,0.0464261243653892,0.0118940102983315,1.0259765625,rotGumbel
3,2021-04-26 20:00:00+00:00,-0.04335370356877592,0.0205409665047623,0.0622769295215145,1.0259765625,rotGumbel
4,2021-04-23 20:00:00+00:00,-0.07914758139451156,-0.1189657118738114,-0.038809980592807,1.0259765625,rotGumbel
0,2021-04-22 20:00:00+00:00,0.04151955704345785,-0.0138762764822415,-0.0532982556894824,1.0393554687500002,rotGumbel
1,2021-04-21 20:00:00+00:00,0.025541124214480352,0.0051303033996146,-0.0196379597053674,1.0393554687500002,rotGumbel
2,2021-04-20 20:00:00+00:00,0.0037602372475125795,0.0137316860041191,0.0095938772214273,1.0393554687500002,rotGumbel
3,2021-04-19 20:00:00+00:00,-0.043238221486336534,-0.1454949970350701,-0.0983847957924487,1.0393554687500002,rotGumbel
4,2021-04-16 20:00:00+00:00,0.11637936383901115,0.0847905682295272,-0.0303926775383929,1.0393554687500002,rotGumbel
0,2021-04-15 20:00:00+00:00,0.0554103873186002,0.0801257318790853,0.0223297272189313,1.1068359375,t_Copula
1,2021-04-14 20:00:00+00:00,0.011400754712150582,-0.0103846269200805,-0.0196825752526951,1.1068359375,t_Copula
2,2021-04-13 20:00:00+00:00,0.03854415032358016,0.0940147525506065,0.0501163725785027,1.1068359375,t_Copula
3,2021-04-12 20:00:00+00:00,0.05006144949301323,0.0842425445967608,0.030881808175611,1.1068359375,t_Copula
4,2021-04-09 20:00:00+00:00,-0.007525962344557578,0.0037597427476237,0.0101963666970122,1.1068359375,t_Copula
0,2021-04-08 20:00:00+00:00,-0.023637449459925308,0.0101498155320232,0.0325507191191601,1.03798828125,rotGumbel
1,2021-04-07 20:00:00+00:00,-0.03346080459913515,-0.0800232001475773,-0.0448583056182188,1.03798828125,rotGumbel
2,2021-04-06 20:00:00+00:00,0.11198583292104036,0.0918671344909551,-0.0193823945737203,1.03798828125,rotGumbel
3,2021-04-05 20:00:00+00:00,0.05562601206569088,0.0607918569082132,0.0049767853219897,1.03798828125,rotGumbel
4,2021-04-02 20:00:00+00:00,0.0177829153284085,0.0177829153284085,0.0,1.03798828125,rotGumbel
0,2021-04-01 20:00:00+00:00,0.03862038501044281,0.0427139955255938,0.0038323799300737,1.0681640625000002,rotGumbel
1,2021-03-31 20:00:00+00:00,-0.012796252941732585,-0.0183987580584113,-0.0052449855910395,1.0681640625000002,rotGumbel
2,2021-03-30 20:00:00+00:00,-0.01437386305292922,0.0129358302601424,0.0255669463819577,1.0681640625000002,rotGumbel
3,2021-03-29 20:00:00+00:00,-0.006380749983741704,0.0699895892797174,0.0714968252018487,1.0681640625000002,rotGumbel
4,2021-03-26 20:00:00+00:00,-0.006996422993904648,0.0377123449158664,0.0418557125064962,1.0681640625000002,rotGumbel
