,Date,rh,rs,rf,h,copula
0,2021-05-27 20:00:00+00:00,0.009107156196044032,0.0165185833102249,0.006582792406038,1.12587890625,rotGumbel
1,2021-05-26 20:00:00+00:00,0.09227857108728293,0.1290307114087904,0.0326430667787524,1.12587890625,rotGumbel
2,2021-05-25 20:00:00+00:00,0.00315199600481883,-0.0669279038644507,-0.0622446157222066,1.12587890625,rotGumbel
3,2021-05-24 20:00:00+00:00,-0.06425887584976633,0.0419453057452609,0.0943300216439482,1.12587890625,rotGumbel
4,2021-05-21 20:00:00+00:00,-0.06174452799976406,-0.1842497873035332,-0.1088085571403067,1.12587890625,rotGumbel
0,2021-05-20 20:00:00+00:00,0.014604759616228015,0.0373945655447583,0.0212907228088815,1.07041015625,rotGumbel
1,2021-05-19 20:00:00+00:00,-0.2790778814857646,-0.3759128797269317,-0.0904653208639313,1.07041015625,rotGumbel
2,2021-05-18 20:00:00+00:00,0.06661366926403606,0.0455332367735937,-0.0196937896817927,1.07041015625,rotGumbel
3,2021-05-17 20:00:00+00:00,0.001180503912297265,-0.1397333128030341,-0.1316446932912137,1.07041015625,rotGumbel
4,2021-05-14 20:00:00+00:00,0.0464898303506985,0.0859344488767762,0.0368500039875044,1.07041015625,rotGumbel
0,2021-05-13 20:00:00+00:00,-0.055827376396780606,-0.1775213445969948,-0.1196032473721272,1.01748046875,rotGumbel
1,2021-05-12 20:00:00+00:00,-0.003991348259787669,-0.0471009496641685,-0.0423689719148536,1.01748046875,rotGumbel
2,2021-05-11 20:00:00+00:00,-0.004157791158733734,0.0151204146095047,0.0189470032696767,1.01748046875,rotGumbel
3,2021-05-10 20:00:00+00:00,0.09502745827546841,0.0584074264610791,-0.0359908941145356,1.01748046875,rotGumbel
4,2021-05-07 20:00:00+00:00,0.004746547681672316,0.0315917408750643,0.0263839887033625,1.01748046875,rotGumbel
0,2021-05-06 20:00:00+00:00,-0.050382880528436744,-0.0706667124354584,-0.0192018525217622,1.0563476562499998,rotGumbel
1,2021-05-05 20:00:00+00:00,0.10421193333263316,0.1574543961265958,0.0504024053813606,1.0563476562499998,rotGumbel
2,2021-05-04 20:00:00+00:00,0.10544195898682462,0.0427017097012603,-0.0593935613094369,1.0563476562499998,rotGumbel
3,2021-05-03 20:00:00+00:00,0.08278023255798897,0.0928285824687163,0.0095123512143707,1.0563476562499998,rotGumbel
4,2021-04-30 20:00:00+00:00,-0.02566353088664354,0.0610485363034092,0.0820866754207396,1.0563476562499998,rotGumbel
0,2021-04-29 20:00:00+00:00,0.02889013040324379,-0.0231590421158448,-0.0494098012974383,1.0534179687500005,rotGumbel
1,2021-04-28 20:00:00+00:00,-0.01101288165807365,0.0026940242530799,0.0130118398563282,1.0534179687500005,rotGumbel
2,2021-04-27 20:00:00+00:00,0.03389676019662924,0.0464261243653892,0.0118940102983315,1.0534179687500005,rotGumbel
3,2021-04-26 20:00:00+00:00,-0.045062670091778445,0.0205409665047623,0.0622769295215145,1.0534179687500005,rotGumbel
4,2021-04-23 20:00:00+00:00,-0.07808258095050971,-0.1189657118738114,-0.038809980592807,1.0534179687500005,rotGumbel
0,2021-04-22 20:00:00+00:00,0.043497422000684724,-0.0138762764822415,-0.0532982556894824,1.0764648437500002,rotGumbel
1,2021-04-21 20:00:00+00:00,0.02626987662542172,0.0051303033996146,-0.0196379597053674,1.0764648437500002,rotGumbel
2,2021-04-20 20:00:00+00:00,0.0034042144599986755,0.0137316860041191,0.0095938772214273,1.0764648437500002,rotGumbel
3,2021-04-19 20:00:00+00:00,-0.03958722320497614,-0.1454949970350701,-0.0983847957924487,1.0764648437500002,rotGumbel
4,2021-04-16 20:00:00+00:00,0.11750721710703746,0.0847905682295272,-0.0303926775383929,1.0764648437500002,rotGumbel
0,2021-04-15 20:00:00+00:00,0.053074924637792044,0.0801257318790853,0.0223297272189313,1.2114257812500004,t_Copula
1,2021-04-14 20:00:00+00:00,0.01345935218242759,-0.0103846269200805,-0.0196825752526951,1.2114257812500004,t_Copula
2,2021-04-13 20:00:00+00:00,0.03330248674627776,0.0940147525506065,0.0501163725785027,1.2114257812500004,t_Copula
3,2021-04-12 20:00:00+00:00,0.04683152600120859,0.0842425445967608,0.030881808175611,1.2114257812500004,t_Copula
4,2021-04-09 20:00:00+00:00,-0.00859239874421579,0.0037597427476237,0.0101963666970122,1.2114257812500004,t_Copula
0,2021-04-08 20:00:00+00:00,-0.024991610235781,0.0101498155320232,0.0325507191191601,1.0795898437500004,rotGumbel
1,2021-04-07 20:00:00+00:00,-0.0315946289943147,-0.0800232001475773,-0.0448583056182188,1.0795898437500004,rotGumbel
2,2021-04-06 20:00:00+00:00,0.11279217082029866,0.0918671344909551,-0.0193823945737203,1.0795898437500004,rotGumbel
3,2021-04-05 20:00:00+00:00,0.05541897002006904,0.0607918569082132,0.0049767853219897,1.0795898437500004,rotGumbel
4,2021-04-02 20:00:00+00:00,0.0177829153284085,0.0177829153284085,0.0,1.0795898437500004,rotGumbel
0,2021-04-01 20:00:00+00:00,0.03853542893191481,0.0427139955255938,0.0038323799300737,1.09033203125,rotGumbel
1,2021-03-31 20:00:00+00:00,-0.012679982265056221,-0.0183987580584113,-0.0052449855910395,1.09033203125,rotGumbel
2,2021-03-30 20:00:00+00:00,-0.014940630321357378,0.0129358302601424,0.0255669463819577,1.09033203125,rotGumbel
3,2021-03-29 20:00:00+00:00,-0.007965689370540485,0.0699895892797174,0.0714968252018487,1.09033203125,rotGumbel
